,0,1,2,3,4,5,6,7,8,9,10
0,1040,0.5740384615384615,0.057692307692307696,0.03076923076923077,0.016346153846153847,0.02403846153846154,0.025,0.016346153846153847,0.05096153846153846,0.12115384615384615,0.08365384615384615
1,1416,0.4936440677966102,0.041666666666666664,0.03742937853107345,0.013418079096045197,0.014830508474576272,0.03884180790960452,0.019067796610169493,0.07556497175141243,0.2655367231638418,0.0
2,1570,0.45605095541401275,0.04267515923566879,0.03375796178343949,0.01592356687898089,0.021019108280254776,0.031210191082802548,0.0267515923566879,0.14585987261146496,0.2248407643312102,0.001910828025477707
3,1813,0.43574186431329287,0.04522890237175951,0.027578599007170437,0.01654715940430226,0.019305019305019305,0.028681742967457253,0.027578599007170437,0.16105901820187535,0.23827909542195255,0.0
4,1964,0.43584521384928715,0.03767820773930754,0.03054989816700611,0.020366598778004074,0.012729124236252547,0.032586558044806514,0.03004073319755601,0.17515274949083504,0.225050916496945,0.0
5,2025,0.4049382716049383,0.04197530864197531,0.029135802469135802,0.018271604938271607,0.018765432098765432,0.03259259259259259,0.030123456790123456,0.20049382716049383,0.2237037037037037,0.0
6,2132,0.3888367729831144,0.039868667917448405,0.0300187617260788,0.020168855534709193,0.013602251407129456,0.03799249530956848,0.03330206378986867,0.20637898686679174,0.2298311444652908,0.0
7,300795,0.03056899217074752,0.030725244768031384,0.05816253594640868,0.047085224155986635,0.051373859272926745,0.0884356455393208,0.06757758606359814,0.11125517378945794,0.07220532256187769,0.06683621735733639
8,2549,0.42683405256963514,0.03373872106708513,0.031777167516673206,0.010592389172224402,0.019615535504119264,0.03060023538642605,0.031777167516673206,0.2051785013730875,0.2098862298940761,0.0
9,2725,0.43889908256880733,0.03486238532110092,0.02311926605504587,0.016146788990825688,0.016880733944954127,0.028623853211009173,0.034128440366972476,0.20073394495412844,0.20660550458715596,0.0
10,2629,0.39482693039178396,0.036515785469760365,0.02700646633701027,0.01597565614302016,0.016736401673640166,0.034613921643210345,0.03879802206162039,0.2297451502472423,0.20464054773678206,0.0011411182959300114
11,2716,0.390279823269514,0.03829160530191458,0.02577319587628866,0.016200294550810016,0.01877761413843888,0.03166421207658321,0.04050073637702504,0.23306332842415317,0.19845360824742267,0.006995581737849779
12,2740,0.37737226277372266,0.031751824817518245,0.030656934306569343,0.013868613138686132,0.01897810218978102,0.032116788321167884,0.04343065693430657,0.24416058394160584,0.19233576642335767,0.015328467153284672
13,2895,0.38687392055267705,0.034887737478411056,0.026252158894645942,0.015889464594127805,0.016580310880829015,0.033506044905008636,0.045250431778929186,0.23592400690846288,0.18134715025906736,0.023488773747841106
14,2906,0.3678596008258775,0.035788024776324846,0.024088093599449415,0.017894012388162423,0.016173434273916036,0.03475567790777701,0.04542326221610461,0.24913971094287682,0.18066070199587062,0.028217481073640742
15,2948,0.35549525101763907,0.029511533242876527,0.030529172320217096,0.014246947082767978,0.019335142469470826,0.03459972862957938,0.04477611940298507,0.25508819538670285,0.18113975576662145,0.035278154681139755
16,3042,0.3523997370151216,0.03385930309007232,0.024326101249178174,0.017422748191978962,0.01643655489809336,0.03550295857988166,0.045364891518737675,0.25279421433267585,0.18244575936883628,0.03944773175542406
17,3203,0.3634093037777084,0.033093974399000935,0.02622541367467999,0.014985950671245708,0.017795816422104278,0.035591632844208555,0.04527005931938807,0.2463315641586013,0.1745238838588823,0.04277240087418046
18,3228,0.34851301115241634,0.02942998760842627,0.028500619578686492,0.01486988847583643,0.018897149938042132,0.03314745972738538,0.04770755885997522,0.2530978934324659,0.17874845105328377,0.04708798017348203
19,3288,0.3351581508515815,0.03375912408759124,0.02281021897810219,0.017944038929440388,0.016119221411192215,0.03497566909975669,0.04592457420924574,0.2588199513381995,0.18400243309002434,0.05048661800486618
20,3391,0.3341197286936007,0.03096431731052787,0.027130639929224418,0.01415511648481274,0.019463285166617515,0.03597758773223238,0.045414332055440876,0.25774107932763196,0.18608080212326747,0.04895311117664406
21,3521,0.3410962794660608,0.029253053109911956,0.026696961090599262,0.015904572564612324,0.015904572564612324,0.03294518602669696,0.04686168702073275,0.2561772223800057,0.18574268673672253,0.04941777904004544
22,3474,0.31375935521013243,0.03281519861830743,0.024467472654001152,0.01871042026482441,0.01583189407023604,0.03598157743235463,0.047495682210708115,0.27202072538860106,0.19199769717904433,0.04691997697179044
23,3539,0.3099745690873128,0.030517095224639728,0.02486578129415089,0.015823679005368747,0.020909861542808703,0.03475558067250636,0.050579259677875105,0.2721107657530376,0.1955354619949138,0.04492794574738627
24,3637,0.31152048391531484,0.03051965905966456,0.025845477041517736,0.014572449821281275,0.016772064888644488,0.036293648611492986,0.04949133901567226,0.2766015947209238,0.19494088534506462,0.043442397580423425
25,3689,0.3038763892653836,0.029818378964489023,0.02548116020601789,0.015451341827053402,0.01680672268907563,0.03659528327460016,0.051233396584440226,0.279208457576579,0.20032529140688535,0.04120357820547574
26,3765,0.30092961487383796,0.030278884462151396,0.025232403718459494,0.01593625498007968,0.01699867197875166,0.035856573705179286,0.054183266932270914,0.2847277556440903,0.19787516600265603,0.03798140770252324
27,3770,0.28594164456233423,0.029708222811671087,0.026259946949602122,0.016976127320954906,0.016976127320954906,0.035543766578249335,0.05623342175066313,0.29814323607427057,0.1984084880636605,0.03580901856763926
28,3924,0.2979102956167176,0.03134556574923547,0.023445463812436288,0.015545361875637105,0.016564729867482163,0.033893985728848115,0.05963302752293578,0.29128440366972475,0.19495412844036697,0.035423037716615695
29,3935,0.2838627700127065,0.028716645489199492,0.02439644218551461,0.017534942820838628,0.017534942820838628,0.038627700127064804,0.06048284625158831,0.29707750952986023,0.19720457433290978,0.034561626429479034
30,4015,0.2834371108343711,0.026899128268991282,0.0273972602739726,0.013449564134495641,0.017185554171855542,0.03536737235367372,0.0684931506849315,0.29738480697384806,0.19526774595267746,0.035118306351183064
31,4157,0.28939138802020686,0.028866971373586722,0.024055809477988934,0.017560740918931922,0.013711811402453693,0.037527062785662736,0.06807794082270868,0.2917969689680058,0.1938898243925908,0.035121481837863844
32,4195,0.2796185935637664,0.028128724672228843,0.0233611442193087,0.015256257449344458,0.019308700834326578,0.033134684147794996,0.07175208581644815,0.301072705601907,0.19427890345649582,0.034088200238379024
33,4271,0.2732381175368766,0.02926715055022243,0.023413720440177945,0.016389604308124563,0.01662374151252634,0.03675954109107937,0.07234839616014985,0.3041442285179115,0.19456801685787872,0.03324748302505268
34,4290,0.2631701631701632,0.026806526806526808,0.024475524475524476,0.015617715617715617,0.016783216783216783,0.03986013986013986,0.07226107226107226,0.3156177156177156,0.19463869463869463,0.03076923076923077
35,4448,0.2745053956834532,0.026303956834532374,0.024955035971223023,0.01393884892086331,0.0170863309352518,0.03866906474820144,0.06924460431654676,0.31609712230215825,0.1906474820143885,0.028552158273381294
36,4391,0.24960145752675927,0.027556365292644044,0.023912548394443178,0.018446823047141882,0.015258483261216123,0.03939877021179686,0.07560920063766796,0.33022090639945345,0.1949442040537463,0.02505124117513095
37,4415,0.23873159682899206,0.028539071347678368,0.02536806342015855,0.014949037372593432,0.019479048697621744,0.03895809739524349,0.08040770101925254,0.33997734994337486,0.1954699886749717,0.01812004530011325
38,4571,0.25071100415663966,0.02822139575585211,0.022095821483264055,0.017501640778823015,0.015313935681470138,0.03959746226208707,0.07875738350470357,0.33843797856049007,0.19186173703784729,0.017501640778823015
39,4608,0.2419704861111111,0.027777777777777776,0.025607638888888888,0.014539930555555556,0.017578125,0.040581597222222224,0.08311631944444445,0.3461371527777778,0.1877170138888889,0.014973958333333334
40,4762,0.25535489290214197,0.024569508609827803,0.0251994960100798,0.015119697606047878,0.017009659806803863,0.04073918521629567,0.08210835783284334,0.34565308693826124,0.18185636287274254,0.012389752204955902
41,4722,0.23612875900042354,0.026683608640406607,0.027107157983905124,0.01228293096145701,0.018636171113934775,0.04193138500635324,0.08979246082168572,0.3627700127064803,0.17513765353663702,0.009529860228716646
42,4839,0.23971895019632156,0.029964868774540195,0.022112006612936556,0.01942550113659847,0.01322587311427981,0.04381070469105187,0.08762140938210373,0.3630915478404629,0.17606943583384996,0.0049597024178549285
43,4927,0.24274406332453827,0.024964481428861377,0.025370407956159934,0.014613354982748123,0.018672620255733713,0.041201542520803734,0.09113050537852649,0.3647249847777552,0.17657803937487315,0.0
44,5023,0.24328090782400955,0.02608003185347402,0.02369102130201075,0.014931315946645431,0.01751941071073064,0.041409516225363326,0.09118056938084809,0.36651403543698985,0.17539319131992834,0.0
45,5112,0.2415884194053208,0.02797339593114241,0.023865414710485134,0.013497652582159625,0.01917057902973396,0.041666666666666664,0.09096244131455399,0.3703051643192488,0.17097026604068857,0.0
46,4981,0.21100180686609116,0.02911062035735796,0.022485444689821322,0.016864083517365992,0.0178678980124473,0.044970889379642644,0.10379441879140734,0.3934952820718731,0.16040955631399317,0.0
47,5065,0.21421520236920039,0.025271470878578478,0.025271470878578478,0.014215202369200396,0.017769002961500493,0.04718657453109575,0.10286278381046397,0.4,0.15320829220138205,0.0
