;FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9;FLIR: rango 10;FLIR: area m2
349;349;45597;0,57519135;0,009079545;0.00432046;0.205517907;0.132135886;0.073754852;0;0;0;0;0,04469855896480737
350;350;46123;0,5791253820000001;0,008824231;0.004076057;0.204561715;0.131821434;0.07159118;0;0;0;0;0,04521419468679541
351;351;46208;0,5790772160000001;0,008569945;0.004501385;0.206544321;0.131384176;0.069922957;0;0;0;0;0,045297519850995
352;352;49412;0,605197118;0,008176151999999999;0.004209504;0.192058609;0.124099409;0.066259208;0;0;0;0;0,04843838839329478
353;353;50299;0,611145351;0,008131374;0.004175033;0.189049484;0.123322531;0.064176226;0;0;0;0;0,049307910989118714
354;354;46802;0,581257211;0,008760309;0.004337421;0.211892654;0.129225247;0.064527157;0;0;0;0;0,045879815704342714
355;355;48418;0,5944689989999999;0,008426618;0.004192656;0.204944442;0.125779669;0.062187616;0;0;0;0;0,0474639741201843
356;356;46886;0,5803438129999999;0,008531331;0.004500277;0.214221729;0.128652476;0.063750373;0;0;0;0;0,045962160572492895
357;357;49792;0,603570855;0,008214171;0.00441838;0.200554306;0.122469473;0.060772815;0;0;0;0;0,0488109008920694
358;358;48470;0,591809367;0,00829379;0.004662678;0.210295028;0.124902001;0.060037136;0;0;0;0;0,047514949514753456
359;359;48794;0,593536091;0,008566627;0.004447268;0.210476698;0.124482518;0.058490798;0;0;0;0;0,0478325654347613
360;360;50222;0,604018159;0,008581896;0.003922584;0.205288519;0.121620007;0.056568834;0;0;0;0;0,04923242819331438
361;361;47922;0,5845123329999999;0,008513835;0.004402988;0.220378949;0.125057385;0.05713451;0;0;0;0;0,04697774727967846
362;362;49891;0,59996793;0,007937303;0.004569963;0.211601291;0.121083963;0.05483955;0;0;0;0;0,04890795020096069
363;363;49559;0,596259004;0,008151899999999998;0.004681289;0.215198047;0.121814403;0.053895357;0;0;0;0;0,04858249191255759
364;364;49063;0,59140289;0,008132401;0.00468785;0.220002853;0.122352893;0.053421112;0;0;0;0;0,04809626507205176
365;365;51144;0,606855154;0,008094791;0.004164711;0.210894729;0.118743157;0.051247458;0;0;0;0;0,05013626115086756
366;366;44633;0,548741962;0,009006789;0.005018708;0.248650102;0.132995765;0.055586674;0;0;0;0;0,0437535535731791
367;367;48744;0,585651567;0,008308715;0.004656983;0.226345807;0.123256196;0.051780732;0;0;0;0;0,04778355063229095
368;368;48735;0,5842618239999999;0,008392326;0.004842516;0.228603673;0.123504668;0.050394993;0;0;0;0;0,04777472796784629
369;369;47280;0,570558376;0,008671743;0.00499154;0.239234349;0.126290186;0.050253807;0;0;0;0;0,04634839721595922
370;370;48055;0,576547706;0,008511081;0.004848611;0.236479034;0.125127458;0.04848611;0;0;0;0;0,047108126654249585
371;371;47269;0,568681377;0,008716072;0.00471768;0.243711523;0.126425353;0.047747996;0;0;0;0;0,04633761395941574
372;372;50837;0,59791097;0,007946968;0.004602947;0.224501839;0.119656943;0.045380333;0;0;0;0;0,04983531026369964
373;373;50203;0,5918371410000001;0,008186762;0.004641157;0.230185447;0.120749756;0.044399737;0;0;0;0;0,049213802568375646
374;374;49444;0,584519861;0,008373109;0.005056225;0.23576167;0.123230321;0.043058814;0;0;0;0;0,048469757866875796
375;375;49693;0,5859779039999999;0,008170165;0.004769283;0.237075644;0.122592719;0.041414284;0;0;0;0;0,04871385158317812
376;376;51026;0,595833497;0,008093913000000001;0.004605495;0.231313448;0.120330812;0.039822835;0;0;0;0;0,050020586217037546
377;377;50809;0,5930248579999999;0,008128481;0.004526757;0.232576906;0.121297408;0.04044559;0;0;0;0;0,04980786197431624
378;378;49334;0,5798435160000001;0,008371508;0.004925609;0.242935906;0.124417238;0.039506223;0;0;0;0;0,04836192530144103
379;379;48707;0,573326216;0,008520336;0.005153263;0.249101772;0.125895662;0.038002751;0;0;0;0;0,047747279678462894
380;380;49606;0,58023223;0,008426399999999999;0.005059872;0.245837197;0.123634238;0.036810063;0;0;0;0;0,048628565826879716
381;381;51204;0,592336536;0,008241544;0.004726193;0.23869229;0.12040075;0.035602687;0;0;0;0;0,05019507891383198
382;382;50005;0,5817818220000001;0,008419158000000001;0.004839516;0.24859514;0.122387761;0.033976602;0;0;0;0;0,04901970395059308
383;383;51699;0,5945182689999999;0,008162634;0.004816341;0.240043328;0.119847579;0.032611849;0;0;0;0;0,050680325458288406
384;384;50047;0,5802745420000001;0,008192299;0.005354966;0.25222291;0.122984395;0.030970887;0;0;0;0;0,04906087638466817
385;385;49362;0,5737004170000001;0,008204692;0.005348244;0.258599733;0.124630282;0.029516632;0;0;0;0;0,04838937359082443
386;386;50732;0,584266341;0,008042261;0.005105259;0.25248364;0.121856028;0.028246472;0;0;0;0;0,049732379178511914
387;387;48255;0,562014299;0,008392913;0.005408766;0.268075847;0.127447933;0.028660242;0;0;0;0;0,04730418586413097
388;388;49161;0,5692927320000001;0,008075506999999999;0.005309086;0.264742377;0.125404284;0.027176014;0;0;0;0;0,04819233408489364
389;389;49198;0,568295459;0,008414976;0.005345746;0.266616529;0.12547258;0.02585471;0;0;0;0;0,04822860503872169
390;390;47539;0,5522623529999999;0,008940028000000001;0.005721618;0.279391657;0.130145775;0.023538568;0;0;0;0;0,046602293892755615
391;391;49514;0,569172355;0,008664216;0.005170255;0.269216787;0.125580644;0.022195743;0;0;0;0;0,04853837859033428
392;392;48243;0,5569512679999999;0,008975395;0.005347926;0.279708973;0.128785523;0.020230914;0;0;0;0;0,04729242231153809
393;393;48576;0,55916502;0,008625659;0.005537714;0.279706028;0.128623188;0.018342391;0;0;0;0;0,047618860895990586
394;394;48081;0,5537530420000001;0,008652066;0.005594726;0.284935837;0.130529731;0.016534598;0;0;0;0;0,04713361435153416
395;395;49014;0,561431428;0,008446565999999999;0.005610642;0.280389277;0.1284939;0.015628188;0;0;0;0;0,04804823056563082
396;396;50229;0,570984889;0,008560792;0.005375381;0.275219495;0.125087101;0.014772343;0;0;0;0;0,04923929026566023
397;397;53369;0,594127677;0,008225749000000001;0.004946692;0.257846315;0.119601267;0.0152523;0;0;0;0;0,05231741986079796
398;398;53987;0,598069906;0,00783522;0.005242003;0.255876415;0.11862115;0.014355308;0;0;0;0;0,05292324281933144
399;399;51123;0,574751091;0,008117677;0.005770397;0.275081666;0.124699255;0.011579915;0;0;0;0;0,05011567493383002
400;400;52541;0,585485621;0,007841495;0.005900154;0.267924097;0.121790602;0.011058031;0;0;0;0;0,05150573473188903
401;401;53189;0,5895015889999999;0,008103179;0.005602662;0.266521273;0.119930813;0.010340484;0;0;0;0;0,052140966571904715
402;402;53708;0,592798093;0,007838683;0.005604379;0.265807701;0.118213302;0.009737842;0;0;0;0;0,052649740221546906
403;403;52189;0,580103087;0,008354251;0.005633371;0.27689743;0.120465999;0.008545862;0;0;0;0;0,05116067052249779
404;404;54679;0,598072386;0,008266428000000001;0.005376836;0.264269646;0.115675122;0.008339582;0;0;0;0;0,053601607685521024
405;405;52936;0,584158229;0,008368595999999999;0.005723893;0.276617047;0.119030527;0.006101708;0;0;0;0;0,051892951671404765
406;406;51078;0,568189827;0,008653431999999999;0.005990838;0.288088805;0.122205255;0.006871843;0;0;0;0;0,0500715616116067
407;407;51096;0,5677156720000001;0,008650384;0.005969156;0.290218412;0.121946923;0.005499452;0;0;0;0;0,05008920694049603
408;408;50027;0,557558918;0,008715294;0.006456513;0.298858616;0.124172947;0.004237712;0;0;0;0;0,04904127046368003
409;409;51191;0,5667207129999999;0,008556191999999999;0.006212029;0.294055596;0.120685277;0.003770194;0;0;0;0;0,05018233506518969
410;410;53172;0,581866396;0,008331453;0.006018205;0.283607914;0.116734371;0.003441661;0;0;0;0;0,0521243015390648
411;411;52511;0,575917427;0,008245891;0.006093961;0.289805945;0.117670583;0.002266192;0;0;0;0;0,051476325850406825
412;412;52806;0,577529069;0,00810514;0.006059917;0.290478355;0.11631254;0.001514979;0;0;0;0;0,05176551318498186
413;413;53265;0,5804186610000001;0,008054069;0.005913827;0.288575988;0.11553553;0.001501924;0;0;0;0;0,052215469071659644
414;414;53940;0,584427141;0,00819429;0.006025213;0.286429366;0.11386726;0.00105673;0;0;0;0;0,05287716890500931
415;415;53315;0,578805214;0,008159055;0.006264653;0.292881928;0.113345212;0.000543937;0;0;0;0;0,052264483874129984
416;416;49472;0,545217497;0,008914133000000001;0.006832147;0.319534282;0.119138098;0.000363842;0;0;0;0;0,04849720615625919
417;417;49664;0,546029317;0,008899807;0.006765464;0.321017236;0.117066688;0.000221488;0;0;0;0;0,048685422997745316
418;418;50884;0,55610801;0,008568509;0.006701517;0.31499096;0.113316563;0.000314441;0;0;0;0;0,049881384178021765
419;419;52887;0,572163292;0,008017093000000001;0.006315352;0.303817573;0.109573241;0.000113449;0;0;0;0;0,05184491716498382
420;420;53568;0,576612903;0,007952509;0.006589755;0.300869922;0.107937575;3,73E-05;0;0;0;0;0,05251249877462994
421;421;51647;0,559974442;0,008248301;0.007202742;0.315913799;0.108660716;0;0;0;0;0;0,05062935006371924
422;422;52533;0,566520092;0,008280509;0.006967049;0.311499438;0.106732911;0;0;0;0;0;0,05149789236349377
423;423;54198;0,578840548;0,008284439000000001;0.00660541;0.3027787;0.103490904;0;0;0;0;0;0,0531300852857563
424;424;54353;0,579342447;0,008168822;0.006623369;0.303663091;0.10220227;0;0;0;0;0;0,053282031173414374
425;425;53658;0,573073913;0,008311901;0.006839614;0.310801744;0.100972828;0;0;0;0;0;0,05260072541907656
426;426;56187;0,59152473;0,007742004;0.006549558;0.295886949;0.098296759;0;0;0;0;0;0,05507989412802666
427;427;46712;0,5078994689999999;0,009419420999999999;0.008927042;0.36431752;0.109436547;0;0;0;0;0;0,04579158905989609
428;428;50386;0,542849204;0,008831818;0.008097487;0.33719684;0.10302465;0;0;0;0;0;0,04939319674541712
429;429;49793;0,5366416970000001;0,009037415;0.00817384;0.343923845;0.102223204;0;0;0;0;0;0,048811881188118814
430;430;50247;0,539773519;0,009194579;0.008179593;0.342647322;0.100204987;0;0;0;0;0;0,04925693559454956
431;431;52521;0,558709849;0,009024961;0.007444641;0.328668533;0.096152015;0;0;0;0;0;0,051486128810900894
432;432;50469;0,540173176;0,009094692;0.00832194;0.345182191;0.097228001;0;0;0;0;0;0,04947456131751789
433;433;50765;0,5420860829999999;0,008923471;0.008391608;0.345021176;0.095577662;0;0;0;0;0;0,04976472894814234
434;434;52744;0,558527984;0,008531776;0.008190505;0.332151524;0.09259821;0;0;0;0;0;0,051704734829918636
435;435;53565;0,5644357320000001;0,008494353;0.008214319;0.328628769;0.090226827;0;0;0;0;0;0,05250955788648172
436;436;55330;0,5775709379999999;0,008223386999999999;0.007789626;0.318001084;0.088414965;0;0;0;0;0;0,054239780413684935
437;437;48321;0,51549016;0,009478281;0.010595807;0.36845264;0.095983113;0;0;0;0;0;0,047368885403391826
438;438;49570;0,5269921320000001;0,009138592;0.010913859;0.359935445;0.093019972;0;0;0;0;0;0,04859327516910107
439;439;51354;0,542645169;0,008684815;0.010495774;0.348210461;0.089963781;0;0;0;0;0;0,050342123321243014
440;440;51746;0,545317512;0,008773625;0.00999111;0.347273219;0.088644533;0;0;0;0;0;0,05072639937261053
441;441;52398;0,550192755;0,008645368;0.01043933;0.344803237;0.08591931;0;0;0;0;0;0,05136555239682384
442;442;52133;0,547062321;0,008478315;0.011259663;0.347572555;0.085627146;0;0;0;0;0;0,05110577394373101
443;443;52134;0,54607358;0,008746691;0.011758162;0.348908582;0.084512986;0;0;0;0;0;0,051106754239780415
444;444;50592;0,5310918720000001;0,009626028;0.012373498;0.362053289;0.084855313;0;0;0;0;0;0,04959513773159494
445;445;52855;0,550373664;0,009081449;0.011786964;0.346646486;0.082111437;0;0;0;0;0;0,051813547691402805
446;446;53497;0,555003084;0,009047236;0.011813747;0.34351459;0.080621343;0;0;0;0;0;0,052442897755122043
447;447;48455;0,508141575;0,00980291;0.01411619;0.381818182;0.086121143;0;0;0;0;0;0,04750024507401235
448;448;48707;0,5098651120000001;0,009546882;0.014967048;0.381012996;0.084607962;0;0;0;0;0;0,047747279678462894
449;449;52694;0,54609633;0,008691691999999999;0.01317038;0.352506927;0.079534672;0;0;0;0;0;0,05165572002744829
450;450;49159;0,512866413;0,009133628000000001;0.015236274;0.381334039;0.081429647;0;0;0;0;0;0,04819037349279483
451;451;51333;0,532367093;0,00903902;0.014571523;0.365885493;0.078136871;0;0;0;0;0;0,05032153710420547
452;452;52772;0,5442279999999999;0,008925188;0.01426893;0.356780111;0.075797772;0;0;0;0;0;0,05173218311930203
453;453;51493;0,532111161;0,009069194000000001;0.01508943;0.36876857;0.074961645;0;0;0;0;0;0,050478384472110574
454;454;52212;0,5378265529999999;0,008982609;0.015073163;0.365088485;0.073029189;0;0;0;0;0;0,051183217331634154
455;455;49708;0,513881065;0,009193691;0.016898688;0.385813149;0.074213406;0;0;0;0;0;0,04872855602391923
456;456;51872;0,5331778220000001;0,008964374;0.01573103;0.37099013;0.071136644;0;0;0;0;0;0,0508499166748358
457;457;53553;0,54661737;0,009093795;0.015405299;0.360054525;0.068829011;0;0;0;0;0;0,052497794333888834
458;458;51228;0,525376747;0,009662684;0.017178106;0.376571406;0.071211056;0;0;0;0;0;0,050218606019017745
459;459;48685;0,499907569;0,00994146;0.019615898;0.397720037;0.072815035;0;0;0;0;0;0,047725713165375945
460;460;52382;0,534343859;0,009201634;0.01737238;0.370833492;0.068248635;0;0;0;0;0;0,05134986766003333
461;461;52175;0,531576425;0,00944897;0.017575467;0.373742214;0.067656924;0;0;0;0;0;0,0511469463778061
462;462;52540;0,534012181;0,009535591999999999;0.017472402;0.372401979;0.066577845;0;0;0;0;0;0,05150475443583962
463;463;54099;0,546645964;0,008965045999999999;0.016821013;0.363315403;0.064252574;0;0;0;0;0;0,05303303597686501
464;464;52098;0,528599946;0,009213406;0.018733925;0.379573112;0.063879612;0;0;0;0;0;0,051071463582001764
465;465;51616;0,5236167079999999;0,009183199;0.019567576;0.384648171;0.062984346;0;0;0;0;0;0,05059896088618763
466;466;52286;0,528841372;0,00925678;0.019393337;0.38100065;0.061507861;0;0;0;0;0;0,051255759239290266
467;467;54881;0,550208633;0,008746196;0.017856817;0.363951094;0.059237259;0;0;0;0;0;0,05379962748750122
468;468;51022;0,515503116;0,009407706;0.021539728;0.391693779;0.06185567;0;0;0;0;0;0,05001666503283992
469;469;48385;0,48843649899999997;0,009899762;0.02416038;0.414983983;0.062519376;0;0;0;0;0;0,04743162435055387
470;470;48833;0,49237196200000005;0,009583683;0.024020642;0.413101796;0.060921918;0;0;0;0;0;0,04787079698068817
471;471;48074;0,483462995;0,009901402;0.024940716;0.421392021;0.060302866;0;0;0;0;0;0,04712675227918831
472;472;49767;0,499949766;0,009825788;0.02387124;0.408383065;0.057970141;0;0;0;0;0;0,04878639349083423
473;473;49984;0,501060339;0,009983195;0.024247759;0.408010563;0.056698143;0;0;0;0;0;0,04899911773355553
474;474;51462;0,51457386;0,009696475;0.023376472;0.397944114;0.054409079;0;0;0;0;0;0,05044799529457896
475;475;51213;0,511256907;0,00989983;0.024681233;0.400640462;0.053521567;0;0;0;0;0;0,05020390157827664
476;476;49884;0,497694652;0,010003207;0.026180739;0.412978109;0.053143292;0;0;0;0;0;0,04890108812861484
477;477;48243;0,479696536;0,01034347;0.02920631;0.42795846;0.052795224;0;0;0;0;0;0,04729242231153809
478;478;51605;0,512644124;0,009844007;0.025888964;0.401608371;0.050014533;0;0;0;0;0;0,050588177629644154
479;479;46346;0,45684633;0,010464765;0.031868985;0.446230527;0.054589393;0;0;0;0;0;0,04543280070581315
480;480;49511;0,49045666600000004;0,009997778;0.029104643;0.418795823;0.051645089;0;0;0;0;0;0,04853543770218606
481;481;47860;0,472085249;0,010468032;0.032365232;0.433493523;0.051587965;0;0;0;0;0;0,046916968924615235
482;482;46216;0,452592176;0,010840401999999999;0.035334083;0.450450061;0.050783279;0;0;0;0;0;0,04530536221939026
483;483;51557;0,508253002;0,009853172;0.028841864;0.405609326;0.047442636;0;0;0;0;0;0,05054112341927262
484;484;51920;0,51105547;0,009687982;0.02933359;0.403775039;0.04614792;0;0;0;0;0;0,05089697088520733
485;485;48532;0,476242479;0,010323086;0.03500783;0.431797577;0.046629028;0;0;0;0;0;0,04757572786981668
486;486;51865;0,508724573;0,009698255;0.031697677;0.405495035;0.04438446;0;0;0;0;0;0,05084305460248995
487;487;48871;0,47793169799999996;0,010374251;0.036688425;0.430377934;0.044627693;0;0;0;0;0;0,04790804823056563
488;488;49271;0,481277019;0,010188549;0.03661383;0.428954152;0.042966451;0;0;0;0;0;0,0483001666503284
489;489;49237;0,479700225;0,010479924;0.036436014;0.429148811;0.044235027;0;0;0;0;0;0,048266836584648566
490;490;48317;0,46886189100000003;0,010824348000000001;0.038785521;0.437216715;0.044311526;0;0;0;0;0;0,0473649642191942
491;491;49490;0,480682966;0,010567791000000002;0.038068297;0.428207719;0.042473227;0;0;0;0;0;0,048514851485148516
492;492;49274;0,477554085;0,01071559;0.039107846;0.431180744;0.041441734;0;0;0;0;0;0,04830310753847662
493;493;49457;0,47871888700000004;0,010554623;0.040156095;0.430778252;0.039792143;0;0;0;0;0;0,048482501715518087
494;494;51394;0,497548352;0,010117913000000001;0.039070709;0.415087364;0.038175663;0;0;0;0;0;0,05038133516321929
495;495;52073;0,503370269;0,010158816;0.038906919;0.410212586;0.037351411;0;0;0;0;0;0,051046956180766594
496;496;51703;0,49908129100000004;0,009902714;0.040519892;0.414386012;0.03611009;0;0;0;0;0;0,05068424664248603
497;497;50745;0,488875751;0,010148783;0.042940191;0.423115578;0.034919697;0;0;0;0;0;0,0497451230271542
498;498;54256;0,520716603;0,009823798;0.038705397;0.395864052;0.03489015;0;0;0;0;0;0,0531869424566219
499;499;51499;0,494203771;0,010388551;0.042855201;0.416279928;0.036272549;0;0;0;0;0;0,05048426624840702
500;500;46843;0,443161198;0,011634608999999999;0.050615887;0.459129432;0.035458873;0;0;0;0;0;0,045920007842368396
501;501;48463;0,46094959;0,011080618;0.047706498;0.446051627;0.034211667;0;0;0;0;0;0,04750808744240761
502;502;52288;0,49940713;0,010097919;0.043394278;0.413938188;0.033162485;0;0;0;0;0;0,05125771983138908
503;503;48588;0,46048407;0,010866881;0.050115255;0.447353256;0.031180538;0;0;0;0;0;0,04763062444858347
504;504;52018;0,494982506;0,010284900999999999;0.045618824;0.419162598;0.029951171;0;0;0;0;0;0,05099303989804921
505;505;51622;0,490159234;0,010673743999999999;0.047382899;0.423482236;0.028301887;0;0;0;0;0;0,05060484266248407
506;506;53045;0,502988029;0,010443963;0.045829013;0.413158639;0.027580356;0;0;0;0;0;0,05199980394079012
507;507;53037;0,50219658;0,0102947;0.047268888;0.414163697;0.026076136;0;0;0;0;0;0,051991961572394864
508;508;50562;0,477117203;0,011035956000000001;0.052846011;0.434496262;0.024504569;0;0;0;0;0;0,049565728850112734
509;509;51538;0,486087935;0,010632931000000002;0.050021343;0.427296364;0.025961427;0;0;0;0;0;0,05052249779433389
510;510;48309;0,45105466899999996;0,011157341000000001;0.057070111;0.456374589;0.02434329;0;0;0;0;0;0,04735712185079894
511;511;50140;0,47034303899999996;0,010470682;0.054347826;0.441184683;0.023653769;0;0;0;0;0;0,049152043917263015
512;512;50661;0,474625452;0,010718304;0.054440299;0.437654211;0.022561734;0;0;0;0;0;0,049662778159004016
513;513;51729;0,484525121;0,01070966;0.05329699;0.429778268;0.021689961;0;0;0;0;0;0,050709734339770614
514;514;52785;0,493985034;0,010571185;0.052742256;0.421881216;0.020820309;0;0;0;0;0;0,05174492696794432
515;515;51453;0,480049754;0,011019766;0.057003479;0.432472353;0.019454648;0;0;0;0;0;0,0504391726301343
516;516;53468;0,4986534000000001;0,010679285;0.05377048;0.418025735;0.0188711;0;0;0;0;0;0,05241446916968925
517;517;52016;0,484293294;0,01057367;0.05723239;0.430136881;0.017763765;0;0;0;0;0;0,0509910793059504
518;518;51260;0,475731565;0,011002731000000002;0.060066329;0.436519703;0.016679672;0;0;0;0;0;0,05024997549259876
519;519;49144;0,452181345;0,011598566999999999;0.064280482;0.454399316;0.01754029;0;0;0;0;0;0,04817566905205372
520;520;48981;0,44950082700000005;0,011780078000000001;0.064902717;0.456973112;0.016843266;0;0;0;0;0;0,048015880796000394
521;521;47145;0,427298759;0,012260048999999999;0.071142221;0.474387528;0.014911443;0;0;0;0;0;0,04621605724928929
522;522;46707;0,42077204700000004;0,01269617;0.07354358;0.47930717;0.013681033;0;0;0;0;0;0,04578668757964906
523;523;49410;0,45154827;0,011718276000000001;0.068366727;0.454685286;0.013681441;0;0;0;0;0;0,04843642780119596
524;524;48880;0,444946809;0,011661211000000001;0.070662848;0.459983633;0.012745499;0;0;0;0;0;0,047916870895010295
525;525;49882;0,45515416399999997;0,01140692;0.068982799;0.452407682;0.012048434;0;0;0;0;0;0,04889912753651603
526;526;305095;0,017535521999999998;0,035123486;0.033350268;0.062787001;0.049358397;0.083587079;0.097589275;0.074393222;0.111096544;0.067949327;0,29908342319380454
527;527;57526;0,525032159;0,010012864;0.052115565;0.39844592;0.014393492;0;0;0;0;0;0,05639251053818253
528;528;57439;0,52345967;0,010219536999999999;0.05309981;0.399745817;0.013475165;0;0;0;0;0;0,05630722478188413
529;529;52334;0,476535331;0,011273742;0.062445064;0.437039019;0.012706844;0;0;0;0;0;0,0513028134496618
530;530;52731;0,479926419;0,011264721;0.062012858;0.434677893;0.012118109;0;0;0;0;0;0,051691990981276345
531;531;56449;0,51299403;0,010522773000000001;0.056050594;0.408404046;0.012028557;0;0;0;0;0;0,05533673169297128
532;532;53072;0,48162873100000003;0,01092855;0.062971058;0.434409858;0.010061803;0;0;0;0;0;0,0520262719341241
533;533;55737;0,505283743;0,010639252;0.059081041;0.414769363;0.0102266;0;0;0;0;0;0,05463876090579355
534;534;54429;0,492605045;0,011188888000000001;0.062191111;0.424791931;0.009223024;0;0;0;0;0;0,053356533673169296
535;535;56675;0,511971769;0,010604323;0.05940891;0.408769299;0.009245699;0;0;0;0;0;0,05555827860013724
536;536;57534;0,518545556;0,010532902;0.057565961;0.404612925;0.008742657;0;0;0;0;0;0,056400352906577786
537;537;57303;0,515801965;0,010819678000000001;0.059002146;0.406331257;0.008044954;0;0;0;0;0;0,05617390451916479
538;538;56398;0,5073584170000001;0,011223802;0.062112132;0.412727402;0.006578247;0;0;0;0;0;0,055286736594451526
539;539;59495;0,5319606689999999;0,01045466;0.056391293;0.393461635;0.007731742;0;0;0;0;0;0,058322713459464756
540;540;55463;0,497304509;0,011178624;0.064186935;0.420586697;0.006743234;0;0;0;0;0;0,05437015978825605
541;541;55769;0,499417239;0,011009701;0.064085782;0.41905001;0.006437268;0;0;0;0;0;0,05467013037937457
542;542;56582;0,505637835;0,011081263000000001;0.062776148;0.414725531;0.005779223;0;0;0;0;0;0,055467111067542395
543;543;55995;0,49972319;0,011233146000000001;0.06548799;0.418430217;0.005125458;0;0;0;0;0;0,054891677286540534
544;544;54956;0,489336924;0,01184584;0.069255404;0.425813378;0.003748453;0;0;0;0;0;0,05387314969120675
545;545;55703;0,495359316;0,011471553999999998;0.068649803;0.421018617;0.003500709;0;0;0;0;0;0,05460543084011371
546;546;54321;0,48198670899999996;0,011763406;0.072071575;0.431693084;0.002485227;0;0;0;0;0;0,05325066169983335
547;547;55468;0,491833129;0,011520156;0.070491094;0.423721786;0.002433836;0;0;0;0;0;0,05437506126850309
548;548;56239;0,49815964;0,011166628;0.070502676;0.418624086;0.001546969;0;0;0;0;0;0,05513086952259583
549;549;56220;0,497242974;0,011348275;0.071504803;0.418214159;0.00168979;0;0;0;0;0;0,05511224389765709
550;550;52781;0,463651693;0,012333984;0.079081488;0.443549762;0.001383073;0;0;0;0;0;0,05174100578374669
551;551;57438;0,5061979870000001;0,01129914;0.068351962;0.412079111;0.002071799;0;0;0;0;0;0,056306244485834725
552;552;54188;0,476009449;0,01201373;0.078670554;0.432383554;0.000922714;0;0;0;0;0;0,05312028232526223
553;553;55795;0,49024106100000003;0,011775249;0.076028318;0.421130926;0.000824447;0;0;0;0;0;0,05469561807665915
554;554;57611;0,505632605;0,011369357;0.073197827;0.408724028;0.001076183;0;0;0;0;0;0,05647583570238212
555;555;55802;0,48910433299999995;0,01172001;0.079244472;0.419787821;0.000143364;0;0;0;0;0;0,054702480149005
556;556;59266;0,517885466;0,011355583;0.071187527;0.398795262;0.000776162;0;0;0;0;0;0,05809822566415057
557;557;58963;0,514543019;0,011753133;0.073249326;0.400030528;0.000423995;0;0;0;0;0;0,057801195961180274
558;558;57477;0,501209179;0,012143988;0.078466169;0.408128469;5,22E-05;0;0;0;0;0;0,05634447603176159
559;559;54844;0,476661075;0,012891109;0.086937495;0.423492087;1,82E-05;0;0;0;0;0;0,053763356533673166
560;560;53990;0,46749398;0,013076496000000002;0.086793851;0.432617151;1,85E-05;0;0;0;0;0;0,05292618370747966
561;561;52099;0,447628553;0,013493541000000001;0.093936544;0.444941362;0;0;0;0;0;0;0,05107244387805117
562;562;53349;0,459783689;0,013271102;0.091079495;0.43584697;1,87E-05;0;0;0;0;0;0,052297813939809826
563;563;53495;0,460585101;0,013104028;0.092756332;0.433554538;0;0;0;0;0;0;0,052440937163023234
564;564;54405;0,468633398;0,012921606;0.091866556;0.426578439;0;0;0;0;0;0;0,05333300656798353
565;565;51333;0,43607426;0,013831258999999999;0.103403269;0.446691212;0;0;0;0;0;0;0,05032153710420547
566;566;55890;0,481141528;0,012596171000000001;0.091876901;0.4143854;0;0;0;0;0;0;0,05478874620135281
567;567;55590;0,477621874;0,01279007;0.094063681;0.415524375;0;0;0;0;0;0;0,05449465738653073
568;568;56598;0,48643061600000004;0,012244248999999999;0.092052723;0.409272412;0;0;0;0;0;0;0,05548279580433291
569;569;56768;0,487193489;0,012401353;0.093644307;0.406760851;0;0;0;0;0;0;0,05564944613273209
570;570;51769;0,43699897600000004;0,01400452;0.109196623;0.43979988;0;0;0;0;0;0;0,050748946181746885
571;571;54555;0,464760334;0,01312437;0.09931262;0.422802676;0;0;0;0;0;0;0,05348005097539457
572;572;52544;0,443418849;0,01391215;0.108594702;0.4340743;0;0;0;0;0;0;0,051508675620037254
573;573;54622;0,463549486;0,01351104;0.10340156;0.419537915;0;0;0;0;0;0;0,053545730810704836
574;574;51214;0,427070723;0,014683485;0.117272621;0.440973171;0;0;0;0;0;0;0,05020488187432605
575;575;55351;0,468916551;0,013730556000000001;0.105400083;0.41195281;0;0;0;0;0;0;0,05426036663072248
576;576;55090;0,46581956799999996;0,013686694;0.105990198;0.41450354;0;0;0;0;0;0;0,05400450936182727
577;577;56299;0,47640277799999997;0,013588163;0.103323327;0.406685732;0;0;0;0;0;0;0,055189687285560236
578;578;54278;0,45624378200000004;0,014425733999999999;0.112458086;0.416872398;0;0;0;0;0;0;0,05320850896970885
579;579;57368;0,48479988799999996;0,013491841999999999;0.10256589;0.399142379;0;0;0;0;0;0;0,05623762376237624
580;580;51875;0,42980241;0,015151807;0.124491566;0.430554217;0;0;0;0;0;0;0,05085285756298402
581;581;54628;0,457677382;0,014150253;0.111810793;0.416361573;0;0;0;0;0;0;0,05355161258700127
582;582;52992;0,440066425;0,014983393999999999;0.120244565;0.424705616;0;0;0;0;0;0;0,051947848250171555
583;583;55595;0,465275654;0,014461732;0.112186348;0.408076266;0;0;0;0;0;0;0,054499558866777764
584;584;53700;0,44575419;0,015121043;0.121359404;0.417765363;0;0;0;0;0;0;0,052641897853151653
585;585;55794;0,465587698;0,014804458999999999;0.114080367;0.405527476;0;0;0;0;0;0;0,05469463778060974
