,0,1,2,3,4,5,6,7,8,9,10
0,71073,0.9957649177606124,0.0025466773598975703,0.0008019923177577983,0.0008864125617323034,0.0,0.0,0.0,0.0,0.0,0.0
1,50300,0.9929821073558648,0.0032405566600397615,0.0010536779324055666,0.0017892644135188867,0.0009343936381709741,0.0,0.0,0.0,0.0,0.0
2,66877,0.9939291535206424,0.0023625461668436085,0.0007476411920391165,0.0011513674357402396,0.0009270750781285046,0.0008822166066061576,0.0,0.0,0.0,0.0
3,65104,0.9923199803391497,0.002595846645367412,0.0006758417301548292,0.0013363234209879578,0.0010598427131973459,0.0019507249938559843,6.144015728680265e-05,0.0,0.0,0.0
4,57375,0.9895773420479302,0.0030501089324618735,0.0009586056644880174,0.0013594771241830065,0.0012026143790849673,0.0022832244008714597,0.001568627450980392,0.0,0.0,0.0
5,60938,0.9886441957399323,0.002986642160884834,0.0009353769404968985,0.001329219862811382,0.0009846073057862088,0.0020512652203879354,0.0025107486297548326,0.0005579441399455184,0.0,0.0
6,66333,0.9882712978457178,0.0027135814752837955,0.0008894517057874663,0.0012361871165181735,0.0008743762531470007,0.001733677053653536,0.0026382042120814677,0.0016432243378107427,0.0,0.0
7,67418,0.9870954344537067,0.0028479041205612746,0.0007861401999466018,0.0012756237206680708,0.0006674775282565487,0.0017354415734670266,0.002580913109258655,0.0020320982526921593,0.0009789670414429381,0.0
8,72656,0.9867870513102841,0.002573772296850914,0.0008258092931072451,0.0010460251046025104,0.0008670997577626074,0.001445166262937679,0.0022296850913895616,0.0019544153270204803,0.002270975556044924,0.0
9,56997,0.9817183360527747,0.003403687913398951,0.0010000526343491762,0.001508851343053143,0.000807060020702844,0.0019474709195220802,0.002772075723283682,0.0022983665806972295,0.003772128357632858,0.0007719704545853291
10,66092,0.9830387944077952,0.003010954427162138,0.0008624341826544816,0.0012255643648247897,0.0007262603643406161,0.001603824971252194,0.002496520002420868,0.0018459117593657326,0.0036313018217030806,0.0015584336984809054
11,63291,0.9811663585659889,0.0030652067434548355,0.0008690019118042059,0.0012324027112859649,0.0008532018770441295,0.0016274035802878767,0.0024174053182917004,0.0018802041364491002,0.004313409489500877,0.002575405665892465
12,81879,0.9842328313731238,0.002674678488989851,0.0006472966206231146,0.0009526252152566592,0.0006350834768377728,0.0012091012347488367,0.0017709058488745589,0.001587708692094432,0.003529598553963776,0.0027113179203458763
13,54654,0.9753906392944707,0.003604493724155597,0.0010429245800856297,0.0013722691843231969,0.001024627657627987,0.001756504555933692,0.0026530537563581803,0.0024517876093241115,0.005818421341530354,0.004812090606360011
14,75019,0.9809115024193871,0.0027992908463189323,0.0008797771231288074,0.0009330969487729775,0.0006798277769631693,0.001266345859049041,0.0019195137231901253,0.0017462242898465723,0.004692144656686973,0.0038390274463802505
15,56158,0.9733964884789345,0.0036860287047259517,0.0009259589016702874,0.0015313935681470138,0.0009081519997150895,0.0014601659603262224,0.0026354214893692797,0.002492966273727697,0.006980305566437551,0.0055379465080665265
16,54761,0.9713847446175198,0.003926151823377952,0.0009495809061193185,0.0013513266740928763,0.0008947973923047424,0.001753072442066434,0.0025930863205566004,0.0027574368620003286,0.007687953105312175,0.0060627088621464185
17,43221,0.9623562620022674,0.004511695703477476,0.0012956664584345572,0.0018046782813909905,0.0012262557553041347,0.002036047291825733,0.0032854399481733417,0.0037250410679993524,0.010828069688345944,0.007959093958955138
18,68049,0.9747534864582874,0.003086011550500375,0.0007200693617834208,0.0012050140340049082,0.0006172023101000749,0.0013519669649811165,0.0021602080853502623,0.0024100280680098164,0.007274170083322312,0.005569516083998295
19,79978,0.9759183775538273,0.002750756458025957,0.0006251719222786266,0.0008877441296356498,0.000562654730050764,0.0011128060216559555,0.0018129985746080171,0.002463177373777789,0.007814649028482832,0.005689064492735502
20,68591,0.9709874473327404,0.003265734571591025,0.0007872752985085507,0.000903908676065373,0.0005831668877841116,0.0013996005306818678,0.0021285591404120075,0.0031345220218396,0.009884678747940691,0.006852210931463312
21,67484,0.9697261573113627,0.003274850334894197,0.0006371880742101831,0.0009631912749688815,0.0005927330922885425,0.0015114693853357833,0.002296840732618102,0.0033341236441230514,0.010935925552723609,0.006727520597474957
22,65115,0.967718651616371,0.0034861399063195885,0.0006757275589341933,0.0009828764493588268,0.0006142977808492667,0.0013975274514320818,0.002533978346003225,0.0039007909083928435,0.012163096060815481,0.006526913921523459
23,45841,0.953469601448485,0.004690124560982526,0.0009598394450382845,0.001461573700399206,0.0008289522479876094,0.002050566087127244,0.0037739141816278006,0.005911738400122162,0.0184550947841452,0.008398595144084989
24,55353,0.960453814608061,0.004046754466785901,0.0009032934077647101,0.0009574910122305927,0.0008129640669882391,0.0017343233429082435,0.003197658663487074,0.005221035896880025,0.016042490921901253,0.006630173612992972
25,54016,0.9587899881516587,0.004035841232227488,0.000740521327014218,0.0012033471563981043,0.0006479561611374407,0.0018327902843601896,0.0034989632701421802,0.005590936018957346,0.01753184241706161,0.006127813981042654
26,57877,0.960554278901809,0.003749330476700589,0.0007947889489780051,0.001036681237797398,0.0008639010314978316,0.0013822416503965307,0.003524716208511153,0.005511688580956166,0.017122518444287024,0.005459854519066296
27,58094,0.9596171721692429,0.003924673804523703,0.0005508314111612215,0.0011533032671188074,0.0007229662271491031,0.0015492133438909353,0.003425482838158846,0.005990291596378284,0.017454470341171206,0.005611595001204944
28,58911,0.959158730967052,0.0036835226018909883,0.0008826874437711124,0.0007299146169645736,0.0006789903413623942,0.0015786525436675663,0.003581674050686629,0.006229736381999966,0.017772572185160665,0.005703518867444111
29,61397,0.9596397218105119,0.003501799762203365,0.0007817971562128443,0.0007817971562128443,0.0006840725116862387,0.0014821571086535172,0.003257488150886851,0.006514976301773702,0.017769597863087773,0.00558659217877095
