,0,1,2,3,4,5,6,7,8,9
0,661,0.886535552193646,0.09379727685325265,0.019667170953101363,0.0,0.0,0.0,0.0,0.0,0.0
1,1142,0.647985989492119,0.05253940455341506,0.017513134851138354,0.0148861646234676,0.006129597197898424,0.017513134851138354,0.04816112084063047,0.19527145359019266,0.0
2,1567,0.5111678366305041,0.042118698149329926,0.01595405232929164,0.01723037651563497,0.012125079770261647,0.01914486279514997,0.11167836630504148,0.27058072750478623,0.0
3,1980,0.4126262626262626,0.03787878787878788,0.01616161616161616,0.01919191919191919,0.010101010101010102,0.03080808080808081,0.2111111111111111,0.26212121212121214,0.0
4,2417,0.37856847331402566,0.04013239553165081,0.01406702523789822,0.012825817128671908,0.011584609019445594,0.03103020273065784,0.2602399669011171,0.2515515101365329,0.0
5,2728,0.33724340175953077,0.03555718475073314,0.012463343108504398,0.011730205278592375,0.013929618768328446,0.03152492668621701,0.2569648093841642,0.30058651026392963,0.0
6,3032,0.3143139841688654,0.032321899736147755,0.014511873350923483,0.012862796833773086,0.012532981530343008,0.03067282321899736,0.22592348284960423,0.35686015831134565,0.0
7,3335,0.295952023988006,0.032383808095952024,0.013193403298350824,0.014092953523238382,0.011694152923538231,0.031484257871064465,0.2290854572713643,0.35562218890554725,0.01649175412293853
8,3616,0.2782079646017699,0.030420353982300884,0.013550884955752213,0.015210176991150442,0.008019911504424779,0.03346238938053098,0.2361725663716814,0.32798672566371684,0.056969026548672565
9,3976,0.27389336016096577,0.030432595573440645,0.014336016096579477,0.012072434607645875,0.008551307847082495,0.03194164989939638,0.2039738430583501,0.33098591549295775,0.09381287726358149
10,4273,0.25813245963023634,0.029253451907325066,0.01404165691551603,0.010531242686637023,0.010297215071378422,0.030891645214135267,0.19307278258834543,0.34004212497074654,0.11373742101567985
11,4573,0.24732123332604417,0.027771703476929806,0.012027115678985349,0.010933741526350318,0.010715066695823311,0.03061447627378089,0.1790946862016182,0.35031707850426413,0.1312048983162038
12,4822,0.2310244711737868,0.027374533388635422,0.011613438407299876,0.012650352550808793,0.010576524263790958,0.03338863542098714,0.1744089589381999,0.3556615512235587,0.14330153463293238
13,5113,0.22648151769998046,0.0250342264815177,0.01193037355759828,0.013299432818306279,0.008996675141795423,0.03285742225699198,0.16741638959514962,0.36456092313710153,0.14942303931155876
14,5355,0.2123249299719888,0.026704014939309056,0.012511671335200748,0.011017740429505136,0.009523809523809525,0.036227824463118584,0.16377217553688142,0.37180205415499534,0.1561157796451914
15,5663,0.20854670669256578,0.026311142503973158,0.012890693978456649,0.00953558184707752,0.010948260639237154,0.034257460709871096,0.15645417623167931,0.37506621931838247,0.16598975807875685
16,5955,0.20486985726280438,0.024181360201511334,0.013937867338371117,0.009571788413098237,0.008564231738035265,0.03727959697732997,0.1528127623845508,0.37229219143576825,0.17649034424853063
17,6231,0.19852351147488365,0.0274434280211844,0.009950248756218905,0.01059220028887819,0.0091478093403948,0.03546782217942546,0.14893275557695393,0.38468945594607606,0.17525276841598458
18,6507,0.1950207468879668,0.0239741816505302,0.0119870908252651,0.00875979714153988,0.009374519747963732,0.03380974335331182,0.15183648378669126,0.3838942677116951,0.18134316889503613
19,6720,0.18333333333333332,0.02425595238095238,0.009970238095238095,0.011160714285714286,0.009375,0.03125,0.1556547619047619,0.3958333333333333,0.17916666666666667
20,6975,0.17634408602150536,0.023799283154121866,0.011326164874551972,0.00931899641577061,0.00946236559139785,0.03125448028673835,0.156415770609319,0.3949820788530466,0.1870967741935484
21,7304,0.177026286966046,0.023001095290251915,0.010542168674698794,0.009309967141292442,0.008899233296823659,0.030531215772179626,0.1536144578313253,0.3906078860898138,0.19633077765607887
22,7614,0.17533490937746257,0.02206461780929866,0.010375623850801156,0.008668242710795903,0.009587601786183347,0.02955082742316785,0.15484633569739953,0.3942737063304439,0.1950354609929078
23,7876,0.16874047739969528,0.02094972067039106,0.009395632300660234,0.010919248349415947,0.009014728288471306,0.02856780091416963,0.15871000507872016,0.4059167089893347,0.18740477399695277
24,8215,0.17005477784540474,0.021545952525867315,0.009981740718198417,0.009981740718198417,0.007912355447352405,0.028849665246500303,0.15642118076688982,0.4007303712720633,0.19391357273280585
25,8413,0.1608225365505765,0.0200879591108998,0.009746820397004636,0.011292048020920004,0.007012956139308213,0.031023416141685488,0.1634375371448948,0.40318554617853325,0.1924402710091525
26,8655,0.15470826112073946,0.019064124783362217,0.009705372616984401,0.011091854419410746,0.007510109763142692,0.0316580011554015,0.1663778162911612,0.4116695551704217,0.18740612362796072
27,8948,0.15221278497988378,0.020004470272686634,0.011287438533750558,0.008493518104604381,0.007934734018775145,0.030397854269110416,0.16685292802860974,0.4185292802860974,0.1842869915064819
28,9209,0.14789879465740036,0.020197632750570096,0.009012922141383429,0.0096644586817244,0.008252796177652297,0.029862091432294496,0.1708111629927245,0.4212183733304376,0.1830817678358128
29,9545,0.14866422210581456,0.02074384494499738,0.00963855421686747,0.008695652173913044,0.007962283918281823,0.029858564693556838,0.16993190151911997,0.41896280775275013,0.1855421686746988
30,9792,0.14460784313725492,0.019812091503267973,0.009191176470588236,0.008986928104575163,0.008169934640522876,0.02920751633986928,0.169015522875817,0.42463235294117646,0.1863766339869281
31,10103,0.14560031673760268,0.01771750965059883,0.009898050084133426,0.009502128080768089,0.006631693556369395,0.030090072255765613,0.17064238345046026,0.42403246560427593,0.18588538058002574
32,10380,0.14296724470134875,0.018689788053949902,0.009344894026974951,0.008477842003853564,0.008477842003853564,0.02928709055876686,0.17745664739884393,0.4211946050096339,0.18410404624277457
33,10654,0.14088605218697203,0.01896001501783368,0.008353669983104937,0.008635254364557912,0.008729115825042238,0.030035667354984044,0.18021400412990426,0.42171954195607286,0.18246667918152806
34,10912,0.13618035190615835,0.018786656891495602,0.009530791788856305,0.007972873900293255,0.0076979472140762464,0.030700146627565983,0.1809934017595308,0.42696114369501464,0.1811766862170088
35,11203,0.13612425243238419,0.017227528340623046,0.009729536731232705,0.009729536731232705,0.007230206194769258,0.029902704632687672,0.18450415067392661,0.4256002856377756,0.1799517986253682
36,11497,0.1354266330347047,0.017395842393667912,0.009393754892580673,0.008871879620770635,0.007567191441245543,0.030442724188918847,0.1868313473079934,0.42306688701400363,0.18100374010611464
37,11754,0.1310192274970223,0.017866258295048495,0.009188361408882083,0.007742045261187681,0.008933129147524248,0.031563722987919006,0.1883614088820827,0.4232601667517441,0.18206567976858942
38,12075,0.13358178053830227,0.01722567287784679,0.007867494824016562,0.009192546583850932,0.007784679089026915,0.031387163561076604,0.19064182194616977,0.42161490683229813,0.18062111801242237
39,12273,0.1257231320785464,0.017436649555935792,0.009288682473722807,0.007740568728102339,0.00700725169070317,0.03528069746598224,0.19970667318504035,0.4200277030880795,0.1777886417338874
40,12615,0.1291319857312723,0.016963931827189853,0.008561236623067776,0.008085612366230678,0.008402695204122077,0.03281807372175981,0.20103051922314705,0.4206896551724138,0.17431629013079666
41,12822,0.12400561534861956,0.015520199656839807,0.009358914365933552,0.009436905318982999,0.006239276243955701,0.036811729839338635,0.2023085322102636,0.42606457650912494,0.1702542505069412
42,13176,0.1264420157862781,0.01791135397692775,0.007969034608378871,0.008727990285367335,0.007893139040680024,0.035215543412264724,0.20097146326654525,0.424408014571949,0.17046144505160898
43,13438,0.12561393064444112,0.01704122637297217,0.007739246911742819,0.008483405268641166,0.008111326090191993,0.034826611102842686,0.2038249739544575,0.42350052091084983,0.17078434290817085
44,13549,0.11528526090486382,0.015499298841242896,0.008709129825079341,0.007897261790538047,0.007897261790538047,0.03956011513764854,0.21603070337294264,0.4300686397520112,0.15905232858513543
45,13811,0.11237419448265876,0.017377452755050322,0.006878575048874086,0.009195568749547462,0.007675041633480559,0.039533705017739486,0.21823184418217362,0.4272681196147998,0.1614654985156759
46,14052,0.11094506120125248,0.015798462852263023,0.007899231426131512,0.008468545402789638,0.008041559920296043,0.04127526330771421,0.2223171078849986,0.4273413037290065,0.15691716481639625
47,14345,0.10986406413384454,0.016591146741024746,0.007668177065179505,0.008086441268734751,0.008365284071104914,0.041896131056117114,0.22418961310561172,0.4274660160334611,0.1557337051237365
48,14587,0.10783574415575513,0.015561801604168094,0.008774936587372318,0.00781517789812847,0.007952286282306162,0.04497155001028313,0.2265716048536368,0.4294234592445328,0.15109343936381708
49,14860,0.10800807537012114,0.014804845222072678,0.009757738896366084,0.007335127860026918,0.007873485868102287,0.04690444145356662,0.2265814266487214,0.43041722745625843,0.14825033647375505
50,15150,0.10844884488448844,0.01537953795379538,0.007722772277227723,0.008184818481848185,0.008448844884488448,0.04594059405940594,0.2300990099009901,0.4324092409240924,0.14099009900990098
51,15343,0.10395620152512547,0.013817376002085642,0.00860327185035521,0.008798800756045102,0.008277390340872059,0.04881705012057616,0.2333311607899368,0.4364856938017337,0.1344587108127485
52,15717,0.10765413246802825,0.015969968823566837,0.007507794108290386,0.00833492396767831,0.008462174715276452,0.04759177960170516,0.23153273525481963,0.430616529872113,0.13774893427498885
53,15991,0.10749796760677881,0.014883371896691889,0.007254080420236383,0.009005065349258958,0.00806703770871115,0.0505284222375086,0.23431930460884248,0.42111187542992934,0.14595710086923894
54,16228,0.10481883164900173,0.01466600936652699,0.00813408922849396,0.0075794922356421,0.009428148878481637,0.05194725166379098,0.23896968203105742,0.4165023416317476,0.14758442198668967
55,16466,0.10378962711040933,0.012814283979108465,0.007955787683711892,0.00929187416494595,0.008259443702174176,0.05435442730474918,0.2371553504190453,0.4190453054779546,0.14727316895420867
56,16720,0.10035885167464115,0.015251196172248804,0.008313397129186603,0.007416267942583732,0.009210526315789473,0.05514354066985646,0.2375,0.4164473684210526,0.14916267942583733
57,16904,0.09743256034074775,0.013902035021296735,0.0076313298627543776,0.008637008991954567,0.009051112162801704,0.05797444391859915,0.24088973024136298,0.41386654046379556,0.15049692380501656
58,17218,0.09902427691950284,0.014403531188291322,0.007550238122894645,0.007956789406435126,0.008886049483099082,0.05831106981066326,0.23858752468347078,0.41729585317690787,0.14798466720873504
59,17469,0.09811666380445361,0.01402484400938806,0.006926555612799817,0.008758371973209686,0.009044593279523727,0.05896158910069266,0.23950998912359037,0.4167382219932452,0.14763294979678288
60,17772,0.0983006977267612,0.014235876659914472,0.008102633355840648,0.007427413909520594,0.00990321854602746,0.058912896691424715,0.24060319603871258,0.4098582039162728,0.15265586315552554
61,17946,0.0935027304134626,0.013484899141870054,0.008469854006463835,0.007689735874289535,0.00975147665217876,0.06068204613841525,0.24557004346372452,0.4119580965117575,0.14889111779783795
62,18250,0.09484931506849315,0.014136986301369864,0.008109589041095891,0.007452054794520548,0.008986301369863014,0.060931506849315066,0.24915068493150686,0.40772602739726027,0.14865753424657535
63,18560,0.09703663793103448,0.01341594827586207,0.007273706896551724,0.00845905172413793,0.009482758620689655,0.059267241379310345,0.25204741379310347,0.40425646551724137,0.14876077586206896
64,18828,0.09602719354153388,0.014393456554068408,0.0074888463989802425,0.0076481835564053535,0.008922880815806247,0.06044189504992564,0.2552581261950287,0.4025387720416401,0.14728064584661144
65,18992,0.09219671440606571,0.013268744734625105,0.007160909856781803,0.008108677337826452,0.010214827295703454,0.06218407750631845,0.2579507160909857,0.4099620893007582,0.13895324347093513
66,19356,0.09413101880553834,0.014569125852448853,0.008111179995866915,0.007026245091961149,0.009712750568299235,0.06266790659227113,0.25330646827856995,0.40834883240338915,0.1421264724116553
67,19615,0.09457048177415243,0.014172826918174865,0.006984450675503441,0.007953097119551365,0.009533520265103238,0.06535814427733877,0.2572011215906194,0.40698445067550343,0.137241906704053
68,19893,0.09525963906901926,0.013673151359774795,0.007490071884582517,0.0076911476398733225,0.009551098376313277,0.06374101442718544,0.26255466747096967,0.42361634745890514,0.11642286231337656
