;0;1;2;3;4;5;6;7;8;9;10
101;61479;0,137949544;0,00645749;0,004391744;0,002992892;0,006197238;0,029554807;0,179004213;0,366710584;0,266741489;0
102;61267;0,127458501;0,005810632;0,004292686;0,003476586;0,006414546;0,030065125;0,202621313;0,364045897;0,255814713;0
103;62209;0,13285859;0,006044142;0,004195534;0,003231044;0,006429938;0,030252857;0,211046633;0,364722146;0,241219116;0
104;63782;0,146640118;0,005816688;0,004436988;0,002822113;0,006757392;0,029851682;0,215687812;0,355899784;0,232087423;0
105;64807;0,152468098;0,005909855;0,00428966;0,002993504;0,006465351;0,030104773;0,224559075;0,354714768;0,218494916;0
106;65852;0,158461398;0,005861629;0,004434186;0,003052299;0,006150155;0,029186661;0,22457936;0,36049019;0,207784122;0
107;64619;0,135130534;0,005509216;0,004611647;0,002924836;0,006561538;0,031507761;0,242142404;0,378727619;0,192884446;0
108;66339;0,149836446;0,005909043;0,004250893;0,003286151;0,005984413;0,031354105;0,242225539;0,378600823;0,178552586;0
109;67255;0,154352836;0,005412237;0,004534979;0,002854806;0,006423314;0,031090625;0,241409561;0,381205858;0,172715783;0
110;67249;0,146842332;0,005903434;0,00404467;0,003539086;0,005814213;0,032104567;0,247646805;0,388392392;0,165712501;0
111;66443;0,129554656;0,005598784;0,004379694;0,003326159;0,006592117;0,03317129;0,257318303;0,405084057;0,154974941;0
112;66071;0,117434275;0,005751389;0,004525435;0,003148129;0,006856261;0,033918058;0,268166064;0,416900002;0,143300389;0
113;67422;0,127806947;0,005428495;0,004360594;0,003470677;0,006555724;0,033713031;0,266545045;0,422755184;0,129364302;0
114;69383;0,145064353;0,005938054;0,004006745;0,003127567;0,006730755;0,032889901;0,263176859;0,419627286;0,119438479;0
115;69020;0,134135033;0,005491162;0,004491452;0,002912199;0,006882063;0,033656911;0,263532309;0,438959722;0,109939148;0
116;69510;0,133434038;0,005538771;0,004028197;0,003380809;0,006862322;0,033966336;0,270263271;0,442885916;0,09964034;0
117;69360;0,124567474;0,00566609;0,004310842;0,002970012;0,007079008;0,034775087;0,277667243;0,456012111;0,086952134;0
118;70998;0,137947548;0,005394518;0,00433815;0,003000085;0,007084707;0,033860109;0,271866813;0,457703034;0,078805037;0
119;71812;0,141062775;0,005347296;0,004344678;0,002993929;0,007032251;0,034297889;0,266766;0,467442767;0,070712416;0
120;72937;0,147757654;0,005511606;0,004099428;0,003112275;0,006978625;0,034577786;0,265489395;0,470241441;0,062231789;0
121;72709;0,138456037;0,005625163;0,004029762;0,003053267;0,007289331;0,035236353;0,274065109;0,479170392;0,053074585;0
122;74587;0,153726521;0,005362865;0,00415622;0,003217719;0,006904688;0,034778179;0,272835749;0,474586724;0,044431335;0
123;74909;0,151183436;0,005299764;0,004205102;0,003243936;0,007021853;0,034788877;0,279352281;0,480396214;0,034508537;0
124;75828;0,155272459;0,005169594;0,004417893;0,002848552;0,007187319;0,034776072;0,280213114;0,481998734;0,028116263;0
125;76025;0,151121342;0,005143045;0,004432752;0,002972706;0,007168695;0,03513318;0,286668859;0,486537323;0,020822098;0
126;75456;0,138093723;0,00528785;0,004187871;0,003207167;0,007540818;0,035954729;0,305688083;0,485832803;0,014206955;0
127;76069;0,138887063;0,005495011;0,003864912;0,003444241;0,007335445;0,036322286;0,306852989;0,48853015;0,009267902;0
128;76271;0,134887441;0,005585347;0,004025121;0,003251564;0,007643796;0,036553867;0,311546984;0,489465196;0,007040684;0
129;79080;0,159370258;0,00538695;0,004160344;0,003072838;0,007309054;0,034812848;0,305981285;0,473659585;0,006246839;0
130;78856;0,15114893;0,005212032;0,004045348;0,003043522;0,007596125;0,035621893;0,321459369;0,469323831;0,00254895;0
131;76904;0,123504629;0,005292312;0,00439509;0,003003745;0,008153022;0,037124207;0,343454177;0,474630708;0,00044211;0
132;77702;0,126367404;0,00523796;0,004221256;0,003088724;0,008172248;0,037334946;0,345061903;0,470142339;0,000373221;0
133;77727;0,120601593;0,00545499;0,00427136;0,003036268;0,008208216;0,037657442;0,355513528;0,465243738;1,29E-05;0
134;77752;0,114865212;0,004951641;0,004334294;0,003369688;0,008385636;0,037671057;0,371051549;0,455370923;0;0
135;78963;0,122310449;0,005331611;0,004090523;0,003064727;0,008522979;0,037283285;0,382951509;0,436444917;0;0
136;79629;0,123987492;0,004834922;0,004395384;0,003101885;0,008351229;0,03672029;0,398485476;0,420123322;0;0
137;80995;0,132613124;0,004975616;0,004222483;0,002889067;0,008506698;0,036273844;0,402617446;0,407901722;0;0
138;80380;0,11964419;0,005051008;0,004503608;0,00302314;0,008770839;0,037472008;0,422144812;0,399390396;0;0
139;81990;0,131162337;0,005207952;0,003988291;0,003219905;0,008805952;0,037211855;0,41553848;0,394865227;0;0
140;82192;0,127469827;0,005207319;0,004124489;0,003211991;0,008662644;0,03871423;0,42238904;0,390220459;0;0
141;80907;0,107864585;0,005005747;0,004276515;0,003448404;0,008627189;0,039563944;0,439059661;0,392153955;0;0
142;81109;0,103934212;0,005165888;0,004154903;0,003341183;0,009172841;0,039366778;0,454499501;0,380364694;0;0
143;81619;0,104032149;0,005219373;0,003908404;0,003516338;0,009593354;0,038937012;0,467097122;0,367696247;0;0
144;81586;0,098129581;0,005233741;0,004032555;0,003554531;0,01002623;0,038854705;0,473978379;0,366190278;0;0
145;82143;0,098584176;0,005210426;0,004187819;0,003250429;0,010810416;0,039492105;0,478628733;0,359835896;0;0
146;97761;0,134982253;0,053661481;0,057916756;0,002669776;0,010034676;0,033448921;0,409375927;0,29791021;0;0
147;90500;0,172375691;0,00479558;0,003834254;0,003104972;0,011414365;0,039104972;0,46279558;0,302574586;0;0
148;90169;0,164846011;0,004791004;0,003826149;0,00310528;0,011689161;0,040213377;0,497188612;0,274340405;0;0
149;90418;0,162744144;0,00475569;0,003992568;0,003152027;0,011557433;0,040832578;0,522440222;0,250525338;0;0
150;90979;0,163620176;0,004781323;0,004154805;0,00291276;0,01214566;0,04062476;0,523714264;0,248046252;0;0
151;88643;0,137348691;0,004963731;0,004049953;0,003136175;0,013232855;0,042857304;0,562165089;0,232246201;0;0
152;90282;0,148911189;0,005050841;0,004053964;0,002990629;0,012715713;0,043574577;0,555437407;0,227265679;0;0
153;90404;0,146298836;0,005044025;0,003926817;0,003307376;0,012665369;0,043526835;0,567076678;0,218154064;0;0
154;90078;0,139401408;0,005117787;0,004074247;0,003208331;0,012711206;0,045027643;0,577455094;0,213004285;0;0
155;89160;0,127164648;0,004878869;0,004374159;0,003129206;0,013066397;0,046624047;0,591913414;0,20884926;0;0
156;92871;0,158467121;0,004856198;0,004231676;0,003165681;0,012275091;0,044868689;0,5676799;0,204455643;0;0
157;90993;0,137779829;0,004912466;0,004187135;0,003263987;0,013275746;0,046564021;0,588440869;0,201575945;0;0
158;89565;0,120526992;0,00516943;0,004220399;0,003338358;0,014548094;0,0486574;0,605861665;0,197677664;0;0
159;91035;0,131509859;0,005360576;0,004119295;0,003152634;0,014609765;0,046674356;0,600812874;0,193760642;0;0
160;91616;0,133895826;0,005381156;0,004191408;0,003132641;0,015161107;0,046618495;0,60523271;0,186386657;0;0
161;91969;0,134240886;0,005360502;0,004284052;0,003185856;0,01491807;0,047472518;0,609096543;0,181441573;0;0
162;90901;0,121406805;0,005258468;0,00415837;0,00370733;0,014884325;0,047942267;0,625383659;0,177258776;0;0
163;90256;0,112136589;0,005417922;0,004354281;0,003501152;0,015788424;0,047764138;0,64473276;0,166304733;0;0
164;91943;0,125653938;0,00559042;0,004013356;0,003273767;0,015857651;0,046855117;0,634306037;0,164449713;0;0
165;92335;0,126593383;0,005631667;0,004017978;0,003530622;0,015747008;0,048952185;0,643049764;0,152477392;0;0
166;93948;0,124760506;0,014486737;0,0096117;0,003299698;0,016040789;0,052954826;0,640375527;0,138470218;0;0
167;97467;0,159807935;0,007725692;0,00967507;0,003149784;0,014958909;0,052325402;0,616526619;0,135830589;0;0
168;95313;0,139540252;0,008466841;0,008351432;0,003304901;0,015716639;0,049227283;0,64268253;0,132710123;0;0
169;98597;0,157621429;0,013063278;0,011430368;0,003529519;0,015020741;0,048571458;0,62525229;0,125510918;0;0
170;100354;0,168832334;0,014279451;0,011180421;0,00343783;0,015076629;0,049544612;0,620174582;0,117474142;0;0
171;99752;0,162442858;0,01558866;0,009333146;0,003288155;0,015779132;0,056028952;0,628418478;0,109120619;0;0
172;100603;0,168682842;0,014920032;0,008926175;0,00321064;0,015685417;0,055157401;0,623400893;0,1100166;0;0
173;100405;0,150669787;0,020148399;0,018146507;0,00324685;0,015895623;0,054001295;0,629620039;0,1082715;0;0
174;99919;0,149721274;0,019025411;0,014471722;0,003212602;0,0161731;0,054604229;0,639387904;0,103403757;0;0
175;100088;0,147799936;0,019582767;0,015366477;0,003407002;0,016075853;0,05551115;0,644842539;0,097414275;0;0
176;101197;0,15543939;0,018814787;0,015692165;0,003448719;0,016314713;0,058598575;0,640601994;0,091089657;0;0
177;102821;0,157944389;0,020346038;0,022767723;0,003248364;0,016397429;0,061543848;0,62895712;0,08879509;0;0
178;102376;0,148442994;0,020473548;0,026969212;0,003457842;0,016712901;0,06884426;0,629923029;0,085176213;0;0
179;104844;0,166304223;0,019991607;0,027021098;0,003214299;0,016309946;0,068511312;0,614427149;0,084220365;0;0
180;104772;0,163679227;0,020196236;0,027173291;0,003607834;0,01620662;0,07252892;0,61725461;0,079353262;0;0
181;104030;0,151273671;0,021743728;0,031019898;0,003566279;0,016831683;0,075382101;0,623570124;0,076612516;0;0
182;104149;0,160654447;0,019318476;0,023370364;0,003706229;0,016994882;0,083380541;0,619785116;0,072789945;0;0
183;100032;0,14462372;0,009866843;0,014725288;0,003568858;0,018684021;0,093390115;0,64237444;0,072766715;0;0
184;94391;0,107372525;0,005922175;0,004640273;0,004004619;0,02016082;0,105741013;0,679524531;0,072634043;0;0
185;93547;0,097940073;0,006018365;0,004543171;0,004115578;0,020706169;0,108469539;0,690946797;0,067260308;0;0
186;102518;0,144491699;0,023176418;0,017499366;0,003755438;0,018201682;0,10128953;0,631050157;0,060535711;0;0
187;104846;0,13619976;0,030644946;0,035070484;0,003738817;0,017635389;0,100089655;0,622560708;0,054060241;0;0
188;102926;0,127761693;0,02246274;0,035462371;0,00385714;0,018158677;0,104084488;0,637001341;0,05121155;0;0
189;104539;0,140722601;0,021685687;0,034475172;0,00396981;0,017562823;0,099886167;0,632165986;0,049531754;0;0
190;103888;0,132604343;0,022091098;0,035971431;0,003859926;0,018106037;0,103611582;0,636069613;0,04768597;0;0
191;101287;0,158332264;0,005923761;0,004344092;0,004077522;0,019647141;0,110665732;0,650764659;0,046244829;0;0
192;96295;0,113443066;0,006147775;0,004735448;0,004143517;0,02183914;0,12236357;0,681188016;0,046139467;0;0
193;94468;0,095037473;0,006192573;0,005049329;0,004371851;0,022843714;0,13109201;0,691620443;0,043792607;0;0
194;94599;0,095085572;0,006057146;0,004926056;0,004799205;0,023118638;0,128341737;0,695599319;0,042072326;0;0
195;94447;0,092348089;0,006204538;0,004838693;0,004679873;0,02348407;0,132317596;0,695723527;0,040403613;0;0
196;94345;0,090126663;0,006062854;0,005098309;0,004674334;0,024452806;0,131994276;0,699729715;0,037861042;0;0
197;94434;0,089692272;0,006110087;0,005008789;0,005019379;0,024705085;0,132791156;0,699652667;0,037020565;0;0
198;95070;0,094414642;0,006363732;0,004975281;0,004828021;0,024939518;0,129651835;0,698727254;0,036099716;0;0
199;95837;0,100483112;0,006239761;0,005175454;0,004820685;0,025084258;0,130815864;0,692060478;0,035320388;0;0
200;96222;0,103001393;0,00619401;0,004998857;0,005144354;0,025326848;0,1319137;0,689623995;0,033796845;0;0
201;94870;0,089048171;0,006577422;0,004975229;0,005070096;0,026625909;0,141467271;0,696426689;0,029809213;0;0
202;95236;0,091499013;0,006247637;0,005176614;0,005239615;0,026880591;0,142225629;0,693424755;0,029306145;0;0
203;96310;0,100446475;0,00638563;0,00496314;0,005357699;0,026425086;0,140577302;0,686138511;0,029706157;0;0
204;95689;0,093469469;0,006782389;0,004838592;0,005340217;0,02742217;0,146025144;0,689776254;0,026345766;0;0
205;97161;0,106040489;0,006545836;0,005032884;0,00524902;0,027336071;0,142299894;0,681034571;0,026461234;0;0
206;98738;0,119366404;0,006491928;0,00486135;0,005367741;0,027061516;0,144908748;0,667554538;0,024387774;0;0
207;97569;0,107677644;0,006897683;0,004786356;0,005534545;0,028051943;0,150857342;0,674312538;0,02188195;0;0
208;97349;0,104777656;0,00668728;0,005002619;0,00553678;0,028926851;0,155625636;0,673802504;0,019640674;0;0
209;98576;0,114926554;0,006614186;0,005021506;0,005559162;0,028810258;0,152065411;0,667637153;0,019365769;0;0
210;96596;0,095966707;0,006718705;0,005114083;0,005869808;0,030146176;0,157025136;0,682978591;0,016180794;0;0
211;98221;0,109721954;0,00689262;0,005060018;0,005599617;0,029881594;0,158723695;0,668034331;0,016086173;0;0
212;98686;0,113268346;0,006485216;0,005289504;0,005471901;0,030206919;0,162059461;0,662738382;0,014480271;0;0
213;97258;0,099374859;0,006662691;0,00532604;0,005799009;0,030722408;0,167780542;0,672119517;0,012214933;0;0
214;96306;0,089495982;0,006780471;0,005243702;0,006053621;0,031732187;0,173364069;0,678888127;0,008441842;0;0
215;96650;0,092250388;0,006797724;0,005442318;0,005897569;0,031919296;0,17380238;0,677723745;0,00616658;0;0
216;96567;0,090776352;0,006627523;0,005498773;0,005985482;0,032516284;0,175950376;0,678627274;0,004017936;0;0
217;97242;0,096234138;0,006622653;0,005378334;0,006180457;0,032557948;0,173217334;0,675685403;0,004123733;0;0
218;97677;0,099235234;0,006859343;0,005333907;0,006193884;0,032771277;0,174554911;0,671273688;0,003777757;0;0
219;97737;0,098857137;0,007008605;0,005340864;0,006210545;0,03342644;0,175348128;0,67067743;0,003130851;0;0
220;98041;0,100702767;0,006844075;0,005640497;0,006181088;0,033628788;0,17310105;0,672116767;0,001784968;0;0
221;101157;0,12743557;0,006623368;0,005437093;0,006218057;0,032444616;0,162203308;0,657334638;0,00230335;0;0
222;100733;0,12296864;0,006810082;0,005450051;0,006264084;0,032839288;0,164117022;0,659505822;0,00204501;0;0
223;98638;0,103712565;0,006974999;0,005525254;0,006488372;0,034246436;0,171394392;0,67066445;0,000993532;0;0
224;98960;0,105770008;0,00706346;0,005668957;0,006477365;0,034438157;0,172958771;0,666936136;0,000687146;0;0
225;98876;0,104342813;0,006998665;0,00558275;0,006664914;0,034851733;0,1765747;0,664569764;0,000414661;0;0
226;98257;0,097967575;0,007052933;0,005648453;0,006920627;0,035519098;0,182389041;0,664288549;0,000213725;0;0
227;100070;0,113410613;0,007095033;0,005566104;0,006665334;0,034955531;0,1797142;0,652333367;0,000259818;0;0
