,0,1,2,3,4,5,6,7,8,9
0,266,0.5902255639097744,0.06766917293233082,0.03383458646616541,0.03383458646616541,0.03383458646616541,0.05263157894736842,0.12406015037593984,0.06390977443609022,0.0
1,929,0.30355220667384286,0.04305705059203445,0.031216361679224973,0.024757804090419805,0.024757804090419805,0.04198062432723358,0.16792249730893433,0.3110871905274489,0.05166846071044134
2,1446,0.22752420470262794,0.04564315352697095,0.017289073305670817,0.02351313969571231,0.02627939142461964,0.03941908713692946,0.16804979253112035,0.3070539419087137,0.14522821576763487
3,1856,0.21875,0.03556034482758621,0.021551724137931036,0.014547413793103448,0.023168103448275863,0.04525862068965517,0.14385775862068967,0.359375,0.13793103448275862
4,2184,0.20512820512820512,0.036172161172161175,0.017857142857142856,0.021062271062271064,0.019688644688644688,0.04487179487179487,0.13553113553113552,0.4139194139194139,0.10576923076923077
5,2456,0.18851791530944625,0.028501628664495113,0.019951140065146578,0.011400651465798045,0.021579804560260585,0.048452768729641695,0.14210097719869708,0.3953583061889251,0.14413680781758959
6,2777,0.17933021245948866,0.026647461289160967,0.018005041411595247,0.013683831472812387,0.020885848037450486,0.045372704357220024,0.14476053294922578,0.3745048613611811,0.17680950666186532
7,3078,0.16764132553606237,0.030539311241065625,0.012670565302144249,0.017218973359324236,0.02014294996751137,0.0451591942820013,0.14782326185834957,0.37686809616634176,0.18193632228719947
8,3372,0.15865954922894424,0.02402135231316726,0.01720047449584816,0.014531435349940688,0.021352313167259787,0.045670225385527875,0.1883155397390273,0.36180308422301305,0.16844602609727166
9,3703,0.1612206319200648,0.02592492573588982,0.015122873345935728,0.015662975965433434,0.018093437753173104,0.044828517418309476,0.20631920064812315,0.35187685660275453,0.16095058061031595
10,4025,0.15577639751552794,0.025838509316770186,0.018136645962732918,0.013167701863354038,0.01763975155279503,0.047453416149068325,0.19627329192546583,0.35975155279503107,0.1617391304347826
11,4317,0.14523974982626825,0.025480657864257586,0.015056752374334029,0.0118137595552467,0.021542738012508687,0.04980310400741256,0.18461894834375725,0.3891591382904795,0.1556636553161918
12,4652,0.1442390369733448,0.021496130696474634,0.015477214101461736,0.014187446259673258,0.01827171109200344,0.05524505588993981,0.1758383490971625,0.41229578675838346,0.1429492691315563
13,4958,0.1371520774505849,0.02601855586930214,0.010689794271883823,0.013513513513513514,0.022993142396127472,0.05425574828559903,0.17426381605486083,0.4124647035094796,0.14864864864864866
14,5268,0.13477600607441154,0.021450265755504936,0.01442672741078208,0.01442672741078208,0.020311313591495826,0.053910402429764616,0.19134396355353075,0.40148063781321186,0.14787395596051633
15,5579,0.13228177092668936,0.0231224233733644,0.010575371930453487,0.013622512995160423,0.02150923104499014,0.0555655135328912,0.2048754257035311,0.39612833841190176,0.14231941208101812
16,5935,0.13681550126368996,0.02122999157540017,0.012636899747262006,0.011625947767481045,0.020219039595619208,0.05324347093513058,0.2176916596461668,0.39224936815501266,0.13428812131423756
17,6219,0.13088921048400065,0.020099694484643833,0.012220614246663451,0.014150184917189258,0.017526933590609424,0.05563595433349413,0.24312590448625182,0.376748673420164,0.12960283003698345
18,6509,0.127208480565371,0.022123214011368873,0.011676140728222461,0.010447073283146412,0.021815947150099862,0.05423260101398064,0.25902596404977724,0.35904132739284067,0.1344292518051928
19,6804,0.1266901822457378,0.020135214579659024,0.012786596119929453,0.009994121105232217,0.021017048794826573,0.05922986478542034,0.2682245737801293,0.35390946502057613,0.1280129335684891
20,7089,0.12399492170969106,0.017774016081252644,0.01396529834955565,0.01072083509662858,0.019043588658484975,0.06376075610100156,0.2777542671744957,0.3440541684299619,0.12893214839892791
