,0,1,2,3,4,5,6,7,8,9,10
0,77093,0.989493209500214,0.002594269259206413,0.0007004526999857316,0.0014138767462674952,0.0032298652277119844,0.002568326566614349,0.0,0.0,0.0,0.0
1,77183,0.9832605625591128,0.001787958488268142,0.000583029941826568,0.000803285697627716,0.005247269476439112,0.0043921588950934795,0.0009069354650635503,0.0021636888952230415,0.000855110581345633,0.0
2,81225,0.9769405971068021,0.0018713450292397662,0.0005170821791320407,0.0005417051400430902,0.0032748538011695906,0.003434903047091413,0.0010710987996306557,0.0026100338565712526,0.006845183133271776,0.0028931979070483224
3,99248,0.9738836047073997,0.0017028050943092051,0.0005642431081734644,0.0004735611800741577,0.0015315170078994036,0.00135015315170079,0.0010277285184588103,0.002841367080444946,0.010458649040786716,0.006166371110752861
4,86120,0.9622271249419415,0.0020088248954946587,0.0008012076172782165,0.0003947979563399907,0.0008476544356711565,0.0009986065954482118,0.0012424523920111473,0.004064096609382257,0.017765908035299583,0.009649326521133303
5,87737,0.955093062220044,0.0020971767897238337,0.0007636458962581351,0.0005242941974309584,0.0004901010975985046,0.0007864412961464377,0.0010599860948060681,0.004445102978218996,0.022476264289866304,0.012263925139906767
6,84201,0.9447750026721773,0.0025415375114309804,0.0008432203893065403,0.0005819408320566264,0.0005344354580111876,0.0007482096412156625,0.0012113870381586917,0.005344354580111875,0.028396337335661097,0.015023574541870048
7,98581,0.94589221046652,0.002333106785283168,0.0008520911737555919,0.0004564774145119242,0.0006187804952272751,0.0006999320355849505,0.0009839624268368145,0.005264706180704192,0.02742922064089429,0.015144906219251174
8,92560,0.935847018150389,0.002787381158167675,0.0009075194468452896,0.0004105445116681072,0.0007022471910112359,0.0008535004321521176,0.0010155574762316336,0.0067523768366464995,0.03092048401037165,0.019803370786516852
9,85053,0.9229774375977332,0.0030569174514714355,0.0009288326102547823,0.0005525966162275287,0.0007407146132411555,0.0011169506072684092,0.0013168259790953876,0.008194890244906118,0.03530739656449508,0.025807437715306927
10,92701,0.9227840044875459,0.00284786571881641,0.0010571622744091219,0.0004422821760283061,0.0008306275013214528,0.000819840131174421,0.001423932859408205,0.008122889720714987,0.03538257408226449,0.026288821048316632
11,89957,0.9139811243149505,0.0031014818190913435,0.001000478006158498,0.0005669375368231489,0.0008448480940893983,0.000933779472414598,0.001489600586947097,0.00966017097057483,0.04554398212479296,0.022877597074157652
12,96221,0.9136674946217561,0.0030035023539559972,0.0009873104623730786,0.0006443499859697987,0.0006339572442606084,0.001070452396046601,0.0014549838392866421,0.010226457841843256,0.04878352958293927,0.019527961671568575
13,90091,0.901333096535725,0.003218967488428367,0.0010211896859841716,0.0007436924887058641,0.0008657912555083193,0.0010655892375487008,0.0017315825110166387,0.01278707085058441,0.0636467571677526,0.013586262778745934
14,104842,0.9095305316571602,0.0028709868182598577,0.001049197840560081,0.0006104423799622289,0.0007058240018313272,0.0010015070296255319,0.0015737967608401213,0.01150302359741325,0.06579424276530398,0.005360447149043322
15,101448,0.9006978944878165,0.003085324501222301,0.001074442078700418,0.0006111505401782194,0.0008575822096049207,0.0010645848119233499,0.0017841652866493179,0.012893304944405016,0.0772612569986594,0.0006702941408406277
16,105362,0.8987300924431958,0.0030371481179172757,0.0011009661927450125,0.0005694652721094891,0.0008352157324272508,0.0012528235986408762,0.0015850116740380783,0.013249558664414116,0.07963971830451207,0.0
17,103309,0.8910356309711642,0.0031555817982944372,0.0011518841533651473,0.0006388601186731069,0.0008034149977252708,0.001142204454597373,0.0018488224646449002,0.014335633875073807,0.08588796716646178,0.0
18,110737,0.8929716354967174,0.0030161553952156913,0.0011468614826119544,0.0005960067547432204,0.0007495236461164742,0.0011558918879868518,0.002095054046976169,0.013220513468849617,0.08504835782078257,0.0
19,98391,0.8734132186887013,0.0034454370826599995,0.001290768464595339,0.0006301389354717402,0.0009147178095557521,0.0015651838074620646,0.002266467461454808,0.02392495248549156,0.09254911526460753,0.0
20,95275,0.8634059302020467,0.0034321700341117816,0.0013749672002099187,0.0007452112306481238,0.0009341380215166623,0.0015953817895565468,0.002330097087378641,0.03603253739176069,0.09014956704277093,0.0
21,101724,0.8664621918131414,0.003214580629939837,0.0013467814871613384,0.0008257638315441783,0.0008650859187605678,0.00141559513979002,0.002261020014942393,0.05295702095867249,0.07065196020604773,0.0
22,98845,0.8568465779756184,0.003530780514947645,0.0012039051039506297,0.0009003996155597147,0.0010723860589812334,0.0012747230512418432,0.002397693358288229,0.07425767615964389,0.05851585816176842,0.0
23,99187,0.8516337826529686,0.0035186062689666993,0.0013005736638874046,0.0007964753445512013,0.0011090163025396474,0.0012703277647272324,0.0025003276639075683,0.08989081230403177,0.04798007803441983,0.0
24,107142,0.8571521905508578,0.003509361408224599,0.0011480091840734726,0.000746672640047787,0.0010640085120680964,0.00129734371208303,0.0023053517761475427,0.09655410576617947,0.03622295645031827,0.0
25,102496,0.8451256634405245,0.0035416016234779894,0.0013561504839213238,0.0008293006556353419,0.000946378395254449,0.0015610365282547611,0.002429363097096472,0.11730213862004371,0.026908367155791445,0.0
26,102614,0.8394371138441148,0.0037324341707759175,0.0012766289200304053,0.0007991112323854445,0.0011109595181943983,0.0015202603933186505,0.002514276804334691,0.13045003605745806,0.019159179059387608,0.0
27,104422,0.8368351496811017,0.003543314627185842,0.0014364789029131793,0.0007661220815536956,0.0011396065963111223,0.0013502901687383884,0.00280592212369041,0.14076535595947215,0.011357759859033537,0.0
28,112648,0.8434592713585682,0.0035420069597329735,0.0013493359846601803,0.0006835452027554861,0.0011274057240252824,0.0014203536680633478,0.00254775939208863,0.13832469284851928,0.007545628861586535,0.0
29,119553,0.8479670104472493,0.0032203290590784002,0.001196122221943406,0.0008782715615668365,0.000895000543691919,0.0013132250968189841,0.002651543666825592,0.13643321372111114,0.005445283681714386,0.0
30,109129,0.8284507326191938,0.0034546270927067967,0.00142950086594764,0.0008338755051361233,0.0010904525836395458,0.001585279806467575,0.0030514345407728466,0.15468848793629558,0.005415609049840097,0.0
31,162557,0.8816292131375456,0.002183849357456154,0.0010211802629231592,0.0006705340280640022,0.0007197475347109014,0.0011934275361873065,0.002792866502211532,0.10708859046365275,0.002700591177248596,0.0
32,130901,0.8407957158463266,0.003093941222756129,0.001382724348935455,0.0006951818549896486,0.0009701988525679712,0.0013980030710231397,0.0033307614151152397,0.14143513036569622,0.00689834302258959,0.0
33,108999,0.8038422370847439,0.003862420756153726,0.0015229497518325856,0.000853218836870063,0.0012018458884943898,0.0018624024073615353,0.004633070028165396,0.1748364663895999,0.007385388856778503,0.0
34,110250,0.8012154195011338,0.003873015873015873,0.0013968253968253967,0.0009160997732426304,0.0010975056689342404,0.0019138321995464853,0.005560090702947846,0.17873015873015874,0.005297052154195011,0.0
35,120037,0.8126577638561444,0.0036155518715062854,0.0013745761723468596,0.0008164149387272257,0.0011746378200054983,0.0017494605829869124,0.005789881453218591,0.16710680873397368,0.00571490457109058,0.0
36,116059,0.8017215381831655,0.00349822073255844,0.0016112494507104144,0.0008960959511972358,0.0010856547101043435,0.0018611223601788746,0.007685746042960908,0.17554864336242773,0.006091729206696594,0.0
37,113735,0.7926759572690905,0.0037631336000351697,0.0016529652261836726,0.0008352749813162175,0.0012485162878621357,0.001995867586934541,0.010014507407570228,0.1815799885699213,0.0062337890710862974,0.0
38,122815,0.8034604893539062,0.003769897813784961,0.0013353417742132476,0.0008386597728290518,0.0011317835769246427,0.0021414322354761225,0.010422179701176567,0.170703904246224,0.00619631152546513,0.0
39,113861,0.7834464829924206,0.003908274123712246,0.0014667006262021236,0.0010100034252290074,0.0013876568798798536,0.00208148531981978,0.016827535328163286,0.1838996671380016,0.0059721941665715214,0.0
40,112367,0.7759306557975206,0.003942438616319738,0.0016463908442870237,0.0008721421769736666,0.0013794085452134524,0.0022871483620635954,0.01896464264419269,0.18952183470235923,0.005455338311069976,0.0
41,114914,0.7761978523069426,0.004002993542997372,0.0016621125363315175,0.0007570879092190681,0.001357536940668674,0.0023408810066658545,0.02322606470926084,0.18385923386184452,0.006596237186069582,0.0
42,111834,0.7654291181572688,0.00394334460003219,0.0017347139510345692,0.0009210079224564981,0.001439633742868895,0.0023964089632848686,0.037868626714594844,0.1791673373035034,0.007099808644955917,0.0
43,118553,0.7738985938778437,0.003896991219117188,0.001636398910192066,0.0009447251440284092,0.0013749124863984884,0.0022690273548539473,0.04601317554174082,0.16153956458292915,0.008426610882896257,0.0
44,110837,0.7535840919548527,0.004105127349170404,0.0016420509396681614,0.0009744038543085793,0.0015247615868347214,0.002842011241733356,0.06415727599989174,0.16210290787372447,0.009067369199815946,0.0
45,120686,0.769269012147225,0.003861259798153887,0.0016157632202575278,0.0009197421407619774,0.0014417579503836402,0.0025935071176441346,0.06323848665131002,0.14823591800208807,0.008824552972175728,0.0
46,121403,0.7662166503298931,0.004052618139584689,0.0015732724891477146,0.0009390212762452328,0.001490902201757782,0.002775878685040732,0.0723375863858389,0.14166042025320627,0.008953650239285686,0.0
47,120732,0.7608007818970944,0.0037769605407017197,0.001797369380114634,0.0009690885597853096,0.0013252493125269192,0.0031723155418613125,0.08279495080011927,0.1369479508332505,0.008415333134545936,0.0
48,121763,0.7584898532394898,0.003958509563660554,0.0017410871939751813,0.0009033942987607073,0.0014290055271305733,0.0032686448264251044,0.09140707768369702,0.12955495511772872,0.009247472549132331,0.0
49,110877,0.7303137711157409,0.004256969434598699,0.0017136105774867645,0.0010642423586496748,0.0017767435987625928,0.0037789622735102863,0.11242187288617116,0.13418472722025307,0.01048910053482688,0.0
50,119712,0.7457147153167603,0.004243517775995723,0.0015286688051323175,0.0010358192996524993,0.0018043303929430633,0.003391472868217054,0.10720729751403368,0.12398088746324512,0.011093290564020315,0.0
51,116331,0.7339144338138587,0.0041949265458046435,0.0019255400538119676,0.001074520119314714,0.0016848475470854717,0.0037307338542606873,0.11574730725258099,0.12619164281232,0.01153604800096277,0.0
52,113739,0.7236128328893343,0.004193812148867143,0.0018815006286322193,0.0013276009108573136,0.0016177388582632166,0.004352069211088545,0.12180518555640546,0.12880366453019632,0.012405595266355427,0.0
53,112599,0.7164806081759163,0.00440501247790833,0.001802857929466514,0.0012966367374488228,0.001847263297187364,0.00477801756676347,0.12556061776747574,0.1316441531452322,0.012184832902601266,0.0
54,115777,0.7198407282966393,0.004448206465878369,0.0017706452922428462,0.0011833092928647314,0.0019865776449553884,0.005044179759364986,0.12315053939901707,0.13125232127279166,0.011323492576245714,0.0
55,118507,0.7222948855341879,0.004101023568228037,0.0018395537816331524,0.001257309694785962,0.0019408136228239682,0.005333018302716295,0.12211936847612377,0.13054925025525918,0.010564776764241775,0.0
56,120839,0.7234667615587683,0.0040218803531972295,0.0019943892286430707,0.001175117304843635,0.0018619816449987174,0.005718352518640505,0.1226342488766044,0.12865051845844472,0.010476750055859449,0.0
57,123129,0.7244515914203803,0.004434373705625807,0.001599948021993194,0.0012832070430199222,0.0019085674374030488,0.00600995703692875,0.1223269903921903,0.12766285765335542,0.010322507289103298,0.0
58,117396,0.707017274864561,0.004378343384783127,0.0018825172919009166,0.0012436539575454019,0.0021806535146001566,0.006942314899996593,0.13300282803502675,0.13335207332447443,0.010000340727111656,0.0
59,118574,0.7058292711724324,0.0043264121982896754,0.002015618938384469,0.0012734663585608986,0.0020493531465582675,0.0074046586941488015,0.13391637289793715,0.13358746436824262,0.009597382225445714,0.0
60,126264,0.7199518469239055,0.004165874675283533,0.001861179750364316,0.001061268453399227,0.002122536906798454,0.007318000380155864,0.1279778876005829,0.12817588544636635,0.007365519863143889,0.0
61,122608,0.7076536604463004,0.0043553438601070076,0.001851428944277698,0.0013620644656139893,0.002087955108965157,0.008474161555526556,0.13484438209578495,0.13241387185175518,0.006957131671669059,0.0
62,117675,0.6913872955173146,0.004325472700233694,0.0019970257063947313,0.001478648820905035,0.002192479286169535,0.010384533673252603,0.1458083705120034,0.13607818143190992,0.006347992351816443,0.0
63,120817,0.6952581176490064,0.004403353832656,0.002102353145666587,0.0011256694008293536,0.0022761697443240605,0.011231863065628182,0.1430593376759893,0.13437678472400408,0.006166350761896091,0.0
64,123285,0.6974814454313176,0.004461207770612808,0.0018169282556677617,0.0013545849048951617,0.002246826459017723,0.011688364359005556,0.1407551608062619,0.13379567668410594,0.006399805329115464,0.0
65,124826,0.6977632864948008,0.004077676125166231,0.0021069328505279347,0.0012176950314838255,0.002267155880986333,0.012361206799865413,0.1400990178328233,0.13304920449265378,0.007057824491692436,0.0
66,124473,0.6929534919219429,0.004539137001598741,0.0016790789970515694,0.0014380628730728752,0.0022976870485968844,0.013440665847211845,0.14220754701822885,0.13504936813606164,0.006394961156234685,0.0
67,123870,0.6876806329216114,0.004359409057883265,0.001913296197626544,0.001380479534996367,0.0024461128602567207,0.015007669330749979,0.1447808186001453,0.13655445224832485,0.005877129248405587,0.0
68,131326,0.7015518633020118,0.004248968216499399,0.0019417327871099402,0.001218342140931727,0.0022387036839620488,0.014985608333460245,0.13546441679484642,0.13164948296605394,0.006700881775124499,0.0
69,122737,0.6770330055321541,0.004554453832177746,0.001963548074337812,0.0014258129170502782,0.0025501682459242118,0.01776970269763804,0.145693637615389,0.14109844627129553,0.007911224814033259,0.0
70,119906,0.6657631811585742,0.0042950311077010325,0.0021933848181075175,0.0014761563224525878,0.002652077460677531,0.020516070922222407,0.1500842326489083,0.14470501893149634,0.008314846629860057,0.0
71,129633,0.6869469965209476,0.004412456704697107,0.0019285212870179661,0.0012651099642837858,0.0024299368216426373,0.01904607623058943,0.13883810449499742,0.13658559163176043,0.008547206344063626,0.0
72,131486,0.6878146722845018,0.004319851543130067,0.0018937377363369484,0.0013689670383158663,0.0026694857247159393,0.019226381515902835,0.1375507658610042,0.1366533319136638,0.008502806382428547,0.0
73,129400,0.6794126738794436,0.004265842349304483,0.002017001545595054,0.0013987635239567234,0.00258887171561051,0.021004636785162286,0.1405255023183926,0.14061823802163834,0.008168469860896446,0.0
74,130640,0.6788196570728721,0.004477954684629516,0.0019672382118799754,0.0012400489895897121,0.002824556031843233,0.021708511941212493,0.14041641151255357,0.14082976117575016,0.00771586037966932,0.0
75,130795,0.6756221568102756,0.00431973699300432,0.0020642990940020643,0.0013226805306013228,0.0027065254788027067,0.023173668718223173,0.14154975343094156,0.1428189150961428,0.006422263848006422,0.0
76,133317,0.6783756010111238,0.0042905255893847,0.0020402499306165006,0.001380169070711162,0.002692829871659278,0.023192841123037572,0.14006465792059528,0.1429225080072309,0.005040617475640766,0.0
77,137600,0.6850654069767442,0.004280523255813954,0.0019186046511627908,0.0014098837209302326,0.0024709302325581395,0.02309593023255814,0.13672238372093024,0.14090843023255814,0.004127906976744186,0.0
78,135026,0.6756476530445988,0.00447321256646868,0.0018589012486484085,0.0015256321004843512,0.0026143113178202716,0.02453601528594493,0.1417875075911306,0.14403892583650557,0.0035178410083983825,0.0
79,126215,0.6495899853424711,0.004547795428435606,0.002099591966089609,0.0014895218476409303,0.0030503505922433944,0.02870498752129303,0.15415758824228498,0.1533890583528107,0.002971120706730579,0.0
80,127290,0.6489197894571451,0.004627229161756619,0.002081860318956713,0.001610495718438212,0.0028753240631628563,0.029837379212821116,0.15450545997328935,0.15309136617173383,0.0024510959226962054,0.0
81,132553,0.6593739862545548,0.004503858833824961,0.0019765678634206694,0.0015314628865434959,0.002753615534918108,0.02920341297443287,0.14994002399040385,0.1481143391699924,0.002602732491908897,0.0
82,130556,0.6506786359876222,0.004542112197064861,0.0021370140016544626,0.001424676001102975,0.002971904776494378,0.03091393731425595,0.1550062808296823,0.14969055424492173,0.002634884647201201,0.0
83,130645,0.647579317999158,0.004378277010218531,0.0022962991312334953,0.0013777794787400972,0.002992843201040989,0.03178077997627157,0.1560794519499407,0.15110413716560145,0.0024111140877951702,0.0
84,131420,0.6462258408157053,0.004550296758484249,0.0020773093897428095,0.0016511946431288997,0.002914320499162989,0.032651042459290826,0.15566884796834576,0.15152944757266779,0.002731699893471313,0.0
85,140305,0.6653504864402552,0.004426071772210541,0.0019101243719040662,0.0014753572574035137,0.0027867859306510818,0.030504971312497773,0.14616015109939062,0.14407184348383878,0.003314208331848473,0.0
86,129893,0.6350996589500589,0.004726967581008984,0.002109428529635931,0.0014858383438676448,0.0032950197470225494,0.03565242160855473,0.16019338994403085,0.15444250267527887,0.002994772620541523,0.0
87,132470,0.6386729070732996,0.004559522910847739,0.002128783875594474,0.0016683022571148183,0.0031252359024684833,0.035676002113686114,0.15916056465614856,0.1522306937419793,0.002777987468860874,0.0
88,130750,0.6305774378585086,0.004711281070745698,0.0021491395793499044,0.001560229445506692,0.003265774378585086,0.03791204588910134,0.16367877629063096,0.15367495219885277,0.002470363288718929,0.0
89,133858,0.6359649778123085,0.004519714921782785,0.0020693570798906305,0.001665944508359605,0.0032123593658952023,0.037345545279325855,0.16301603191441677,0.15014418264130647,0.0020618864767141297,0.0
90,130961,0.624506532479135,0.004650239384244165,0.002283122456303785,0.001443177739937844,0.003436137476042486,0.03945449408602561,0.16964592512274645,0.1531601010988004,0.0014202701567642274,0.0
91,131178,0.6217429751940112,0.00461967707999817,0.0021878668679199257,0.001730473097623077,0.0032551189986125724,0.040273521474637516,0.17307017945082254,0.15224351644330605,0.0008766713930689597,0.0
92,131973,0.6206117918058996,0.00463731217749085,0.002235305706470263,0.0015078841884324824,0.0034325202882407764,0.04108416115417547,0.17662703734854857,0.14912898850522455,0.0007349988255173406,0.0
93,136066,0.6287022474387429,0.0044537209883438915,0.0021607161230579276,0.0016242117795775579,0.0031234841914953037,0.040392162626960444,0.1741801772669146,0.14409918715917275,0.00126409242573457,0.0
94,135541,0.6236636884780251,0.0047808412214754206,0.002139574003438074,0.0013870341815391653,0.0034528297710655818,0.04109457654879335,0.1768025910978966,0.14487129355693112,0.0018075711408356142,0.0
95,134388,0.6170937881358455,0.004591183736643152,0.0022249010328303123,0.0016147275054320326,0.0032666607137542044,0.042987469119266604,0.17926451766526774,0.14779593416078818,0.001160817930172337,0.0
96,142355,0.6351375083418215,0.0045871237399459095,0.0021074075374942925,0.0013979136665378806,0.003273506374907801,0.03994942221910014,0.1705384426258298,0.14187067542411577,0.001138000070246918,0.0
97,137192,0.6184981631582016,0.0043296985246953175,0.0022741850836783487,0.0016327482652049683,0.0032363403113884193,0.04409149221528952,0.18402676540906177,0.14102863140707914,0.000881975625400898,0.0
