,0,1,2,3,4,5
0,6040,0.9961920529801325,0.0038079470198675498,0.0,0.0,0.0
1,6688,0.99686004784689,0.0029904306220095694,0.00014952153110047846,0.0,0.0
2,5884,0.9909925220938137,0.005268524813052345,0.0037389530931339226,0.0,0.0
3,5215,0.9553211888782358,0.013231064237775647,0.03144774688398849,0.0,0.0
4,6998,0.9169762789368391,0.010574449842812233,0.04558445270077165,0.026864818519577022,0.0
5,6436,0.855811062771908,0.011653200745804847,0.03993163455562461,0.09260410192666252,0.0
6,6872,0.8154831199068685,0.012369033760186263,0.03128637951105937,0.08250873108265425,0.058352735739231665
7,8598,0.8186787625029076,0.008839264945336125,0.022679692951849267,0.0536171202605257,0.09618515933938125
8,8157,0.7722201789873728,0.009930121368150056,0.020718401373053818,0.05688365820767439,0.14024764006374893
9,9096,0.7601143359718557,0.010224274406332454,0.01693051890941073,0.05255057167985928,0.16018029903254177
10,9867,0.7468328772676599,0.00922266139657444,0.014492753623188406,0.050775311644876864,0.17867639606770042
11,10625,0.7322352941176471,0.009976470588235295,0.013929411764705883,0.0512,0.19265882352941177
12,10972,0.7098067808968282,0.01029894276339774,0.013215457528253738,0.05340867663142545,0.2132701421800948
13,10448,0.6619448698315467,0.012346860643185298,0.015026799387442573,0.06297856049004594,0.24770290964777947
14,12088,0.6800132362673726,0.010092653871608206,0.013236267372600927,0.061796823295830576,0.2348610191925877
15,12425,0.6611670020120725,0.01158953722334004,0.013682092555331992,0.06953722334004024,0.24402414486921528
16,11982,0.6216825237856786,0.011350358871640794,0.014939075279586047,0.08345852111500585,0.2685695209480888
17,13230,0.6325774754346183,0.011413454270597128,0.01421012849584278,0.08246409674981103,0.2593348450491308
18,12902,0.6023872267865448,0.011626104479925592,0.015346457913501782,0.09362889474500077,0.2770113160750271
19,14759,0.6327664475913002,0.010569821803645234,0.014499627346026153,0.08720102988007318,0.25496307337895524
20,16132,0.6457971733201091,0.010662038184973965,0.013017604760724028,0.08616414579717332,0.2443590379370196
21,15209,0.6055624958905911,0.010388585705832074,0.015319876388980209,0.09691629955947137,0.27181274245512527
22,16843,0.6257198836311821,0.010805675948465238,0.013121177937422075,0.09161075817847177,0.25874250430445883
23,18727,0.6475142841886047,0.009718588134778662,0.013029315960912053,0.08682650718214342,0.24291130453356116
24,15633,0.5580502782575322,0.012089810017271158,0.015863877694620353,0.1150770805347662,0.29891895349581016
25,17080,0.579215456674473,0.010070257611241218,0.016100702576112413,0.11241217798594848,0.2822014051522248
26,17498,0.5740084581094982,0.010572636872785462,0.016001828780432048,0.11612755743513545,0.2832895188021488
27,18266,0.5775758239351801,0.010566079053980073,0.015110040512427462,0.12060659148144093,0.2761414650169714
28,18289,0.5640548963858056,0.009896659194051069,0.015801848105418556,0.12838318114713762,0.28186341516758706
29,18715,0.5598183275447502,0.010312583489179803,0.016029922522041145,0.1368421052631579,0.276997061180871
30,19709,0.5689279009589527,0.010604292455223503,0.015018519458115581,0.1463290882338018,0.25912019889390636
31,20741,0.5778892049563666,0.010173087122125259,0.01494624174340678,0.1544284267875223,0.24256303939057905
32,21081,0.572648356339832,0.010435937574118875,0.01503723732270765,0.1609031829609601,0.24097528580238128
33,24113,0.6163065566292042,0.008833409364243355,0.013519678181893584,0.14929705967735246,0.21204329614730644
34,23623,0.5981458747830504,0.008677983321339372,0.01464674258138255,0.1768615332514922,0.20166786606273546
35,20567,0.526328584625857,0.011085719842466087,0.01653133660718627,0.2297369572616327,0.21631740166285798
36,19606,0.4915332041211874,0.011119045190247883,0.018259716413342855,0.2828725900234622,0.19621544425175966
37,21274,0.5200714487167435,0.010764313246216038,0.016593024348970576,0.29895647268966813,0.1536147409984018
38,20796,0.49706674360453934,0.010723216003077515,0.01817657241777265,0.3640603962300442,0.10997307174456626
39,22044,0.5140627835238614,0.011114135365632372,0.016875340228633642,0.38400471783705314,0.07394302304481945
40,22612,0.5156111799044755,0.011011852113921812,0.01768972227136034,0.406332920573147,0.049354325137095346
41,23523,0.5241678357352378,0.010755430854907962,0.016494494749819327,0.4138502741997194,0.034731964460315436
42,24344,0.5308084127505751,0.010269470916858363,0.01675977653631285,0.4141472231350641,0.028015116661189617
43,25529,0.5424027576481648,0.009792784676250539,0.016060166869050884,0.4128638019507227,0.018880488855811037
44,30887,0.594554343251206,0.008417780943438988,0.01427785152329459,0.37892964677696117,0.0038203775050992326
45,31103,0.5899109410667781,0.00890589332218757,0.013889335433880975,0.3871973764588625,9.645371829084012e-05
46,30701,0.5769844630468063,0.008468779518582457,0.014722647470766424,0.3998241099638448,0.0
47,29201,0.5472072874216637,0.009588712715317969,0.015889866785384062,0.42731413307763433,0.0
48,30565,0.5593980042532308,0.008997219041387207,0.016816620317356454,0.4147881563880255,0.0
49,33627,0.5924108603205758,0.008029262200017843,0.02031105956523032,0.3792488179141761,0.0
50,32837,0.5754484270792094,0.008892407954441637,0.03349879708865,0.3821603678776989,0.0
51,36264,0.6093370836090889,0.007969335980586807,0.0457202735495257,0.33697330686079857,0.0
52,31821,0.5477514848684831,0.00857924012444612,0.07655321957198077,0.36711605543509,0.0
53,34717,0.5783909900048967,0.008410864994095112,0.08796843045193997,0.3252297145490682,0.0
54,31665,0.530712142744355,0.009695247118269383,0.1171956418758882,0.34239696826148747,0.0
55,35353,0.5729358187423981,0.008231267502050745,0.1203009645574633,0.29853194919808784,0.0
56,35005,0.5617197543208113,0.008941579774317955,0.13640908441651192,0.2929295814883588,0.0
57,36722,0.5762213387070421,0.00806056315015522,0.14386471325091227,0.2718533848918904,0.0
58,34948,0.5478138949296097,0.008841707679981686,0.1646160009156461,0.2787283964747625,0.0
59,36163,0.5563697702071178,0.008876475956087714,0.17161186848436247,0.26314188535243205,0.0
60,36522,0.5543508022561744,0.008789222934121899,0.18128799080006572,0.25557198400963804,0.0
61,38058,0.5662147248935835,0.00811918650480845,0.1842450995848442,0.2414209890167639,0.0
62,39035,0.5710260023056232,0.007992826950172921,0.1896246957858332,0.2313564749583707,0.0
63,31689,0.4640411499258418,0.01031903815204014,0.24860361639685696,0.27703619552526115,0.0
64,34477,0.5009136525799809,0.009252545175044232,0.23836180642167243,0.2514719958233025,0.0
65,31273,0.4422984683273111,0.009880727784350719,0.2753173664183161,0.27250343747002204,0.0
66,33743,0.47606911063035295,0.00989834928725958,0.26411403846723763,0.2499185016151498,0.0
67,33223,0.46094573036751646,0.009692080787406314,0.28067904764771395,0.24868314119736326,0.0
68,34712,0.477126065913805,0.009708458170085274,0.27889490666052086,0.23427056925558884,0.0
69,35488,0.4820784490532011,0.009834310189359784,0.28491321009918846,0.22317403065825067,0.0
70,36555,0.4914238818219122,0.008699220352892901,0.2905211325400082,0.2093557652851867,0.0
71,37787,0.501548151480668,0.00902426760526107,0.29504856167465,0.19437901923942097,0.0
72,36813,0.482248118871051,0.009507510933637574,0.3160024991171597,0.19224187107815174,0.0
73,39698,0.5141065041060003,0.00881656506625019,0.3016524761952743,0.1754244546324752,0.0
74,35123,0.44463741707712895,0.009851094724254762,0.3556928508384819,0.18981863736013438,0.0
75,36118,0.45367960573675176,0.01002270336120494,0.3594883437621131,0.17680934713993024,0.0
76,35584,0.4389332284172662,0.010116906474820143,0.3787095323741007,0.17224033273381295,0.0
77,37896,0.4673316445007389,0.009684399408908593,0.3628879037365421,0.16009605235381044,0.0
78,38188,0.46551272651094583,0.00955797632764219,0.3700377081805803,0.15489158898083166,0.0
79,38557,0.4647923852996862,0.009673989158907591,0.38024223876338925,0.14529138677801695,0.0
80,42071,0.5044329823393787,0.008747117967245846,0.35644505716526825,0.13037484252810724,0.0
81,39324,0.46414403417760147,0.009510731359983725,0.39466992167632997,0.13167531278608482,0.0
82,41492,0.48664802853562134,0.009423503325942351,0.3837366239275041,0.12019184421093222,0.0
83,35509,0.39454786110563517,0.011180264158382382,0.46205187417274496,0.1322200005632375,0.0
84,38936,0.442289911649887,0.0096825559893158,0.43127183069652764,0.11675570166426957,0.0
85,37318,0.4126158958143523,0.010263143791199957,0.4617342837236722,0.1153866766707755,0.0
86,38368,0.4230608840700584,0.010008340283569641,0.4600187656380317,0.10691201000834029,0.0
87,38024,0.41221333894382495,0.010414475068377867,0.4761992425836314,0.10117294340416579,0.0
88,39088,0.42271285304952927,0.011793900941465412,0.4703489562013917,0.0951442898076136,0.0
89,40973,0.4446830839821346,0.009762526541869036,0.458667903253362,0.08688648622263442,0.0
90,40760,0.43631010794896957,0.010058881256133464,0.47232580961727183,0.08130520117762512,0.0
91,40874,0.4330381171404805,0.010251015315359397,0.48045212115281105,0.07625874639134902,0.0
92,42761,0.45331025934847174,0.009611561937279297,0.4689553565164519,0.06812282219779706,0.0
93,42922,0.4501654163366106,0.010064768650109501,0.4767019244210428,0.06306789059223708,0.0
94,38445,0.38064767850175574,0.011679021979451164,0.5426713486799324,0.0650019508388607,0.0
95,40148,0.40173856730098634,0.010760187306964233,0.52961542293514,0.05788582245690944,0.0
96,39529,0.38688051810063495,0.012750132813883479,0.5484074982923929,0.05196185079308862,0.0
97,41588,0.4121381167644513,0.012094835048571704,0.5309704722516111,0.04479657593536597,0.0
98,41521,0.40572240552973193,0.013438982683461382,0.5409792635052142,0.03985934828159245,0.0
99,42201,0.40989550010663256,0.013222435487310728,0.5415748441980048,0.035307220208051944,0.0
100,41843,0.4000191190880195,0.012451306072700332,0.5563176636474441,0.03121191119183615,0.0
101,40230,0.37002237136465327,0.014889386030325628,0.5892120308227691,0.02587621178225205,0.0
102,44251,0.4222729429843393,0.014056179521366749,0.5420894443063433,0.021581433187950555,0.0
103,46239,0.44215921624602605,0.01857739137957136,0.5205778671684076,0.018685525205994938,0.0
104,41952,0.3799103737604882,0.03229881769641495,0.5714149504195271,0.016375858123569793,0.0
105,40520,0.3532576505429418,0.04464461994076999,0.5900049358341559,0.01209279368213228,0.0
106,43738,0.39535415428231746,0.04421784260825826,0.5500480131693264,0.010379989940097855,0.0
107,43888,0.3926358002187386,0.0536820998906307,0.5453882610280715,0.008293838862559242,0.0
108,43420,0.381114693689544,0.06142330723169046,0.5506678949792723,0.006794104099493321,0.0
109,44117,0.38626833193553506,0.061268898610512955,0.5474306956502029,0.005032073803749122,0.0
110,42878,0.3636596856196651,0.06443863986193386,0.5686832408227995,0.003218433695601474,0.0
111,46693,0.411025207204506,0.06197931167412674,0.5251750797764119,0.0018204013449553465,0.0
112,45903,0.396117900790798,0.06840511513408709,0.5348452170882078,0.0006317669869071738,0.0
113,43091,0.35206887749181964,0.07305469819683924,0.5748764243113411,0.0,0.0
114,49006,0.4258662204628005,0.059053993388564666,0.5150797861486348,0.0,0.0
115,44236,0.3596618139072249,0.07021430509087621,0.5701238810018989,0.0,0.0
116,44649,0.3614862594906941,0.074693722143833,0.5638200183654729,0.0,0.0
117,46146,0.37784423351969837,0.07309409266241927,0.5490616738178824,0.0,0.0
118,45239,0.3611264616812927,0.0699175490174407,0.5689559893012666,0.0,0.0
119,47275,0.3848122686409307,0.05817028027498678,0.5570174510840825,0.0,0.0
120,48871,0.4009330686910438,0.05086861328804403,0.5481983180209122,0.0,0.0
121,47246,0.3760318333827202,0.0561529018329594,0.5678152647843203,0.0,0.0
122,47960,0.3816096747289408,0.05525437864887406,0.5631359466221851,0.0,0.0
123,48831,0.3884212897544593,0.05498556245008294,0.5565931477954578,0.0,0.0
124,45542,0.3400597250889289,0.06508278072987572,0.5948574941811954,0.0,0.0
125,46659,0.351850661180051,0.06472491909385113,0.5834244197260978,0.0,0.0
126,46420,0.3444851357173632,0.06499353726841879,0.590521327014218,0.0,0.0
127,47563,0.35563358072451273,0.06597565334398588,0.5783907659315014,0.0,0.0
128,48459,0.3637301636434924,0.06461132091046039,0.5716585154460472,0.0,0.0
129,49692,0.375311921436046,0.06508089833373581,0.5596071802302182,0.0,0.0
130,48331,0.35403778113426165,0.07370010966046636,0.572262109205272,0.0,0.0
131,51414,0.38866845606255107,0.06428210215116505,0.5470494417862839,0.0,0.0
132,50256,0.37064231136580705,0.07179242279528812,0.5575652658389048,0.0,0.0
133,47193,0.3256415146314072,0.08800033903333121,0.5863581463352616,0.0,0.0
134,48246,0.3362765825146126,0.08699166770302201,0.5767317497823654,0.0,0.0
135,46252,0.3032085099022745,0.10836288160511978,0.5884286084926057,0.0,0.0
136,49060,0.3332042397064819,0.09064410925397473,0.5761516510395435,0.0,0.0
137,52363,0.3709298550503218,0.08095410881729466,0.5481160361323836,0.0,0.0
138,49839,0.3351391480567427,0.10253014707357692,0.5623307048696804,0.0,0.0
139,52282,0.36257220458283923,0.09544393864044987,0.5419838567767109,0.0,0.0
140,51783,0.3521425950601549,0.10426201649189888,0.5435953884479462,0.0,0.0
141,50356,0.32961315434109145,0.11929065056795615,0.5510961950909524,0.0,0.0
142,53790,0.36873024725785464,0.10613496932515337,0.525134783416992,0.0,0.0
143,49879,0.3153230818580966,0.12839070550732773,0.5562862126345757,0.0,0.0
144,49332,0.3030892726830455,0.1361793561988162,0.5607313711181383,0.0,0.0
145,48416,0.28637227362855255,0.14842200925313945,0.565205717118308,0.0,0.0
146,49624,0.29927051426729,0.14420441721747543,0.5565250685152345,0.0,0.0
147,50642,0.3093874649500415,0.1421942261364085,0.54841830891355,0.0,0.0
148,51225,0.31299170326988773,0.14592484138604198,0.5410834553440703,0.0,0.0
149,53668,0.34059402250875753,0.133934560632034,0.5254714168592085,0.0,0.0
150,54512,0.3468043733489874,0.136593777516877,0.5166018491341356,0.0,0.0
151,53102,0.32575044254453694,0.1602952807803849,0.5139542766750782,0.0,0.0
152,54909,0.34475222641097086,0.15170554918137283,0.5035422244076563,0.0,0.0
153,51236,0.29368022484190803,0.17975642126629712,0.5265633538917949,0.0,0.0
154,50134,0.2740854509913432,0.19555591016076915,0.5303586388478877,0.0,0.0
155,51887,0.29510281958872164,0.1889876076859329,0.5159095727253454,0.0,0.0
156,52266,0.2961198484674549,0.19880993380017603,0.505070217732369,0.0,0.0
157,52525,0.29568776772965255,0.2094240837696335,0.49488814850071394,0.0,0.0
158,53737,0.307962856132646,0.20805031914695649,0.4839868247203975,0.0,0.0
159,51842,0.27886655607422556,0.226322286948806,0.4948111569769685,0.0,0.0
160,53323,0.2949571479474148,0.21429777019297488,0.4907450818596103,0.0,0.0
161,54934,0.31208359121855317,0.20156915571412967,0.48634725306731713,0.0,0.0
162,55723,0.31830662383575903,0.199522638766757,0.482170737397484,0.0,0.0
163,52987,0.27927604884216883,0.22373412346424595,0.49698982769358524,0.0,0.0
164,54153,0.29117500415489445,0.21923069820693222,0.4895942976381733,0.0,0.0
165,53249,0.2752915547709816,0.23885894570790062,0.4858494995211178,0.0,0.0
166,55222,0.2976712179928289,0.22715584368548766,0.4751729383216834,0.0,0.0
167,56298,0.30716899356993144,0.22764574229990409,0.4651852641301645,0.0,0.0
168,56043,0.3006619916849562,0.23592598540406473,0.46341202291097905,0.0,0.0
169,54642,0.27918084989568465,0.2553713260861608,0.46544782401815454,0.0,0.0
170,55212,0.2828914004201985,0.257425921901036,0.4596826776787655,0.0,0.0
171,56093,0.2905888435277129,0.2586775533489027,0.4507336031233844,0.0,0.0
172,58139,0.31221727239890606,0.24811228263300023,0.4396704449680937,0.0,0.0
173,54700,0.26535648994515537,0.28586837294332723,0.44877513711151734,0.0,0.0
174,54318,0.25658161198865936,0.29704701940424905,0.4463713686070916,0.0,0.0
175,54619,0.2571083322653289,0.3007561471282887,0.4421355206063824,0.0,0.0
176,54885,0.25697367222374057,0.31125079712125353,0.4317755306550059,0.0,0.0
177,57160,0.28308257522743174,0.28897830650804757,0.42793911826452063,0.0,0.0
178,56924,0.27659686599676764,0.29713301946454923,0.42627011453868313,0.0,0.0
179,56009,0.26127943723330177,0.3182167151707761,0.4205038475959221,0.0,0.0
180,57834,0.281063042500951,0.3099214994639831,0.4090154580350659,0.0,0.0
181,58627,0.2874102376038344,0.30857795896088835,0.40401180343527726,0.0,0.0
182,59571,0.2952946903694751,0.30323479545416393,0.401470514176361,0.0,0.0
183,58688,0.28142039258451473,0.31135836968375136,0.4072212377317339,0.0,0.0
184,59937,0.2933413417421626,0.3032016951132022,0.4034569631446352,0.0,0.0
185,61822,0.3116689851509171,0.2925657532917085,0.3957652615573744,0.0,0.0
186,60259,0.2905292155528635,0.3163344894538575,0.393136294993279,0.0,0.0
187,59998,0.2841928064268809,0.3284442814760492,0.3873629120970699,0.0,0.0
188,60858,0.29110388116599295,0.3281244865095797,0.38077163232442734,0.0,0.0
189,61034,0.29003506242422256,0.3307828423501655,0.37918209522561197,0.0,0.0
190,61986,0.29777691736843803,0.33063917658826186,0.3715839060433001,0.0,0.0
191,61899,0.2935911727168452,0.33929465742580656,0.36711416985734824,0.0,0.0
192,62111,0.2929432789682987,0.34523675355412087,0.36181996747758044,0.0,0.0
193,57683,0.23542464850995962,0.39406757623563266,0.3705077752544077,0.0,0.0
194,60652,0.2693563279034492,0.3661544549231682,0.36448921717338256,0.0,0.0
195,58269,0.23645506186823181,0.4066827987437574,0.35686213938801076,0.0,0.0
196,60249,0.2581951567660874,0.39039652110408474,0.35140832212982787,0.0,0.0
197,59081,0.24017873766523926,0.418154736717388,0.34166652561737276,0.0,0.0
198,60043,0.249337974451643,0.4154522592142298,0.3352097663341272,0.0,0.0
199,61353,0.26191058301957526,0.408113702671426,0.32997571430899875,0.0,0.0
200,62342,0.27041160052613006,0.4058419684963588,0.32374643097751116,0.0,0.0
201,62327,0.26707526433167006,0.4216792080478765,0.31124552762045343,0.0,0.0
202,61616,0.25566411321734617,0.44576084133991173,0.29857504544274216,0.0,0.0
203,62801,0.26642887852104263,0.44086877597490487,0.2927023455040525,0.0,0.0
204,60360,0.23364811133200794,0.4689695162359178,0.2973823724320742,0.0,0.0
205,59152,0.21427846902894238,0.500895996754125,0.28482553421693263,0.0,0.0
206,60025,0.2227905039566847,0.49794252394835486,0.27926697209496043,0.0,0.0
207,61527,0.23815560648170722,0.4853804020998911,0.27646399141840167,0.0,0.0
208,63219,0.2554453566174726,0.47153545611287745,0.27301918726964997,0.0,0.0
209,63004,0.2495555837724589,0.490270459018475,0.2601739572090661,0.0,0.0
210,62844,0.24439882884603145,0.502020877092483,0.2535802940614856,0.0,0.0
211,64830,0.26455344747801945,0.4856702144069104,0.2497763381150702,0.0,0.0
212,66346,0.2780122388689597,0.4766677719832394,0.24531998914780093,0.0,0.0
213,64667,0.25611208189648504,0.5062551223962763,0.2376327957072386,0.0,0.0
214,64204,0.24808423151205533,0.5140489689115942,0.23786679957635037,0.0,0.0
215,64794,0.2514893354322931,0.5093990184276321,0.23911164614007469,0.0,0.0
216,65524,0.25685245101031684,0.5075392222697027,0.23560832671998047,0.0,0.0
217,63654,0.23200427310145474,0.5394947685927043,0.22850095830584094,0.0,0.0
218,63935,0.23201689215609603,0.5440212716039727,0.22396183623993118,0.0,0.0
219,66596,0.2597903778004685,0.518274370833083,0.22193525136644843,0.0,0.0
220,64734,0.23520870021935922,0.5501591126764915,0.21463218710414927,0.0,0.0
221,67183,0.2602741765029844,0.5300448030007591,0.2096810204962565,0.0,0.0
222,66780,0.25275531596286316,0.5401018268942798,0.20714285714285716,0.0,0.0
223,66989,0.2522205138157011,0.5424024839899088,0.20537700219439012,0.0,0.0
224,65046,0.22670110383420963,0.5653230021830704,0.20797589398271993,0.0,0.0
225,65103,0.2244904228683778,0.5679768981460148,0.20753267898560743,0.0,0.0
226,64391,0.21291795437250546,0.5821310431582053,0.20495100246928918,0.0,0.0
227,64854,0.21543775249020877,0.5848058716501681,0.19975637585962316,0.0,0.0
228,66363,0.23029398912044363,0.5700164248150325,0.19968958606452392,0.0,0.0
229,65757,0.2200374104658059,0.5815654607114071,0.19839712882278693,0.0,0.0
230,66524,0.2264596235944922,0.5764085142204317,0.19713186218507606,0.0,0.0
231,67868,0.2385071020215713,0.5672187186892202,0.19427417928920845,0.0,0.0
232,68938,0.24758478632974557,0.5585018422350518,0.19391337143520265,0.0,0.0
233,69420,0.24966868337654854,0.5561797752808989,0.19415154134255258,0.0,0.0
234,66645,0.21560507164828568,0.5841248405731863,0.20027008777852803,0.0,0.0
235,66733,0.21389717231354802,0.5843136079600797,0.20178921972637226,0.0,0.0
236,68111,0.22696774382992468,0.5697464433057803,0.20328581286429503,0.0,0.0
237,67184,0.21345856156227674,0.5820284591569421,0.20451297928078113,0.0,0.0
238,68044,0.22037211216271824,0.5737023102698254,0.20592557756745636,0.0,0.0
239,68115,0.21841004184100418,0.575071570138736,0.20651838802025985,0.0,0.0
240,68029,0.210263270075997,0.5753575680959591,0.21437916182804392,0.0,0.0
241,70016,0.22987602833638027,0.556672760511883,0.21345121115173674,0.0,0.0
242,65954,0.17970100372987233,0.6037389695848622,0.2165600266852655,0.0,0.0
243,65023,0.1649416360364794,0.6173815419159374,0.21767682204758315,0.0,0.0
244,67435,0.19172536516645658,0.5908207903907466,0.21745384444279678,0.0,0.0
245,68213,0.1982320085614179,0.583334554996848,0.218433436441734,0.0,0.0
246,67544,0.1873445457775672,0.5934353902641242,0.21922006395830865,0.0,0.0
247,68792,0.19941272240958252,0.5811722293289917,0.21941504826142574,0.0,0.0
248,68341,0.1912907332348078,0.5905386224960126,0.21817064426917956,0.0,0.0
249,69432,0.2012184583477359,0.5806112455351999,0.21817029611706418,0.0,0.0
250,68896,0.19218822573153738,0.5884231305155597,0.21938864375290293,0.0,0.0
251,68928,0.18983577065923862,0.589586234911792,0.22057799442896936,0.0,0.0
252,71000,0.2106056338028169,0.5694225352112676,0.2199718309859155,0.0,0.0
253,68599,0.18023586349655243,0.5934488840945203,0.22631525240892725,0.0,0.0
254,69361,0.18643041478640734,0.5884430731967533,0.22512651201683945,0.0,0.0
255,69188,0.1818523443371683,0.5913886801179395,0.2267589755448922,0.0,0.0
256,70045,0.18914983225069598,0.5847526590049255,0.22609750874437862,0.0,0.0
257,70256,0.1889233659758597,0.585145752675928,0.22593088134821226,0.0,0.0
258,69427,0.17634349748656863,0.5974188716205511,0.2262376308928803,0.0,0.0
259,70288,0.18347370817209196,0.5900438197131801,0.22648247211472797,0.0,0.0
260,70536,0.1837076102982874,0.5889900192809345,0.22730237042077805,0.0,0.0
261,70525,0.18107054236086495,0.5906557958170862,0.22827366182204892,0.0,0.0
262,72129,0.19638425598580322,0.576411706803089,0.22720403721110788,0.0,0.0
263,71537,0.18728769727553574,0.5818247899688274,0.23088751275563693,0.0,0.0
264,70536,0.1730463876602019,0.5942072133378701,0.2327463990019281,0.0,0.0
265,71443,0.18109541872541746,0.5860756127262293,0.23282896854835322,0.0,0.0
266,73440,0.20061274509803922,0.5688316993464052,0.23055555555555557,0.0,0.0
267,72874,0.19170074374948542,0.5758020693251366,0.23249718692537805,0.0,0.0
268,72495,0.18470239326850127,0.5817918477136355,0.2335057590178633,0.0,0.0
269,73035,0.18815636338741698,0.5770247141781337,0.23481892243444924,0.0,0.0
270,73575,0.19146449201495072,0.5738498131158681,0.23468569486918112,0.0,0.0
271,74940,0.20384307445956765,0.5634107285828663,0.23274619695756604,0.0,0.0
272,75424,0.2065390326686466,0.5596229316928298,0.23383803563852354,0.0,0.0
273,73133,0.1790026390275252,0.5807091190023655,0.24028824197010926,0.0,0.0
274,72180,0.16573843169853145,0.59159046827376,0.2426711000277085,0.0,0.0
275,73883,0.18212579348429273,0.576803865571241,0.24107034094446625,0.0,0.0
276,73798,0.1789614894712594,0.5791620369115694,0.24187647361717118,0.0,0.0
277,74147,0.18015563677559443,0.5768945473181653,0.24294981590624032,0.0,0.0
278,73797,0.17380110302586826,0.5819342249684947,0.2442646720056371,0.0,0.0
279,75084,0.18543231580629696,0.570734111128869,0.24383357306483405,0.0,0.0
280,74071,0.17213214348395459,0.5807401007141796,0.24712775580186577,0.0,0.0
281,74398,0.17379499448909916,0.5790881475308476,0.24711685798005323,0.0,0.0
282,75451,0.18292666763859988,0.5715232402486382,0.24555009211276194,0.0,0.0
283,86987,0.21606676859760654,0.5679354386287606,0.21599779277363285,0.0,0.0
284,80061,0.2261900301020472,0.5420991493985836,0.23171082049936922,0.0,0.0
285,79559,0.21927123267009388,0.5464120966829649,0.23431667064694126,0.0,0.0
286,80122,0.22302239085394773,0.5414492898330047,0.2355283193130476,0.0,0.0
287,80093,0.22079332775648308,0.5426067196883623,0.23659995255515462,0.0,0.0
288,81494,0.2326428939553832,0.5320514393697695,0.23530566667484723,0.0,0.0
289,80285,0.21949305598804258,0.542019057109049,0.2384878869029084,0.0,0.0
290,81777,0.23199677170842659,0.5321422893967741,0.23586093889479928,0.0,0.0
291,79935,0.21256020516669794,0.5480452867955213,0.2393945080377807,0.0,0.0
292,78736,0.19886710018288967,0.5583722820564926,0.24276061776061775,0.0,0.0
293,79327,0.20310865153100457,0.554350977599052,0.2425403708699434,0.0,0.0
294,79318,0.20164401522983433,0.5553468317405885,0.24300915302957715,0.0,0.0
295,78291,0.18971529294554929,0.5642283276494106,0.24605637940504016,0.0,0.0
296,79252,0.19803916620400747,0.5575127441578761,0.2444480896381164,0.0,0.0
297,80539,0.2094389053750357,0.5483802878108742,0.24218080681409007,0.0,0.0
298,80579,0.20824284242792787,0.5490512416386404,0.2427059159334318,0.0,0.0
299,81038,0.21122189590068857,0.5469039216170192,0.24187418248229225,0.0,0.0
300,80519,0.20495783603869894,0.5510624821470709,0.2439796818142302,0.0,0.0
301,80782,0.20596172414646827,0.5497264242034117,0.24431185165012007,0.0,0.0
302,83054,0.22634671418595131,0.5336166831218243,0.24003660269222435,0.0,0.0
303,79536,0.19099527258096963,0.5595956547978274,0.249409072621203,0.0,0.0
304,78546,0.17951264227331754,0.5680874901331704,0.2523998675935121,0.0,0.0
305,80331,0.19628785898345594,0.554356350599395,0.24935579041714906,0.0,0.0
306,80897,0.20073673931048122,0.5501192874890293,0.2491439732004895,0.0,0.0
307,79395,0.18445745953775428,0.5623150072422697,0.25322753321997604,0.0,0.0
308,79634,0.18572469045884923,0.5611171107818269,0.2531581987593239,0.0,0.0
309,80172,0.1900414109664222,0.5575637379633788,0.25239485107019904,0.0,0.0
310,80554,0.19255406311294287,0.5556148670457085,0.2518310698413487,0.0,0.0
311,83021,0.21521060936389588,0.5383577649028559,0.24643162573324823,0.0,0.0
312,80164,0.1861434060176638,0.5590414649967567,0.25481512898557956,0.0,0.0
313,81678,0.20001714047846422,0.5475770709370944,0.25240578858444135,0.0,0.0
314,80292,0.18516165994121456,0.5592088875604045,0.2556294524983809,0.0,0.0
315,81589,0.1969873389795193,0.5502089742489796,0.25280368677150106,0.0,0.0
316,80303,0.18308157852135037,0.5606764379911087,0.25624198348754096,0.0,0.0
317,81719,0.19619672291633525,0.5509612207687319,0.2528420563149329,0.0,0.0
318,82466,0.20241069046637403,0.5466374020808575,0.2509519074527684,0.0,0.0
319,81597,0.1931321004448693,0.5534272093336765,0.2534406902214542,0.0,0.0
320,81921,0.1952124607853908,0.5516290084349557,0.25315853077965356,0.0,0.0
321,82022,0.19535002804125723,0.5515349540367218,0.2531150179220209,0.0,0.0
322,83293,0.20668003313603783,0.5426626487219814,0.2506573181419807,0.0,0.0
323,79514,0.16813391352466234,0.5715848781346681,0.2602812083406696,0.0,0.0
324,79705,0.16917382849256635,0.570566463835393,0.26025970767204065,0.0,0.0
