;perfil: distancia;perfil: espesor
0;-0,05;0,009000000000000001
1;0,0;0,006
2;0,05;0,011000000000000001
3;0,1;0,013999999999999999
4;0,15;0,013000000000000001
5;0,2;0,013999999999999999
6;0,25;0,013000000000000001
7;0,3;0,013999999999999999
8;0,35;0,013000000000000001
9;0,4;0,012
10;0,42;0,011000000000000001
11;0,43;0,0
