FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
0;583;0,126929674;0,039451115;0,041166381;0,042881647;0,089193825;0,478559177;0,181818182;0;0
1;2485;0,065593561;0,022937626;0,022937626;0,021327968;0,052716298;0,179879276;0,444265594;0,190342052;0
2;4291;0,052668376;0,017478443;0,018410627;0,01538103;0,034024703;0,108133302;0,503845258;0,250058261;0
3;6125;0,04522449;0,015346939;0,014857143;0,012081633;0,028571429;0,092244898;0,51722449;0,27444898;0
4;7761;0,040974101;0,013142636;0,012111841;0,014173431;0,026414122;0,093673496;0,557402397;0,242107976;0
5;9355;0,038161411;0,012827365;0,011330839;0,01293426;0,025013362;0,099625869;0,578621058;0,221485836;0
6;10938;0,034192723;0,011885171;0,010056683;0,012433717;0,023496069;0,118577436;0,579813494;0,209544707;0
7;12608;0,033312183;0,011183376;0,009755711;0,01126269;0,022366751;0,123334391;0,555599619;0,233185279;0
8;14212;0,032085561;0,00985083;0,008443569;0,012102449;0,02265691;0,113988179;0,565648748;0,216366451;0,018857304
9;15773;0,029163761;0,010207316;0,008178533;0,010334115;0,022950612;0,115767451;0,550307487;0,227857732;0,025232993
10;17327;0,029376118;0,009061003;0,008426156;0,010272984;0,022796791;0,115830784;0,51266809;0,241819126;0,049748947
11;18822;0,028105409;0,008766337;0,007863139;0,010678993;0,021889279;0,113377962;0,483317395;0,262565083;0,063436404
12;20181;0,026906496;0,010158069;0,006590357;0,010009415;0,022298201;0,113423517;0,455527476;0,29349388;0,061592587
13;21433;0,026361219;0,009658004;0,007651752;0,009378062;0,021695516;0,113143284;0,435776606;0,319880558;0,056454999
14;22499;0,026045602;0,008355927;0,007600338;0,009333748;0,022178764;0,114449531;0,421885417;0,358727055;0,031423619
15;23530;0,024946876;0,008329792;0,007777306;0,008669783;0,022821929;0,114067148;0,405567361;0,377730557;0,030089248
16;24607;0,024708416;0,008249685;0,007396269;0,009103101;0,022595196;0,121306945;0,382695981;0,396350632;0,027593774
17;25679;0,024377896;0,007632696;0,007515869;0,008762023;0,022975973;0,131586121;0,368082869;0,408894427;0,020172125
18;26808;0,024619517;0,007535064;0,007348553;0,008169203;0,023985377;0,145889287;0,336877052;0,423269173;0,022306774
19;27795;0,023421479;0,007555316;0,007771182;0,008202914;0,024069077;0,168339629;0,31638784;0,42558014;0,018672423
20;28612;0,023696351;0,007793933;0,007793933;0,008283238;0,024919614;0,193869705;0,297357752;0,423039284;0,01324619
21;29248;0,023352024;0,008205689;0,007179978;0,008547593;0,026736871;0,211980306;0,286412746;0,424234136;0,003350656
22;29788;0,022827984;0,008124077;0,007016248;0,009064053;0,028333557;0,21139385;0,294246005;0,417718544;0,001275681
23;30303;0,023760024;0,007524008;0,008118008;0,008316008;0,030624031;0,20964921;0,3001683;0,411840412;0
24;30727;0,023301982;0,007778176;0,007290006;0,009112507;0,03283757;0,211052169;0,307286751;0,40134084;0
25;31128;0,023740684;0,007485222;0,007420971;0,0096055;0,033217682;0,21038936;0,321543305;0,386597276;0
26;31629;0,023206551;0,00742989;0,007556357;0,009105568;0,033228999;0,205254671;0,338771381;0,372063613;0,003382971
27;32191;0,022459694;0,007175919;0,007517629;0,008729148;0,034046783;0,196607748;0,336615824;0,373427355;0,0134199
28;32953;0,021788608;0,006979638;0,007131369;0,009589415;0,032773951;0,188844718;0,347980457;0,353442782;0,031469062
29;33823;0,020489016;0,007450551;0,006829672;0,009461018;0,031162227;0,178754102;0,365845726;0,34186796;0,038139727
31;37331;0,020599502;0,006616485;0,006643272;0,008652326;0,025581956;0,145026921;0,387184913;0,340842731;0,058851893
32;38578;0,020581679;0,007024729;0,00635077;0,008087511;0,025117943;0,135206594;0,386826689;0,344730157;0,066073928
33;39865;0,019666374;0,006797943;0,006396588;0,008378277;0,024357206;0,13013922;0,400426439;0,341201555;0,062636398
34;40963;0,019554232;0,006640139;0,006200718;0,008348998;0,024290213;0,12665088;0,40924737;0,343480702;0,055586749
35;41937;0,019982354;0,006819753;0,005865942;0,00820278;0,023463767;0,120895629;0,418961776;0,347616663;0,048191335
36;42886;0,019889941;0,006482302;0,006155855;0,007718136;0,023107774;0,116424941;0,429137714;0,339528051;0,051555286
37;43946;0,019751513;0,006121149;0,006917581;0,007281664;0,021526419;0,109111182;0,432553588;0,343671779;0,053065125
38;45073;0,019346394;0,006256517;0,005990282;0,007565505;0,020056353;0,105273667;0,442504382;0,333015331;0,059991569
39;46237;0,019032377;0,006250406;0,006163895;0,006747843;0,01965958;0,099184636;0,444730411;0,325323875;0,072906979
40;47440;0,019203204;0,005607083;0,006091906;0,006745363;0,017811973;0,09546796;0,446985666;0,322491568;0,079595278
41;48672;0,018614398;0,00577334;0,005793886;0,006800625;0,017237837;0,091058514;0,455272025;0,309335963;0,090113412
42;49945;0,018240064;0,006126739;0,005005506;0,006547202;0,016678346;0,087155871;0,461647813;0,315667234;0,082931224
43;51290;0,01858062;0,005810099;0,004952232;0,006628973;0,015441607;0,081302398;0,4567752;0,319243517;0,091265354
44;52658;0,018078924;0,005431274;0,005621178;0,005963007;0,01505944;0,079532075;0,454555813;0,332466102;0,083292187
45;54014;0,017958307;0,005517088;0,005109786;0,005979931;0,01473692;0,076054356;0,450883104;0,347521013;0,076239493
46;55340;0,017112396;0,005583665;0,004680159;0,006306469;0,01454644;0,073129743;0,445283701;0,358474883;0,074882544
47;56696;0,017443911;0,004903344;0,004973896;0,005979258;0,014022153;0,068593904;0,441477353;0,365369691;0,077236489
48;58030;0,016956747;0,005497157;0,004549371;0,005824573;0,013630881;0,068257798;0,437325521;0,369429605;0,078528347
49;59365;0,017164996;0,005390382;0,004480755;0,005777815;0,013627558;0,065088857;0,437446307;0,377208793;0,073814537
50;60761;0,016803542;0,005496947;0,004311976;0,005661526;0,013446125;0,062935106;0,440019091;0,396800579;0,054525107
51;62139;0,016736671;0,005423325;0,004441655;0,005519883;0,013067478;0,061169314;0,440641143;0,410370299;0,042630232
52;63553;0,016977955;0,005019433;0,004689;0,0053656;0,012776738;0,058014571;0,440057904;0,425424449;0,031674351
53;64896;0,01667283;0,004514916;0,004961785;0,005254561;0,012342825;0,056459566;0,437746548;0,436097756;0,025949211
54;66283;0,016670941;0,004782523;0,004299745;0,005340736;0,012235415;0,055036736;0,432312961;0,444804852;0,02451609
55;67665;0,016256558;0,004891746;0,004404049;0,005098648;0,012384541;0,054518584;0,427444026;0,459912806;0,015089042
56;69260;0,016734046;0,004418135;0,004302628;0,005327751;0,011680624;0,053046491;0,420762345;0,469896044;0,013831938
57;70709;0,017013393;0,004271026;0,004370024;0,004822583;0,011893818;0,052496853;0,416608918;0,476940701;0,011582684
58;72203;0,016882955;0,004515048;0,004154952;0,004875144;0,011647715;0,052296996;0,416132294;0,481849785;0,007645112
59;73638;0,016893452;0,004345582;0,004155463;0,00486162;0,011420734;0,052201309;0,417827752;0,487954589;0,000339499
60;75122;0,016839275;0,004153244;0,004086686;0,004858763;0,011448045;0,052448018;0,420515961;0,485623386;2,66E-05
61;76723;0,018078021;0,004965916;0,003493086;0,004848611;0,011430731;0,051040757;0,418205753;0,487884989;5,21E-05
62;78331;0,018115433;0,004736311;0,003970331;0,00477461;0,010927985;0,052482414;0,410705851;0,493993438;0,000293626
63;79952;0,018886332;0,005128077;0,003602161;0,005090554;0,010643886;0,053106864;0,42311637;0,48040074;2,50E-05
64;81470;0,019455014;0,005142997;0,003731435;0,004774764;0,01096109;0,053172947;0,437743955;0,465017798;0
65;82951;0,019782763;0,005256115;0,004134971;0,00426758;0,010837723;0,053573797;0,430181674;0,471965377;0
66;84335;0,020133989;0,005241003;0,003699532;0,004339835;0,011039308;0,055492974;0,461243849;0,43880951;0
67;85764;0,020882888;0,005561774;0,003742829;0,004559022;0,010808731;0,053880416;0,470593722;0,429970617;0
68;87200;0,02087156;0,00668578;0,003486239;0,004415138;0,01087156;0,055848624;0,503841743;0,393979358;0
69;88429;0,021293919;0,006095285;0,003901435;0,004557328;0,010844859;0,056757399;0,518936096;0,377613679;0
70;89552;0,020993389;0,006409684;0,003629176;0,004589512;0,011166696;0,05871449;0,540568608;0,353928444;0
71;103577;0,122179634;0,027390251;0,002954324;0,004112882;0,0097512;0,05245373;0,519063112;0,262094867;0
72;104979;0,118176016;0,034978424;0,003257794;0,003953172;0,009649549;0,055706379;0,57127616;0,203002505;0
73;97354;0,070310414;0,006450685;0,003389691;0,004375783;0,011011361;0,061322596;0,661606097;0,181533373;0
74;96288;0,051501745;0,006449402;0,00335452;0,004663094;0,011465603;0,06381896;0,694188269;0,164558408;0
75;95536;0,035756155;0,006562971;0,003527466;0,004417183;0,011733797;0,063986351;0,721068498;0,15294758;0
