tf;av;max
223,099;43,2;43,7
224,099;43,2;43,7
225,099;43,2;43,7
226,099;43,1;43,6
227,099;43,1;43,6
228,099;43,1;43,6
229,099;43,1;43,6
230,099;43,1;43,7
231,099;43,1;44
232,099;42,9;43,8
233,099;42,9;43,7
234,099;42,7;43,6
235,099;42,6;43,6
236,099;42,6;43,5
237,099;42,5;43,4
238,099;42,4;43,3
239,099;42,4;43,4
240,099;42,5;43,4
241,099;42,6;43,3
242,099;42,7;43,3
244,533;42,9;43,2
245,533;42,9;43,1
246,533;42,8;43,1
247,533;42,8;43
248,533;42,8;43
249,533;42,8;43
250,533;42,7;43
251,533;42,7;43
252,533;42,7;42,9
253,533;42,8;42,9
254,533;42,7;42,9
255,533;42,6;42,9
256,533;42,7;42,9
257,533;42,7;42,9
258,533;42,7;43
259,533;42,7;43
260,533;42,8;43
261,533;42,8;43
262,533;42,7;42,9
263,533;42,6;42,8
264,533;42,6;42,8
265,533;42,5;42,7
266,533;42,4;42,8
267,533;42,3;42,7
268,533;42,2;43,1
269,533;42,3;42,9
270,533;42,4;42,9
271,533;42,4;42,8
272,533;42,3;42,7
273,533;42,2;42,6
274,533;42,1;42,4
275,533;42;42,4
276,533;42,1;42,4
277,533;42;42,3
278,533;42;42,2
279,533;41,9;42,2
280,533;41,8;42,1
281,533;41,7;42
282,533;41,6;42
283,533;41,6;42
284,533;41,5;41,8
285,533;41,3;41,8
286,533;41,4;41,8
287,533;41,3;41,8
288,533;41,2;41,6
289,533;41,3;41,6
290,533;41,2;41,7
291,533;40,9;41,7
292,533;41;41,8
293,533;40,9;41,7
294,533;40,9;41,6
295,533;40,9;41,5
296,533;40,8;41,4
297,533;40,8;41,3
298,533;40,6;41,3
299,533;40,5;41,2
300,533;40,5;41,2
301,533;40,3;41,2
302,533;40,4;41,1
303,533;40,5;41,2
304,533;40,6;41,2
305,533;40,6;41,2
306,533;40,5;41,2
307,533;40,5;41,2
308,533;40,4;41,1
309,566;40,4;41,2
310,566;40,1;41,2
311,566;40;41,1
312,566;40;41
313,566;40;41
314,566;40,1;41
315,566;40,1;41
316,566;40;41
317,566;39,7;41
318,566;39,5;41
319,566;39,5;41
320,566;39,4;40,9
321,566;39,4;41
322,566;39,5;40,9
323,566;39,5;40,9
324,566;39,5;40,9
325,566;39,3;40,8
326,566;39,3;40,8
327,566;39,3;40,8
328,566;39,1;40,7
329,566;39,2;40,7
330,566;39,1;40,7
331,566;39;40,6
332,566;38,9;40,6
333,566;38,8;40,6
334,566;38,7;40,6
335,566;38,8;40,6
336,566;38,7;40,6
337,566;38,6;40,6
338,566;38,5;40,5
339,566;38,7;40,5
340,566;38,7;40,5
341,566;38,7;40,5
342,566;38,8;40,4
343,566;38,8;40,4
344,566;38,6;40,4
345,566;38,6;40,3
346,566;38,8;40,3
347,566;38,9;40,3
348,566;38,9;40,3
349,566;38,8;40,3
350,566;38,7;40,3
351,566;38,9;40,2
352,566;38,7;40,2
353,566;38,7;40,3
354,566;38,7;40,2
355,566;38,8;40,3
356,566;38,9;40,2
357,566;38,9;40,1
358,566;38,9;40,2
359,566;38,9;40,2
360,566;38,8;40,2
361,566;38,9;40,2
362,566;38,9;40,1
363,566;38,9;40,2
364,566;38,7;40,1
365,566;38,8;40,1
366,566;38,8;40
367,566;38,7;40
368,566;38,8;40
369,566;38,8;40,1
370,566;38,5;40
371,566;38,5;40
372,566;38,6;40
373,566;38,6;40
374,566;38,3;39,9
375,566;38,4;40
376,566;38,3;40
377,566;38,3;39,9
378,566;38,2;40
379,566;38;39,9
380,566;38,1;39,9
381,566;38,2;40
382,566;38,2;40
383,566;38,2;40
384,566;38,2;39,9
385,566;38,2;40
386,566;49,1;69,8
388,766;38,1;39,9
389,766;38,3;39,8
390,766;38,1;39,7
391,799;38;39,5
392,799;38,1;39,4
393,799;38,3;39,5
394,799;38,2;39,6
395,799;38,3;39,5
396,799;38,2;39,6
397,799;38,2;39,5
398,799;38,1;39,4
399,833;38;39,5
400,833;38;39,5
401,833;38,1;39,5
402,833;37,8;39,5
403,833;37,7;39,5
404,833;37,8;39,5
405,833;37,8;39,2
406,833;37,7;39,2
407,833;37,8;39,1
408,833;37,9;39,1
409,833;37,7;39,2
410,833;37,6;39,2
411,833;37,7;39
412,833;37,7;39,1
413,833;37,7;39,1
414,833;37,6;39,1
415,833;37,6;39,2
416,833;37,7;39,1
417,833;37,7;39
418,833;37,7;38,9
419,833;37,7;39
420,833;37,7;39
421,833;37,7;38,9
422,833;37,7;38,9
423,833;37,4;38,8
424,833;37,5;38,9
425,833;37,6;39
426,833;37,6;39
427,833;37,6;38,8
428,833;37,6;38,8
429,833;37,6;38,8
430,833;37,6;38,8
431,833;37,5;38,8
432,833;37,5;38,8
433,833;37,5;38,8
434,833;37,5;38,8
435,833;37,3;38,7
436,866;37,3;38,7
437,866;37,4;38,8
438,866;37,4;38,8
439,866;37,4;38,6
440,866;37,4;38,6
441,866;37,3;38,7
442,866;37,1;38,6
443,866;37;38,6
444,866;37,1;38,7
445,866;37,1;38,7
446,866;37,2;38,7
447,866;37,2;38,7
448,866;37,1;38,7
449,866;37,1;38,7
450,866;37,1;38,7
451,866;37,2;38,7
452,866;37,2;38,7
453,866;37,1;38,7
454,866;37,1;38,7
455,866;37,1;38,6
456,866;37,2;38,6
457,866;37,2;38,6
458,866;37,2;38,6
459,866;37,2;38,6
460,866;37,2;38,5
461,866;37,2;38,4
462,866;37,2;38,5
463,866;37,2;38,5
464,866;37,2;38,5
465,866;37,2;38,5
466,866;37,1;38,4
467,866;37,2;38,5
468,866;37,2;38,4
469,866;37,2;38,4
470,866;37,1;38,5
471,866;37;38,5
472,866;36,8;38,4
473,866;36,8;38,4
474,866;36,8;38,3
475,866;36,9;38,4
476,866;36,9;38,5
477,866;36,8;38,5
478,866;36,8;38,4
479,866;36,8;38,4
480,866;36,8;38,4
481,866;36,8;38,4
482,866;36,9;38,3
483,866;36,8;38,4
484,866;36,8;38,4
485,866;36,9;38,4
486,866;36,9;38,3
487,866;36,8;38,3
488,866;36,8;38,3
489,866;36,8;38,4
490,866;36,9;38,3
491,866;36,8;38,4
492,866;36,8;38,3
493,866;36,7;38,3
494,866;36,6;38,3
495,866;36,6;38,3
496,866;36,5;38,3
497,866;36,6;38,4
498,866;36,7;38,4
499,866;36,7;38,4
500,866;36,7;38,3
501,866;36,7;38,3
502,866;36,6;38,3
503,866;36,5;38,3
504,866;36,6;38,3
505,866;36,7;38,2
506,866;36,6;38,3
507,866;36,5;38,2
508,866;36,7;38,2
509,866;36,8;38,2
510,866;36,8;38,1
511,866;36,8;38,2
512,866;36,7;38,1
513,866;36,7;38,2
514,866;36,8;38,2
515,866;36,8;38,2
516,866;36,7;38,1
517,866;36,7;38,2
518,866;36,7;38,2
519,866;36,7;38,2
520,866;36,5;38,3
521,866;36,6;38,2
522,866;36,6;38,2
523,866;36,5;38,2
524,866;36,5;38,2
525,866;36,5;38,2
526,866;36,5;38,2
527,866;36,5;38,2
528,866;36,3;38,2
529,866;36,3;38,2
530,866;36,4;38,2
531,866;36,5;38,2
532,866;36,4;38,1
533,866;36,4;38,1
534,866;36,4;38,1
535,866;36,5;38,1
536,866;36,5;38
537,866;36,5;38,1
538,866;36,5;38,1
539,866;36,5;38,1
540,866;36,5;38,1
541,866;36,5;38,1
542,866;36,5;38
543,866;36,5;38,1
544,866;36,5;38,1
545,866;36,4;38
546,866;36,5;38
547,866;36,5;38
548,866;36,5;38,1
549,866;49,5;70,1
551,899;36,7;38,1
552,932;36,7;38,1
553,932;36,6;37,9
554,932;36,7;37,9
555,932;36,7;37,9
556,932;36,6;38
557,932;36,6;38
558,932;36,6;38
559,932;36,6;37,9
560,932;36,6;38,1
561,932;36,6;38
562,932;36,5;37,9
563,932;36,5;37,9
564,932;36,5;37,9
565,932;36,4;37,9
566,932;36,3;37,9
567,932;36,3;37,9
568,932;36,3;37,9
569,932;36,5;37,9
570,932;36,5;37,9
571,932;36,5;37,9
572,932;36,5;37,8
573,932;36,5;37,8
574,932;36,3;37,8
575,932;36,2;37,8
576,932;36,2;37,7
577,932;36,3;37,7
578,932;36,4;37,8
579,932;36,4;37,7
580,932;36,4;37,8
581,932;36,3;37,7
582,932;36,4;37,8
583,932;36,3;37,8
584,932;36,2;37,7
585,932;36,2;37,7
586,932;36,2;37,8
587,932;36,1;37,8
588,932;36,2;37,8
589,932;36,2;37,7
590,932;36,3;37,7
591,932;36,2;37,7
592,932;36,2;37,7
593,932;36,2;37,8
594,932;36,2;37,8
595,932;36,2;37,7
596,932;36,3;37,7
597,932;36,2;37,7
598,932;36,2;37,8
599,932;36,1;37,7
600,932;36;37,7
601,932;36,1;37,7
602,932;36,1;37,6
603,932;36,1;37,7
604,932;36;37,6
605,932;36,1;37,6
606,932;36;37,6
607,932;36,1;37,7
608,932;36,1;37,7
609,932;36,2;37,7
610,932;36,1;37,7
611,932;36,1;37,7
612,932;36,1;37,7
613,932;36,1;37,5
614,932;36,1;37,5
615,932;36,1;37,5
616,932;36,1;37,5
617,932;36;37,5
618,932;36;37,6
619,932;36;37,5
620,932;36,1;37,5
621,932;36,1;37,5
622,932;36,1;37,5
623,932;35,9;37,5
624,932;35,8;37,5
625,932;35,7;37,5
626,932;35,8;37,5
627,932;35,7;37,5
628,932;35,6;37,5
629,932;35,6;37,5
630,932;35,6;37,5
631,932;35,5;37,5
632,932;35,5;37,5
633,932;35,5;37,5
634,932;35,4;37,5
635,932;35,4;37,5
636,932;35,4;37,5
637,932;35,4;37,5
638,932;35,4;37,5
639,932;35,5;37,5
640,932;35,5;37,4
641,932;35,6;37,4
642,932;35,6;37,4
643,932;35,7;37,4
644,932;35,7;37,4
645,932;35,7;37,4
646,932;35,7;37,4
647,932;35,7;37,4
648,932;35,7;37,4
649,932;35,7;37,4
650,932;35,7;37,4
651,932;35,7;37,4
652,932;35,7;37,3
653,932;35,7;37,4
654,932;35,7;37,3
655,932;35,7;37,3
656,932;35,7;37,4
657,932;35,6;37,3
658,932;35,7;37,3
659,932;35,6;37,4
660,932;35,7;37,3
661,932;35,6;37,3
662,932;35,6;37,3
663,932;35,6;37,4
664,932;35,6;37,3
665,932;35,6;37,3
666,932;35,6;37,3
667,932;35,6;37,3
668,932;35,7;37,3
669,932;35,7;37,3
670,932;35,7;37,3
671,932;35,7;37,3
672,932;35,6;37,3
673,932;35,6;37,3
674,932;35,7;37,3
675,932;35,7;37,3
676,932;35,7;37,3
677,932;35,7;37,3
678,932;35,7;37,3
679,932;35,7;37,3
680,932;35,7;37,3
681,932;35,7;37,3
682,932;35,7;37,3
683,932;35,7;37,3
684,932;35,7;37,3
685,932;35,6;37,3
686,932;35,5;37,3
687,932;35,5;37,3
688,932;35,5;37,3
689,932;35,5;37,2
690,932;35,4;37,2
691,932;35,4;37,2
692,932;35,4;37,2
693,932;35,5;37,2
694,932;35,4;37,2
695,932;35,4;37,2
696,966;35,3;37,2
697,966;35,3;37,3
698,966;35,4;37,1
699,966;35,5;37,2
700,966;35,5;37,2
701,966;35,5;37,1
702,966;35,5;37,1
703,966;35,5;37,1
704,966;35,4;37,1
705,966;35,4;37,1
706,966;35,4;37,1
707,966;35,4;37,1
708,966;35,4;37,1
709,966;35,5;37
710,966;35,4;37
711,966;35,4;37
712,966;35,3;37
713,966;35,3;37
714,966;35,2;37
715,966;35,2;37
716,966;35,2;37
717,966;35,2;37
718,966;35,2;37
719,966;35,3;36,9
720,966;35,3;37
721,966;35,3;37
722,966;35,3;37
723,966;35,3;37
724,966;35,2;37
725,966;35,1;37
726,966;50,7;70,5
728,966;35,3;37
729,966;35,2;37
730,966;35,3;37
731,966;35,3;37
732,966;35,3;36,9
733,966;35,3;37
734,966;35,3;37
735,966;35,2;37
736,966;35,3;37
737,966;35,3;37
738,966;35,2;36,9
739,966;35,2;36,8
740,966;35,2;36,9
741,966;35,2;36,9
742,966;35,1;36,9
743,966;35,1;36,8
744,966;35,1;36,8
745,966;35;36,8
746,966;35,1;36,9
747,966;35;36,9
748,966;35;36,9
749,966;35;36,9
750,966;35;36,9
751,966;35;36,9
752,966;35;36,9
753,966;35;36,9
754,966;35;36,9
755,966;35;36,9
756,966;35;36,9
757,966;35;36,9
758,966;35;36,9
759,966;35;36,9
760,966;35;36,9
761,966;35;36,9
762,966;35;36,9
763,999;35,1;36,9
764,999;35,2;36,9
765,999;35,1;36,8
766,999;35,2;36,9
767,999;35,2;36,9
768,999;35,2;36,8
769,999;35,2;36,9
770,999;35,2;36,9
771,999;35,2;36,9
772,999;35,2;36,9
773,999;35,2;36,9
774,999;35,2;36,8
775,999;35,2;36,8
776,999;35,2;36,8
777,999;35,1;36,8
778,999;35,1;36,8
779,999;35,2;36,8
780,999;35,2;36,7
781,999;35,1;36,7
782,999;35,1;36,7
783,999;35,1;36,8
784,999;35,1;36,7
785,999;35,2;36,7
786,999;35,2;36,8
787,999;35,1;36,7
788,999;35,1;36,7
789,999;35,1;36,8
790,999;35,2;36,7
791,999;35,2;36,7
792,999;35,3;36,8
793,999;35,3;36,7
794,999;35,2;36,7
795,999;35,1;36,7
796,999;35;36,6
797,999;34,9;36,6
798,999;34,8;36,6
799,999;34,8;36,6
800,999;34,7;36,6
801,999;34,8;36,6
802,999;34,8;36,6
803,999;34,9;36,6
804,999;34,8;36,6
805,999;34,9;36,6
806,999;35;36,6
807,999;35;36,7
808,999;35;36,6
809,999;35;36,6
810,999;35;36,6
811,999;35;36,6
812,999;35;36,6
813,999;35;36,6
814,999;35;36,5
815,999;35;36,6
816,999;35;36,5
817,999;35;36,6
818,999;34,9;36,5
819,999;34,9;36,6
820,999;34,9;36,6
821,999;35;36,6
822,999;35;36,6
823,999;35;36,6
824,999;35;36,6
825,999;34,9;36,5
826,999;34,9;36,6
827,999;34,9;36,5
828,999;34,9;36,5
829,999;34,9;36,5
830,999;35;36,5
831,999;34,9;36,5
832,999;34,8;36,5
833,999;34,7;36,5
834,999;34,7;36,5
835,999;34,6;36,4
836,999;34,6;36,4
837,999;34,7;36,4
838,999;34,8;36,5
839,999;34,8;36,4
840,999;34,8;36,4
841,999;34,9;36,5
842,999;34,9;36,5
843,999;34,9;36,4
844,999;34,9;36,5
845,999;34,9;36,5
846,999;34,9;36,4
847,999;34,9;36,5
848,999;34,9;36,5
849,999;34,9;36,5
850,999;34,9;36,4
851,999;34,9;36,4
852,999;34,8;36,4
853,999;34,9;36,5
854,999;34,9;36,4
855,999;34,9;36,3
856,999;34,9;36,4
857,999;34,8;36,4
858,999;34,8;36,4
859,999;34,9;36,4
860,999;34,9;36,4
861,999;34,8;36,3
862,999;34,8;36,4
863,999;34,7;36,4
864,999;34,7;36,4
865,999;34,7;36,4
866,999;34,8;36,4
867,999;34,9;36,4
868,999;34,9;36,4
869,999;34,7;36,3
870,999;34,7;36,3
871,999;34,6;36,3
872,999;34,6;36,3
873,999;34,5;36,3
874,999;34,4;36,4
875,999;34,6;36,4
876,999;34,6;36,3
877,999;34,6;36,3
878,999;34,6;36,3
879,999;34,5;36,2
881,032;34,6;36,2
882,032;34,6;36,2
883,032;34,6;36,2
884,032;34,5;36,2
885,032;34,6;36,2
886,032;34,6;36,2
887,032;34,6;36,2
888,032;34,6;36,2
889,032;34,5;36,2
890,032;34,6;36,2
891,032;34,7;36,2
892,032;34,7;36,2
893,032;34,6;36,2
894,032;34,6;36,2
895,032;34,6;36,2
896,032;34,6;36,1
897,032;34,6;36,2
898,032;34,7;36,1
899,032;34,6;36,2
900,065;34,6;36,1
901,065;34,6;36,1
902,065;34,5;36,2
903,065;34,5;36,1
904,065;34,4;36,1
905,065;34,4;36,2
906,065;34,4;36,1
907,065;34,4;36,1
908,065;34,5;36,1
909,065;34,5;36,1
910,065;34,6;36,1
911,065;34,6;36,1
912,065;34,6;36,1
913,065;34,6;36,1
914,065;34,5;36,1
915,065;34,4;36,1
916,065;34,3;36,1
917,065;34,4;36,1
918,065;34,4;36,1
919,065;34,4;36
920,065;34,4;36
921,065;34,4;36
922,065;34,4;36,1
923,065;52,5;72,5
924,965;34,4;36
925,965;34,5;36,1
926,965;34,3;36
927,965;34,3;36
928,965;34,3;36
929,965;34,5;36
930,965;34,4;36
931,965;34,4;36
932,965;34,4;35,9
933,965;34,4;35,9
934,965;34,4;35,9
935,965;34,4;36
936,965;34,4;36
937,965;34,4;36
938,965;34,4;36
939,965;34,5;36
940,965;34,5;36
941,965;34,5;36
942,965;34,5;36
943,965;34,5;36
944,965;34,6;36
945,965;34,6;36
946,965;34,5;36
947,965;34,6;35,9
948,965;34,5;35,9
949,965;34,5;35,9
950,965;34,5;36
951,965;34,4;36
952,965;34,4;36
953,965;34,3;36
954,965;34,4;36
955,965;34,4;36
956,965;34,4;35,9
957,965;34,4;35,9
958,965;34,5;35,8
959,965;34,3;35,9
960,965;34,4;35,9
961,965;34,3;35,9
962,965;34,3;35,9
963,965;34,4;35,9
964,965;34,4;35,9
965,965;34,4;35,9
966,965;34,4;35,9
967,965;34,4;35,9
968,965;34,4;35,8
969,965;34,4;35,9
970,965;34,4;35,8
971,965;34,4;35,9
972,965;34,4;35,8
973,965;34,3;35,8
974,965;34,3;35,8
975,965;34,3;35,6
976,965;34,4;35,6
977,965;34,4;35,7
978,965;34,3;35,7
979,965;34,2;35,8
980,965;34,2;35,8
981,965;34,3;35,6
982,965;34,3;35,6
983,965;34,3;35,6
984,965;34,3;35,5
985,965;34,3;35,6
986,965;34,3;35,5
987,965;34,4;35,6
988,965;34,3;35,6
989,965;34,3;35,5
990,965;34,3;35,5
991,965;34,3;35,4
992,965;34,2;35,5
993,965;34,2;35,5
994,965;34,2;35,5
995,965;34,2;35,5
996,965;34,2;35,5
997,965;34,2;35,5
998,965;34,2;35,5
999,965;34,1;35,5
1000,965;34,1;35,5
1001,965;34,2;35,5
1002,965;34,2;35,4
1003,965;34,2;35,3
1004,965;34,2;35,4
1005,965;34,2;35,4
1006,965;34,2;35,4
1007,965;34,3;35,4
1008,965;34,2;35,4
1009,965;34,2;35,4
1010,965;34,2;35,4
1011,965;34,2;35,4
1012,965;34,2;35,5
1013,965;34,2;35,4
1014,965;34,2;35,4
1015,965;34,3;35,5
1016,965;34,2;35,5
1017,965;34,2;35,5
1018,965;34,1;35,5
1019,965;34,1;35,5
1020,965;34,1;35,5
1021,965;34,1;35,5
1022,965;34,2;35,4
1023,965;34,1;35,4
1024,965;34,1;35,4
1025,965;34;35,4
1026,965;34;35,5
1027,965;34;35,4
1028,965;34,1;35,4
1029,965;34,1;35,5
1030,965;34,1;35,4
1031,965;34;35,3
1032,965;34;35,3
1033,965;34;35,4
1034,965;33,9;35,4
1035,965;33,9;35,4
1036,965;34;35,4
1037,965;34;35,4
1038,965;34;35,4
1039,965;34;35,4
1040,965;34;35,3
1041,965;33,9;35,3
1042,965;33,9;35,3
1043,965;33,9;35,3
1044,965;33,8;35,3
1045,965;33,9;35,4
1046,965;33,9;35,4
1047,965;33,9;35,4
1048,965;33,9;35,4
1049,965;33,9;35,3
1050,965;33,9;35,4
1051,965;33,8;35,3
1052,965;33,9;35,4
1053,965;33,9;35,3
1054,965;33,8;35,3
1055,965;33,9;35,5
1056,965;33,8;35,4
1057,965;33,8;35,4
1058,965;33,9;35,4
1059,965;33,8;35,4
1060,965;33,8;35,4
1061,965;33,8;35,4
1062,965;33,8;35,3
1063,965;33,8;35,3
1064,965;33,8;35,3
1065,965;33,8;35,3
1066,965;33,9;35,3
1067,965;33,9;35,3
1068,965;33,9;35,3
1069,965;33,9;35,2
1070,965;33,8;35,2
1071,965;33,8;35,2
1072,965;33,8;35,3
1073,965;33,9;35,2
1074,965;33,9;35,2
1075,965;33,9;35,2
1076,965;33,8;35,2
1077,965;33,8;35,2
1078,965;33,8;35,2
1079,965;33,7;35,1
1080,965;33,7;35,2
1081,965;33,8;35,2
1082,965;33,8;35,2
1083,965;33,8;35,2
1084,965;33,8;35,2
1085,965;33,7;35,2
1086,965;33,8;35,2
1087,965;33,7;35,1
1088,965;33,7;35,2
1089,965;33,8;35,2
1090,965;33,7;35,1
1091,965;33,7;35,2
1092,965;33,7;35,1
1093,965;33,7;35,2
1094,965;33,8;35,2
1095,965;33,7;35,1
1096,965;33,7;35,1
1097,965;33,7;35,1
1098,965;33,7;35,2
1099,965;33,7;35,1
1100,965;33,7;35,1
1101,965;33,7;35,1
1102,965;33,7;35
1103,965;33,7;35
1104,965;33,7;35
1105,965;33,7;35
1106,965;33,8;35
1107,965;33,8;35
1108,965;33,8;35
1109,965;33,7;35
1110,965;33,7;35
1111,965;33,6;35
1112,965;33,7;35
1113,965;33,7;35,1
1114,965;33,7;35
1115,965;33,7;35
1116,965;33,7;35
1117,965;33,6;34,9
1118,965;33,6;35
1119,965;33,6;35
1120,965;33,6;35
1121,965;33,6;35
1122,965;33,6;34,9
1123,965;33,6;35
1124,965;33,6;35
1125,965;33,6;35
1126,965;33,6;35
1127,965;33,6;34,9
1128,965;33,6;35
1129,965;33,6;35
1130,965;33,5;35
1131,965;33,5;34,9
1132,965;33,5;34,9
1133,965;33,5;34,9
1134,998;33,6;34,8
1135,998;33,6;34,8
1136,998;33,6;34,9
1137,998;33,6;34,9
1138,998;33,6;34,9
1139,998;33,6;34,9
1140,998;33,4;34,8
1141,998;33,5;34,9
1142,998;33,5;34,9
1143,998;33,5;34,8
1144,998;33,5;34,8
1145,998;33,5;34,9
1146,998;33,6;34,9
1147,998;33,5;34,8
1148,998;33,6;34,7
1149,998;33,5;34,7
1150,998;31,7;32,1
1153,798;33,6;34,9
1154,798;33,6;34,9
1155,798;33,5;34,9
1156,798;33,6;34,9
1157,798;33,5;34,9
1158,798;33,5;34,9
1159,798;33,6;34,9
1160,798;33,6;34,9
1161,798;33,6;34,9
1162,798;33,5;34,9
1163,798;33,5;34,9
1164,798;33,5;34,9
1165,798;33,4;34,9
1166,798;33,5;34,9
1167,798;33,5;34,8
1168,798;33,5;34,8
1169,798;33,4;34,8
1170,798;33,5;34,8
1171,798;33,4;34,7
1172,798;33,5;34,7
1173,798;33,5;34,8
1174,798;33,5;34,8
1175,798;33,4;34,7
1176,798;33,4;34,7
1177,798;33,5;34,8
1178,798;33,5;34,8
1179,798;33,4;34,7
1180,798;33,5;34,8
1181,798;33,6;34,8
1182,798;33,6;34,7
1183,798;33,5;34,7
1184,798;33,6;34,6
1185,798;33,5;34,7
1186,798;33,5;34,7
1187,798;33,3;34,7
1188,798;33,3;34,7
1189,798;33,4;34,7
1190,798;33,4;34,8
1191,798;33,4;34,7
1192,798;33,3;34,7
1193,798;33,4;34,7
1194,798;33,4;34,8
1195,798;33,4;34,8
1196,798;33,4;34,7
1197,798;33,4;34,7
1198,798;33,4;34,7
1199,798;33,3;34,7
1200,798;33,3;34,8
1201,798;33,3;34,8
1202,798;33,3;34,8
1203,798;33,3;34,7
1204,798;33,4;34,8
1205,798;33,4;34,8
