tf;av;max;tc;cp
175,033;44,2;46,4;175;47,3
176,033;44,1;46,4;176;47,4
177,033;44;46,4;177;47,4
178,033;43,9;46,3;178;47,4
179,033;43,9;46,3;179;47,4
180,033;43,8;46,4;180;47,4
181,033;43,9;46,5;181;47,4
182,033;43,7;46,4;182;47,4
183,033;43,6;46,3;183;47,4
184,033;43,8;46,4;184;47,4
185,033;43,8;46,3;185;47,4
186,033;43,7;46,3;186;47,4
187,033;43,6;46,1;187;47,4
188,033;43,5;46,1;188;47,4
189,033;43,4;46,1;189;47,4
190,033;43,2;46,1;190;47,4
191,033;43;46,1;191;47,4
192,033;43,2;46,1;192;47,4
193,033;43,2;46,1;193;47,4
194,033;43,3;46,2;194;47,4
195,033;43,3;46,1;195;47,4
196,033;43,1;45,9;196;47,4
197,033;43,3;45,9;197;47,4
198,033;43,1;45,9;198;47,4
199,033;43;46;199;47,4
200,033;43;45,9;200;47,4
201,033;42,8;45,8;201;47,3
202,033;42,8;45,7;202;47,3
203,033;42,8;45,7;203;47,3
204,033;42,7;45,7;204;47,3
205,033;42,5;45,7;205;47,3
206,033;42,6;45,7;206;47,3
207,033;42,6;45,7;207;47,3
208,033;42,6;45,6;208;47,2
209,033;42,6;45,6;209;47,2
210,033;42,8;45,5;210;47,2
211,033;42,9;45,6;211;47,2
212,033;42,8;45,5;212;47,2
213,033;42,8;45,6;213;47,2
214,033;42,7;45,5;214;47,1
215,033;42,6;45,5;215;47,1
216,033;42,5;45,5;216;47,1
217,033;42,6;45,5;217;47,1
218,033;42,6;45,4;218;47
219,033;42,4;45,4;219;47
220,033;42,5;45,4;220;47
221,033;42,5;45,3;221;46,9
222,033;42,5;45,3;222;46,9
223,033;42,4;45,3;223;46,9
224,033;42,4;45,2;224;46,9
225,033;42,4;45,3;225;46,8
226,033;42,5;45,2;226;46,8
227,033;42,6;45,1;227;46,8
228,033;42,6;45;228;46,7
229,033;42,6;45,1;229;46,7
230,033;42,6;45;230;46,7
231,033;42,4;44,9;231;46,6
232,033;42,5;45;232;46,6
233,033;42,6;44,9;233;46,6
234,067;42,2;44,7;234;46,5
235,067;42,1;44,6;235;46,5
236,067;41,9;44,6;236;46,5
237,067;42,1;44,5;237;46,4
238,067;42,1;44,6;238;46,4
239,067;41,9;44,5;239;46,4
240,1;42,1;44,6;240;46,3
241,1;42;44,6;241;46,3
242,1;42,1;44,5;242;46,3
243,1;42;44,4;243;46,2
244,1;42;44,4;244;46,2
245,1;42;44,3;245;46,2
246,1;42;44,3;246;46,1
247,1;42;44,3;247;46,1
248,1;41,8;44,3;248;46
249,1;41,9;44,4;249;46
250,1;41,9;44,2;250;46
251,1;42;44,2;251;45,9
252,1;42;44,4;252;45,9
253,1;42;44,3;253;45,9
254,1;42;44,2;254;45,8
255,1;41,9;44,1;255;45,8
256,1;41,9;44,3;256;45,7
257,1;42;44,1;257;45,7
258,1;41,7;44,1;258;45,7
259,1;41,9;44,2;259;45,6
260,1;41,7;44,1;260;45,6
261,1;41,7;44,1;261;45,6
262,1;41,7;44,2;262;45,5
263,1;41,8;44,2;263;45,5
264,1;41,7;44,2;264;45,4
265,1;41,8;44,1;265;45,4
266,1;41,8;44,1;266;45,4
267,1;41,9;44,2;267;45,3
268,1;41,7;44,2;268;45,3
269,1;41,6;44,2;269;45,3
270,1;41,6;44,1;270;45,2
271,1;41,7;43,9;271;45,2
272,1;41,5;43,9;272;45,2
273,1;41,6;43,9;273;45,1
274,1;41,5;44;274;45,1
275,1;41,6;43,9;275;45
276,1;41,6;44;276;45
277,1;41,6;43,9;277;45
278,1;41,7;43,9;278;44,9
279,1;41,7;44;279;44,9
280,1;41,5;43,9;280;44,9
281,1;41,6;43,9;281;44,8
282,1;41,6;43,9;282;44,8
283,1;41,7;44;283;44,8
284,1;41,7;44;284;44,7
285,1;41,7;43,9;285;44,7
286,1;41,7;43,9;286;44,7
287,1;41,6;44;287;44,6
288,1;41,7;44;288;44,6
289,1;41,6;43,7;289;44,5
290,1;41,4;43,7;290;44,5
291,1;41,6;43,9;291;44,5
292,1;41,4;43,9;292;44,5
293,1;41,2;43,9;293;44,4
294,1;41,1;43,8;294;44,4
295,1;41,1;43,8;295;44,4
296,1;41,1;43,7;296;44,3
297,1;41,3;43,8;297;44,3
298,1;41,4;43,7;298;44,3
299,1;41,2;43,7;299;44,2
300,1;41,2;43,7;300;44,2
301,1;41,2;43,7;301;44,2
302,1;41,1;43,7;302;44,1
303,1;41,1;43,7;303;44,1
304,1;41,2;43,8;304;44,1
305,1;41,2;43,7;305;44
306,1;41,2;43,8;306;44
307,1;41,1;43,8;307;44
308,1;41;43,8;308;43,9
309,1;41;43,8;309;43,9
310,1;41,1;43,8;310;43,8
311,1;41,1;43,8;311;43,8
312,1;41,1;43,8;312;43,8
313,1;41,1;43,9;313;43,7
314,1;41,1;43,8;314;43,7
315,1;41;43,7;315;43,7
316,1;41,1;43,6;316;43,6
317,1;41,1;43,6;317;43,6
318,1;41,1;43,6;318;43,6
319,1;41,1;43,5;319;43,5
320,1;41,1;43,5;320;43,5
321,1;41,1;43,5;321;43,5
322,1;41,1;43,5;322;43,5
323,1;41;43,4;323;43,4
324,1;41;43,5;324;43,4
325,1;41;43,5;325;43,4
326,1;41,1;43,6;326;43,4
327,1;41,1;43,6;327;43,3
328,1;40,9;43,5;328;43,3
329,1;40,9;43,5;329;43,3
330,1;40,9;43,6;330;43,3
331,1;40,9;43,8;331;43,2
332,1;40,8;43,7;332;43,2
333,1;40,9;43,7;333;43,2
334,1;40,9;43,7;334;43,2
335,1;41;43,7;335;43,1
336,1;40,8;43,6;336;43,1
337,1;40,7;43,6;337;43,1
338,1;40,8;43,6;338;43
339,1;40,7;43,5;339;43
340,1;40,5;43,5;340;43
341,1;40,7;43,5;341;43
342,1;40,7;43,4;342;42,9
343,1;40,7;43,4;343;42,9
344,1;40,6;43,4;344;42,9
345,1;40,5;43,4;345;42,8
346,1;40,5;43,4;346;42,8
347,1;40,5;43,3;347;42,8
348,1;40,5;43,3;348;42,7
349,1;40,6;43,3;349;42,7
350,1;40,6;43,1;350;42,7
351,1;40,5;43,1;351;42,7
352,1;40,5;43,1;352;42,6
353,1;40,5;43,2;353;42,6
354,1;40,5;43,2;354;42,6
355,1;40,4;43,1;355;42,6
356,1;40,6;43,1;356;42,5
357,1;40,5;43,1;357;42,5
358,1;40,4;43,1;358;42,5
359,1;40,4;42,9;359;42,5
360,1;40,5;43,1;360;42,4
361,1;40,4;43;361;42,4
362,1;40,4;43;362;42,4
363,1;40,4;42,9;363;42,3
364,1;40,4;42,9;364;42,3
365,1;40,4;42,9;365;42,3
366,1;40,5;42,9;366;42,2
367,1;40,5;42,9;367;42,2
368,1;40,4;42,9;368;42,2
369,1;40,4;42,9;369;42,2
370,1;40,5;43;370;42,2
371,1;40,4;42,9;371;42,1
372,1;40,3;43;372;42,1
373,1;40,2;42,9;373;42,1
374,1;40,3;43;374;42,1
375,1;40,3;43;375;42
376,1;40,2;42,9;376;42
377,1;40,3;43;377;42
378,1;40,3;42,9;378;41,9
379,1;40,3;42,9;379;41,9
380,1;40,3;42,9;380;41,9
381,1;40,3;42,9;381;41,9
382,1;40,3;42,7;382;41,8
383,1;40,2;42,7;383;41,8
384,1;40,2;42,8;384;41,8
385,1;40,2;42,9;385;41,8
386,133;40,1;42,9;386;41,7
387,133;40,1;42,8;387;41,7
388,133;40,2;42,8;388;41,7
389,133;40,2;42,9;389;41,7
390,133;40,1;42,9;390;41,6
391,133;40,1;42,9;391;41,6
392,133;40,2;42,8;392;41,6
393,133;40;42,8;393;41,6
394,133;40,1;42,9;394;41,5
395,133;40,1;42,9;395;41,5
396,133;40,1;42,8;396;41,5
397,133;40,1;42,8;397;41,5
398,133;40;42,7;398;41,4
399,133;39,9;42,7;399;41,4
400,133;40;42,9;400;41,4
401,133;40;42,7;401;41,4
402,133;39,9;42,7;402;41,3
403,133;40;42,6;403;41,3
404,133;40;42,6;404;41,3
405,133;40;42,6;405;41,3
406,133;39,9;42,6;406;41,3
407,167;39,9;42,5;407;41,2
408,167;40;42,5;408;41,2
409,167;40;42,6;409;41,2
410,167;40;42,5;410;41,2
411,167;40;42,5;411;41,1
412,167;40;42,5;412;41,1
413,167;40;42,6;413;41,1
414,167;39,9;42,6;414;41,1
415,167;39,9;42,6;415;41,1
416,167;39,9;42,5;416;41
417,167;39,9;42,6;417;41
418,167;39,9;42,6;418;41
419,167;39,8;42,4;419;41
420,167;39,9;42,4;420;41
421,167;39,9;42,4;421;40,9
422,167;39,9;42,5;422;40,9
423,167;39,9;42,5;423;40,9
424,167;39,8;42,5;424;40,9
425,167;39,7;42,5;425;40,9
426,167;39,7;42,4;426;40,9
427,167;39,8;42,4;427;40,8
428,167;39,7;42,4;428;40,8
429,167;39,6;42,5;429;40,8
430,167;39,6;42,4;430;40,8
431,167;39,6;42,4;431;40,8
432,167;39,7;42,4;432;40,7
433,167;39,6;42,4;433;40,7
434,167;39,6;42,4;434;40,7
435,167;39,7;42,5;435;40,7
436,167;39,6;42,4;436;40,7
437,167;39,7;42,3;437;40,6
438,167;39,6;42,3;438;40,6
439,167;39,6;42,3;439;40,6
440,167;39,6;42,3;440;40,6
441,167;39,5;42,3;441;40,6
442,167;39,5;42,3;442;40,6
443,2;39,6;42,3;443;40,6
444,2;39,5;42,1;444;40,5
445,2;39,5;42,2;445;40,5
446,2;39,4;42,2;446;40,5
447,2;39,4;42,2;447;40,5
448,2;39,5;42,2;448;40,4
449,2;39,5;42;449;40,4
450,2;39,4;42,1;450;40,4
451,2;39,5;42,1;451;40,4
452,2;39,4;42,1;452;40,4
453,2;39,4;42,1;453;40,4
454,2;39,4;42,1;454;40,3
455,2;39,3;42,1;455;40,3
456,2;39,3;42,1;456;40,3
457,2;39,3;42,1;457;40,3
458,2;39,3;42,1;458;40,3
459,2;39,4;42,2;459;40,2
460,2;39,3;42,2;460;40,2
461,2;39,3;42,1;461;40,2
462,2;39,2;42,1;462;40,2
463,2;39,2;42,1;463;40,1
464,2;39,3;42,1;464;40,1
465,2;39,2;42,1;465;40,1
466,2;39,3;42,2;466;40,1
467,2;39,2;42,1;467;40,1
468,2;39,1;42,1;468;40,1
469,2;39,1;42,1;469;40
470,2;39,2;42,1;470;40
471,2;39,1;42,1;471;40
472,2;39,2;42,1;472;40
473,2;39,3;42,1;473;39,9
474,2;39,2;42;474;39,9
475,2;39,2;42,1;475;39,9
476,2;39,2;42,1;476;39,9
477,2;39,1;42,1;477;39,9
478,2;39,1;42;478;39,9
479,2;39,1;42,1;479;39,9
480,2;39,1;42,1;480;39,9
481,2;39,2;42;481;39,8
482,2;39,1;42,1;482;39,8
483,2;39,2;42,1;483;39,8
484,2;39;42;484;39,8
485,2;38,9;42;485;39,8
486,2;39;42;486;39,7
487,2;39;42;487;39,7
488,2;39;42;488;39,7
489,2;39,1;42,1;489;39,7
490,2;39;42;490;39,7
491,2;39,1;42;491;39,7
492,2;39;42;492;39,7
493,2;38,9;42;493;39,6
494,2;39;42;494;39,6
495,2;39;42,1;495;39,6
496,2;39;42;496;39,6
497,2;39;42;497;39,5
498,2;39;42;498;39,5
499,2;39;42;499;39,5
500,2;38,9;42;500;39,5
501,2;38,9;41,9;501;39,5
502,2;38,9;41,8;502;39,5
503,2;38,9;41,8;503;39,5
504,2;39;41,9;504;39,5
505,2;38,9;41,8;505;39,4
506,2;38,9;41,8;506;39,4
507,2;39;41,7;507;39,4
508,2;39;41,7;508;39,4
509,2;38,8;41,7;509;39,4
510,2;38,9;41,7;510;39,3
511,2;39;41,7;511;39,3
512,2;38,9;41,7;512;39,3
513,2;38,9;41,6;513;39,3
514,2;38,9;41,7;514;39,3
515,2;38,9;41,7;515;39,3
516,2;38,9;41,7;516;39,3
517,2;38,8;41,6;517;39,2
518,2;38,7;41,7;518;39,2
519,2;38,7;41,6;519;39,2
520,2;38,7;41,6;520;39,2
521,2;38,7;41,6;521;39,1
522,2;38,6;41,6;522;39,1
523,2;38,7;41,5;523;39,1
524,2;38,6;41,5;524;39,1
525,2;38,6;41,6;525;39
526,2;38,6;41,6;526;39
527,2;38,6;41,6;527;39
528,2;38,6;41,7;528;39
529,2;38,5;41,7;529;39
530,2;38,5;41,6;530;39
531,2;38,4;41,7;531;39
532,2;38,4;41,6;532;38,9
533,2;38,4;41,5;533;38,9
534,2;38,4;41,4;534;38,9
535,2;38,4;41,4;535;38,8
536,2;38,4;41,4;536;38,8
537,2;38,4;41,4;537;38,8
538,2;38,5;41,4;538;38,8
539,2;38,5;41,5;539;38,8
540,2;38,4;41,4;540;38,8
541,2;38,4;41,4;541;38,7
542,2;38,5;41,4;542;38,7
543,2;38,4;41,4;543;38,7
544,2;38,4;41,4;544;38,7
545,2;38,4;41,4;545;38,7
546,2;38,4;41,3;546;38,7
547,2;38,4;41,3;547;38,6
548,2;38,3;41,3;548;38,6
549,2;38,3;41,4;549;38,6
550,2;38,2;41,3;550;38,6
551,2;38,3;41,3;551;38,6
552,2;38,3;41,3;552;38,6
553,2;38,4;41,3;553;38,6
554,2;38,3;41,3;554;38,5
555,2;38,2;41,3;555;38,5
556,2;38,2;41,3;556;38,5
557,2;38,3;41,3;557;38,5
558,2;38,2;41,3;558;38,5
559,2;38,2;41,3;559;38,5
560,2;38,2;41,2;560;38,5
561,2;38,2;41,2;561;38,4
562,2;38,2;41,2;562;38,4
563,2;38,2;41,2;563;38,4
564,2;38,2;41,1;564;38,4
565,2;38,1;41,2;565;38,4
566,2;38,1;41,2;566;38,4
567,2;38,1;41,1;567;38,4
568,2;38,1;41,1;568;38,3
569,2;38;41,1;569;38,3
570,2;38,1;41,1;570;38,3
571,2;38,2;41,1;571;38,3
572,2;38,2;41,1;572;38,3
573,2;38,1;41,1;573;38,3
574,2;38,2;41,2;574;38,3
575,2;38,1;41,1;575;38,3
576,2;38,1;41,1;576;38,3
577,2;38;41,1;577;38,3
578,2;38;41,1;578;38,2
579,2;38;41;579;38,2
580,2;38;41,1;580;38,2
581,2;38;41;581;38,2
582,2;38;41,1;582;38,2
583,233;38,1;41,1;583;38,2
584,233;38,1;41,1;584;38,2
585,233;38,1;41,1;585;38,2
586,233;38;41,1;586;38,2
587,233;38,1;41,1;587;38,2
588,233;38,1;41,1;588;38,2
589,233;38;41,1;589;38,2
590,233;38;41;590;38,1
591,233;38,1;41,1;591;38,1
592,233;38,1;41;592;38,1
593,233;38;40,9;593;38,1
594,233;38;41;594;38,1
595,233;38;41;595;38,1
596,233;38;41;596;38,1
597,233;38;40,9;597;38,1
598,233;38;40,9;598;38,1
599,233;38;40,9;599;38,1
600,233;37,9;40,9;600;38,1
601,233;37,8;40,9;601;38,1
602,233;37,8;40,9;602;38
603,233;37,8;41;603;38
604,233;37,8;40,9;604;38
605,233;37,7;40,9;605;37,9
606,233;37,7;41;606;37,9
607,233;37,7;40,9;607;37,9
608,233;37,8;40,9;608;37,9
609,233;37,8;40,9;609;37,9
610,233;37,8;40,9;610;37,9
611,233;37,9;40,9;611;37,9
612,233;37,9;40,8;612;37,9
613,233;37,9;40,8;613;37,9
614,233;37,8;40,8;614;37,9
615,233;37,8;40,8;615;37,9
616,233;37,8;40,8;616;37,8
617,233;37,8;40,8;617;37,8
618,233;37,8;40,8;618;37,8
619,233;37,7;40,7;619;37,8
620,233;37,6;40,7;620;37,8
621,233;37,7;40,8;621;37,7
622,233;37,6;40,8;622;37,7
623,233;37,6;40,7;623;37,7
624,233;37,6;40,7;624;37,7
625,233;37,6;40,7;625;37,7
626,233;37,7;40,7;626;37,7
627,233;37,7;40,7;627;37,7
628,233;37,7;40,7;628;37,7
629,233;37,6;40,7;629;37,7
630,233;37,6;40,7;630;37,6
631,233;37,6;40,7;631;37,6
632,233;37,6;40,7;632;37,6
633,233;37,6;40,7;633;37,6
634,233;37,6;40,7;634;37,6
635,233;37,5;40,7;635;37,5
636,233;37,6;40,7;636;37,5
637,233;37,6;40,7;637;37,5
638,233;37,6;40,7;638;37,5
639,233;37,6;40,6;639;37,5
640,233;37,6;40,6;640;37,5
641,233;37,5;40,5;641;37,5
642,233;37,6;40,6;642;37,5
643,233;37,6;40,5;643;37,4
644,233;37,5;40,5;644;37,5
645,233;37,4;40,6;645;37,4
646,233;37,4;40,7;646;37,4
647,233;37,5;40,7;647;37,4
648,233;37,4;40,7;648;37,4
649,233;37,4;40,6;649;37,4
650,233;37,4;40,6;650;37,3
651,233;37,4;40,6;651;37,3
652,233;37,4;40,6;652;37,3
653,233;37,4;40,5;653;37,3
654,233;37,3;40,5;654;37,3
655,233;37,3;40,5;655;37,3
656,233;37,3;40,5;656;37,2
657,233;37,4;40,4;657;37,2
658,233;37,4;40,4;658;37,2
659,233;37,4;40,5;659;37,2
660,233;37,4;40,5;660;37,3
661,233;37,4;40,5;661;37,2
662,233;37,4;40,4;662;37,2
663,233;37,4;40,5;663;37,2
664,233;37,4;40,5;664;37,2
665,233;37,3;40,4;665;37,2
666,233;37,3;40,3;666;37,2
667,233;37,3;40,3;667;37,2
668,233;37,2;40,3;668;37,2
669,233;37,2;40,3;669;37,2
670,233;37,2;40,3;670;37,2
671,233;37,2;40,3;671;37,2
672,233;37,3;40,3;672;37,1
673,233;37,2;40,2;673;37,1
674,233;37,2;40,3;674;37,1
675,233;37,1;40,3;675;37,1
676,233;37,2;40,3;676;37,1
677,233;37,3;40,4;677;37,1
678,233;37,2;40,3;678;37,1
679,233;37,2;40,2;679;37,1
680,233;37,2;40,2;680;37,1
681,233;37,2;40,3;681;37,1
682,233;37,1;40,3;682;37,1
683,233;37,1;40,3;683;37
684,233;37,2;40,3;684;37
685,233;37,1;40,3;685;37
686,233;37;40,3;686;37
687,233;37;40,3;687;36,9
688,233;37;40,3;688;36,9
689,233;37;40,3;689;36,9
690,233;37,1;40,4;690;36,9
691,233;37,1;40,3;691;36,9
692,233;37,1;40,2;692;36,9
693,233;37,1;40,2;693;36,9
694,233;37;40,2;694;36,9
695,233;36,9;40,2;695;36,8
696,233;36,9;40,2;696;36,8
697,233;37;40,2;697;36,8
698,233;37;40,2;698;36,8
699,233;37;40,2;699;36,8
700,233;37,1;40,2;700;36,8
701,233;37,1;40,2;701;36,9
702,233;37,1;40,2;702;36,9
703,233;37,1;40,2;703;36,9
704,233;37;40,2;704;36,9
705,233;37,1;40,2;705;36,9
706,233;37;40,2;706;36,9
707,233;37;40,2;707;36,9
708,233;37;40,2;708;36,8
709,233;37;40,1;709;36,8
710,233;36,9;40,1;710;36,8
711,233;36,9;40,1;711;36,8
712,233;36,9;40,2;712;36,7
713,233;36,9;40,2;713;36,7
714,233;37;40,2;714;36,7
715,233;36,9;40,1;715;36,7
716,266;36,8;40,1;716;36,7
717,266;36,8;40;717;36,7
718,266;36,9;40;718;36,7
719,266;36,9;40;719;36,7
720,266;36,8;40;720;36,6
721,266;36,9;40;721;36,7
722,266;36,9;40,1;722;36,6
723,266;36,8;40;723;36,6
724,266;36,8;40;724;36,6
725,266;36,9;40;725;36,6
726,266;36,8;40;726;36,6
727,266;36,8;40;727;36,6
728,266;36,8;40;728;36,6
729,266;36,8;40;729;36,6
730,266;36,9;40;730;36,6
731,266;36,9;40;731;36,6
732,266;36,9;40;732;36,6
733,266;36,9;40;733;36,6
734,266;36,8;40;734;36,6
735,266;36,7;39,9;735;36,6
736,266;36,8;39,9;736;36,6
737,266;36,7;39,9;737;36,6
738,266;36,8;39,9;738;36,5
739,266;36,7;39,8;739;36,5
740,266;36,8;39,9;740;36,5
741,266;36,8;39,9;741;36,5
742,266;36,7;39,9;742;36,5
743,266;36,7;39,9;743;36,5
744,266;36,6;39,8;744;36,5
745,266;36,7;39,8;745;36,5
746,266;36,7;39,8;746;36,5
747,266;36,7;39,8;747;36,5
748,266;36,7;39,8;748;36,5
749,266;36,6;39,8;749;36,5
750,266;36,6;39,8;750;36,5
751,266;36,6;39,8;751;36,4
752,266;36,5;39,8;752;36,4
753,266;36,6;39,8;753;36,4
754,266;36,6;39,8;754;36,4
755,266;36,6;39,8;755;36,4
756,266;36,6;39,8;756;36,4
757,266;36,6;39,8;757;36,3
758,266;36,6;39,8;758;36,3
759,266;36,6;39,8;759;36,3
760,266;36,6;39,7;760;36,3
761,266;36,6;39,7;761;36,3
762,266;36,6;39,7;762;36,3
763,266;36,6;39,7;763;36,3
764,266;36,6;39,7;764;36,3
765,266;36,6;39,7;765;36,3
766,266;36,7;39,7;766;36,3
767,266;36,6;39,6;767;36,3
768,266;36,6;39,6;768;36,3
769,266;36,6;39,7;769;36,3
770,266;36,6;39,7;770;36,3
771,266;36,5;39,6;771;36,3
772,266;36,5;39,6;772;36,3
773,266;36,5;39,7;773;36,2
774,266;36,5;39,7;774;36,2
775,266;36,5;39,7;775;36,2
776,266;36,4;39,7;776;36,2
777,266;36,4;39,7;777;36,2
778,266;36,5;39,7;778;36,2
779,266;36,4;39,6;779;36,2
780,266;36,4;39,7;780;36,2
781,266;36,4;39,7;781;36,2
782,266;36,5;39,6;782;36,2
783,266;36,5;39,6;783;36,2
784,266;36,5;39,5;784;36,1
785,266;36,5;39,6;785;36,1
786,266;36,5;39,6;786;36,1
787,266;36,5;39,5;787;36,2
788,266;36,4;39,6;788;36,2
789,266;36,4;39,6;789;36,2
790,266;36,4;39,6;790;36,2
791,266;36,3;39,5;791;36,1
792,266;36,4;39,5;792;36,1
793,266;36,4;39,5;793;36,1
794,266;36,4;39,5;794;36,1
795,266;36,3;39,5;795;36,1
796,266;36,4;39,4;796;36,1
797,266;36,3;39,5;797;36,1
798,266;36,3;39,5;798;36,1
799,266;36,3;39,4;799;36,1
800,266;36,3;39,5;800;36,1
801,266;36,3;39,5;801;36,1
802,266;36,3;39,5;802;36,1
803,266;36,3;39,4;803;36,1
804,266;36,3;39,5;804;36,1
805,266;36,2;39,4;805;36
806,266;36,2;39,4;806;36
807,266;36,2;39,4;807;36
808,266;36,2;39,4;808;36
809,266;36,2;39,4;809;35,9
810,266;36,2;39,4;810;35,9
811,266;36,2;39,4;811;35,9
812,266;36,2;39,5;812;35,9
813,266;36,2;39,4;813;35,9
814,266;36,3;39,4;814;35,9
815,266;36,2;39,4;815;35,9
816,266;36,2;39,4;816;35,9
817,266;36,2;39,4;817;35,9
818,266;36,2;39,4;818;35,9
819,266;36;39,3;819;35,8
820,266;36;39,3;820;35,8
