FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
51;34926;0,021216286;0,009104965;0,008904541;0,008618221;0,014659566;0,039512111;0,487115616;0,394433946;0,016434748
52;35473;0,021819412;0,009415612;0,007949708;0,009190088;0,014799989;0,039551208;0,490513912;0,392129225;0,014630846
53;36019;0,022043921;0,009411699;0,007523807;0,009633804;0,014603404;0,040256531;0,508287293;0,371553902;0,016685638
54;36535;0,021650472;0,009032435;0,007910223;0,009306145;0,01431504;0,042616669;0,537019297;0,340659641;0,017490078
55;37064;0,021368444;0,008876538;0,008471833;0,008444852;0,014542413;0,044193827;0,552449817;0,3252752;0,016377077
57;38114;0,020858477;0,009025555;0,007897361;0,009104266;0,013485858;0,047357926;0,590754054;0,281261479;0,020255024
58;38648;0,021113641;0,008538605;0,008072863;0,008538605;0,013920513;0,047531567;0,599798178;0,279936866;0,012549162
59;39127;0,019832852;0,008715209;0,007769571;0,008791883;0,014184578;0,053594704;0,624913742;0,248677384;0,013520076
60;39669;0,020040838;0,008596133;0,007688623;0,009226348;0,01333535;0,055786634;0,623408707;0,245254481;0,016662885
61;40164;0,019594662;0,008913455;0,007344886;0,008764067;0,013743651;0,056518275;0,635693656;0,229459217;0,019968131
62;40692;0,019709034;0,0084046;0,007716504;0,008945247;0,013811069;0,056669616;0,637447164;0,228005505;0,019291261
63;41201;0,019150021;0,008470668;0,007791073;0,008786195;0,013494818;0,061454819;0,636101066;0,219436421;0,02531492
64;41762;0,020137924;0,008045592;0,007614578;0,008668167;0,013145922;0,063790048;0,633853743;0,217925387;0,026818639
65;42322;0,020155002;0,008411701;0,007513823;0,008647984;0,013184632;0,059236331;0,635437834;0,219129531;0,028283162
66;42842;0,020073759;0,008379627;0,007772746;0,008192895;0,013398067;0,062858877;0,6334905;0,216493161;0,029340367
67;43319;0,019437198;0,008195018;0,007548651;0,008587456;0,013273621;0,066598952;0,629123479;0,219534154;0,02770147
68;43808;0,018786523;0,008468773;0,007236121;0,008514427;0,013330898;0,070420928;0,621712929;0,225027392;0,026502009
69;44331;0,019083711;0,007962825;0,007714692;0,00800794;0,013354086;0,071304505;0,621731971;0,221786109;0,029054161
70;44843;0,019021921;0,008161809;0,006957608;0,00894231;0,012934014;0,07231898;0,620587383;0,217358339;0,033717637
71;45360;0,019025573;0,008355379;0,007473545;0,008024691;0,013183422;0,072751323;0,617813051;0,21803351;0,035339506
72;45851;0,018734597;0,008505812;0,007022748;0,00876753;0,012933197;0,073891518;0,615253757;0,227192428;0,027698414
73;46321;0,018522916;0,007836618;0,007577557;0,007858207;0,013298504;0,073292891;0,616610177;0,225189439;0,029813691
74;46837;0,018254799;0,008412153;0,006853556;0,008561607;0,012959839;0,075559921;0,618058373;0,226508957;0,024830796
75;47344;0,018608483;0,007561676;0,007561676;0,008469922;0,012905542;0,07749662;0,610510308;0,237347922;0,019537851
76;47819;0,018381815;0,008030281;0,00706832;0,008573998;0,01298647;0,078943516;0,607833706;0,244588971;0,013592923
77;48327;0,019554286;0,007511329;0,007387175;0,008359716;0,012560267;0,080307075;0,604279181;0,251329485;0,008711486
78;48686;0,018280409;0,008277534;0,007004067;0,008524011;0,013104383;0,083473689;0,603007025;0,254262006;0,004066878
79;49084;0,018723005;0,007599218;0,007151006;0,00861788;0,013222231;0,086423274;0,599645506;0,255847119;0,00277076
80;49507;0,018866019;0,008019068;0,006908114;0,008645242;0,012988062;0,086351425;0,595329953;0,260952997;0,00193912
81;49911;0,01903388;0,008114444;0,007052554;0,008394943;0,013183467;0,08635371;0,596581916;0,26030334;0,000981748
83;50720;0,018434543;0,00761041;0,007097792;0,008221609;0,01330836;0,092547319;0,592113565;0,260666404;0
84;51199;0,018652708;0,008027501;0,006757944;0,008613449;0,012969003;0,091525225;0,592472509;0,26098166;0
85;51592;0,017425182;0,008257094;0,006880912;0,008082648;0,013238487;0,097980307;0,591991006;0,256144363;0
86;52030;0,017086296;0,007591774;0,00724582;0,008072266;0,013319239;0,099096675;0,608898712;0,238689218;0
87;52560;0,017903349;0,007781583;0,006887367;0,008238204;0,013203957;0,098820396;0,61891172;0,228253425;0
88;52967;0,01710499;0,00768403;0,006834444;0,008476976;0,013178017;0,103743841;0,628731097;0,214246606;0
89;53440;0,017028443;0,007728293;0,006998503;0,007952844;0,013398204;0,107035928;0,642851796;0,197005988;0
90;53897;0,017069596;0,007495779;0,007273132;0,007996735;0,013414476;0,107965193;0,65563946;0,18314563;0
91;54366;0,016977523;0,007872567;0,006676967;0,008497958;0,012783725;0,110859729;0,664385829;0,171945701;0
92;54870;0,01738655;0,007362858;0,007016585;0,008310552;0,013468198;0,11131766;0,665791872;0,169345726;0
93;55330;0,017115489;0,007536599;0,006596783;0,00813302;0,013283933;0,112795952;0,67431773;0,160220495;0
94;55809;0,016932753;0,007292731;0,007023957;0,008045297;0,013707467;0,116432833;0,679442384;0,151122579;0
95;56315;0,016851638;0,007635621;0,0066057;0,007955252;0,013424487;0,117180147;0,681789932;0,148557223;0
96;56885;0,016665202;0,007102048;0,007137207;0,0078228;0,013659137;0,120594181;0,688951393;0,138068032;0
97;57358;0,016614945;0,007339865;0,006520451;0,008211583;0,013267548;0,126660623;0,68935458;0,132030406;0
98;57793;0,016230339;0,007146194;0,006661706;0,007942138;0,014292388;0,135570052;0,687211254;0,124945928;0
99;58294;0,016193776;0,007273476;0,006604453;0,008371359;0,01384362;0,138796446;0,690208255;0,118708615;0
100;58777;0,016656175;0,007009545;0,006686289;0,007962298;0,013712847;0,141960291;0,690321044;0,115691512;0
102;59698;0,015745921;0,007571443;0,006398874;0,007939964;0,014489598;0,160792656;0,693021542;0,094040001;0
103;60191;0,016314731;0,007393132;0,006429533;0,007991228;0,01415494;0,16150255;0,690368992;0,095844894;0
104;60698;0,016903358;0,007314903;0,006573528;0,008056279;0,014102606;0,159214472;0,696579788;0,091255066;0
105;61115;0,016215332;0,006888653;0,006692301;0,008001309;0,014202733;0,175079768;0,695426655;0,07749325;0
106;61583;0,015718624;0,006982446;0,006414108;0,008184077;0,014809282;0,183199909;0,694932043;0,069759512;0
107;62078;0,015786591;0,00705564;0,006765682;0,007941622;0,014707304;0,18842424;0,699168788;0,060150134;0
108;62532;0,015496066;0,007516152;0,006044905;0,008363718;0,014808418;0,205750656;0,68558498;0,056435105;0
109;62999;0,015651042;0,006682646;0,006666772;0,008095367;0,015143098;0,209860474;0,685439451;0,05246115;0
110;63456;0,015428013;0,007123046;0,006335098;0,008210414;0,015396495;0,232696672;0,671142209;0,043668053;0
111;63930;0,015313624;0,007007665;0,006428907;0,008102612;0,015626466;0,240262787;0,668496793;0,038761145;0
112;64397;0,015326801;0,00691026;0,006661801;0,008121496;0,015637374;0,252403062;0,660186034;0,034753172;0
113;64886;0,015319175;0,00684277;0,006472891;0,00824523;0,015920229;0,26016398;0,661313689;0,025722036;0
114;65354;0,015240077;0,006701962;0,006426539;0,008124981;0,016204058;0,273709337;0,653334149;0,020258898;0
115;65849;0,015231818;0,007016052;0,006226366;0,00844356;0,016310043;0,281872162;0,646904281;0,017995717;0
116;66361;0,014843055;0,006856437;0,006600262;0,007986619;0,016485586;0,290095086;0,638281521;0,018851434;0
117;66846;0,014884959;0,006851569;0,006417736;0,008332585;0,01671005;0,30876941;0,625183257;0,012850432;0
118;67357;0,014772036;0,006784744;0,006651128;0,008150601;0,016746589;0,321213831;0,612809359;0,012871713;0
119;67857;0,015031611;0,006941067;0,006351592;0,008237912;0,01687372;0,320497517;0,611580235;0,014486346;0
120;68286;0,014658934;0,006619219;0,006414199;0,008479044;0,017045954;0,333479776;0,601104179;0,012198694;0
121;68800;0,014898256;0,006598837;0,006380814;0,008473837;0,017165698;0,345523256;0,591744186;0,009215116;0
122;69271;0,014796957;0,00669833;0,006611713;0,008546145;0,017121162;0,358418386;0,581513187;0,00629412;0
123;69768;0,01536521;0,006851279;0,006263617;0,008313267;0,017300195;0,361383442;0,578890036;0,005632955;0
124;70232;0,015249459;0,006734822;0,006378859;0,008358013;0,017470669;0,379129172;0,562037248;0,004641759;0
125;70692;0,014909749;0,006662706;0,006351497;0,008247044;0,017569173;0,393623041;0,549326656;0,003310134;0
126;71178;0,014990587;0,007122987;0,00609739;0,008303127;0,017631853;0,404998736;0,538242153;0,002613167;0
127;71599;0,014329809;0,006717971;0,006466571;0,008268272;0,018338245;0,427268537;0,516878727;0,001731868;0
128;72054;0,014503012;0,006717184;0,006467372;0,008327088;0,018583285;0,437158242;0,506467372;0,001776445;0
129;72485;0,014430572;0,006594468;0,006332345;0,00836035;0,018997034;0,456701386;0,487218045;0,0013658;0
130;72854;0,013986878;0,006437533;0,00665715;0,008482719;0,019449859;0,481346254;0,462843495;0,000796113;0
132;75876;0,01510359;0,006602878;0,006826928;0,008421635;0,021284728;0,574661289;0,367098951;0;0
133;76122;0,015212422;0,00654213;0,00687055;0,008538924;0,021570637;0,584955729;0,356309608;0;0
134;76345;0,015167987;0,006889777;0,006234855;0,008815247;0,022214945;0,602226734;0,338450455;0;0
135;76599;0,015444066;0,006827765;0,00668416;0,008838235;0,021958511;0,604851238;0,335396023;0;0
136;76873;0,015558128;0,006803429;0,00671237;0,009027877;0,022192447;0,613622468;0,32608328;0;0
137;77052;0,015547942;0,006683798;0,006683798;0,008980948;0,023737216;0,619867103;0,318499195;0;0
138;77261;0,015635314;0,006833978;0,006613945;0,008904881;0,024203673;0,622616844;0,315191364;0;0
139;77476;0,015888791;0,006685941;0,007034436;0,008802726;0,024420466;0,624283649;0,31288399;0;0
140;77636;0,015765882;0,006697924;0,006685043;0,009029316;0,026224947;0,630970168;0,30462672;0;0
141;77812;0,015614558;0,006798437;0,006772734;0,009111705;0,026872462;0,629735773;0,30509433;0;0
142;78029;0,015994053;0,007189635;0,006561663;0,00907355;0,027451332;0,632213664;0,301516103;0;0
143;78167;0,015863472;0,006767562;0,006703596;0,009454117;0,027645938;0,640602812;0,292962503;0;0
144;78388;0,016341787;0,006761239;0,006837781;0,009465735;0,027861407;0,640888912;0,291843139;0;0
145;78572;0,016659879;0,006745405;0,006936313;0,009379932;0,028534338;0,640800794;0,290943339;0;0
146;78749;0,016597036;0,006933421;0,006844531;0,009460438;0,027746384;0,648097119;0,284321071;0;0
147;78951;0,017035883;0,006839685;0,00695368;0,009208243;0,028283366;0,652126002;0,279553141;0;0
148;79066;0,01682139;0,00681709;0,007209167;0,009359269;0,028874611;0,657602509;0,273315964;0;0
149;79208;0,016740733;0,006867993;0,007133118;0,009443491;0,029226846;0,663884961;0,266702858;0;0
150;79326;0,01655195;0,00704687;0,007084689;0,009530293;0,028616091;0,672364672;0,258805436;0;0
151;79467;0,016610669;0,007009199;0,006807857;0,01002932;0,030591315;0,678860407;0,250091233;0;0
152;79574;0,016324428;0,006999774;0,006936939;0,009877598;0,032271848;0,684356699;0,243232714;0;0
153;79746;0,016715572;0,007222933;0,006934517;0,009856294;0,033217967;0,68259223;0,243460487;0;0
154;79881;0,016612211;0,007385987;0,00681013;0,010102528;0,037681051;0,681551308;0,239856787;0;0
155;80021;0,016895565;0,007360568;0,006898189;0,009972382;0,038814811;0,680946252;0,239112233;0;0
156;80131;0,016747576;0,0074503;0,007025995;0,010071009;0,040159239;0,682744506;0,235801375;0;0
158;79584;0,01035384;0,006961198;0,007652292;0,013985223;0,201711399;0,650444813;0,108891234;0;0
159;80502;0,017130009;0,007179946;0,007242056;0,010434523;0,045688306;0,676827905;0,235497255;0;0
160;80602;0,01717079;0,007084191;0,007146225;0,010644897;0,042802908;0,685603335;0,229547654;0;0
161;80622;0,016422316;0,006908784;0,007342909;0,010778696;0,047914961;0,691659845;0,218972489;0;0
162;80777;0,016811716;0,007093603;0,007452616;0,010832291;0,047922057;0,69105067;0,218837045;0;0
163;80886;0,016813787;0,00726949;0,007294217;0,010953688;0,046757164;0,694050886;0,216860767;0;0
164;80974;0,016919011;0,00690345;0,007446835;0,011139378;0,053004668;0,690073357;0,214513301;0;0
165;81082;0,016822476;0,007177919;0,007523248;0,011112207;0,053686392;0,689721516;0,213956242;0;0
166;81198;0,016933915;0,007487869;0,007340082;0,011367275;0,050937215;0,68947511;0,216458533;0;0
167;81303;0,017158038;0,007244505;0,007490499;0,011241898;0,057710048;0,687145616;0,212009397;0;0
168;81455;0,017703026;0,007378307;0,007439691;0,011159536;0,057344546;0,684684795;0,214290099;0;0
169;81536;0,017427885;0,007616268;0,007505887;0,011234301;0,062156593;0,682115875;0,211943191;0;0
170;81630;0,017603822;0,007607497;0,007215485;0,011552125;0,062844542;0,683890726;0,209285802;0;0
171;81707;0,017513799;0,007612567;0,007208685;0,011651388;0,068158175;0,679513383;0,208342003;0;0
172;81791;0,017581396;0,007433581;0,007580296;0,011627196;0,067476862;0,682287782;0,206012887;0;0
173;81870;0,017381214;0,007743984;0,007426408;0,011774765;0,069182851;0,684328814;0,202161964;0;0
174;81985;0,017734952;0,007733122;0,007476977;0,011941209;0,070793438;0,682759041;0,201561261;0;0
175;82051;0,017635373;0,007665964;0,007519713;0,012150979;0,07134587;0,685293293;0,198388807;0;0
176;82124;0,01749793;0,007634796;0,00769568;0,012213239;0,076031367;0,683917004;0,195009985;0;0
177;82243;0,01803193;0,00774534;0,007648067;0,012219885;0,074899991;0,684739127;0,19471566;0;0
178;82315;0,018004009;0,007677823;0,007641378;0,012512908;0,071979591;0,689534107;0,192650185;0;0
179;82429;0,018415849;0,007715731;0,007691468;0,012507734;0,069817661;0,691346492;0,192505065;0;0
180;82533;0,018828832;0,007706009;0,007681776;0,012661602;0,081373511;0,679909854;0,191838416;0;0
181;82595;0,018645196;0,007639688;0,007906048;0,012821599;0,082341546;0,67766814;0,192977783;0;0
182;82647;0,018572967;0,007610682;0,007804276;0,013188621;0,087940276;0,676624681;0,188258497;0;0
183;82777;0,019208234;0,007526245;0,007949068;0,013143748;0,076796695;0,686023896;0,189352115;0;0
184;82859;0,019128882;0,007736034;0,008001545;0,013311771;0,080389577;0,685984624;0,185447568;0;0
185;82964;0,019454221;0,007919097;0,007810617;0,013403404;0,086567668;0,679065619;0,185779374;0;0
186;83057;0,019745476;0,007753711;0,00799451;0,013617154;0,084243351;0,680327968;0,18631783;0;0
187;83097;0,019435118;0,007786081;0,007966593;0,013923487;0,097717126;0,671757103;0,181414491;0;0
188;83180;0,01955999;0,007874489;0,008187064;0,013981726;0,108211108;0,663068045;0,179117576;0;0
189;83187;0,019017395;0,007849784;0,008294565;0,014232993;0,118299734;0,654729705;0,177575823;0;0
190;83292;0,019401623;0,00804399;0,008272103;0,014215051;0,10768141;0,663365029;0,179020794;0;0
191;83340;0,01937845;0,007979362;0,008207343;0,014674826;0,114398848;0,660175186;0,175185985;0;0
192;83389;0,019367063;0,007998657;0,008190529;0,014906043;0,122246339;0,655817914;0,171473456;0;0
193;83483;0,019488998;0,008169328;0,008277134;0,014901237;0,121006672;0,655235198;0,172921433;0;0
194;84116;0,024953635;0,009403681;0,008464501;0,014943649;0,126658424;0,647558134;0,168017975;0;0
195;83640;0,019835007;0,008500717;0,008464849;0,015255858;0,1276901;0,651422764;0,168830703;0;0
197;83780;0,020195751;0,00846264;0,008510384;0,015671998;0,131773693;0,64982096;0,165564574;0;0
198;83857;0,020356082;0,008562195;0,00847872;0,015538357;0,129410783;0,651609287;0,166044576;0;0
199;83922;0,020542885;0,00836491;0,008770048;0,015728891;0,128178547;0,653356688;0,16505803;0;0
200;83906;0,019927061;0,008414178;0,008831311;0,016232451;0,135699473;0,648916645;0,161978881;0;0
201;83929;0,019695219;0,008459531;0,008769317;0,01671651;0,145277556;0,642638421;0,158443446;0;0
202;84014;0,020484681;0,008379556;0,008474778;0,0167115;0,15120099;0,63663199;0,158116504;0;0
203;84102;0,020760505;0,008156762;0,008917743;0,016396756;0,152778769;0,635775606;0,157213859;0;0
204;84161;0,020781597;0,00806787;0,009149131;0,016682311;0,149154597;0,63919155;0,156972945;0;0
205;84181;0,020444043;0,008149107;0,009087561;0,017236669;0,158182963;0,63488198;0,152017676;0;0
206;84265;0,020589806;0,00837833;0,009185308;0,016839732;0,15451255;0,637156589;0,153337685;0;0
207;84304;0,020532834;0,008552382;0,009240368;0,017021731;0,156979503;0,637265136;0,150408047;0;0
208;84385;0,020856787;0,008378266;0,008935237;0,01774012;0,161640102;0,633453813;0,148995675;0;0
209;84432;0,020809646;0,008574948;0,009392174;0,017682869;0,163362232;0,63201156;0,148166572;0;0
210;84461;0,020695943;0,008631203;0,00930607;0,018150389;0,161021063;0,633925717;0,148269616;0;0
211;84528;0,020975298;0,008541548;0,00947615;0,018195154;0,161402139;0,634251372;0,147158338;0;0
212;84565;0,020966121;0,008514161;0,009590256;0,018317271;0,174682197;0,623532194;0,144397801;0;0
213;84634;0,021362573;0,008365432;0,009617884;0,018491386;0,176264858;0,621653236;0,14424463;0;0
214;84689;0,021348699;0,00852531;0,009623446;0,01897531;0,17584338;0,623481208;0,142202647;0;0
215;84762;0,021389302;0,008683136;0,009744933;0,019277506;0,164059366;0,633703782;0,143141974;0;0
216;84826;0,021679674;0,008794473;0,009702214;0,019298328;0,167224672;0,631256926;0,142043713;0;0
217;84867;0,021739899;0,008778442;0,009744659;0,019524668;0,171645045;0,628029741;0,140537547;0;0
218;84923;0,021902194;0,008890407;0,009679357;0,019676648;0,179503786;0,621822121;0,138525488;0;0
219;84917;0,021574008;0,008702615;0,009903788;0,019995996;0,190880507;0,612315555;0,13662753;0;0
220;84992;0,021907944;0,008718468;0,009847986;0,020213667;0,183393731;0,617822854;0,13809535;0;0
221;85070;0,022240508;0,008733984;0,009815446;0,020359704;0,189573293;0,61183731;0,137439755;0;0
222;85070;0,021770307;0,008875044;0,009991771;0,020782885;0,192617844;0,614435171;0,131526978;0;0
223;85133;0,021906899;0,008950701;0,010031363;0,0209437;0,188540284;0,617398659;0,132228396;0;0
224;85158;0,021876982;0,00877193;0,010310247;0,021266352;0,192911999;0,615326804;0,129535687;0;0
225;85286;0,022395235;0,009051896;0,010329949;0,020718524;0,18615013;0,620922543;0,130431724;0;0
226;85344;0,022848706;0,009092613;0,010147169;0,0211497;0,194284308;0,613575647;0,128901856;0;0
227;85351;0,022589073;0,009045002;0,010240067;0,021534604;0,193893452;0,61790723;0,124790571;0;0
228;85388;0,022825221;0,008666323;0,0105167;0,022028857;0,201117253;0,611608189;0,123237457;0;0
229;85394;0,022284938;0,009169262;0,01049254;0,022273228;0,211373164;0,602442795;0,121964072;0;0
230;85469;0,022686588;0,009009114;0,010705636;0,022265383;0,210626075;0,602265149;0,122442055;0;0
231;85515;0,022534058;0,009226451;0,010734959;0,0222651;0,209869614;0,604993276;0,120376542;0;0
232;85603;0,023024894;0,009392194;0,010560378;0,02217212;0,216662967;0,598834153;0,119353294;0;0
233;85650;0,023210741;0,009293637;0,010671337;0,022673672;0,214022183;0,602673672;0,117454758;0;0
234;85673;0,022772635;0,009267797;0,011053658;0,023297888;0,217676514;0,600819395;0,115112112;0;0
235;85762;0,023553555;0,009176558;0,010937245;0,023343672;0,223933677;0,592371913;0,11668338;0;0
236;85813;0,023632783;0,009275984;0,010849172;0,02355121;0,227308217;0,591472155;0,11391048;0;0
238;84524;0,012907577;0,009346458;0,01553405;0,045194264;0,609945104;0,307072547;0;0;0
239;85928;0,023810632;0,009449772;0,011148869;0,024450703;0,2441579;0,582115259;0,104866865;0;0
240;86027;0,024259825;0,009671382;0,011322027;0,024283074;0,233019866;0,588559406;0,10888442;0;0
241;85999;0,024058419;0,00932569;0,011383853;0,024918894;0,24428191;0,585623089;0,100408144;0;0
242;85994;0,023524897;0,009605321;0,011407773;0,025466893;0,244493802;0,582877875;0,102623439;0;0
243;85974;0,023134901;0,009491242;0,011550003;0,02614744;0,255798265;0,575487938;0,098390211;0;0
244;86053;0,023532009;0,009412804;0,011504538;0,026228022;0,253471698;0,578829326;0,097021603;0;0
245;86077;0,023618388;0,009503119;0,011489713;0,026580852;0,258338464;0,575705473;0,09476399;0;0
246;86060;0,022983965;0,009667674;0,011898675;0,027097374;0,269718801;0,566325819;0,092307692;0;0
247;86127;0,023244743;0,009927201;0,011959084;0,027134348;0,268475623;0,565966538;0,093292463;0;0
248;86239;0,023933487;0,009937499;0,012059509;0,027261448;0,261726133;0,570101694;0,094980229;0;0
249;86233;0,023726416;0,009787436;0,012269085;0,027947537;0,272749411;0,563055907;0,090464207;0;0
250;86319;0,024258854;0,009870365;0,01244222;0,027908108;0,265851087;0,567499623;0,092169742;0;0
251;86279;0,023678995;0,00984017;0,012529121;0,028906223;0,282165996;0,552834409;0,090045086;0;0
252;86277;0,023517276;0,009863579;0,012575773;0,029428469;0,306489563;0,53157852;0,08654682;0;0
253;86355;0,023924498;0,00992415;0,012668635;0,029436628;0,311840658;0,526778994;0,085426437;0;0
254;86370;0,023839296;0,009852958;0,012735904;0,029894639;0,315329397;0,525599166;0,08274864;0;0
255;86475;0,02441168;0,010060711;0,012639491;0,029927725;0,298675918;0,540052038;0,084232437;0;0
256;86477;0,024214531;0,010106734;0,012627635;0,030574604;0,303005423;0,538385929;0,081085144;0;0
257;86544;0,024484655;0,010156683;0,012617859;0,030666482;0,303025051;0,537426049;0,081623221;0;0
258;86532;0,024048907;0,010123423;0,013012527;0,031098322;0,310960107;0,532762446;0,077994268;0;0
259;86637;0,024873899;0,010168865;0,012765908;0,031291481;0,30834401;0,53349031;0,079065526;0;0
260;86627;0,024438108;0,010216214;0,013182957;0,031560599;0,315721426;0,528784328;0,076096367;0;0
261;86702;0,024959055;0,010218911;0,013125418;0,031671703;0,312841688;0,529099675;0,078083551;0;0
262;86686;0,024617585;0,010140046;0,013508525;0,032681171;0,328207554;0,516530928;0,074314191;0;0
263;86711;0,024610488;0,010183252;0,013666086;0,032821672;0,325887142;0,520107022;0,072724337;0;0
