tf;av;max;tc;cp
413,233;44,6;46,1;400;51,1
414,233;44,6;46,1;401;51,1
415,233;44,6;46,1;402;51
416,233;44,5;46;403;51
417,233;44,5;46;404;51
418,233;44,6;46;405;50,9
419,233;44,5;46;406;50,9
420,233;44,4;46;407;50,9
421,233;44,2;46;408;50,9
422,233;44,3;46,1;409;50,8
423,233;44,3;45,9;410;50,8
424,233;44,3;45,9;411;50,8
425,233;44,4;45,8;412;50,7
426,233;44,3;45,8;413;50,7
427,233;44,1;45,8;414;50,7
428,233;44,2;45,7;415;50,6
429,233;49,9;72;416;50,6
431,799;44,1;45,9;417;50,6
432,799;44;45,8;418;50,6
433,799;44,1;45,7;419;50,5
434,799;44,2;45,9;420;50,5
435,799;44,2;45,8;421;50,5
436,799;44,1;45,9;422;50,4
437,799;44,2;45,8;423;50,4
438,799;44,1;45,8;424;50,4
439,799;44,2;45,7;425;50,4
440,799;44,1;45,7;426;50,3
441,799;44,1;45,6;427;50,3
442,799;44,2;45,6;428;50,3
443,799;43,9;45,6;429;50,3
444,799;44;45,6;430;50,2
445,799;44,1;45,7;431;50,2
446,799;44;45,7;432;50,2
447,799;44,1;45,8;433;50,1
448,799;44,1;45,6;434;50,1
449,799;44;45,6;435;50,1
450,799;44;45,7;436;50,1
451,799;44;45,7;437;50
452,799;44;45,6;438;50
453,799;43,9;45,7;439;50
454,799;43,9;45,6;440;49,9
455,799;43,9;45,6;441;49,9
456,799;43,9;45,6;442;49,9
457,799;43,9;45,6;443;49,9
458,799;43,9;45,5;444;49,8
459,799;43,9;45,5;445;49,8
460,799;43,8;45,5;446;49,8
461,799;43,5;45,5;447;49,7
462,799;43,5;45,6;448;49,7
463,799;43,5;45,6;449;49,7
464,799;43,5;45,5;450;49,7
465,799;43,4;45,5;451;49,6
466,799;43,5;45,4;452;49,6
467,799;43,5;45,4;453;49,6
468,799;43,4;45,4;454;49,5
469,799;43,5;45,4;455;49,5
470,799;43,5;45,4;456;49,5
471,799;43,5;45,4;457;49,4
472,799;43,5;45,3;458;49,4
473,799;43,4;45,4;459;49,4
474,799;43,4;45,4;460;49,4
475,799;43,4;45,3;461;49,3
476,799;43,4;45,4;462;49,3
477,799;43,3;45,4;463;49,3
478,799;43,2;45,4;464;49,3
479,799;43,4;45,3;465;49,2
480,799;43,3;45,2;466;49,2
481,799;43,4;45,3;467;49,2
482,799;43,4;45,3;468;49,2
483,799;43,3;45,2;469;49,1
484,799;43,4;45,3;470;49,1
485,799;43,4;45,3;471;49,1
486,799;43,3;45,3;472;49,1
487,799;43,3;45,2;473;49
488,799;43,3;45,2;474;49
489,799;43,3;45,2;475;49
490,799;43,3;45,2;476;48,9
491,799;43,4;45,2;477;48,9
492,799;43,4;45,2;478;48,9
493,799;43,4;45,3;479;48,9
494,799;43,3;45,3;480;48,8
495,799;43,3;45,2;481;48,8
496,799;43,1;45,2;482;48,8
497,799;43,3;45,2;483;48,8
498,799;43,3;45,2;484;48,7
499,799;43,4;45,2;485;48,7
500,799;43,3;45,1;486;48,7
501,799;43,3;45,1;487;48,7
502,799;43,2;45,1;488;48,6
503,799;43,2;45,1;489;48,6
504,799;43,2;45,1;490;48,6
505,799;43,1;45;491;48,5
506,799;43,1;45;492;48,5
507,799;43,1;45,1;493;48,5
508,799;43,2;45;494;48,5
509,799;43,1;44,9;495;48,4
510,799;43,1;44,9;496;48,4
511,799;43,2;44,9;497;48,4
512,799;43,2;44,9;498;48,4
513,799;43,2;45;499;48,3
514,799;43,1;45;500;48,3
515,799;43,1;45;501;48,3
516,799;43,1;44,9;502;48,3
517,799;43,1;44,9;503;48,2
518,799;43;45;504;48,2
519,799;43;44,9;505;48,2
520,799;43;44,9;506;48,2
521,799;43;45;507;48,1
522,799;43;44,9;508;48,1
523,799;43;44,9;509;48,1
524,799;43,1;45;510;48
525,799;43;44,8;511;48
526,799;42,8;44,8;512;48
527,799;42,9;44,9;513;48
528,799;42,8;45;514;48
529,799;42,8;44,8;515;47,9
530,799;42,9;44,7;516;47,9
531,799;42,9;44,8;517;47,9
532,799;43;44,7;518;47,8
533,799;42,9;44,8;519;47,8
534,799;42,9;44,8;520;47,8
535,799;30,5;31,2;521;47,8
538,199;42,9;44,9;522;47,8
539,199;43;44,9;523;47,7
540,199;42,8;44,9;524;47,7
541,199;42,8;44,9;525;47,7
542,199;42,8;44,8;526;47,7
543,199;42,8;44,8;527;47,6
544,199;42,8;44,8;528;47,6
545,199;42,8;44,8;529;47,6
546,199;42,8;44,8;530;47,6
547,199;42,7;44,9;531;47,5
548,199;42,7;44,8;532;47,5
549,199;42,8;44,9;533;47,5
550,199;42,7;44,8;534;47,5
551,199;42,5;44,8;535;47,5
552,199;42,7;44,9;536;47,4
553,199;42,6;44,9;537;47,4
554,199;42,6;44,8;538;47,4
555,199;42,7;44,9;539;47,4
556,199;42,7;44,8;540;47,3
557,199;42,5;44,8;541;47,3
558,199;42,5;44,7;542;47,3
559,199;42,6;44,8;543;47,3
560,199;42,6;44,7;544;47,3
561,199;42,6;44,6;545;47,2
562,199;42,5;44,6;546;47,2
563,199;42,5;44,6;547;47,2
564,199;42,5;44,6;548;47,2
565,199;42,4;44,6;549;47,1
566,199;42,4;44,5;550;47,1
567,199;42,4;44,5;551;47,1
568,199;42,5;44,4;552;47,1
569,199;42,4;44,5;553;47,1
570,199;42,4;44,3;554;47
571,199;42,4;44,4;555;47
572,199;42,4;44,3;556;47
573,199;42,4;44,3;557;47
574,199;42,4;44,3;558;47
575,199;42,4;44,3;559;46,9
576,199;42,4;44,3;560;46,9
577,199;42,5;44,3;561;46,9
578,199;42,3;44,4;562;46,9
579,199;42,2;44,4;563;46,9
580,199;42,3;44,3;564;46,8
581,199;42,3;44,3;565;46,8
582,199;42,3;44,3;566;46,8
583,199;42,2;44,2;567;46,8
584,199;42,3;44,3;568;46,8
585,199;42,2;44,2;569;46,7
586,199;42,2;44,1;570;46,7
587,199;42,2;44,1;571;46,7
588,199;42,2;44,2;572;46,7
589,199;42,1;44,2;573;46,6
590,199;42,1;44,2;574;46,6
591,199;42,3;44,2;575;46,6
592,199;42,2;44,1;576;46,6
593,199;42,1;44,1;577;46,6
594,199;42,2;44,1;578;46,5
595,199;42,2;44,1;579;46,5
596,199;42,2;44,1;580;46,5
597,199;42,3;44,2;581;46,5
598,199;42,3;44,1;582;46,5
599,199;42,2;44,1;583;46,4
600,199;42,2;44,1;584;46,4
601,199;42,1;44,1;585;46,4
602,199;42,1;44,2;586;46,4
603,199;42,1;44,1;587;46,3
604,199;42,2;44,1;588;46,3
605,199;42,1;44,1;589;46,3
606,199;42;44,1;590;46,3
607,199;42;44;591;46,3
608,199;42;44;592;46,2
609,199;42;44,1;593;46,2
610,199;42;44;594;46,2
611,199;42;44;595;46,2
612,199;42,1;44,1;596;46,2
613,199;42,1;44,1;597;46,2
614,199;42,1;44,1;598;46,1
615,199;42,1;44;599;46,1
616,199;41,9;44;600;46,1
617,199;41,9;44,1;601;46,1
618,199;41,9;44;602;46,1
619,199;42;44;603;46
620,199;42;44;604;46
621,199;41,9;44;605;46
622,199;42;43,9;606;46
623,199;42;43,9;607;46
624,199;41,9;43,9;608;45,9
625,199;41,9;43,9;609;45,9
626,199;41,9;44;610;45,9
627,199;41,9;43,9;611;45,9
628,199;41,9;43,9;612;45,9
629,199;41,8;43,8;613;45,9
630,199;41,9;44;614;45,8
631,199;41,9;43,8;615;45,8
632,199;42;43,9;616;45,8
633,199;42;43,9;617;45,8
634,199;41,9;43,8;618;45,8
635,199;41,7;43,8;619;45,7
636,199;41,8;43,8;620;45,7
637,199;41,8;43,8;621;45,7
638,199;41,8;43,8;622;45,7
639,199;41,9;43,8;623;45,7
640,199;41,9;43,8;624;45,6
641,199;41,9;43,7;625;45,6
642,199;41,9;43,8;626;45,6
643,199;41,9;43,7;627;45,6
644,199;41,9;43,7;628;45,6
645,199;41,9;43,7;629;45,6
646,199;41,8;43,7;630;45,6
647,199;41,7;43,7;631;45,5
648,199;41,7;43,8;632;45,5
649,199;41,7;43,7;633;45,5
650,199;41,6;43,6;634;45,5
651,199;41,7;43,7;635;45,5
652,199;41,6;43,7;636;45,5
653,199;41,7;43,7;637;45,4
654,199;41,6;43,7;638;45,4
655,199;41,6;43,7;639;45,4
656,199;41,6;43,6;640;45,4
657,199;30,3;30,7;641;45,4
659,566;41,7;43,8;642;45,4
660,566;41,6;43,8;643;45,3
661,566;41,6;43,7;644;45,3
662,566;41,6;43,8;645;45,3
663,566;41,7;43,7;646;45,3
664,566;41,7;43,7;647;45,3
665,566;41,7;43,7;648;45,3
666,566;41,6;43,6;649;45,3
667,566;41,6;43,7;650;45,2
668,566;41,5;43,7;651;45,2
669,566;41,6;43,7;652;45,2
670,566;41,6;43,7;653;45,2
671,566;41,5;43,6;654;45,2
672,566;41,6;43,6;655;45,2
673,566;41,6;43,5;656;45,2
674,566;41,5;43,6;657;45,1
675,566;41,5;43,6;658;45,1
676,566;41,4;43,5;659;45,1
677,566;41,5;43,5;660;45,1
678,566;41,5;43,6;661;45,1
679,566;41,4;43,6;662;45,1
680,566;41,4;43,6;663;45
681,566;41,5;43,6;664;45
682,566;41,5;43,5;665;45
683,566;41,5;43,7;666;45
684,566;41,4;43,5;667;45
685,566;41,3;43,5;668;44,9
686,566;41,4;43,5;669;44,9
687,566;41,4;43,5;670;44,9
688,566;41,4;43,4;671;44,9
689,566;41,4;43,5;672;44,9
690,566;41,4;43,4;673;44,9
691,566;41,4;43,4;674;44,9
692,566;41,4;43,4;675;44,8
693,566;41,4;43,4;676;44,8
694,566;41,3;43,5;677;44,8
695,566;41,3;43,6;678;44,8
696,566;41,3;43,5;679;44,8
697,566;41,3;43,5;680;44,8
698,566;41,3;43,4;681;44,7
699,566;41,3;43,4;682;44,7
700,566;41,3;43,4;683;44,7
701,566;41,3;43,4;684;44,7
702,566;41,3;43,4;685;44,7
703,566;41,2;43,4;686;44,7
704,566;41,2;43,4;687;44,6
705,566;41,2;43,3;688;44,6
706,566;41,3;43,2;689;44,6
707,566;41,3;43,2;690;44,6
708,566;41,3;43,4;691;44,6
709,566;41,3;43,3;692;44,6
710,566;41,4;43,3;693;44,6
711,566;41,3;43,3;694;44,6
712,566;41,2;43,2;695;44,5
713,566;41,2;43,2;696;44,5
714,566;41,2;43,2;697;44,5
715,566;41,2;43,1;698;44,5
716,566;41,1;43,2;699;44,5
717,566;41,1;43,2;700;44,5
718,566;41;43,2;701;44,4
719,566;41,1;43,1;702;44,4
720,566;41,1;43,2;703;44,4
721,566;41,1;43,1;704;44,4
722,566;41,1;43,2;705;44,4
723,566;41,1;43,2;706;44,4
724,566;41;43,2;707;44,3
725,566;41,1;43,2;708;44,3
726,566;41;43,2;709;44,3
727,566;41;43,1;710;44,3
728,566;41;43,1;711;44,3
729,566;41,1;43,1;712;44,3
730,566;41,1;43,1;713;44,3
731,566;41,1;43,1;714;44,2
732,566;41,1;43,1;715;44,2
733,566;41,1;43,1;716;44,2
734,566;41,1;43,1;717;44,2
735,566;41,1;43,2;718;44,2
736,566;41;43,2;719;44,2
737,566;41;43,2;720;44,2
738,566;41;43,2;721;44,2
739,566;41;43,2;722;44,1
740,566;40,9;43,1;723;44,1
741,566;41;43,1;724;44,1
742,566;41;43;725;44,1
743,566;41;43,1;726;44,1
744,566;40,9;43,1;727;44,1
745,566;40,9;43;728;44
746,566;40,9;43,1;729;44
747,566;40,9;43;730;44
748,566;40,9;43;731;44
749,566;40,9;42,9;732;44
750,566;40,9;42,9;733;44
751,566;40,9;42,9;734;44
752,566;40,8;42,9;735;44
753,566;40,9;43;736;43,9
754,566;40,9;42,9;737;43,9
755,566;40,8;42,9;738;43,9
756,566;40,7;43;739;43,9
757,566;40,8;43;740;43,9
758,566;40,8;43;741;43,9
759,566;40,7;43;742;43,9
760,566;40,8;43;743;43,8
761,566;40,8;43;744;43,8
762,566;40,7;43;745;43,8
763,566;40,8;43;746;43,8
764,566;40,7;42,9;747;43,8
765,566;40,7;42,9;748;43,8
766,566;40,8;43;749;43,8
767,566;40,7;43;750;43,8
768,599;40,7;43;751;43,7
769,599;40,6;42,8;752;43,7
770,599;40,7;42,8;753;43,7
771,599;40,7;42,8;754;43,7
772,599;40,7;42,8;755;43,7
773,599;40,7;42,8;756;43,7
774,599;40,8;42,8;757;43,7
775,599;40,8;42,8;758;43,6
776,599;40,7;42,9;759;43,6
777,599;40,7;42,9;760;43,6
778,599;40,6;42,8;761;43,6
779,599;40,6;42,7;762;43,6
780,599;40,6;42,8;763;43,6
781,599;40,6;42,8;764;43,6
782,599;40,6;42,8;765;43,6
783,599;40,6;42,8;766;43,6
784,599;40,5;42,7;767;43,5
785,599;40,6;42,7;768;43,5
786,599;40,5;42,6;769;43,5
787,599;40,6;42,6;770;43,5
788,599;40,5;42,6;771;43,5
789,599;40,5;42,7;772;43,5
790,599;40,5;42,7;773;43,5
791,599;40,5;42,7;774;43,4
792,599;40,6;42,7;775;43,4
793,599;40,5;42,7;776;43,4
794,599;52,9;74,7;777;43,4
796,832;40,5;42,6;778;43,4
797,832;40,6;42,7;779;43,4
798,832;40,5;42,6;780;43,4
799,832;40,5;42,6;781;43,4
800,832;40,5;42,6;782;43,4
801,832;40,5;42,6;783;43,4
802,832;40,4;42,5;784;43,3
803,832;40,5;42,6;785;43,3
804,832;40,5;42,5;786;43,3
805,832;40,4;42,5;787;43,3
806,832;40,4;42,6;788;43,3
807,832;40,4;42,6;789;43,3
808,832;40,3;42,5;790;43,3
809,832;40,3;42,5;791;43,2
810,832;40,3;42,6;792;43,2
811,832;40,4;42,5;793;43,2
812,832;40,3;42,5;794;43,2
813,832;40,3;42,5;795;43,2
814,832;40,3;42,5;796;43,2
815,832;40,4;42,5;797;43,2
816,832;40,4;42,5;798;43,2
817,832;40,4;42,5;799;43,2
818,832;40,4;42,4;800;43,1
819,832;40,3;42,4;801;43,1
820,832;40,4;42,4;802;43,1
821,832;40,3;42,5;803;43,1
822,832;40,3;42,5;804;43,1
823,832;40,3;42,5;805;43,1
824,832;40,3;42,5;806;43,1
