tf;av;max
350,299;46,8;49,5
351,299;46,8;49,5
352,299;46,6;49,5
353,299;46,4;49,4
354,299;46,4;49,4
355,299;46,4;49,4
356,299;46,2;49,4
357,299;46,2;49,4
358,299;46,2;49,4
359,299;46,1;49,3
360,299;46;49,3
361,299;45,9;49,3
362,299;46;49,3
363,299;45,9;49,3
364,299;46,2;49,3
365,299;46;49,2
366,299;45,7;49,2
367,299;46,1;49,2
368,299;46,1;49,2
369,299;46;49,1
370,299;45,8;49,2
371,299;45,7;49,1
372,299;45,8;49,1
373,299;45,8;49,1
374,299;45,7;49,1
375,299;45,9;49
376,299;45,9;49
377,299;45,9;49
378,299;45,8;48,9
379,299;45,6;48,9
380,299;45,8;48,9
381,299;45,7;48,9
382,299;45,5;48,8
383,299;45,5;48,8
384,299;45,8;48,8
385,299;45,8;48,8
386,299;45,8;48,7
387,299;45,8;48,7
388,299;45,5;48,7
389,299;45,4;48,8
390,299;45,5;48,7
391,299;45,5;48,7
392,299;45,4;48,6
393,299;45,4;48,6
394,299;45,5;48,5
395,299;45,4;48,5
396,299;45,4;48,5
397,299;45,5;48,5
398,299;45,3;48,5
399,299;45,4;48,5
400,299;45,5;48,4
401,299;45,2;48,4
402,299;45,3;48,4
403,299;45,2;48,3
404,299;45,1;48,4
405,299;45,2;48,3
406,299;45,1;48,3
407,299;45,3;48,3
408,299;45,2;48,2
409,299;45,2;48,2
410,299;45,1;48,2
411,299;45;48,1
412,299;45;48,1
413,299;45,1;48,2
414,299;45;48,2
415,299;45,1;48,1
416,299;45;48,1
417,299;45;48
418,299;44,9;48
419,299;45;48
420,299;45;48
421,299;45,1;48
422,299;45;47,9
423,299;44,8;47,9
424,299;44,8;47,9
425,299;44,9;47,9
426,299;44,9;47,8
427,299;45;47,8
428,299;44,8;47,8
429,299;44,9;47,8
430,299;45,1;47,8
431,299;44,9;47,7
432,299;44,9;47,7
433,299;44,8;47,7
434,299;44,8;47,7
435,299;44,7;47,7
436,299;44,6;47,6
437,299;44,6;47,6
438,299;44,6;47,6
439,299;44,5;47,6
440,299;44,6;47,5
441,299;44,7;47,5
442,299;44,7;47,5
443,299;44,6;47,4
444,299;44,6;47,4
445,299;44,7;47,4
446,299;44,6;47,3
447,299;44,6;47,4
448,299;44,5;47,3
449,299;44,7;47,3
450,299;44,7;47,3
451,299;44,5;47,3
452,299;44,4;47,3
453,299;44,5;47,2
454,299;44,5;47,2
455,299;44,5;47,2
456,299;44,4;47,2
457,299;44,5;47,1
458,299;44,3;47,1
459,299;44,4;47,1
460,299;44,3;47,1
461,299;44,4;47
462,299;44,3;47,1
463,299;44,3;47
464,299;44,2;47
465,299;44,3;47,1
466,299;44,4;47
467,299;44,3;47
468,299;50,3;70,5
469,399;44,4;46,9
470,399;44,4;46,9
471,399;44,2;46,8
472,399;44,2;46,8
473,399;44,3;46,9
474,399;44,3;46,8
475,399;44,4;46,8
476,399;44,2;46,8
477,399;44,2;46,7
478,399;44;46,7
479,399;44,1;46,7
480,399;44;46,7
481,399;44,2;46,6
482,399;44,1;46,6
483,399;44,1;46,6
484,399;44,2;46,6
485,399;44;46,6
486,399;44;46,6
487,399;43,8;46,5
488,399;43,8;46,5
489,399;43,9;46,5
490,399;43,8;46,5
491,399;43,8;46,5
492,399;43,8;46,4
493,399;43,8;46,4
494,399;43,8;46,4
495,399;43,9;46,4
496,399;44;46,3
497,399;44;46,3
498,399;44,1;46,4
499,399;44,1;46,3
500,399;44;46,3
501,399;43,9;46,2
502,399;43,9;46,2
503,399;43,9;46,2
504,399;43,8;46,2
505,399;43,9;46,1
506,399;44;46,2
507,399;43,9;46,1
508,399;43,8;46,1
509,399;43,8;46,1
510,399;43,8;46,1
511,399;43,8;46
512,399;43,8;46
513,399;43,8;46
514,399;43,6;46
515,399;43,7;46
516,399;43,7;45,9
517,399;43,7;46
518,399;43,8;45,9
519,399;43,7;45,9
520,399;43,7;45,9
521,399;43,7;45,9
522,399;43,7;45,9
523,399;43,6;45,8
524,399;43,7;45,8
525,399;43,7;45,8
526,399;43,8;45,8
527,399;43,7;45,8
528,399;43,6;45,7
529,399;43,6;45,7
530,399;43,6;45,7
531,399;43,6;45,7
532,399;43,7;45,6
533,399;43,5;45,7
534,399;43,5;45,6
535,399;43,5;45,6
536,399;43,4;45,6
537,399;43,5;45,5
538,399;43,5;45,5
539,399;43,4;45,5
540,399;43,4;45,5
541,399;43,4;45,4
542,399;43,4;45,4
543,399;43,3;45,4
544,399;43,4;45,4
545,399;43,3;45,4
546,399;43,3;45,4
547,399;43,4;45,4
548,399;43,3;45,3
549,399;43,4;45,3
550,399;43,4;45,3
551,399;43,4;45,3
552,399;43,4;45,3
553,399;43,3;45,3
554,399;43,3;45,2
555,399;43,3;45,2
556,399;43,1;45,2
557,399;43,1;45,2
558,399;43,1;45,2
559,399;43,2;45,1
560,399;43,1;45,1
561,399;43,1;45,1
562,399;43;45,1
563,399;43,1;45,1
564,399;43,2;45,1
565,399;43,1;45
566,399;43,1;45
567,399;43,2;45
568,399;43,2;44,9
569,399;43,1;44,9
570,399;43,1;44,9
571,399;43,1;45
572,399;43,1;44,9
573,432;43,1;44,9
574,432;43,1;44,9
575,432;42,9;44,9
576,432;42,9;44,8
577,432;43;44,8
578,432;43;44,8
579,432;43,1;44,8
580,432;43,1;44,8
581,432;43;44,8
582,432;43;44,7
583,432;43;44,7
584,432;42,9;44,7
585,432;42,9;44,7
586,432;43;44,7
587,432;42,9;44,6
588,432;43;44,6
589,432;42,9;44,6
590,432;42,9;44,7
591,432;42,9;44,6
592,432;42,9;44,5
593,432;42,9;44,6
594,432;42,9;44,5
595,432;42,8;44,5
596,432;42,7;44,5
597,432;42,8;44,5
598,432;42,8;44,4
599,432;42,7;44,4
600,432;42,8;44,5
601,432;42,8;44,4
602,432;42,7;44,4
603,432;42,6;44,4
604,432;42,6;44,3
605,432;42,7;44,3
606,432;42,7;44,3
607,432;42,7;44,3
608,432;42,7;44,3
609,432;42,7;44,3
610,432;42,6;44,3
611,432;42,6;44,3
612,432;42,7;44,2
613,432;42,7;44,2
614,432;42,6;44,2
615,432;42,6;44,2
616,432;42,6;44,2
617,432;42,6;44,1
618,432;42,4;44,1
619,432;42,4;44,1
620,432;42,5;44,1
621,432;42,5;44,1
622,432;42,5;44,1
623,432;42,5;44
624,432;42,4;44
625,432;42,4;44
626,432;42,5;44
627,432;42,5;44,1
628,432;42,5;43,9
629,432;42,5;44
630,432;42,4;43,9
631,432;42,4;43,9
632,432;42,4;43,9
633,432;42,4;43,9
634,432;42,4;43,9
635,432;42,4;43,9
636,432;42,3;43,8
637,432;42,3;43,8
638,432;42,3;43,8
639,432;42,3;43,8
640,432;42,3;43,8
641,432;42,3;43,8
642,432;42,3;43,7
643,432;42,3;43,8
644,432;42,3;43,7
645,432;42,4;43,7
646,432;42,3;43,7
647,432;42,3;43,7
648,432;42,3;43,6
649,432;42,2;43,6
650,432;42,2;43,6
651,466;42,2;43,6
652,466;42,2;43,6
653,466;42,3;43,6
654,466;42,3;43,6
655,466;42,2;43,5
656,466;42,2;43,6
657,466;42,1;43,5
660,399;42,3;43,6
661,399;42,3;43,6
662,399;42,3;43,6
663,399;42,2;43,5
664,399;42,2;43,6
665,399;42,3;43,5
666,399;42,3;43,5
667,399;42,2;43,6
668,399;42,2;43,5
669,399;42,2;43,5
670,399;42,2;43,5
671,399;42,2;43,4
672,399;42,1;43,5
673,399;42,2;43,4
674,399;42,2;43,4
675,399;42,3;43,4
676,399;42,3;43,4
677,399;42,2;43,4
678,399;42,1;43,4
679,399;42,1;43,4
680,399;42,1;43,4
681,399;42,2;43,3
682,399;42,2;43,3
683,399;42,1;43,3
684,399;42,2;43,3
685,399;42,2;43,3
686,399;42,2;43,3
687,399;42,2;43,3
688,399;42,2;43,3
689,399;42,1;43,2
690,399;42,1;43,3
691,399;42,1;43,2
692,399;42,1;43,3
693,399;42;43,2
694,399;42;43,2
695,399;42;43,2
696,399;41,9;43,2
697,399;42;43,2
698,399;41,9;43,1
699,399;41,9;43,1
700,399;42;43,1
701,399;42;43,1
702,399;42;43,1
703,399;42;43,1
704,399;42;43
705,399;42;43
706,399;42;43
707,399;42;43
708,399;41,9;43
709,399;41,9;43
710,399;41,9;43,1
711,399;41,9;43
712,399;41,9;43
713,399;41,9;43
714,399;41,8;43
715,399;41,8;43
716,399;41,8;43
717,399;41,8;42,9
718,399;41,8;42,9
719,432;41,7;42,9
720,432;41,7;42,9
721,432;41,8;43
722,432;41,8;43
723,432;41,8;42,9
724,432;41,8;42,9
725,432;41,8;42,8
726,432;41,8;42,8
727,432;41,8;42,8
728,432;41,8;42,8
729,432;41,7;42,8
730,432;41,8;42,8
731,432;41,7;42,8
732,432;41,6;42,8
733,432;41,7;42,8
734,432;41,7;42,8
735,432;41,6;42,8
736,432;41,7;42,8
737,432;41,7;42,8
738,432;41,6;42,8
739,432;41,6;42,7
740,432;41,5;42,7
741,432;41,6;42,7
742,432;41,6;42,7
743,432;41,6;42,7
744,432;41,6;42,7
745,432;41,5;42,7
746,432;41,6;42,7
747,432;41,6;42,7
748,432;41,5;42,7
749,432;41,5;42,7
750,432;41,5;42,6
751,432;41,6;42,6
752,432;41,5;42,5
753,432;41,5;42,6
754,432;41,5;42,5
755,432;41,4;42,6
756,432;41,5;42,5
757,432;41,4;42,5
758,432;41,4;42,5
759,432;41,4;42,5
760,432;41,5;42,5
761,432;41,4;42,5
762,432;41,4;42,5
763,432;41,4;42,5
764,432;41,5;42,5
765,432;41,5;42,5
766,432;41,4;42,5
767,432;41,3;42,4
768,432;41,4;42,4
769,432;41,4;42,5
770,432;41,5;42,4
771,432;41,4;42,4
772,432;41,4;42,4
773,432;41,4;42,4
774,432;41,4;42,4
775,432;41,4;42,4
776,432;41,3;42,3
777,432;41,3;42,3
778,432;41,3;42,3
779,432;41,3;42,3
780,432;41,2;42,3
781,432;41,2;42,2
782,432;41,3;42,3
783,432;41,2;42,2
784,432;41,2;42,3
785,432;41,2;42,3
786,432;41,2;42,2
787,432;41,2;42,2
788,432;41,2;42,2
789,432;41,2;42,2
790,432;41,2;42,2
791,432;41,2;42,2
792,432;41,2;42,2
793,432;41,2;42,2
794,432;41,2;42,2
795,432;41,2;42,2
796,432;41,2;42,2
797,432;41,2;42,1
798,432;41,2;42,2
799,432;41,2;42,1
800,432;41,2;42,1
801,432;41,2;42
802,432;41,1;42
803,432;41,1;42,2
804,432;41;42,1
805,432;41;42
806,432;41,1;42
807,432;41,1;42
808,432;41,1;42
809,432;41,1;42
810,432;41;42,1
811,432;41;42
812,432;40,9;41,9
813,432;40,9;42
814,432;41;42
815,432;40,9;42
816,432;40,9;41,9
817,432;41;42
818,432;41;41,9
819,432;40,9;41,9
820,432;41;41,9
821,432;40,9;41,9
822,432;40,9;41,9
823,432;40,9;41,8
824,432;40,8;41,8
825,432;40,9;41,8
826,432;40,8;41,8
827,432;40,9;41,9
828,432;40,8;41,8
829,432;40,8;41,8
830,432;40,9;41,8
831,432;40,9;41,8
832,432;40,8;41,8
833,432;40,8;41,8
834,432;40,7;41,8
835,432;40,7;41,8
836,432;40,7;41,8
837,432;40,7;41,7
838,432;40,7;41,8
839,432;40,7;41,8
840,432;40,8;41,8
841,432;40,8;41,8
842,432;40,7;41,8
843,432;40,7;41,7
844,432;40,7;41,8
845,432;40,7;41,7
846,432;40,7;41,6
847,432;40,6;41,6
848,432;40,7;41,6
849,432;40,6;41,7
850,432;40,6;41,7
851,432;40,6;41,7
852,432;40,7;41,7
853,432;40,6;41,7
854,432;40,6;41,6
855,432;40,6;41,6
856,432;40,6;41,6
857,432;40,6;41,6
858,432;40,6;41,6
859,432;40,6;41,5
860,432;40,5;41,6
861,432;40,6;41,5
862,432;40,5;41,6
863,432;40,5;41,5
864,432;40,5;41,5
865,432;40,5;41,5
866,432;40,5;41,4
867,432;40,5;41,5
868,432;40,5;41,4
869,432;40,5;41,5
873,299;40,8;41,6
874,299;40,7;41,6
875,299;40,7;41,7
876,299;40,8;41,6
877,299;40,7;41,6
878,299;40,6;41,5
879,299;40,6;41,5
880,299;40,6;41,5
881,299;40,6;41,6
882,299;40,6;41,5
883,299;40,6;41,5
884,299;40,6;41,5
885,299;40,6;41,5
886,299;40,6;41,4
887,299;40,6;41,5
888,299;40,6;41,5
889,299;40,5;41,6
890,299;40,5;41,5
891,299;40,6;41,5
892,299;40,6;41,4
893,299;40,5;41,4
894,299;40,5;41,4
895,299;40,5;41,4
896,299;40,5;41,4
897,299;40,5;41,4
898,299;40,5;41,4
899,299;40,5;41,3
900,299;40,5;41,4
901,299;40,5;41,3
902,299;40,5;41,3
903,299;40,4;41,3
904,299;40,4;41,3
905,299;40,5;41,4
906,299;40,5;41,4
907,299;40,4;41,3
908,299;40,4;41,3
909,299;40,4;41,3
910,299;40,4;41,3
911,299;40,4;41,3
912,299;40,5;41,3
913,299;40,4;41,2
914,299;40,4;41,3
915,299;40,5;41,2
916,299;40,5;41,3
917,299;40,4;41,2
918,299;40,4;41,3
919,299;40,4;41,2
920,299;40,3;41,2
921,299;40,3;41,2
922,299;40,3;41,2
923,299;40,3;41,2
924,299;40,3;41,2
925,299;40,3;41,2
926,299;40,3;41,2
927,299;40,3;41,2
928,299;40,3;41,2
929,299;40,3;41,2
930,299;40,3;41,2
931,299;40,3;41,2
932,299;40,2;41,2
933,299;40,2;41,2
934,299;40,2;41,2
935,299;40,2;41,2
936,299;40,2;41,1
937,299;40,2;41,1
938,299;40,2;41,2
939,299;40,2;41,1
940,299;40,2;41,1
941,299;40,1;41,1
942,299;40,2;41,1
943,299;40,2;41,1
944,299;40,1;41,1
945,299;40,1;41
946,299;40,2;41,1
947,299;40,2;41,1
948,299;40,2;41
949,299;40,1;41,1
950,299;40,1;41
951,299;40,1;41
952,299;40,1;41
953,299;40,2;41
954,332;40,1;41
955,332;40,2;41
956,332;40,2;40,9
957,332;40,2;41
958,332;40,2;41
959,332;40,1;41
960,332;40,1;41
961,332;40,1;40,9
962,332;40,2;40,9
963,332;40,1;41
964,332;40,1;40,9
965,332;40,1;41
966,332;40,1;40,9
967,332;40;40,9
968,332;40,1;40,9
969,332;40,1;40,9
970,332;40,1;40,9
971,332;40,1;40,9
972,332;40;40,9
973,332;40;40,9
974,332;40;40,8
975,332;40;40,8
976,332;40;40,8
977,332;39,9;40,8
978,332;39,9;40,7
979,332;39,9;40,8
980,332;40;40,8
981,332;40;40,7
982,332;39,9;40,7
983,332;40;40,8
984,332;39,9;40,8
985,332;40;40,7
986,332;39,9;40,8
987,332;39,9;40,8
988,332;39,9;40,7
989,332;39,9;40,8
990,332;39,8;40,7
991,332;39,9;40,8
992,332;39,8;40,7
993,332;39,8;40,7
994,332;39,8;40,8
995,332;39,8;40,7
996,332;39,8;40,7
997,332;39,8;40,7
998,332;39,8;40,7
999,332;39,9;40,7
1000,332;39,8;40,7
1001,332;39,8;40,7
1002,332;39,8;40,7
1003,332;39,8;40,7
1004,332;39,7;40,7
1005,332;39,8;40,7
1006,332;39,7;40,6
1007,332;39,7;40,6
1008,332;39,7;40,6
1009,332;39,7;40,6
1010,332;39,7;40,6
1011,332;39,7;40,6
1012,332;39,7;40,6
1013,332;39,7;40,6
1014,332;39,7;40,6
1015,332;39,7;40,6
1016,332;39,7;40,5
1017,332;39,7;40,6
1018,332;39,7;40,6
1019,332;39,8;40,5
1020,332;39,8;40,5
1021,332;39,8;40,6
1022,332;39,6;40,5
1023,332;39,6;40,6
1024,332;39,6;40,5
1025,332;39,6;40,6
1026,332;39,6;40,6
1027,332;39,5;40,6
1028,332;39,6;40,5
1029,332;39,6;40,5
1030,332;39,6;40,5
1031,332;39,6;40,5
1032,332;39,6;40,6
1033,332;39,6;40,5
1034,332;39,6;40,5
1035,332;39,6;40,5
1036,332;39,6;40,5
1037,332;39,6;40,5
1038,332;39,6;40,5
1039,332;39,6;40,5
1040,332;39,6;40,5
1041,332;39,6;40,5
1042,332;39,6;40,5
1043,332;39,6;40,4
1044,332;39,5;40,4
1045,332;39,5;40,5
1046,332;39,5;40,4
1047,332;39,5;40,4
1048,332;39,5;40,4
1049,332;39,5;40,4
1050,332;39,4;40,4
1051,365;39,4;40,4
1052,365;39,4;40,4
1053,365;39,4;40,3
1054,365;39,4;40,3
1055,365;39,5;40,3
1056,365;39,5;40,3
1057,365;39,4;40,4
1058,365;39,4;40,4
1059,365;39,4;40,3
1060,365;39,4;40,3
1061,365;39,4;40,4
1062,365;39,4;40,4
1063,365;39,3;40,3
1064,365;39,3;40,3
1065,365;39,3;40,3
1066,365;39,3;40,3
1067,365;39,2;40,3
1068,365;39,3;40,3
1069,365;39,3;40,3
1070,365;39,3;40,2
1071,365;39,3;40,3
1072,365;39,4;40,3
1073,365;39,4;40,3
1074,365;39,3;40,2
1075,365;39,3;40,2
1076,365;39,3;40,2
1077,365;39,2;40,2
1078,365;39,3;40,2
1079,365;39,2;40,2
1080,365;39,2;40,1
1081,365;39,3;40,2
1082,365;39,3;40,2
1083,365;39,2;40,2
1084,365;39,2;40,2
1085,365;39,2;40,3
1086,365;39,2;40,3
1087,365;39,2;40,2
1088,365;39,2;40,1
1089,365;39,3;40,2
1090,365;39,3;40,2
1091,365;39,2;40,1
1092,365;39,1;40,1
1093,365;39,1;40,1
1094,365;39,2;40,1
1095,365;39,2;40,1
1096,365;39,2;40,1
1097,365;39,1;40,1
1098,365;39;40,1
1099,365;39,1;40,1
1100,365;39,1;40,1
1101,365;39,1;40,1
1102,365;39;40
1103,365;39;40
1104,365;39,1;40
1105,365;39;40,1
1106,365;39;40,1
1107,365;39;40
1108,365;39;40
1109,365;39;40
1110,365;39;40
1111,365;39;40
1112,365;39,1;40
1113,365;39,1;39,9
1114,365;51,6;71,5
1115,999;39,1;40
1116,999;39,1;40,1
1117,999;39,1;40
1118,999;39;40
1119,999;39,1;40
1120,999;39,1;40
1121,999;39;40
1122,999;39;39,9
1123,999;39;40
1124,999;39;40
1125,999;39;40
1126,999;39;39,9
1127,999;38,9;39,9
1128,999;39;39,9
1129,999;38,9;39,9
1130,999;39;39,9
1131,999;38,9;39,9
1132,999;38,9;39,9
1133,999;39;39,9
1134,999;38,9;39,9
1135,999;39;39,9
1136,999;38,9;39,9
1137,999;39;39,9
1138,999;39;39,9
1139,999;39;39,9
1140,999;39;39,9
1141,999;38,9;39,9
1142,999;38,8;39,8
1143,999;38,8;39,8
1144,999;38,9;39,8
1145,999;38,9;39,8
1146,999;38,9;39,9
1147,999;38,8;39,8
1148,999;38,8;39,8
1149,999;38,8;39,8
1150,999;38,8;39,8
1151,999;38,8;39,8
1152,999;38,8;39,8
1153,999;38,8;39,8
1154,999;38,8;39,9
1155,999;38,8;39,9
1156,999;38,9;39,8
1157,999;38,8;39,8
1158,999;38,8;39,8
1159,999;38,7;39,8
1160,999;38,7;39,8
1161,999;38,7;39,8
1162,999;38,7;39,8
1163,999;38,7;39,8
1164,999;38,7;39,7
1165,999;38,7;39,8
1166,999;38,6;39,7
1167,999;38,7;39,7
1168,999;38,6;39,7
1169,999;38,6;39,7
1170,999;38,6;39,7
1171,999;38,6;39,6
1172,999;38,6;39,7
1173,999;38,6;39,7
1174,999;38,6;39,6
1175,999;38,6;39,7
1176,999;38,6;39,7
1177,999;38,6;39,7
1178,999;38,6;39,7
1179,999;38,6;39,6
1180,999;38,5;39,6
1181,999;38,6;39,7
1182,999;38,6;39,6
1183,999;38,5;39,6
1184,999;38,6;39,6
1185,999;38,5;39,6
1186,999;38,5;39,6
1187,999;38,5;39,6
1188,999;38,6;39,6
1189,999;38,6;39,6
1190,999;38,6;39,5
1191,999;38,6;39,7
1192,999;38,6;39,5
1193,999;38,6;39,5
1194,999;38,5;39,5
1195,999;38,5;39,5
