FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
0;506;0,294466403;0,07312253;0,037549407;0,051383399;0,06916996;0,098814229;0,35770751;0,017786561;0
1;658;0,250759878;0,066869301;0,034954407;0,041033435;0,066869301;0,098784195;0,300911854;0,139817629;0
2;845;0,228402367;0,059171598;0,033136095;0,033136095;0,05443787;0,107692308;0,244970414;0,239053254;0
3;1016;0,19488189;0,053149606;0,037401575;0,033464567;0,048228346;0,106299213;0,201771654;0,32480315;0
4;1169;0,188195038;0,043627032;0,035928144;0,03421728;0,039349872;0,099230111;0,199315654;0,360136869;0
5;1288;0,166925466;0,047360248;0,027950311;0,036490683;0,040372671;0,097826087;0,22515528;0,357919255;0
6;1430;0,165034965;0,041958042;0,034265734;0,027972028;0,03986014;0,086013986;0,243356643;0,361538462;0
7;1535;0,142019544;0,045602606;0,029315961;0,028013029;0,038436482;0,087296417;0,255374593;0,373941368;0
8;1671;0,137043686;0,040095751;0,026929982;0,026331538;0,037701975;0,081986834;0,256134051;0,393776182;0
9;1798;0,132925473;0,032258065;0,031701891;0,027252503;0,035595106;0,078976641;0,260845384;0,400444939;0
10;1925;0,130909091;0,034285714;0,024415584;0,023896104;0,033766234;0,082597403;0,274805195;0,395324675;0
11;2049;0,128355295;0,027818448;0,026842362;0,020009761;0,036115178;0,084919473;0,288921425;0,387018058;0
12;2174;0,120515179;0,033578657;0,021159154;0,022079117;0,036798528;0,079116835;0,302207912;0,384544618;0
13;2285;0,119037199;0,031947484;0,021881838;0,021006565;0,035010941;0,082713348;0,299781182;0,388621444;0
14;2550;0,11372549;0,030196078;0,022352941;0,021176471;0,032941176;0,081960784;0,336078431;0,361568627;0
15;2659;0,116209101;0,031214742;0,020684468;0,020308387;0,031590824;0,087626927;0,342610004;0,349755547;0
16;2727;0,106343968;0,028969564;0,019068574;0,021635497;0,03520352;0,089108911;0,371103777;0,32856619;0
17;2827;0,103289706;0,029713477;0,022992572;0,020516449;0,032897064;0,093385214;0,378846834;0,318358684;0
18;2909;0,100721898;0,027500859;0,020281884;0,022344448;0,035751117;0,099690615;0,389137161;0,304572018;0
19;3004;0,098535286;0,029627164;0,020306258;0,019973369;0,035619174;0,105193076;0,391810919;0,298934754;0
20;3092;0,098641656;0,02457956;0,01843467;0,022639069;0,034928849;0,112871928;0,404592497;0,283311772;0
21;3186;0,095417451;0,02950408;0,019146265;0,020087884;0,036095417;0,116133082;0,407721281;0,275894539;0
22;3286;0,0982958;0,027084601;0,017346318;0,020693853;0,036214242;0,118076689;0,414485697;0,2678028;0
23;3374;0,095435685;0,026378186;0,017190279;0,022228809;0,033195021;0,120924718;0,430349733;0,25429757;0
24;3460;0,093641618;0,024277457;0,018786127;0,018786127;0,03583815;0,124277457;0,44566474;0,238728324;0
25;3547;0,090217085;0,027065125;0,019453059;0,01747956;0,038060333;0,124894277;0,45700592;0,225824641;0
26;3642;0,091433278;0,025260846;0,017847337;0,020318506;0,038165843;0,124931356;0,459637562;0,222405272;0
27;3719;0,088195752;0,02608228;0,016402259;0,021511159;0,037644528;0,131218069;0,457918795;0,221027158;0
28;3792;0,084124473;0,025316456;0,018459916;0,02056962;0,036392405;0,13528481;0,463871308;0,215981013;0
29;3876;0,084365325;0,026315789;0,017285862;0,018833849;0,038957688;0,139318885;0,463622291;0,21130031;0
30;3960;0,086616162;0,026262626;0,013383838;0,022727273;0,038636364;0,141414141;0,46010101;0,210858586;0
31;4035;0,084758364;0,024535316;0,017843866;0,017348203;0,038909542;0,147707559;0,458736059;0,21016109;0
32;4108;0,082035054;0,024586173;0,016553067;0,019717624;0,039435248;0,154089581;0,461295034;0,202288218;0
33;4194;0,084883166;0,022174535;0,018597997;0,018597997;0,038149738;0,16070577;0,461611826;0,19527897;0
34;4273;0,08542008;0,020126375;0,018254154;0,020360403;0,03627428;0,163351275;0,458226071;0,197987363;0
35;4339;0,07928094;0,025351463;0,017515557;0,016593685;0,040101406;0,16501498;0,456326342;0,199815626;0
36;4431;0,081471451;0,023245317;0,017151884;0,018957346;0,038817423;0,171293162;0,445948996;0,203114421;0
37;4502;0,07996446;0,02221235;0,016659263;0,017992004;0,040648601;0,17258996;0,439138161;0,210795202;0
38;4583;0,079423958;0,022692559;0,013964652;0,020946978;0,040366572;0,174339952;0,437268165;0,210997163;0
39;4667;0,080779944;0,022284123;0,012856225;0,020141418;0,039640026;0,179558603;0,429612171;0,215127491;0
40;4736;0,078547297;0,020903716;0,015413851;0,018369932;0,041173986;0,180532095;0,430109797;0,214949324;0
41;4824;0,080223881;0,02238806;0,015961857;0,015961857;0,041044776;0,18615257;0,425165837;0,213101161;0
42;4878;0,076875769;0,021320213;0,01599016;0,01804018;0,039770398;0,194341943;0,426404264;0,207257073;0
43;4960;0,079032258;0,021572581;0,013709677;0,019758065;0,038508065;0,195564516;0,417540323;0,214314516;0
44;5032;0,077503975;0,021263911;0,016096979;0,016096979;0,040540541;0,202305246;0,413155803;0,208267091;0,004769475
45;5118;0,078546307;0,021883548;0,015240328;0,017389605;0,042790152;0,201250488;0,409534975;0,199687378;0,013677218
46;5178;0,075704905;0,021823098;0,015643105;0,01622248;0,042487447;0,212050985;0,405368868;0,19196601;0,018733102
47;5229;0,072289157;0,020271562;0,01491681;0,018550392;0,043985466;0,227385733;0,393383056;0,18550392;0,023713903
48;5321;0,074234167;0,021612479;0,01390716;0,016538245;0,043600827;0,226837061;0,390903965;0,181168953;0,031197143
49;5399;0,073902575;0,021300241;0,013521022;0,017225412;0,044823115;0,230783478;0,383774773;0,178366364;0,036303019
50;5466;0,073362605;0,019392609;0,012989389;0,018843761;0,043907794;0,237102086;0,379070618;0,172886937;0,042444201
51;5535;0,071364047;0,022041554;0,01300813;0,016079494;0,045528455;0,247696477;0,371273713;0,166757001;0,046251129
52;5603;0,070140996;0,019810816;0,014635017;0,016776727;0,045511333;0,251115474;0,363198287;0,168838122;0,049973229
53;5688;0,071729958;0,019338959;0,016174402;0,015822785;0,045182841;0,252109705;0,359704641;0,166666667;0,053270042
54;5756;0,072272411;0,017199444;0,01580959;0,018241835;0,042216817;0,254864489;0,357018763;0,165913829;0,056462821
55;5822;0,069735486;0,019409138;0,014256269;0,017176228;0,04294057;0,260906905;0,350566816;0,167639986;0,057368602
56;5917;0,071319926;0,01926652;0,014534392;0,016731452;0,042927159;0,259083995;0,347304377;0,169342572;0,059489606
57;5986;0,069662546;0,020213832;0,01369863;0,01653859;0,04443702;0,260608086;0,344470431;0,171399933;0,058970932
58;6055;0,070189926;0,016680429;0,012881916;0,019818332;0,042609414;0,269529315;0,337241949;0,173575557;0,057473163
59;6129;0,067710883;0,019415892;0,013705335;0,015500082;0,046173927;0,268559308;0,331701746;0,180290423;0,056942405
60;6204;0,0672147;0,019181173;0,013378466;0,015635074;0,045454545;0,273694391;0,327047066;0,184397163;0,053997421
61;6289;0,067419304;0,018921927;0,013356654;0,016695818;0,045794244;0,277945619;0,316584513;0,189696295;0,053585626
62;6375;0,068705882;0,017411765;0,013333333;0,017254902;0,044078431;0,282509804;0,310901961;0,192470588;0,053333333
63;6450;0,068062016;0,019534884;0,011317829;0,017054264;0,045271318;0,286666667;0,305271318;0,196124031;0,050697674
64;6521;0,068087717;0,017635332;0,014721668;0,015181721;0,045391811;0,287532587;0,303787763;0,198895875;0,048765527
65;6595;0,06732373;0,018953753;0,012888552;0,016982563;0,046853677;0,290219864;0,300227445;0,19909022;0,047460197
66;6670;0,067766117;0,018890555;0,013343328;0,015742129;0,046776612;0,286806597;0,302248876;0,201049475;0,047376312
67;6718;0,067133075;0,016671628;0,013099137;0,017267044;0,046740101;0,292646621;0,300684728;0,201696934;0,044060732
68;6790;0,066126657;0,018114875;0,012518409;0,016494845;0,046686303;0,291163476;0,299410898;0,204270987;0,045213549
69;6861;0,064130593;0,017927416;0,014137881;0,015886897;0,049992712;0,287275907;0,297770004;0,207987174;0,044891415
70;6938;0,064571923;0,018881522;0,012539637;0,016431248;0,049293745;0,287546843;0,296483136;0,207840876;0,046411069
71;6998;0,063160903;0,016576165;0,01200343;0,018005144;0,048442412;0,288368105;0,296941983;0,209631323;0,046727636
72;7088;0,064193002;0,018058691;0,012133183;0,016083521;0,048955982;0,288374718;0,296134312;0,208098194;0,047968397
73;7163;0,064498115;0,016613151;0,012564568;0,015915119;0,051793941;0,285494904;0,293033645;0,209828284;0,050258272
74;7227;0,062543241;0,01646603;0,01369863;0,01632766;0,051888751;0,285595683;0,294451363;0,208385222;0,050505051
75;7309;0,063346559;0,017786291;0,010808592;0,017375838;0,05294842;0,282254754;0,29689424;0,206731427;0,051853879
76;7378;0,062076443;0,017213337;0,011791813;0,016942261;0,052182163;0,284223367;0,296963947;0,204255896;0,054350773
77;7473;0,062759267;0,018734109;0,011106651;0,016325438;0,052054061;0,280476382;0,298407601;0,205406129;0,054730363
78;7519;0,060114377;0,017821519;0,011703684;0,016624551;0,053065567;0,28408033;0,298842931;0,208272377;0,049474664
79;7591;0,060861547;0,016203399;0,01251482;0,016466869;0,053747859;0,285733105;0,29758925;0,210512449;0,046370702
80;7677;0,060700795;0,017063957;0,012635144;0,015110069;0,053536538;0,282011202;0,300508011;0,213494855;0,044939429
81;7759;0,061863642;0,016368089;0,012888259;0,015208145;0,054130687;0,281092924;0,301069725;0,216780513;0,040598015
82;7813;0,058620248;0,017022911;0,012543197;0,01625496;0,054780494;0,283373864;0,301804685;0,225649558;0,029950083
83;7883;0,058480274;0,016744894;0,012685526;0,015856907;0,055182037;0,284155778;0,302930356;0,229861728;0,024102499
84;7960;0,058291457;0,016708543;0,012437186;0,017211055;0,05540201;0,282160804;0,307160804;0,230527638;0,020100503
85;8030;0,060523039;0,013574097;0,012951432;0,018057285;0,054420922;0,283312578;0,30996264;0,229016189;0,018181818
86;8103;0,057756387;0,017647785;0,010736764;0,017524374;0,05590522;0,282364556;0,314574849;0,226212514;0,017277552
87;8179;0,058075559;0,017239271;0,011615112;0,016383421;0,055997066;0,283530994;0,314097078;0,225699963;0,017361536
88;8264;0,060140368;0,015972894;0,012221684;0,016214908;0,055421104;0,281703775;0,314738625;0,226766699;0,016819942
89;8341;0,060903968;0,014986213;0,014027095;0,015345882;0,053710586;0,277664549;0,3213044;0,226831315;0,015225992
90;8514;0,05896171;0,016208598;0,012332629;0,015738783;0,056142824;0,278012685;0,326873385;0,226333098;0,009396288
91;8604;0,060785681;0,015690377;0,011971176;0,017549977;0,05474198;0,271850302;0,331822408;0,227452348;0,008135751
92;8700;0,062528736;0,017356322;0,01091954;0,016551724;0,051494253;0,272298851;0,331264368;0,231034483;0,006551724
93;8722;0,057211649;0,015592754;0,013070397;0,015592754;0,057440954;0,279179087;0,335473515;0,22598028;0,00045861
94;8797;0,057405934;0,015346141;0,011822212;0,017164943;0,055814482;0,279299761;0,337501421;0,225645106;0
95;8881;0,058439365;0,015088391;0,011822993;0,01688999;0,056637766;0,276207634;0,343767594;0,221146267;0
96;8953;0,057410924;0,015637217;0,012398079;0,016083994;0,057634313;0,274544845;0,349603485;0,216687144;0
