frame;frente
0;51,375
1;50
2;49,375
3;49,25
4;49
5;48,625
6;48,75
7;48,75
8;48,375
9;45
10;35,375
11;31,25
12;40,375
13;43
14;46,375
15;43,375
16;49,25
17;49,5
18;49,5
19;48,5
20;49
21;49
22;48,5
23;49,125
24;48,5
25;48,5
26;48,5
27;48,5
28;48,5
29;48,5
30;48,5
31;49
32;49,5
33;49
34;48,5
35;48,5
36;48,75
37;48,5
38;48,5
39;48
40;48,25
41;47,5
42;48
43;48
44;47,5
45;47,625
46;47,5
47;47,5
48;47,5
49;47,5
50;47,5
51;47,375
52;46,75
53;47
54;46,5
55;47
56;47,5
57;47,375
58;46,75
59;47,375
60;47,375
61;47
62;47
63;46,625
64;46
65;46,5
66;46,5
67;46,25
68;31,375
69;46,375
70;46,5
71;46,25
72;46
73;46
74;45,75
75;45,25
76;44,625
77;44,75
78;45
79;45
80;44,5
81;45
82;44,875
83;44,5
84;44,5
85;44,5
86;44,5
87;44,5
88;44,5
89;44,5
90;44,5
91;44,5
92;44,5
93;44,5
94;44,5
95;44,5
96;44,5
97;44,5
98;44,5
99;44,5
100;44,5
101;44,375
102;44,5
103;44,5
104;44,5
105;44,5
106;44,5
107;44,5
108;44,5
109;44,5
110;44,5
111;44,5
112;43,5
113;44
114;44,125
115;44
116;44
117;44
118;43,5
119;43,625
120;43,625
121;43,625
122;44
123;44
124;44,375
125;44
126;44,125
127;44
128;44
129;43,5
130;43,5
131;43,5
132;43
133;43
134;43
135;42,5
136;42,5
137;42,5
138;42,5
139;42,5
140;43,5
141;43,5
142;43,25
143;43,5
144;43,5
145;43
146;43,5
147;43,25
148;43,5
149;43,5
150;43
151;43,5
152;43,25
153;43,5
154;43,375
155;43,5
156;43
157;43,5
158;42,5
159;43,5
160;43,5
161;43,25
162;43,5
163;42,625
164;43,25
165;43,5
166;43
167;43,125
168;43,5
169;43
170;43
171;43,5
172;42,5
173;43
174;43
175;42,5
176;43
177;43
178;42,5
179;42,5
180;43
181;43
182;42,5
183;42,5
184;43
185;43
186;42,5
187;42,5
188;43
189;43
190;29,25
191;42,5
192;42,5
193;42,5
194;42,625
195;42,375
196;42,5
197;42,5
198;42,5
199;42,5
200;42,5
201;42,125
202;42,25
203;42,375
204;42,5
205;42,5
206;41,5
207;42
208;42,125
209;42,25
210;42,25
211;42,375
212;41,5
213;41,5
214;41,875
215;42,125
216;42,125
217;42
218;41,5
219;41,5
220;41,5
221;41,625
222;42
223;42
224;42
225;41,5
226;41,5
227;41,5
228;41,5
229;41,625
230;41,5
231;42
232;41,5
233;41,5
234;41,5
235;41,5
236;41,5
237;41,5
238;41,5
239;41,5
240;40,875
241;41,5
242;41,5
243;41,5
244;41,5
245;41,5
246;41,5
247;41,5
248;41,5
249;40,5
250;40,625
251;41,125
252;41,5
253;41,5
254;41,5
255;41,5
256;41,5
257;41,5
258;40,75
259;40,5
260;40,5
261;41
262;41
263;41
264;41,125
265;41,125
266;41,25
267;41,375
268;41
269;40,5
270;40,5
271;40,5
272;40,5
273;40,5
274;40,5
275;40,75
276;41
277;41
278;41
279;40,5
280;40,5
281;40,5
282;40,5
283;40,5
284;40,5
285;40,5
286;40,5
287;40,5
288;40,5
289;40,5
290;40,5
291;39,5
292;40
293;40,25
294;40,125
295;40,5
296;40,5
297;40,5
298;40,5
299;40,5
300;40,5
301;40,5
302;40,5
303;40,5
304;39,5
305;39,5
306;39,5
307;39,5
308;39,5
309;39,5
310;39,5
311;39,5
312;39,875
313;39,875
314;40
315;39,875
316;40
317;40
318;39,5
319;39,5
320;39,5
321;39,5
322;39,5
323;39,5
324;39,5
325;30,875
326;39,5
327;39,5
328;39,5
329;39,5
330;39,5
331;39,5
332;39,5
333;38,75
334;38,5
335;38,5
336;38,875
337;38,875
338;38,75
339;39
340;39,125
341;39
342;39
343;39
344;39
345;39,25
346;39,25
347;39
348;39,125
349;39
350;39,125
351;38,5
352;38,5
353;38,5
354;38,5
355;38,5
356;38,5
357;38,5
358;38,5
359;38,5
360;38,5
361;38,5
362;38,5
363;38,5
364;38,625
365;38,625
366;38,625
367;38,625
368;38,625
369;38,625
370;38,5
371;38,5
372;38,5
373;38,5
374;38,5
375;38,5
376;38,5
377;38,5
378;38,5
379;38,5
380;38,5
381;38,5
382;38,5
383;38,5
384;38,5
385;38,5
386;38,5
387;38,5
388;38,5
389;37,75
390;37,5
391;37,5
392;37,5
393;37,5
394;37,625
395;37,75
396;37,625
397;37,625
398;37,625
399;38
400;38
401;38
402;38
403;38
404;38
405;38
406;38
407;38
408;38
409;38
410;38
411;38
412;37,5
413;37,5
414;37,5
415;37,5
416;37,5
417;37,5
418;37,5
419;37,5
420;37,5
421;37,5
422;37,5
423;37,5
424;37,5
425;37,5
426;37,5
427;37,5
428;37,5
429;37,5
430;37,5
431;37,5
432;37,5
433;37,5
434;37,5
435;36,75
436;36,625
437;36,75
438;36,625
439;36,875
440;37
441;37
442;37
443;37
444;37
445;37
446;37
447;37
448;37
449;37
450;37
451;37
452;37
453;37
454;37
455;37
456;37
457;37
458;36,75
459;36,5
460;36,5
461;36,5
462;36,5
463;36,5
464;36,5
465;36,5
466;36,5
467;36,5
468;36,5
469;36,5
470;36,5
471;36,5
472;36,5
473;36,625
474;36,375
475;36,25
476;36,25
477;36,125
478;36,25
479;36,125
480;36,125
481;36,375
482;36,125
483;36,5
484;36,5
485;36,25
486;36,375
487;36,375
488;36,5
489;36,25
490;36,125
491;36,5
492;36,25
493;36,375
494;36,25
495;36,375
496;36,5
497;36,5
498;36,5
499;36
500;35,5
501;35,5
502;35,5
503;35,5
504;35,5
505;35,5
506;35,5
507;35,625
508;35,625
509;35,875
510;35,875
511;35,625
512;35,875
513;35,875
514;35,875
515;35,875
516;35,875
517;35,875
518;35,75
519;35,875
520;35,75
521;35,75
522;36
523;35,875
524;35,75
525;35,625
526;35,5
527;35,5
528;35,5
529;35,5
530;35,5
531;35,5
532;35,5
533;35,5
534;35,5
535;35,5
536;35,5
537;35,5
538;35,5
539;35,5
540;35,5
541;35,5
542;35,5
543;35,5
544;35,5
545;35,5
546;35,5
547;35,5
548;35,5
549;35,5
550;35,125
551;35
552;35
553;35
554;35
555;35
556;35
557;35
558;35
559;35
560;35
561;35
562;35
563;35
564;35
565;35
566;35
567;35
568;35
569;35
570;35
571;35
572;35
573;35
574;35
575;35
576;35
577;34,875
578;34,625
579;34,5
580;34,5
581;34,5
582;34,5
583;34,5
584;34,5
585;34,5
586;34,5
587;34,5
588;34,5
589;34,5
590;34,5
591;34,5
592;34,5
593;34,5
594;34,5
595;34,5
596;34,5
597;34,5
598;34,5
599;34,5
600;34,5
601;34,5
602;34,5
603;34,5
604;34,5
605;34,625
606;34,75
607;34,625
608;34,375
609;34,25
610;34,125
611;34,125
612;34,25
613;34,125
614;34,5
615;34,5
616;34,5
617;34,5
618;34,5
619;34,5
620;34,5
621;34,5
622;34,5
623;34,5
624;34,5
625;34,5
626;32,625
627;34,5
628;34,5
629;34,5
630;34,5
631;34,5
632;34,5
633;34,5
634;34,375
635;34,25
636;34,125
637;34
638;34
639;34
640;34
641;34
642;34
643;34
644;34
645;34
646;34
647;34
648;34
649;34
650;34
651;34
652;34
653;34
654;34
655;34
656;34
657;34
658;34
659;34
660;34
661;34
662;34
663;34,125
664;34
665;34
666;34,125
667;33,875
668;33,75
669;33,75
670;33,625
671;33,5
672;33,5
673;33,5
674;33,625
675;33,75
676;33,75
677;33,75
678;33,75
679;34
680;34
681;34
682;34
683;33,75
684;33,875
685;34
686;34
687;34
688;34
689;34
690;34
691;34
692;34
693;34
694;34
695;34
696;34
697;34
698;34
699;34
700;34
701;34
702;33,75
703;33,75
704;33,75
705;33,75
706;33,625
707;33,5
708;33,5
709;33,5
710;33,5
711;33,5
712;33,5
713;33,5
714;33,5
715;33,5
716;33,5
717;33,5
718;33,5
719;33,5
720;33,5
721;33,5
722;33,625
723;33,625
724;33,625
725;33,875
726;34
727;34
728;33,875
729;34
730;34
731;34
732;34
733;34
734;34
735;34
736;34
737;33,75
738;33,625
739;33,5
740;33,5
741;33,5
742;33,5
743;33,5
744;33,5
745;33,5
746;33,5
747;33,5
748;33,5
749;33,5
750;33,5
751;33,5
752;33,5
753;33,5
754;33,5
755;33,5
756;33,5
757;33,5
758;33,5
759;33,5
760;33,5
761;33,5
762;33,5
763;33,5
764;33,5
765;33,5
766;33,5
767;33,5
768;33,5
769;33,25
770;33
771;33
772;33
773;33,125
774;33,125
775;33
776;33
777;33
778;33,125
779;33,125
780;33,25
781;33,375
782;33,375
783;33,375
784;33,25
785;33,25
786;33,375
787;33,375
788;33,5
789;33,375
790;33,375
791;33,375
792;33,5
793;33,5
794;33,5
