tf;av;max
104,7;54,7;55,2
105,7;54,8;55,2
106,7;54,5;56,0
107,7;54,3;55,7
108,7;54,6;55,4
109,7;54,6;55,2
110,7;54,6;55,2
111,7;54,6;55,1
112,7;54,5;55,0
113,7;54,3;54,9
114,7;54,3;55,0
115,7;54,4;55,1
116,7;54,5;55,2
117,7;54,5;55,0
118,7;54,3;54,8
119,7;54,3;54,9
120,7;54,4;54,8
121,7;54,3;54,7
122,7;54,3;54,6
123,7;54,3;55,4
124,7;54,3;55,4
125,7;54,2;55,0
126,7;54,1;54,9
127,7;54,1;54,8
128,7;54,1;54,9
129,7;54,1;54,8
130,7;54,1;54,7
131,7;54,2;54,6
132,7;54,2;54,6
133,7;54,3;54,7
134,7;54,3;54,7
135,7;54,4;54,7
136,7;54,4;54,8
137,7;54,4;54,7
138,7;54,3;54,6
139,7;54,3;54,6
140,7;54,3;54,6
141,7;54,2;54,6
142,7;54,2;54,7
143,7;54,1;54,7
144,7;54,2;54,7
145,7;54,2;54,7
146,7;54,3;54,7
147,7;54,3;54,7
148,7;54,3;54,8
149,7;54,3;54,8
150,7;54,3;54,8
151,7;54,3;54,8
152,7;54,3;54,7
153,7;54,3;54,8
154,7;54,3;54,7
155,7;54,4;54,7
156,7;54,4;54,7
157,7;54,4;54,7
158,7;54,3;54,6
159,7;54,4;54,7
160,7;54,4;54,7
161,7;54,4;54,6
162,7;54,5;54,7
163,7;54,5;54,8
164,7;54,6;54,8
165,7;54,7;54,9
166,7;54,6;54,8
167,7;54,5;54,9
168,7;54,4;54,9
169,7;54,4;55,0
170,7;54,4;55,1
171,7;54,4;55,2
172,7;54,4;55,4
173,7;54,4;55,5
174,7;54,4;55,5
175,7;54,5;55,6
176,7;54,6;55,7
177,7;54,7;55,7
178,7;54,7;55,8
179,7;54,8;55,8
180,7;54,8;55,8
181,7;54,8;55,7
182,7;54,7;55,7
183,7;54,7;55,6
184,7;54,7;55,6
185,7;54,6;55,9
186,7;54,5;55,9
187,7;54,5;55,7
188,7;54,6;55,5
189,7;54,6;55,4
190,7;54,7;55,0
191,7;54,6;55,1
192,7;54,5;55,0
193,7;54,3;55,0
194,7;54,3;55,0
195,7;54,3;55,0
196,7;54,4;55,0
197,7;54,4;55,1
198,7;54,4;55,1
199,7;54,5;55,2
200,7;54,5;55,2
201,7;54,6;55,4
202,7;54,6;55,4
203,7;54,7;55,5
204,7;54,7;55,4
205,7;54,7;55,3
206,7;54,7;55,3
207,7;54,7;55,2
208,7;54,8;55,3
209,7;54,9;55,3
210,7;54,9;55,3
211,7;54,9;55,2
212,7;54,8;55,2
213,7;54,8;55,1
214,7;54,8;55,2
215,7;54,7;55,0
216,7;54,6;54,9
217,7;54,6;55,0
218,7;54,6;55,2
219,7;54,6;55,2
220,7;54,7;55,3
221,7;54,8;55,3
222,7;54,9;55,5
223,7;55,0;55,7
224,7;55,0;55,9
225,7;54,9;56,0
226,7;54,9;56,1
227,7;54,8;56,1
228,7;54,7;56,1
229,7;54,7;56,0
230,7;54,7;56,6
231,7;54,7;56,2
232,7;54,7;55,9
233,7;51,4;74,7
235,966;55,0;55,9
236,966;54,9;55,6
237,966;54,9;55,7
238,966;54,8;55,7
239,966;54,7;55,6
240,966;54,7;55,5
241,966;54,6;55,5
242,966;54,5;55,4
243,966;54,4;55,3
244,966;54,4;55,3
245,966;54,4;55,2
246,966;54,4;55,2
247,966;54,3;55,2
248,966;54,3;55,1
249,966;54,3;55,0
250,966;54,2;55,0
251,966;54,1;54,9
252,966;54,1;54,8
253,966;54,1;54,8
254,966;54,0;54,7
255,966;53,9;54,7
256,966;53,8;54,7
257,966;53,7;54,7
258,966;53,6;54,7
259,966;53,4;54,5
260,966;53,3;54,4
261,966;53,1;54,4
262,966;53,0;54,4
263,966;53,0;54,4
264,966;52,9;54,4
265,966;52,8;54,4
266,966;52,8;54,4
267,966;52,8;54,5
268,966;52,8;54,5
269,966;52,7;54,5
270,966;52,7;54,4
271,966;52,6;54,3
272,966;52,5;54,6
273,966;52,6;54,5
274,966;52,7;54,4
275,966;52,8;54,2
276,966;53,0;54,2
277,966;53,1;54,3
278,966;53,0;54,3
279,966;53,0;54,3
280,966;53,1;54,4
281,966;53,2;54,3
282,966;53,2;54,3
283,966;53,2;54,2
284,966;53,2;54,2
285,966;53,2;54,1
286,966;53,0;54,1
287,966;52,9;54,0
288,966;53,0;53,7
289,966;52,5;52,9
290,966;52,2;52,6
291,966;52,2;52,7
292,966;52,1;52,6
293,966;51,6;52,2
294,966;51,5;52,3
295,966;51,6;52,0
296,966;51,5;52,1
297,966;51,4;52,1
298,966;51,4;51,8
299,966;51,5;52,0
300,966;51,6;52,1
301,966;51,5;51,9
302,966;51,3;51,8
303,966;51,1;51,7
304,966;51,3;51,7
305,966;51,0;51,6
306,966;51,1;51,6
307,966;50,6;51,1
308,966;50,0;50,8
309,966;50,2;50,8
310,966;50,5;50,8
311,966;50,5;50,9
312,966;50,6;51,0
313,966;50,6;51,0
314,966;50,7;51,1
315,966;50,6;51,0
316,966;50,6;51,0
317,966;50,6;51,0
318,966;50,6;50,9
319,966;50,5;50,9
320,966;50,4;50,8
321,966;50,3;50,8
322,966;50,0;50,5
323,966;50,0;50,5
324,966;49,9;50,4
325,966;49,9;50,5
326,966;50,0;50,4
327,966;50,0;50,5
328,966;49,9;50,2
329,966;49,7;50,1
330,966;49,7;50,1
331,966;49,3;50,2
332,966;49,4;50,1
333,966;49,6;50,2
334,966;49,6;50,2
335,966;49,6;50,1
336,966;49,7;50,1
337,966;49,7;50,1
338,966;49,7;50,1
339,966;49,7;50,2
340,966;49,4;50,1
341,966;49,1;50,1
342,966;48,9;50,1
343,966;48,9;50,1
344,966;48,9;50,1
345,966;49,2;50,1
346,966;49,3;50,1
347,966;49,3;50,1
348,966;49,4;50,1
349,966;49,1;50,1
350,966;49,0;50,1
351,966;48,8;50,1
352,966;48,8;50,1
353,966;48,7;50,1
354,966;48,6;50,2
355,966;48,7;50,2
356,966;48,7;50,2
357,966;48,8;50,2
358,966;48,9;50,1
359,966;48,8;50,1
360,966;48,8;50,0
361,966;48,8;50,0
362,966;48,7;50,1
363,966;48,7;50,0
364,966;48,7;50,0
365,966;48,7;50,0
366,966;48,6;50,0
367,966;48,6;49,9
368,966;48,7;49,9
369,966;48,6;49,8
370,966;48,5;49,8
371,966;48,4;49,8
372,966;48,3;49,8
373,966;48,3;49,7
374,966;48,3;49,7
375,966;48,4;49,6
376,966;48,4;49,7
377,966;48,4;49,7
378,966;48,3;49,6
379,966;48,3;49,7
380,966;48,3;49,6
381,966;48,1;49,6
382,966;48,0;49,6
383,966;47,9;49,6
384,966;47,9;49,5
385,966;47,9;49,6
386,966;47,8;49,6
387,966;47,8;49,6
388,966;47,9;49,4
389,966;48,0;49,2
390,966;48,1;49,2
391,966;48,1;49,2
392,966;48,1;49,3
393,966;48,1;49,0
394,966;48,1;49,0
395,966;48,1;49,0
396,966;51,9;75,1
399,066;48,0;49,1
400,066;47,8;49,1
401,066;47,7;49,1
402,066;47,7;49,0
403,066;47,7;49,2
404,066;47,8;49,1
405,066;47,7;49,0
406,066;47,8;49,1
407,066;47,8;49,1
408,066;47,6;49,2
409,066;47,6;49,2
410,066;47,6;49,2
411,066;47,7;49,0
412,066;47,7;49,0
413,066;47,6;49,1
414,066;47,5;49,1
415,066;47,5;49,1
416,066;47,5;49,1
417,066;47,6;49,1
418,066;47,4;49,1
419,066;47,4;49,1
420,066;47,3;49,0
421,066;47,4;49,0
422,066;47,4;49,0
423,066;47,5;49,0
424,066;47,5;49,0
425,066;47,6;49,0
426,066;47,6;49,1
427,066;47,6;49,1
428,066;47,6;49,1
429,066;47,6;49,1
430,066;47,6;49,0
431,066;47,5;49,1
432,066;47,4;49,0
433,066;47,2;49,0
434,066;47,3;48,9
435,066;47,3;48,8
436,066;47,4;48,8
437,066;47,3;48,8
438,066;47,1;48,8
439,066;47,1;48,8
440,066;47,1;48,8
441,066;47,1;48,8
442,066;47,2;48,9
443,066;47,1;48,9
444,066;47,0;48,9
445,066;46,9;48,8
446,066;47,0;48,8
447,066;47,0;48,8
448,066;47,1;48,8
449,066;47,2;48,8
450,066;47,1;48,7
451,066;47,1;48,7
452,066;47,0;48,7
453,066;46,9;48,8
454,066;47,0;48,8
455,066;47,0;48,8
456,066;47,0;48,8
457,066;47,0;48,8
458,066;47,0;48,8
459,066;47,0;48,8
460,066;47,1;48,8
461,066;47,0;48,8
462,066;47,0;48,9
463,066;46,9;48,8
464,066;47,0;48,9
465,099;47,0;48,9
466,099;47,0;48,8
467,099;47,0;48,8
468,099;47,0;48,7
469,099;46,8;48,6
470,099;46,8;48,6
471,099;46,9;48,6
472,099;46,9;48,6
473,099;46,8;48,7
474,099;46,9;48,6
475,099;47,0;48,5
476,099;47,0;48,5
477,099;47,0;48,5
478,099;46,9;48,5
479,099;46,9;48,6
480,099;46,8;48,6
481,099;46,8;48,6
482,099;46,7;48,5
483,099;46,8;48,5
484,099;46,7;48,6
485,099;46,6;48,5
486,099;46,5;48,5
487,099;46,6;48,5
488,099;46,7;48,5
489,099;46,7;48,5
490,099;46,7;48,4
491,099;46,7;48,4
492,099;46,6;48,4
493,099;46,6;48,3
494,099;46,6;48,4
495,099;46,7;48,4
496,099;46,7;48,4
497,099;46,6;48,4
498,099;46,5;48,3
499,099;46,5;48,3
500,099;46,6;48,3
501,099;46,5;48,3
502,099;46,5;48,3
503,099;46,5;48,3
504,099;46,4;48,3
505,099;46,4;48,3
506,099;46,5;48,2
507,099;46,5;48,2
508,099;46,5;48,2
509,099;46,5;48,2
510,099;46,4;48,1
511,099;46,4;48,2
512,099;46,4;48,2
513,099;46,3;48,2
514,099;46,4;48,2
515,099;46,4;48,2
516,099;46,2;48,2
517,099;46,2;48,2
518,099;46,3;48,2
519,099;46,2;48,2
520,099;46,3;48,2
521,099;46,3;48,2
522,099;46,3;48,2
523,099;46,3;48,2
524,099;46,2;48,3
525,099;46,2;48,3
526,099;46,2;48,2
527,099;46,3;48,2
528,099;46,3;48,2
529,099;46,2;48,2
530,099;46,1;48,2
531,099;45,9;48,1
532,099;45,9;48,0
533,099;45,9;48,0
534,099;45,8;48,0
535,099;45,8;48,0
536,099;45,8;48,0
537,099;45,8;48,0
538,099;45,8;48,0
539,099;45,8;48,0
540,099;45,7;48,0
541,099;45,7;48,0
542,099;45,7;48,0
543,099;45,7;47,9
544,099;45,8;48,0
545,099;45,7;47,9
546,099;45,7;47,9
547,099;45,8;47,9
548,099;45,8;47,9
549,099;45,9;48,0
550,099;45,8;47,9
551,099;45,8;47,9
552,099;45,8;47,9
553,099;45,8;47,8
554,099;45,8;47,8
555,099;45,8;47,8
556,099;45,8;47,8
557,099;45,8;47,8
558,099;45,8;47,8
559,099;45,8;47,8
560,099;45,7;47,8
561,099;45,7;47,7
562,099;45,7;47,8
563,099;45,8;47,7
564,099;45,8;47,7
565,099;45,8;47,7
566,099;45,9;47,8
567,099;45,8;47,8
568,099;45,7;47,8
569,099;45,6;47,7
570,099;45,7;47,8
571,099;45,7;47,8
572,099;45,8;47,8
573,099;45,8;47,8
574,099;45,8;47,8
575,099;52,3;75,3
577,166;45,9;47,8
578,166;45,9;47,8
579,166;45,9;47,7
580,166;45,9;47,7
581,166;45,9;47,6
582,166;45,9;47,6
583,166;45,8;47,6
584,166;45,8;47,6
585,166;45,8;47,6
586,166;45,8;47,6
587,166;45,7;47,6
588,166;45,8;47,6
589,166;45,7;47,6
590,166;45,7;47,6
591,166;45,7;47,6
592,166;45,6;47,6
593,166;45,6;47,5
594,166;45,6;47,5
595,166;45,5;47,5
596,166;45,5;47,6
597,166;45,5;47,6
598,166;45,5;47,6
599,166;45,5;47,6
600,166;45,5;47,6
601,166;45,5;47,6
602,166;45,4;47,6
603,166;45,4;47,5
604,166;45,4;47,5
605,166;45,4;47,5
606,166;45,4;47,5
607,166;45,4;47,5
608,166;45,4;47,5
609,166;45,4;47,5
610,166;45,4;47,5
611,166;45,4;47,5
612,166;45,4;47,5
613,166;45,4;47,5
614,166;45,4;47,5
615,166;45,4;47,5
616,166;45,4;47,5
617,166;45,4;47,5
618,166;45,4;47,5
619,166;45,4;47,4
620,166;45,4;47,4
621,166;45,4;47,3
622,166;45,4;47,4
623,166;45,3;47,5
624,166;45,3;47,4
625,166;45,3;47,4
626,166;45,3;47,4
627,166;45,3;47,5
628,166;45,3;47,5
629,166;45,4;47,4
630,166;45,3;47,4
631,166;45,3;47,4
632,166;45,4;47,4
633,166;45,4;47,3
634,166;45,4;47,3
635,166;45,4;47,2
636,166;45,4;47,2
637,166;45,4;47,2
638,166;45,3;47,2
639,166;45,3;47,2
640,166;45,3;47,2
641,166;45,2;47,2
642,166;45,2;47,2
643,166;45,2;47,1
644,166;45,3;47,1
645,166;45,2;47,1
646,166;45,2;47,0
647,166;45,3;47,1
648,166;45,3;47,1
649,166;45,2;47,0
650,166;45,2;47,1
651,166;45,2;47,2
652,166;45,3;47,2
653,166;45,2;47,1
654,166;45,1;47,2
655,166;45,1;47,2
656,166;45,0;47,2
657,166;45,0;47,2
658,166;44,9;47,2
659,166;44,9;47,2
660,166;44,9;47,1
661,166;44,9;47,1
662,166;44,9;47,1
663,166;44,9;47,0
664,166;44,9;47,0
665,166;44,9;46,9
666,166;44,9;46,9
667,166;44,9;46,9
668,166;44,9;46,9
669,166;45,0;46,9
670,166;45,0;46,9
671,166;45,0;46,9
672,166;45,0;46,9
673,166;45,0;46,9
674,166;44,9;46,9
675,166;45,0;46,9
676,166;44,9;46,9
677,166;44,9;46,9
678,166;44,9;46,9
679,166;44,9;46,9
680,166;45,0;46,9
681,166;45,0;46,9
682,166;44,9;46,8
683,166;44,9;46,9
684,166;44,8;46,8
685,166;44,8;46,9
686,166;44,7;46,9
687,166;44,7;46,8
688,166;44,7;46,9
689,166;44,7;46,8
690,166;44,7;46,8
691,166;44,7;46,8
692,166;44,8;46,8
693,166;44,7;46,8
694,166;44,7;46,7
695,166;44,7;46,8
696,166;44,6;46,7
697,166;44,7;46,7
698,166;44,6;46,7
699,166;44,7;46,7
700,166;44,7;46,7
701,166;44,7;46,7
702,166;44,7;46,7
703,166;44,7;46,7
704,166;44,6;46,7
705,166;44,6;46,7
706,166;44,6;46,7
707,166;44,7;46,6
708,166;44,6;46,7
709,166;44,6;46,6
710,166;44,6;46,6
711,166;44,6;46,5
712,166;44,5;46,6
713,166;44,6;46,6
714,166;44,6;46,5
715,166;44,6;46,6
716,166;44,6;46,5
717,166;44,6;46,5
718,166;44,7;46,5
719,166;44,7;46,5
720,166;44,6;46,5
721,166;44,6;46,5
722,166;44,6;46,5
723,166;44,6;46,5
724,166;44,6;46,5
725,166;44,5;46,5
726,166;44,5;46,5
727,166;44,5;46,5
728,166;44,5;46,5
729,166;44,6;46,5
730,166;44,5;46,5
731,166;44,4;46,5
732,166;44,4;46,5
733,166;44,4;46,4
734,166;44,4;46,4
735,166;44,4;46,4
736,166;44,4;46,4
737,166;44,5;46,4
738,166;44,5;46,4
739,166;44,5;46,4
740,166;44,5;46,3
741,166;44,5;46,3
742,166;44,4;46,3
743,166;44,4;46,3
744,166;44,4;46,3
745,166;44,4;46,4
746,166;44,4;46,3
747,166;44,4;46,3
748,166;44,4;46,3
749,166;44,4;46,3
750,166;44,4;46,3
751,166;44,4;46,3
752,166;44,4;46,3
753,166;44,4;46,3
754,166;44,4;46,2
755,166;44,4;46,3
756,166;44,3;46,3
757,199;44,3;46,2
758,199;44,3;46,2
759,199;44,3;46,2
760,199;44,3;46,3
761,199;44,3;46,3
762,199;44,3;46,2
763,199;44,3;46,2
764,199;44,3;46,2
765,199;44,2;46,2
766,199;44,2;46,2
767,199;44,3;46,2
768,199;44,2;46,2
769,199;44,2;46,1
770,199;44,2;46,1
771,199;44,2;46,1
772,199;44,2;46,1
773,199;44,2;46,1
774,199;44,1;46,1
775,199;44,1;46,1
776,199;44,0;46,1
779,066;44,2;46,1
780,066;44,2;46,1
781,066;44,2;46,1
782,066;44,2;46,1
783,066;44,2;46,1
784,066;44,2;46,1
785,066;44,2;46,1
786,066;44,2;46,1
787,066;44,1;46,0
788,066;44,0;46,0
789,066;43,9;46,0
790,066;44,0;46,0
791,066;44,0;46,0
792,066;44,0;46,0
793,066;44,0;46,0
794,066;44,0;46,0
795,066;44,0;46,0
796,066;43,9;46,0
797,066;43,9;46,0
798,066;43,9;46,0
799,066;43,9;46,0
800,066;43,8;46,0
801,066;43,8;46,0
802,066;43,8;46,0
803,066;43,8;45,9
804,066;43,9;46,0
805,066;43,9;46,0
806,066;43,9;45,9
807,066;43,9;46,0
808,066;43,9;45,9
809,066;43,8;45,9
810,066;43,8;45,9
811,066;43,8;45,9
812,066;43,7;45,9
813,066;43,7;45,9
814,066;43,7;45,9
815,066;43,7;45,9
816,066;43,7;45,9
817,066;43,7;45,9
818,066;43,7;45,8
819,066;43,7;45,8
820,066;43,7;45,8
821,066;43,7;45,9
822,066;43,7;45,8
823,066;43,7;45,8
824,066;43,7;45,8
825,066;43,7;45,8
826,066;43,7;45,8
827,066;43,7;45,7
828,066;43,7;45,7
829,066;43,7;45,7
830,066;43,7;45,7
831,066;43,7;45,7
832,066;43,8;45,7
833,066;43,8;45,8
834,066;43,7;45,8
835,066;43,7;45,7
836,066;43,8;45,7
837,066;43,8;45,7
838,066;43,8;45,7
839,066;43,7;45,7
840,066;43,6;45,7
841,066;43,6;45,6
842,066;43,6;45,7
843,066;43,5;45,7
844,066;43,5;45,7
845,066;43,5;45,7
846,066;43,6;45,6
847,066;43,6;45,7
848,066;43,6;45,6
849,066;43,6;45,6
850,066;43,6;45,6
851,066;43,6;45,6
852,066;43,5;45,5
853,066;43,5;45,6
854,066;43,5;45,6
855,066;43,5;45,6
856,066;43,5;45,5
857,066;43,4;45,5
858,066;43,4;45,6
859,066;43,4;45,5
860,066;43,4;45,5
861,066;43,5;45,5
862,066;43,5;45,6
863,066;43,5;45,5
864,066;43,5;45,5
865,066;43,5;45,5
866,066;43,5;45,5
867,066;43,4;45,5
868,066;43,4;45,5
869,066;43,3;45,5
870,066;43,3;45,5
871,066;43,3;45,5
872,066;43,3;45,5
873,066;43,3;45,5
874,066;43,3;45,5
875,066;43,3;45,5
876,066;43,3;45,5
877,066;43,3;45,5
878,066;43,3;45,5
879,066;43,3;45,5
880,066;43,3;45,5
881,066;43,3;45,4
882,066;43,3;45,4
883,066;43,3;45,5
884,066;43,3;45,5
885,066;43,3;45,4
886,066;43,3;45,4
887,066;43,3;45,5
888,066;43,3;45,4
889,066;43,3;45,4
890,066;43,3;45,4
891,066;43,2;45,4
892,066;43,3;45,4
893,066;43,3;45,3
894,066;43,3;45,4
895,066;43,3;45,3
896,066;43,3;45,3
897,066;43,3;45,3
898,066;43,2;45,2
899,066;43,2;45,2
900,066;43,2;45,2
901,066;43,2;45,2
902,066;43,1;45,2
903,066;43,1;45,2
904,066;43,1;45,2
905,066;43,2;45,2
906,066;43,2;45,2
907,066;43,1;45,2
908,066;43,1;45,2
909,066;43,1;45,1
910,066;43,1;45,2
911,066;43,1;45,1
912,066;43,1;45,1
913,066;43,0;45,1
914,066;43,1;45,1
915,099;43,0;45,1
916,099;43,0;45,2
917,099;43,0;45,1
918,099;43,0;45,2
919,099;42,9;45,1
920,099;43,0;45,1
921,099;43,0;45,1
922,099;43,0;45,1
923,099;43,0;45,1
924,099;43,0;45,1
925,099;43,0;45,1
926,099;42,9;45,1
927,099;43,0;45,1
928,099;43,0;45,1
929,099;42,9;45,1
930,099;43,0;45,0
931,099;43,0;45,1
932,099;42,9;45,1
933,099;42,9;45,1
934,099;42,8;45,0
935,099;42,9;45,1
936,099;42,9;45,1
937,099;42,9;45,0
938,099;42,9;45,0
939,099;42,9;45,0
940,099;42,9;45,0
941,099;42,9;45,0
942,099;42,9;45,0
943,099;42,8;45,0
944,099;42,9;45,0
945,099;42,9;45,0
946,099;42,9;45,0
947,099;42,9;44,9
948,099;42,8;44,9
949,099;42,8;44,9
950,099;42,8;45,0
951,099;42,8;44,9
952,099;42,9;44,9
953,099;42,9;44,9
954,099;42,9;44,9
955,099;42,8;44,9
956,099;42,8;44,9
957,099;42,8;44,9
958,099;42,8;45,0
959,099;42,8;44,9
960,099;42,8;45,0
961,099;42,7;45,0
962,099;42,7;44,9
963,099;42,7;44,8
964,099;42,7;44,9
965,099;42,7;44,9
966,099;42,7;44,8
967,099;42,8;44,9
968,099;42,8;44,8
969,099;42,8;44,9
970,099;42,7;44,9
971,099;42,7;44,9
972,099;42,7;44,9
973,132;42,7;44,8
974,132;42,7;44,9
975,132;42,7;44,8
976,132;42,6;44,9
977,132;42,6;44,8
978,132;42,6;44,8
979,132;42,6;44,8
980,132;42,6;44,8
981,132;42,6;44,8
982,132;42,6;44,8
983,132;42,6;44,8
984,132;42,5;44,7
985,132;42,5;44,7
986,132;42,5;44,7
987,132;42,6;44,7
988,132;42,6;44,7
989,132;42,6;44,7
990,132;42,6;44,7
991,132;42,5;44,7
992,132;42,5;44,7
993,132;42,5;44,7
994,132;42,5;44,7
995,132;42,5;44,7
996,132;42,5;44,7
999,899;42,5;44,7
1000,899;42,5;44,7
1001,932;42,6;44,7
1002,932;42,5;44,6
1003,932;42,5;44,6
1004,965;42,5;44,6
1005,965;42,5;44,6
1006,965;42,5;44,6
1007,965;42,5;44,6
1008,965;42,4;44,5
1009,965;42,4;44,5
1010,965;42,4;44,5
1011,965;42,4;44,5
1012,965;42,4;44,5
1013,965;42,4;44,6
1014,965;42,4;44,5
1015,965;42,4;44,6
1016,965;42,4;44,5
1017,965;42,4;44,5
1018,965;42,5;44,5
1019,965;42,4;44,5
1020,965;42,4;44,5
1021,965;42,4;44,5
1022,965;42,4;44,5
1023,965;42,3;44,5
1024,965;42,3;44,5
1025,965;42,4;44,5
1026,965;42,4;44,5
1027,965;42,3;44,5
1028,965;42,3;44,5
1029,965;42,3;44,5
1030,965;42,3;44,5
1031,965;42,3;44,4
1032,965;42,3;44,5
1033,965;42,2;44,4
1034,965;42,2;44,4
1035,965;42,2;44,4
1036,965;42,2;44,4
1037,965;42,2;44,4
1038,965;42,2;44,4
1039,965;42,2;44,4
1040,965;42,2;44,4
1041,965;42,2;44,4
1042,965;42,2;44,4
1043,965;42,2;44,4
1044,965;42,2;44,4
1045,965;42,1;44,4
1046,965;42,2;44,4
1047,965;42,2;44,4
1048,965;42,2;44,4
1049,965;42,2;44,3
1050,965;42,2;44,3
1051,965;42,2;44,3
1052,965;42,2;44,3
1053,965;42,1;44,3
1054,965;42,1;44,3
1055,965;42,1;44,3
1056,965;42,0;44,3
1057,965;42,0;44,3
1058,965;42,1;44,3
1059,965;42,1;44,3
1060,965;42,1;44,3
1061,965;42,1;44,3
1062,965;42,1;44,3
1063,965;42,1;44,3
1064,965;42,1;44,3
1065,965;42,0;44,3
1066,965;42,0;44,2
1067,965;42,0;44,3
1068,965;42,0;44,3
1069,965;42,1;44,3
1070,965;42,0;44,2
1071,965;42,0;44,2
1072,965;42,0;44,2
1073,965;42,0;44,2
1074,965;42,0;44,2
1075,965;42,0;44,2
1076,965;42,0;44,2
1077,965;42,1;44,2
1078,965;42,0;44,2
1079,965;42,0;44,2
1080,965;42,1;44,2
1081,965;42,1;44,1
1082,965;42,1;44,2
1083,965;42,0;44,1
1084,965;42,0;44,2
1085,965;42,0;44,1
1086,965;42,0;44,2
1087,965;42,0;44,1
1088,965;41,9;44,1
1089,965;41,9;44,2
1090,965;41,9;44,1
1091,965;41,9;44,1
1092,965;41,9;44,1
1093,965;41,9;44,1
1094,965;41,9;44,1
1095,965;42,0;44,2
1096,965;41,9;44,1
1097,965;41,8;44,1
1098,965;41,8;44,2
1099,965;41,8;44,2
1100,965;41,7;44,1
1101,965;41,7;44,1
1102,965;41,7;44,1
1103,965;41,7;44,1
1104,965;41,7;44,1
1105,965;41,7;44,1
1106,965;41,7;44,1
1107,965;41,7;44,1
1108,965;41,7;44,1
1109,965;41,7;44,0
1110,965;41,7;44,0
1111,965;41,7;44,0
1112,965;41,7;44,0
1113,965;41,7;44,0
1114,965;41,7;44,0
1115,965;41,7;44,0
1116,965;41,7;44,0
1117,965;41,7;44,0
1118,965;41,7;44,0
1119,965;41,7;44,0
1120,965;41,7;44,0
1121,965;41,7;44,0
1122,965;41,7;44,0
1123,965;41,7;44,0
1124,965;41,7;44,0
1125,965;41,7;43,9
1126,965;41,7;44,0
1127,965;41,7;43,9
1128,965;41,7;44,0
1129,965;41,7;43,9
1130,965;41,7;44,0
1131,965;41,7;43,9
1132,965;41,7;44,0
1133,965;41,7;43,9
1134,965;41,7;44,0
1135,965;41,7;43,9
1136,965;41,6;43,9
1137,965;41,6;43,9
1138,965;41,6;43,9
1139,965;41,6;43,9
1140,965;41,6;43,9
1141,965;41,6;43,9
1142,965;41,6;43,9
1143,965;41,6;43,9
1144,965;41,6;43,9
1145,965;41,6;43,9
1146,965;41,6;43,8
1147,965;41,5;43,8
1148,965;41,6;43,8
1149,965;41,6;43,8
1150,965;41,6;43,8
1151,965;41,5;43,8
1152,965;41,6;43,8
1153,965;41,6;43,8
1154,965;41,5;43,8
1155,965;41,5;43,8
1156,965;41,5;43,8
1157,965;41,4;43,8
1158,965;41,4;43,8
1159,965;41,4;43,8
1160,965;41,5;43,8
1161,965;41,5;43,8
1162,965;41,4;43,8
1163,965;41,4;43,7
1164,965;41,4;43,8
