frame;frente
0;56,375
1;54,75
2;55,375
3;53,375
4;52
5;52,375
6;51
7;51,375
8;50,75
9;50
10;49
11;50,5
12;52,5
13;53,5
14;52
15;53,375
16;53,5
17;54
18;53,625
19;53,375
20;54
21;54
22;55
23;54,5
24;53,625
25;53,5
26;54,875
27;53
28;53,5
29;53,5
30;53
31;52
32;54
33;52
34;53,5
35;53,5
36;54
37;54
38;52,25
39;54
40;53
41;52,5
42;53,5
43;51
44;51
45;53
46;51,5
47;52
48;53
49;51,5
50;50,375
51;52
52;52
53;51
54;51
55;51
56;51,25
57;51,5
58;51
59;51
60;51,375
61;51,5
62;51,125
63;51
64;51
65;51
66;50,5
67;50
68;49,5
69;49,625
70;49,75
71;50,5
72;50
73;48,5
74;50,125
75;50
76;50,5
77;49,5
78;50
79;50
80;50
81;50
82;50
83;50,5
84;49,875
85;33,5
86;51,5
87;50
88;50,625
89;51
90;50
91;50
92;50,5
93;50,5
94;50,5
95;50,5
96;50,5
97;50,5
98;50
99;50
100;49,75
101;49
102;50,5
103;50,5
104;50
105;49
106;50,5
107;50,5
108;50
109;50,5
110;50,375
111;49,5
112;50,5
113;50
114;50,125
115;50
116;49
117;49,75
118;49
119;49,5
120;50,5
121;49,5
122;50,5
123;49,5
124;49,75
125;49
126;49,5
127;49
128;49,5
129;49,75
130;49
131;49,5
132;49
133;49,5
134;49,5
135;49
136;49,5
137;49,5
138;49
139;49,5
140;48
141;48,875
142;49,125
143;49,125
144;48,5
145;48,875
146;49,375
147;48,25
148;48,5
149;49
150;47,875
151;48,25
152;48,5
153;49,125
154;48
155;48,25
156;48,5
157;48,25
158;48
159;48
160;48,5
161;48,5
162;47,5
163;48
164;48,375
165;48,5
166;47,375
167;48
168;48
169;48,5
170;48,5
171;47
172;47,5
173;47,875
174;48
175;48,25
176;47
177;47
178;47,375
179;47,5
180;47,75
181;47,875
182;46,5
183;47
184;47,25
185;47,375
186;47,375
187;46,75
188;46,625
189;46,875
190;46,75
191;47,125
192;47,375
193;47,5
194;46
195;46
196;46,125
197;46,75
198;47
199;47,125
200;46,75
201;45,625
202;46
203;46
204;46,25
205;46,5
206;46,5
207;46,875
208;45,625
209;45,75
210;46
211;46
212;46
213;46,25
214;46,5
215;46,5
216;45,75
217;45
218;45
219;45,5
220;45,875
221;45,875
222;46
223;46
224;46,375
225;44,5
226;45
227;45
228;45
229;45
230;45,5
231;45,5
232;45,5
233;45,5
234;30,625
235;44
236;44,5
237;44,5
238;45
239;44,875
240;45
241;45
242;44,625
243;44,875
244;43,5
245;43,875
246;44
247;44
248;44
249;44
250;44,375
251;44,25
252;44,5
253;44,5
254;44,5
255;43
256;43
257;43
258;43
259;43,125
260;43,375
261;43,5
262;43,5
263;43,5
264;43,5
265;43,5
266;43,5
267;43,5
268;42,875
269;42
270;42
271;42,75
272;43
273;43
274;43
275;43
276;43
277;43
278;43
279;43
280;43
281;43
282;43,5
283;43
284;42
285;42
286;42
287;42
288;42
289;42
290;42
291;42
292;42
293;42,125
294;42,25
295;42,375
296;42,5
297;42,5
298;42
299;42
300;41,5
301;41,375
302;41
303;41
304;41
305;41
306;41
307;41
308;41
309;41,125
310;41,5
311;41,5
312;41,5
313;41,5
314;41,5
315;41,5
316;41,5
317;41
318;39,5
319;39,75
320;40
321;40
322;40
323;40
324;40
325;40
326;40
327;40
328;40
329;40,125
330;40,25
331;40,5
332;40,5
333;40,5
334;40,5
335;40,5
336;40,5
337;40,5
338;40,5
339;40,5
340;38,5
341;38,625
342;39
343;39
344;39
345;39
346;39
347;39
348;39
349;39
350;39
351;39
352;39,25
353;39,25
354;39,5
355;39,5
356;39,5
357;39,5
358;39,5
359;39,5
360;39,5
361;39,5
362;39
363;38,5
364;37,5
365;38
366;37,625
367;37,75
368;38
369;38
370;38
371;38
372;38
373;38
374;38
375;38
376;38
377;38
378;38
379;38
380;38,25
381;38,25
382;38,375
383;38,5
384;38,5
385;38,5
386;38,5
387;38,5
388;31,125
389;37
390;36,5
391;36,5
392;36,5
393;36,5
394;36,625
395;37
396;37
397;37
398;37
399;37
400;37
401;37
402;37
403;37
404;37
405;37
406;37
407;37
408;37
409;37
410;37
411;37,375
412;37,5
413;37,375
414;37,5
415;37,5
416;37,5
417;37,5
418;37,5
419;37,5
420;37
421;35,5
422;35,5
423;35,5
424;35,5
425;35,5
426;35,5
427;35,5
428;35,5
429;35,625
430;35,875
431;36
432;36
433;36
434;36
435;36
436;36
437;36
438;36
439;36
440;36
441;36
442;36
443;36
444;36
445;36
446;36
447;36
448;36
449;36
450;36
451;36,375
452;36,5
453;36,5
454;36,5
455;35,5
456;36,5
457;36,5
458;36,5
459;34,75
460;34,875
461;34,5
462;34,5
463;34,5
464;34,5
465;34,5
466;34,5
467;34,5
468;34,5
469;34,5
470;34,5
471;34,625
472;34,875
473;34,875
474;35
475;35
476;35
477;35
478;35
479;35
480;35
481;35
482;35
483;35
484;35
485;35
486;35
487;35
488;35
489;35
490;35
491;35
492;35
493;35
494;35
495;35
496;35
497;35
498;35
499;34,375
500;33,125
501;34,125
502;33,125
503;33
504;33,75
505;34,5
506;33,5
507;33,5
508;33,5
509;33,5
510;33,5
511;33,5
512;33,5
513;33,5
514;33,5
515;33,5
516;33,375
517;33,5
518;33,5
519;33,5
520;33,5
521;33,5
522;34
523;34
524;34
525;34
526;34
527;34
528;34
529;34
530;34
531;34
532;34
533;34
534;34
535;34
536;34
537;34
538;34
539;34
540;34
541;34
542;34
543;34
544;34
545;34
546;33,375
547;31,5
548;31,5
549;32,125
550;31,5
551;31,5
552;31,5
553;32,125
554;31,625
555;31,625
556;32
557;32,25
558;32,25
559;32,25
560;32,25
561;32,375
562;32,125
563;32,5
564;32,5
565;32,5
566;32,5
567;32,375
568;32,5
569;32,5
570;32,5
571;32,5
572;32,5
573;32,5
