tf;av;max
102,5;52,7;53,7
103,5;53,1;54
104,5;53,2;54
105,5;53,3;54
106,5;53,4;54
107,5;53,6;54,2
108,5;53,6;54,3
109,5;53,5;54,2
110,5;53,4;54,1
111,5;53,5;54,1
112,5;53,4;54
113,5;53,2;54
114,5;53,2;54
115,5;52,8;53,8
116,5;52,4;53,7
117,5;52,6;53,7
118,5;53,3;53,8
119,5;53,4;53,8
120,5;53,4;53,9
121,5;53;54
122,5;52,8;54
123,5;53,1;53,8
124,5;53;53,9
125,5;53,1;53,8
126,5;53,4;53,7
127,5;53,4;53,7
128,5;53,3;53,8
129,5;53,4;54,4
130,5;53,1;54,2
131,5;52,8;53,8
132,5;52,5;53,8
133,5;52;53,8
134,5;51,6;53,2
135,5;51,4;52,7
136,5;51,7;52,7
137,5;51,1;52,1
138,5;51,1;52
139,5;50,7;51,7
140,5;50,4;51,5
141,5;50,2;51,4
142,5;50;51,2
143,5;50,3;51,1
144,5;50,3;51
145,5;49,9;50,9
146,5;49,4;50,8
147,5;49,8;52,6
148,5;49,8;52,6
149,5;49,8;52,2
150,5;49,3;52
151,5;49,2;52,2
152,5;49,3;51,9
153,5;49;51,6
154,5;48,8;51,4
155,5;49;51,4
156,5;48,7;51,3
157,5;48,8;51,3
158,5;48,8;51,3
159,5;48,8;51,2
160,5;48,8;51,2
161,5;48,7;50,9
162,5;48,9;51
163,5;48,8;51
164,5;48,7;50,8
165,5;48,5;50,5
166,5;48,3;50,4
167,5;48,5;50,4
168,5;48,3;50,4
169,5;48,1;50,1
170,5;48;50,2
171,5;47,9;50,1
172,5;48,1;50,1
173,5;48,1;50,1
174,5;48,2;49,9
175,5;48,1;49,9
176,5;48,2;49,8
177,5;48,2;49,6
178,5;48,1;49,6
179,5;48,2;49,7
180,5;48,3;49,6
183,1;48,1;49,5
184,1;48;49,5
185,1;47,6;49,3
186,1;47,7;49,4
187,1;47,6;49,4
188,1;47,5;49,3
189,1;47,3;49,3
190,1;47,3;49,4
191,1;47,6;49,4
192,1;47,4;49,3
193,1;47,4;49,4
194,1;47,4;49,4
195,1;47,4;49,3
196,1;47,2;49,3
197,1;47,2;49,2
198,1;47,4;49,4
199,1;47,1;49,2
200,1;47,2;49
201,1;47,1;48,8
202,1;47,2;49
203,1;47,2;48,8
204,1;47,2;48,8
205,1;47,1;48,8
206,1;47;48,8
207,1;46,9;48,9
208,1;46,8;48,8
209,1;46,7;48,8
210,1;46,8;48,8
211,1;46,8;48,8
212,1;46,7;48,8
213,1;46,7;48,8
214,1;46,8;48,8
215,1;46,7;48,5
216,1;46,6;48,5
217,1;46,6;48,6
218,1;46,4;48,6
219,1;46,4;48,6
220,1;46,2;48,5
221,1;46,3;48,6
222,1;46,1;48,6
223,1;46,3;48,6
224,1;46,4;48,5
225,1;46,4;48,5
226,1;46,3;48,4
227,1;46,4;48,5
228,1;46,3;48,5
229,1;46,2;48,4
230,1;46,2;48,3
231,1;46,1;48,3
232,1;46,2;48,3
233,1;46,2;48,3
234,1;46,2;48,3
235,1;46,3;48,2
236,1;46,1;48,2
237,1;46;48
238,1;45,9;48
239,1;45,9;47,8
240,1;45,8;47,8
241,1;45,9;47,7
242,1;45,8;47,8
243,1;46,1;47,9
244,1;46;47,8
245,1;46;47,7
246,1;45,9;47,8
247,1;45,8;47,7
248,1;46;47,5
249,1;45,8;47,5
250,1;45,8;47,3
251,1;45,9;47,3
252,1;45,9;47,3
253,1;45,9;47,3
254,1;45,9;47,3
255,1;45,8;47,2
256,1;45,8;47,3
257,1;45,7;47,4
258,1;45,8;47,2
259,1;45,8;47,3
260,1;45,7;47,3
261,1;45,6;47,3
262,1;45,7;47,3
263,1;45,8;47,3
264,1;45,8;47,4
265,1;45,7;47,3
266,1;45,8;47,3
267,1;45,8;47,3
268,1;45,8;47,4
269,1;45,7;47,4
270,1;45,7;48,7
271,1;45,7;48,7
272,1;45,7;48,7
273,1;45,7;48,7
274,1;45,6;48,7
275,1;45,7;48,6
276,1;45,7;48,6
277,1;47;71,3
278,6;45,4;48,5
279,6;45,5;48,5
280,6;45,5;48,4
281,6;45,7;48,3
282,6;45,5;48,1
283,6;45,6;48
284,6;45,4;47,8
285,6;45,5;47,7
286,6;45,5;47,6
287,6;45,5;47,6
288,6;45,5;47,6
289,6;45,6;47,6
290,6;45,5;47,6
291,6;45,4;47,7
292,6;45,4;47,7
293,6;45,3;47,7
294,6;45,3;47,8
295,6;45,4;47,7
296,6;45,3;47,6
297,6;45,2;47,4
298,6;45,3;47,2
299,6;45,3;47,2
300,6;45,3;47,2
301,6;45,2;47,3
302,6;45,2;47,3
303,6;45,2;47,3
304,6;45,2;47,2
305,6;45,2;47,3
306,6;45,2;47,3
307,6;45,1;47,3
308,6;45,2;47,2
309,6;45;47,1
310,6;45,2;47
311,6;45,1;46,8
312,6;45;46,8
313,6;45;46,8
314,6;44,9;46,8
315,6;45;46,8
316,6;44,9;46,7
317,6;44,8;46,7
318,6;44,9;46,7
319,6;45;46,7
320,6;45;46,6
321,6;45;46,6
322,6;44,9;46,5
323,633;44,9;46,4
324,633;44,9;46,5
325,633;45;46,5
326,633;44,9;46,4
327,633;44,8;46,4
328,633;44,7;46,4
329,633;44,7;46,4
330,633;44,8;46,4
331,633;44,8;46,3
332,633;44,8;46,3
333,633;44,8;46,4
334,633;44,8;46,3
335,633;44,8;46,3
336,633;44,8;46,3
337,633;44,8;46,3
338,633;44,7;46,3
339,633;44,7;46,3
340,633;44,7;46,3
341,633;44,7;46,3
342,633;44,7;46,3
343,633;44,8;46,3
344,633;44,7;46,2
345,633;44,8;46,2
346,633;44,7;46,2
347,633;44,8;46,3
348,633;44,7;46,2
349,633;44,6;46,1
350,633;44,6;46,2
351,633;44,6;46,1
352,633;44,6;46,1
353,633;44,6;46,1
354,633;44,6;46
355,633;44,7;46,1
356,633;44,6;46
357,633;44,6;46
358,633;44,6;46
359,633;44,6;46
360,633;44,6;46
361,633;44,6;46
362,633;44,5;46
363,633;44,5;46
364,633;44,5;46
365,633;44,6;45,9
366,633;44,5;45,9
367,633;44,4;45,9
368,633;44,5;45,9
369,633;44,5;45,9
370,633;44,4;45,9
371,633;44,5;45,8
372,633;44,4;45,8
373,633;44,4;45,8
374,633;44,5;45,8
375,633;44,5;45,8
376,633;44,4;45,8
377,633;44,4;45,8
378,633;44,6;45,8
379,633;44,6;45,9
380,633;44,6;45,9
381,633;44,5;45,8
382,633;44,4;45,8
383,633;44,4;45,7
384,633;44,3;45,7
385,633;44,3;45,7
386,633;44,3;45,8
387,633;44,3;45,7
388,633;44,3;45,7
389,633;44,3;45,7
390,633;44,3;45,7
391,633;44,2;45,7
392,633;44,4;45,7
393,633;44,2;45,6
394,633;47,7;71,8
397;44,3;45,7
398;44,3;45,6
399;44,3;45,6
400;44,3;45,6
401;44,3;45,6
402;44,3;45,6
403;44,3;45,5
404;44,3;45,5
405;44,3;45,6
406;44,3;45,5
407;44,3;45,5
408;44,2;45,4
409;44,2;45,4
410;44,2;45,4
411;44,2;45,5
412;44,2;45,5
413;44,2;45,5
414;44,2;45,5
415;44,2;45,4
416;44,2;45,4
417;44,1;45,4
418;44,1;45,4
419;44,1;45,4
420;44,1;45,4
421;44,2;45,4
422;44,1;45,3
423;44;45,3
424;44,1;45,4
425;44,1;45,3
426;44,1;45,4
427;44,1;45,3
428;44,1;45,3
429;44,1;45,3
430;44;45,2
431;44,1;45,2
432;44,1;45,3
433;44;45,3
434;44;45,3
435;44;45,3
436;43,9;45,2
437;44;45,2
438;43,9;45,3
439;43,8;45,2
440;43,8;45,2
441;43,9;45,2
442;43,8;45,1
443;43,9;45,2
444;43,9;45,1
445;43,8;45,1
446;43,8;45,2
447;43,8;45,1
448;43,8;45,2
449;43,8;45,2
450;43,7;45,3
451;43,8;45,2
452;43,8;45,1
453;43,8;45,2
454;43,8;45,1
455;43,7;45,1
456;43,7;45,1
457;43,7;45,1
458;43,7;45,1
459;43,7;45
460;43,6;45
461;43,6;45
462;43,7;45
463;43,7;44,9
464;43,6;44,9
465;43,6;44,9
466;43,6;44,9
467;43,5;44,8
468;43,5;44,8
469;43,5;44,8
470;43,6;44,8
471;43,5;44,8
472;43,5;44,8
473;43,6;44,8
474;43,5;45
475;43,5;45,1
476;43,5;45,1
477;43,5;45,1
478;43,5;45
479;43,5;45
480;43,4;45
481;43,5;45
482;43,5;45
483;43,4;45
484;43,4;44,9
485;43,4;44,9
486;43,3;44,8
487;43,3;44,7
488;43,4;44,7
489;43,3;44,6
490;43,4;44,6
491;43,3;44,7
492;43,3;44,7
493;43,3;44,6
494;43,3;44,6
495;43,3;44,6
496;43,3;44,6
497;43,3;44,6
498;43,2;44,6
499;43,2;44,6
500;43,2;44,6
501;43,1;44,6
502;43,2;44,5
503;43,2;44,5
504;43,2;44,5
505;43,3;44,6
506;43,2;44,5
507;43,2;44,5
508;43,1;44,5
509;43,1;44,5
510;43;44,4
511;43,1;44,4
512;43;44,4
513;43;44,4
514;43;44,4
515;43;44,4
516;43;44,5
517;43;44,4
518;42,9;44,4
519;43;44,3
520;50,3;74
522,3;43;44,3
523,3;43;44,3
524,3;43;44,2
525,3;43;44,2
526,3;42,9;44,2
527,3;43;44,2
528,3;42,9;44,2
529,3;42,8;44,2
530,3;42,9;44,2
531,3;42,9;44,2
532,3;42,8;44,1
533,3;42,7;44
534,3;42,7;44
535,3;42,8;44
536,3;42,8;44,1
537,3;42,7;44,1
538,3;42,7;44,1
539,3;42,7;44
540,3;42,7;43,9
541,3;42,8;44
542,3;42,8;43,9
543,3;42,8;44
544,3;42,8;44
545,3;42,8;44
546,3;42,7;44
547,3;42,7;44
548,3;42,7;44
549,3;42,6;43,9
550,3;42,6;43,9
551,3;42,6;44
552,3;42,5;43,9
553,3;42,6;43,9
554,3;42,6;43,9
555,3;42,6;43,9
556,3;42,6;43,8
557,3;42,6;43,8
558,3;42,6;43,9
559,3;42,5;43,9
560,3;42,6;43,9
561,3;42,5;43,9
562,3;42,5;43,9
563,3;42,6;43,9
564,3;42,6;43,8
565,3;42,6;43,8
566,3;42,5;43,8
567,3;42,5;43,8
568,3;42,5;43,8
569,3;42,4;43,8
570,3;42,4;43,8
571,3;42,4;43,7
572,3;42,4;43,7
573,3;42,4;43,7
574,3;42,4;43,7
575,3;42,4;43,7
576,3;42,4;43,7
577,3;42,4;43,6
578,3;42,4;43,7
579,3;42,3;43,6
580,3;42,3;43,6
581,3;42,3;43,6
582,3;42,3;43,7
583,3;42,3;43,6
584,3;42,2;43,5
585,3;42,3;43,6
586,3;42,3;43,6
587,3;42,2;43,5
588,3;42,2;43,6
589,3;42,2;43,5
590,3;42,2;43,5
591,3;42,2;43,5
592,3;42,2;43,5
593,3;42,1;43,5
594,3;42,1;43,5
595,3;42,1;43,5
596,3;42,1;43,4
597,3;42,1;43,5
598,3;42,1;43,4
599,3;42,1;43,4
600,3;42,1;43,4
601,3;42,1;43,4
602,3;42;43,4
603,3;42,1;43,4
604,3;42;43,4
605,3;42,1;43,4
606,3;42,1;43,4
607,3;42;43,4
608,3;42;43,4
609,3;42;43,4
610,3;42;43,4
611,3;42;43,4
612,3;42;43,3
613,3;41,9;43,3
614,3;41,9;43,3
615,3;41,9;43,3
616,3;41,9;43,3
617,3;41,9;43,3
618,3;41,9;43,3
619,3;41,8;43,3
620,3;41,8;43,3
621,3;41,8;43,3
622,3;41,8;43,3
623,3;41,8;43,3
624,3;41,8;43,3
625,3;41,7;43,2
626,3;41,7;43,2
627,3;41,7;43,3
628,3;41,7;43,3
629,3;41,7;43,2
630,3;41,8;43,2
631,3;41,7;43,1
632,3;41,7;43,2
633,3;41,7;43,1
634,3;41,8;43,1
635,3;41,7;43,1
636,3;41,7;43,1
637,3;41,6;43,1
638,3;41,6;43,1
639,3;41,6;43,1
640,3;41,6;43,1
641,3;41,6;43,1
642,3;41,7;43,1
643,3;41,7;43
644,3;41,7;43,1
645,3;41,6;43
646,3;41,6;43,1
647,3;41,6;43,1
648,3;41,6;43
649,3;41,7;43
650,3;41,6;43
651,3;41,6;42,9
652,3;41,6;42,9
653,3;41,6;43
654,3;41,5;42,9
655,3;41,6;42,9
656,3;35,6;38
658,6;41,6;43
659,6;41,7;43,1
660,6;41,6;43
661,6;41,6;42,9
662,6;41,6;43
663,6;41,5;42,9
664,6;41,4;42,9
665,6;41,5;42,9
666,6;41,5;42,8
667,6;41,4;42,9
668,6;41,4;42,9
669,6;41,4;42,9
670,6;41,3;42,9
671,6;41,4;42,8
672,6;41,4;42,8
673,6;41,3;42,8
674,6;41,3;42,8
675,6;41,3;42,8
676,6;41,3;42,8
677,6;41,4;42,9
678,6;41,4;42,7
679,6;41,3;42,6
680,6;41,3;42,7
681,6;41,3;42,8
682,6;41,3;42,7
683,6;41,2;42,6
684,6;41,2;42,6
685,6;41,3;42,7
686,6;41,2;42,6
687,6;41,2;42,5
688,6;41,2;42,6
689,6;41,2;42,6
690,6;41,2;42,5
691,6;41,2;42,6
692,6;41,2;42,6
693,6;41,2;42,6
694,6;41,2;42,6
695,6;41,1;42,5
696,6;41,1;42,6
697,6;41,1;42,5
698,6;41,1;42,5
699,6;41,1;42,5
700,6;41,1;42,6
701,6;41,1;42,5
702,6;41,1;42,5
703,6;41,1;42,5
704,6;41,1;42,5
705,6;41;42,5
706,6;41;42,5
707,6;41;42,5
708,6;41;42,5
709,6;41;42,5
710,6;41;42,6
711,6;41;42,5
712,6;40,9;42,4
713,6;40,9;42,5
714,6;40,9;42,4
715,6;40,9;42,4
716,6;40,9;42,4
717,6;40,9;42,4
718,6;40,9;42,4
719,6;40,9;42,4
720,6;40,9;42,4
721,6;40,9;42,4
722,6;40,9;42,4
723,6;40,9;42,3
724,6;40,9;42,3
725,6;40,9;42,3
726,6;40,8;42,3
727,6;40,8;42,3
728,6;40,8;42,2
729,6;40,8;42,3
730,6;40,8;42,2
731,6;40,8;42,3
732,6;40,8;42,3
733,6;40,8;42,3
734,6;40,7;42,2
735,6;40,7;42,3
736,6;40,7;42,3
737,6;40,7;42,2
738,6;40,7;42,3
739,6;40,7;42,3
740,6;40,7;42,2
741,6;40,7;42,3
742,6;40,6;42,3
743,6;40,7;42,2
744,6;40,7;42,2
745,6;40,7;42,2
746,6;40,6;42,2
747,6;40,6;42,1
748,6;40,7;42,2
749,6;40,6;42,2
750,6;40,6;42,2
751,6;40,6;42,1
752,6;40,6;42,1
753,6;40,6;42,2
754,6;40,5;42,1
755,6;40,5;42,1
756,6;40,5;42,1
757,6;40,5;42
758,6;40,6;42,1
759,6;40,5;42
760,6;40,6;42
761,6;40,6;42,1
762,6;40,5;42,1
763,6;40,5;42,1
764,6;40,5;42,1
765,6;40,5;42
766,6;40,5;42
767,6;40,5;42
768,6;40,5;42
769,6;40,5;42
770,6;40,5;42
771,6;40,5;42
772,6;40,5;42,1
773,6;40,4;42
774,6;40,4;41,9
775,6;40,4;42
776,6;40,4;42
777,6;40,4;41,9
778,6;40,4;41,9
779,6;40,3;41,9
780,6;40,4;41,9
781,6;40,4;41,9
782,6;40,4;41,9
783,6;40,3;41,9
784,6;40,3;41,9
785,6;40,3;41,9
786,6;40,3;41,8
787,6;40,3;41,8
788,6;40,3;41,9
789,6;40,3;41,8
790,6;40,3;41,8
791,6;40,3;41,8
792,6;40,2;41,8
793,6;40,2;41,8
794,6;40,2;41,8
795,6;40,2;41,8
796,6;40,2;41,7
797,6;40,2;41,8
798,6;40,2;41,7
799,6;40,2;41,7
800,6;40,2;41,7
801,6;50,8;74,3
803,833;40,3;41,8
804,833;40,3;41,8
805,833;40,3;41,8
806,833;40,3;41,7
807,833;40,2;41,7
808,833;40,3;41,8
809,833;40,2;41,7
810,833;40,2;41,8
811,833;40,3;41,8
812,833;40,3;41,8
813,833;40,2;41,7
814,833;40,3;41,7
815,833;40,2;41,6
816,833;40,2;41,6
817,833;40,1;41,6
818,833;40,1;41,6
819,833;40,1;41,6
820,833;40,1;41,6
821,833;40,2;41,6
822,833;40,2;41,6
823,833;40,2;41,6
824,833;40,1;41,6
825,833;40,1;41,6
826,833;40,1;41,6
827,833;40,1;41,6
828,833;40,1;41,6
829,833;40,1;41,6
830,833;40,1;41,6
831,833;40;41,5
832,833;40;41,5
833,833;40;41,5
834,833;40,1;41,6
835,833;40,1;41,6
836,833;40;41,5
837,833;40;41,4
838,833;40;41,4
839,833;40;41,4
840,833;40;41,5
841,833;39,9;41,5
842,833;40;41,4
843,833;40;41,4
844,833;39,9;41,4
845,833;39,9;41,4
846,833;39,8;41,4
847,833;39,9;41,4
848,833;39,9;41,3
849,833;39,9;41,3
850,833;39,9;41,3
851,833;39,9;41,3
852,833;39,9;41,3
853,833;39,9;41,3
854,833;39,9;41,3
855,833;39,9;41,3
856,833;39,9;41,4
857,833;39,8;41,3
858,833;39,8;41,3
859,833;39,8;41,3
860,833;39,8;41,3
861,833;39,8;41,3
862,833;39,8;41,2
863,833;39,8;41,2
864,833;39,8;41,2
865,833;39,8;41,2
866,833;39,8;41,2
867,833;39,8;41,2
868,833;39,8;41,2
869,833;39,8;41,2
870,833;39,8;41,2
871,833;39,8;41,2
872,833;39,8;41,2
873,833;39,8;41,2
874,833;39,7;41,2
875,833;39,7;41,2
876,833;39,7;41,1
877,833;39,7;41,2
878,833;39,7;41,2
879,833;39,6;41,2
880,833;39,7;41,2
881,833;39,7;41,2
882,833;39,7;41,2
883,833;39,7;41,2
884,833;39,7;41,1
885,833;39,7;41,2
886,833;39,7;41,2
887,833;39,7;41,1
888,833;39,7;41,2
889,833;39,7;41,1
890,833;39,6;41,1
891,833;39,7;41,1
892,833;39,6;41,1
893,833;39,6;41,1
894,833;39,7;41
895,833;39,6;41
896,833;39,6;41
897,833;39,6;41
898,833;39,6;41
899,833;39,5;41
900,833;39,5;41
901,833;39,6;41
902,833;39,6;41
903,833;39,5;41
904,833;39,6;41
905,833;39,5;41
906,833;39,5;41
907,833;39,5;41
908,833;39,5;41
909,833;39,5;41
910,833;39,5;41
911,833;39,5;41
912,833;39,5;41
913,833;39,5;41
914,833;39,5;40,9
915,833;39,5;41
916,833;39,4;41
917,833;39,4;40,9
918,833;39,5;40,9
919,833;39,4;40,9
920,833;39,4;40,9
921,833;39,4;40,9
922,833;39,4;40,9
923,833;39,4;40,9
924,833;39,4;40,9
925,833;39,4;40,9
926,833;39,4;40,9
927,833;39,3;40,8
928,833;39,3;40,8
929,833;39,3;40,8
930,833;39,3;40,9
931,833;39,3;40,8
932,833;39,4;40,8
933,833;39,4;40,9
934,833;39,3;40,8
935,833;39,3;40,8
936,833;39,3;40,7
937,833;39,3;40,8
938,833;39,3;40,7
939,833;39,3;40,8
940,833;39,3;40,7
941,833;39,3;40,8
942,833;39,3;40,7
943,833;39,3;40,7
944,833;39,3;40,7
945,833;39,3;40,7
946,833;39,2;40,7
947,833;39,3;40,7
948,833;39,3;40,7
949,833;39,3;40,7
950,833;39,2;40,7
951,833;39,3;40,7
952,833;39,3;40,7
953,833;39,2;40,7
954,833;39,2;40,6
955,833;39,2;40,6
956,833;39,2;40,6
957,833;39,2;40,6
958,833;39,2;40,6
959,833;39,2;40,6
960,833;29,7;30,1
962,999;39,3;40,6
963,999;39,3;40,7
964,999;39,2;40,7
965,999;39,2;40,6
966,999;39,2;40,7
967,999;39,2;40,6
968,999;39,3;40,6
969,999;39,2;40,6
970,999;39,2;40,6
971,999;39,2;40,6
972,999;39,2;40,6
973,999;39,2;40,6
974,999;39,2;40,6
975,999;39,2;40,6
976,999;39,2;40,6
977,999;39,2;40,6
978,999;39,2;40,6
979,999;39,1;40,5
980,999;39,1;40,5
981,999;39,1;40,5
982,999;39,1;40,5
983,999;39,1;40,5
984,999;39,1;40,5
985,999;39,1;40,5
986,999;39,1;40,5
987,999;39,1;40,5
988,999;39,1;40,6
989,999;39,1;40,5
990,999;39,1;40,5
991,999;39;40,5
992,999;39,1;40,4
993,999;39,1;40,5
994,999;39,1;40,5
995,999;39,1;40,5
996,999;39,1;40,5
997,999;39,1;40,5
998,999;39,1;40,5
999,999;39,1;40,5
1000,999;39;40,5
1001,999;39,1;40,5
1002,999;39;40,5
1003,999;39;40,5
1004,999;39;40,5
1005,999;39;40,5
1006,999;39;40,5
1007,999;39;40,4
1008,999;39;40,5
1009,999;39;40,5
1010,999;39;40,5
1011,999;38,9;40,4
1012,999;38,9;40,4
1013,999;38,9;40,4
1014,999;38,9;40,3
1015,999;38,9;40,4
1016,999;38,8;40,4
1017,999;38,9;40,3
1018,999;38,8;40,4
1019,999;38,8;40,3
1020,999;38,8;40,3
1021,999;38,8;40,3
1022,999;38,9;40,3
1023,999;38,8;40,3
1024,999;38,8;40,3
1025,999;38,8;40,3
1026,999;38,8;40,2
1027,999;38,8;40,2
1028,999;38,8;40,2
1029,999;38,7;40,1
1030,999;38,8;40,2
1031,999;38,8;40,2
1032,999;38,8;40,1
1033,999;38,7;40,2
1034,999;38,8;40,1
1035,999;38,7;40,1
1036,999;38,7;40,2
1037,999;38,7;40,1
1038,999;38,7;40,1
1039,999;38,7;40,1
1040,999;38,7;40,1
1041,999;38,7;40,1
1042,999;38,7;40,1
1043,999;38,7;40
1044,999;38,7;40
1045,999;38,7;40,1
1046,999;38,7;40,1
1047,999;38,7;40,1
1048,999;38,6;40
1049,999;38,7;40
1050,999;38,7;40,1
1051,999;38,6;40
1052,999;38,6;40
1053,999;38,6;40
1054,999;38,6;40
1055,999;38,6;40
1056,999;38,6;40
1057,999;38,6;40
1058,999;38,6;40
1059,999;38,6;40
1060,999;38,6;40
1061,999;38,6;40
1062,999;38,6;40
1063,999;38,6;40
1064,999;38,6;40
1065,999;38,6;39,9
1066,999;38,6;39,9
1067,999;38,6;40
1068,999;38,6;40
1069,999;38,5;40
1070,999;38,5;40
1071,999;38,6;39,9
1072,999;38,5;40
1073,999;38,5;39,9
1074,999;38,5;40
1075,999;38,6;39,9
1076,999;38,5;39,9
1077,999;38,5;39,9
1078,999;38,5;39,9
1079,999;38,5;39,9
1080,999;38,5;39,9
1081,999;38,5;39,9
1082,999;38,4;39,9
1083,999;38,5;39,9
1084,999;38,5;39,9
1085,999;38,5;39,9
1086,999;38,5;39,9
1087,999;38,5;39,9
1088,999;38,5;39,9
1089,999;38,4;39,9
1090,999;38,4;39,8
1091,999;38,4;39,9
1092,999;38,4;39,9
1093,999;38,3;39,8
1094,999;38,4;39,9
1095,999;38,4;39,9
1096,999;38,4;39,9
1097,999;38,4;39,9
1098,999;38,4;39,8
1099,999;38,3;39,8
1100,999;38,4;39,8
1101,999;38,3;39,8
1102,999;38,3;39,8
1103,999;38,3;39,8
1104,999;38,3;39,8
1105,999;38,2;39,8
1106,999;38,2;39,8
1107,999;38,2;39,8
1108,999;38,2;39,8
1109,999;38,3;39,8
1110,999;38,3;39,7
1111,999;38,3;39,7
1112,999;38,2;39,8
1113,999;38,3;39,8
1114,999;38,3;39,8
1115,999;38,2;39,7
1116,999;38,2;39,8
1117,999;38,2;39,7
1118,999;38,2;39,7
1119,999;38,3;39,8
1120,999;38,2;39,7
1121,999;38,2;39,7
1122,999;38,2;39,7
1123,999;38,2;39,7
1124,999;38,2;39,7
1125,999;38,2;39,7
1126,999;38,2;39,7
1127,999;38,2;39,7
1128,999;38,2;39,7
1129,999;38,2;39,7
1130,999;38,2;39,7
1131,999;38,2;39,7
1132,999;38,2;39,7
1133,999;38,2;39,7
1134,999;38,1;39,7
1135,999;38,1;39,6
1136,999;38,1;39,7
1137,999;38,1;39,6
1138,999;49,8;73,4
1140,066;38,2;39,7
1141,066;38,2;39,7
1142,066;38,3;39,7
1143,066;38,2;39,6
1144,066;38,2;39,6
1145,066;38,2;39,6
1146,066;38,2;39,7
1147,066;38,2;39,6
1148,066;38,2;39,6
1149,066;38,2;39,6
1150,066;38,2;39,7
1151,066;38,2;39,6
1152,066;38,2;39,6
1153,066;38,2;39,6
1154,066;38,2;39,6
1155,066;38,1;39,6
1156,066;38,1;39,6
1157,066;38,2;39,6
1158,066;38,1;39,6
1159,066;38,1;39,5
1160,066;38,1;39,6
1161,066;38,1;39,5
1162,066;38,1;39,6
1163,066;38,1;39,6
1164,066;38,1;39,6
1165,066;38,1;39,5
1166,066;38,1;39,5
1167,066;38;39,4
1168,066;38;39,4
1169,066;38;39,4
1170,066;38;39,5
1171,066;38;39,5
1172,066;38;39,4
1173,066;37,9;39,5
1174,066;37,9;39,4
1175,066;38;39,4
1176,066;38;39,4
1177,066;38;39,5
1178,066;38;39,4
1179,066;37,9;39,5
1180,066;38;39,5
1181,066;38;39,4
1182,066;37,9;39,4
1183,066;37,9;39,5
1184,066;38;39,5
1185,066;37,9;39,5
1186,066;38;39,5
1187,066;37,9;39,4
1188,066;38;39,4
1189,066;37,9;39,4
1190,066;38;39,5
1191,066;38;39,4
1192,066;37,9;39,4
1193,066;37,9;39,5
1194,066;37,9;39,4
1195,066;37,9;39,4
1196,066;37,9;39,4
1197,066;37,9;39,4
1198,066;37,9;39,4
1199,066;37,9;39,4
1200,066;37,9;39,3
1201,066;37,9;39,4
1202,066;37,9;39,4
1203,066;37,9;39,3
1204,066;37,9;39,4
1205,066;37,9;39,4
1206,066;37,8;39,4
1207,066;37,8;39,3
1208,066;37,8;39,4
1209,066;37,9;39,4
1210,066;37,8;39,4
1211,066;37,8;39,4
1212,066;37,8;39,4
1213,066;37,8;39,3
1214,066;37,8;39,3
1215,066;37,8;39,3
1216,066;37,8;39,3
1217,066;37,8;39,3
1218,066;37,8;39,3
1219,066;37,8;39,3
