frame;frente
0;41,625
1;38,125
2;41,25
3;44,75
4;45,25
5;44,875
6;44,5
7;45
8;45,5
9;45,25
10;45,5
11;45,75
12;45,375
13;45,5
14;45,5
15;45,5
16;45,75
17;45,5
18;45,5
19;45,5
20;45,25
21;45
22;44,5
23;44,375
24;44,375
25;44,25
26;44,5
27;44
28;44,5
29;44,75
30;44,375
31;44,875
32;44,5
33;44,875
34;44,5
35;44,5
36;44,5
37;44,5
38;44,5
39;44,5
40;44
41;44,25
42;43,875
43;44
44;43,5
45;43,5
46;43,75
47;43,5
48;43,625
49;43,125
50;43,625
51;42,875
52;43,75
53;43,375
54;43,75
55;43,875
56;43,625
57;43,875
58;43,5
59;43,625
60;43,625
61;43,5
62;43,375
63;43,5
64;43,25
65;43,5
66;43,5
67;43,125
68;43,5
69;43,375
70;43
71;43,5
72;43,5
73;43
74;43,25
75;43,5
76;43
77;43,25
78;43,375
79;43
80;43,375
81;42,875
82;43
83;43,5
84;43
85;43
86;43,5
87;43
88;43,125
89;42,75
90;43
91;43
92;30,875
93;43
94;42,875
95;43
96;43
97;42,875
98;43
99;42,5
100;43
101;43
102;42,5
103;43
104;43
105;43
106;43
107;42,5
108;43
109;43
110;42,75
111;43
112;42,5
113;43
114;42,625
115;42,75
116;43
117;42,5
118;42,875
119;43
120;42,625
121;43
122;42,5
123;42,75
124;43
125;42,5
126;43
127;43
128;42,5
129;43
130;42,5
131;42,875
132;42,875
133;42,5
134;43
135;42,5
136;42,875
137;43
138;42,5
139;42,875
140;43
141;42,625
142;42,75
143;43
144;42,75
145;42,5
146;43
147;43
148;42,5
149;42,75
150;43
151;42,5
152;42,625
153;43
154;42,875
155;42,625
156;43
157;42,75
158;42,5
159;43
160;43
161;42,5
162;43
163;43
164;42,5
165;42,875
166;43
167;42,5
168;43
169;42,625
170;42,625
171;43
172;43
173;42,5
174;43
175;43
176;42,625
177;42,5
178;43
179;43
180;42,5
181;43
182;43
183;42,5
184;42,5
185;43
186;42,5
187;42,5
188;42,75
189;43
190;42,5
191;42,75
192;43
193;42,5
194;42,5
195;43
196;42,5
197;42,5
198;42,875
199;43
200;42,5
201;42,5
202;43
203;42,5
204;42,5
205;42,625
206;43
207;42,5
208;42,5
209;42,875
210;42,5
211;42,5
212;42,5
213;43
214;42,5
215;42,5
216;43
217;42,5
218;42,5
219;42,5
220;42,25
221;42,5
222;42,5
223;42,5
224;42,5
225;42,5
226;42,5
227;42,25
228;42,5
229;42,5
230;42,5
231;42,375
232;42,5
233;42,5
234;42
235;42,5
236;42,5
237;42,25
238;42
239;42,5
240;42,5
241;42
242;42
243;42,5
244;42,125
245;42
246;42
247;42,375
248;42
249;42
250;42
251;42,375
252;42
253;42
254;42
255;41,75
256;42
257;42
258;42
259;41,75
260;42
261;42
262;41,875
263;42
264;42
265;42
266;41,5
267;41,875
268;42
269;42
270;41,5
271;42
272;42
273;41,875
274;41,5
275;41,875
276;42
277;41,5
278;32,75
279;41,625
280;41,5
281;41,5
282;41,75
283;41,5
284;41,5
285;41,5
286;41,5
287;41
288;41
289;41,25
290;41,25
291;41
292;41
293;41,125
294;41,125
295;41
296;41
297;41
298;40,75
299;40,875
300;40,875
301;41
302;40,5
303;40,75
304;40,875
305;41
306;40,5
307;40,75
308;41
309;41
310;40,5
311;41
312;41
313;41
314;40,5
315;41
316;41
317;41
318;40,5
319;41
320;41
321;40,75
322;40,875
323;41
324;41
325;41
326;40,5
327;41
328;41
329;40,625
330;40,5
331;41
332;41
333;40,5
334;40,5
335;41
336;41
337;40,5
338;40,5
339;40,75
340;41
341;40,5
342;40,5
343;40,625
344;41
345;40,5
346;40,5
347;40,75
348;41
349;40,5
350;40,5
351;40,5
352;41
353;40,5
354;40,5
355;40,5
356;41
357;40,5
358;40,5
359;40,5
360;40,875
361;40,5
362;40,5
363;40,5
364;40,75
365;40,5
366;40,5
367;40,625
368;41
369;40,5
370;40,5
371;40,5
372;41
373;40,5
374;40,5
375;40,5
376;40,75
377;40,5
378;40,5
379;40,5
380;40,625
381;40,5
382;40,5
383;40,5
384;40,5
385;40,75
386;40,5
387;40,5
388;40,5
389;40,75
390;40,5
391;40,5
392;40,5
393;40,875
394;40,5
395;40,5
396;40,5
397;40,5
398;40,375
399;40,5
400;40,5
401;40,5
402;40,5
403;40,5
404;40,5
405;40,375
406;40,5
407;40,5
408;40,5
409;40,875
410;40,5
411;40,5
412;40,5
413;40,5
414;40,375
415;40,5
416;40,5
417;40,5
418;40
419;40,5
420;40,5
421;40,5
422;40,5
423;40
424;40,5
425;40,5
426;40,5
427;40
428;40,375
429;40,5
430;40,5
431;40,25
432;40
433;40,5
434;40,5
435;40,5
436;40
437;40,375
438;40,5
439;40,5
440;40
441;40,125
442;40,375
443;40,5
444;40,5
445;40
446;40
447;40,375
448;40,5
449;40
450;40
451;40
452;40,375
453;40
454;40
455;40
456;40
457;40,5
458;40
459;40
460;40
461;40,125
462;40,25
463;40
464;40
465;40
466;40,5
467;40
468;40
469;40
470;40
471;40,125
472;40
473;40
474;40
475;40
476;40
477;40
478;40
479;40
480;40
481;40
482;40
483;40
484;40
485;39,5
486;40
487;40
488;40
489;40
490;39,875
491;40
492;40
493;40
494;39,625
495;39,75
496;40
497;40
498;40
499;39,5
500;39,75
501;40
502;40
503;40
504;39,5
505;39,5
506;40
507;40
508;39,625
509;39,5
510;39,875
511;40
512;40
513;39,5
514;39,5
515;39,5
516;40
517;40
518;39,5
519;39,5
520;39,75
521;40
522;40
523;39,5
524;39,5
525;39,5
526;40
527;39,375
528;39,5
529;39,5
530;39,5
531;39,625
532;39,375
533;39,5
534;39,5
535;39,5
536;39,5
537;39,5
538;39,625
539;39,125
540;39,5
541;39,5
542;39,5
543;39,5
544;39,5
545;39,5
546;39,5
547;39,5
548;39,5
549;39,25
550;39,5
551;39,5
552;39,5
553;39,5
554;39,375
555;39,5
556;39,5
557;39,5
558;39,5
559;39,125
560;39,5
561;39,5
562;39,5
563;39,5
564;39,125
565;39,375
566;39,5
567;39,5
568;39,25
569;39
570;39
571;39,375
572;39,5
573;39,5
574;39
575;39,25
576;39,5
577;39,5
578;39,5
579;39
580;39
581;39,25
582;39,5
583;39,5
584;39
585;39
586;39,25
587;39,5
588;39,5
589;39
590;39
591;39,125
592;39,5
593;39,25
594;39
595;39
596;39
597;39,375
598;39,5
599;39
600;39
601;39
602;39
603;39,25
604;39
605;39
606;39
607;39
608;39,5
609;39
610;39
611;39
612;39
613;39,125
614;39
615;39
616;39
617;39
618;39
619;38,875
620;39
621;39
622;39
623;39
624;38,875
625;39
626;39
627;39
628;39
629;38,625
630;38,75
631;39
632;39
633;39
634;39
635;38,5
636;38,875
637;39
638;39
639;39
640;38,5
641;38,625
642;39
643;39
644;39
645;38,5
646;38,5
647;39
648;39
649;39
650;38,75
651;38,5
652;38,625
653;39
654;39
655;39
656;38,5
657;38,5
658;38,875
659;39
660;39
661;38,5
662;38,5
663;38,5
664;39
665;39
666;38,5
667;38,5
668;38,625
669;38,75
670;39
671;39
672;38,5
673;38,5
674;38,5
675;38,875
676;39
677;38,5
678;38,5
679;38,5
680;38,75
681;39
682;38,5
683;38,5
684;38,5
685;38,5
686;39
687;35,375
688;31,5
689;38,5
690;38,875
691;38,875
692;39
693;38,5
694;38,5
695;38,5
696;38,5
697;38,875
698;38,5
699;38,5
700;38,5
701;38,5
702;38,75
703;38,25
704;38,375
705;38,5
706;38,5
707;38,5
708;38,5
709;38,25
710;38,375
711;38,5
712;38,5
713;38,625
714;38
715;38,25
716;38,375
717;38,5
718;38,5
719;38,5
720;38
721;38
722;38,25
723;38,5
724;38,5
725;38,375
726;38
727;38,25
728;38,375
729;38,375
730;38,5
731;38
732;38
733;38
734;38,5
735;38,5
736;38,5
737;38
738;38
739;38
740;38,375
741;38,5
742;38
743;38
744;38
745;38,125
746;38,25
747;38,5
748;38
749;38
750;38
751;38,125
752;38,5
753;38
754;38
755;38
756;38
757;38
758;38,5
759;38
760;38
761;38
762;38
763;38
764;38
765;38
766;38
767;38
768;38
769;38
770;38
771;38
772;38
773;38
774;38
775;38
776;38
777;38
778;38
779;38
780;38
781;37,625
782;37,875
783;38
784;38
785;38
786;38
787;38
788;38
789;38
790;38
791;38
792;38
793;37,5
794;38
795;38
796;38
797;38
798;37,5
799;37,75
800;38
801;38
802;38
803;38
804;37,5
805;37,5
806;38
807;38
808;38
809;38
810;37,5
811;37,75
812;38
813;38
814;38
815;38
816;37,5
817;37,5
818;38
819;38
820;38
821;37,5
822;37,5
823;37,625
824;37,625
825;38
826;38
827;37,75
828;37,5
829;37,5
830;37,5
831;38
832;38
833;37,5
834;37,5
835;37,5
836;38
837;38
838;38
839;37,5
840;37,5
841;37,5
842;37,5
843;37,75
844;38
845;37,5
846;37,5
847;37,5
848;37,5
849;37,5
850;38
851;36,875
852;37,5
853;37,75
854;38
855;37,5
856;37,5
857;37,5
858;37,625
859;37,875
860;37,875
861;37,5
862;37,5
863;37,5
864;37,5
865;37,5
866;37,625
867;37,125
868;37,375
869;37,5
870;37,5
871;37,25
872;37,5
873;37
874;37
875;37
876;37,125
877;37,125
878;37,125
879;37
880;37
881;37
882;37,25
883;37,25
884;37,5
885;37
886;37
887;37,125
888;37,25
889;37,5
890;37,5
891;37
892;37
893;37,125
894;37
895;37,5
896;37,5
897;37
898;37
899;37
900;37,125
901;37,25
902;37,5
903;37
904;37
905;37
906;37,25
907;37,5
908;37,5
909;37
910;37
911;37
912;37
913;37
914;37
915;37
916;37
917;37
918;37
919;37
920;37
921;37
922;37
923;37
924;37
925;37
926;37
927;37
928;37
929;37
930;37
931;37
932;37
933;37
934;37
935;37
936;37
937;37
938;37
939;36,75
940;37
941;37
942;37
943;37
944;37
945;36,5
946;36,625
947;37
948;37
949;37
950;37
951;36,5
952;36,875
953;37
954;37
955;37
956;37
957;36,625
958;36,5
959;36,5
960;36,875
961;37
962;37
963;36,5
964;36,5
965;36,625
966;36,875
967;37
968;37
969;37
970;36,5
971;36,5
972;36,5
973;37
974;37
975;37
976;36,5
977;36,5
978;36,5
979;37
980;37
981;37
982;36,5
983;36,5
984;36,5
985;36,75
986;37
987;37
988;36,5
989;36,5
990;36,5
991;36,625
992;36,75
993;37
994;37
995;36,5
996;36,5
997;36,5
998;36,5
999;36,625
1000;37
1001;36,5
1002;36,5
1003;36,5
1004;36,5
1005;36,625
1006;36,625
1007;36,625
1008;36,5
1009;36,5
1010;36,5
1011;36,5
1012;36,5
1013;36,75
1014;36,375
1015;36,375
1016;36,375
1017;36,5
1018;36,5
1019;36,5
1020;36,5
1021;36,375
1022;36,5
1023;36,5
1024;36,5
1025;36,5
1026;36,5
1027;36,375
1028;36,5
1029;36,5
1030;36,5
1031;36,875
1032;36,5
1033;36,5
1034;36,5
1035;36,5
1036;36,5
1037;36,75
1038;36,5
1039;36,5
1040;36,5
1041;36,5
1042;36,5
1043;36,5
1044;37
1045;36,5
1046;36,5
1047;36,5
1048;36,5
1049;36,5
1050;36,625
1051;36,5
1052;36,5
1053;36,5
1054;36,5
1055;36,5
1056;36,5
1057;36,625
1058;36,5
1059;36,5
1060;36,5
1061;36,5
1062;36,5
1063;36,625
1064;36,375
1065;36,5
1066;36,5
1067;36,5
1068;36,5
1069;36,5
1070;36,125
1071;36,5
1072;36,5
1073;36,5
1074;36,5
1075;36,5
1076;36,5
1077;36
1078;36,5
1079;36,5
1080;36,5
1081;36,5
1082;36,5
1083;36
1084;36,375
1085;36,375
1086;36,375
1087;36,375
1088;36,375
1089;36,375
1090;36,125
1091;36
1092;36,25
1093;36,25
1094;36,25
1095;36,25
1096;36
1097;36
1098;36
1099;36
1100;36
1101;36
1102;36
1103;36
1104;36
1105;36
1106;36
1107;36
1108;36
1109;36
1110;36
1111;35,875
1112;35,875
1113;36
1114;36
1115;36
1116;36
1117;36,5
1118;35,875
1119;36
1120;36
1121;36
1122;36
1123;36
1124;36
1125;36,125
1126;36
1127;36
1128;36
1129;36
1130;36
1131;36
1132;36
1133;36
1134;36
1135;36
1136;36
1137;36
1138;36
1139;36,25
1140;35,75
1141;36
1142;36
1143;36
1144;36,125
1145;36,125
1146;36,125
1147;36
1148;36
1149;36
1150;36
1151;36
1152;36
1153;35,875
1154;35,875
1155;35,875
1156;36
1157;36
1158;36
1159;36
1160;36
1161;36
1162;36
1163;36
1164;36
1165;36
1166;36
1167;36
1168;35,875
1169;35,875
1170;36
1171;36
1172;36
1173;36
1174;36
1175;35,875
1176;35,875
1177;36
1178;36
1179;36
1180;36
1181;36
1182;35,75
1183;36
1184;36
1185;36
1186;36
1187;36
1188;35,875
1189;36
1190;36
1191;35,875
1192;36
1193;36
1194;36
1195;36
1196;35,625
1197;35,75
1198;36
1199;35,875
1200;36
1201;36
1202;36
1203;35,5
1204;35,625
1205;35,75
1206;35,75
1207;35,875
1208;36
1209;36
1210;35,5
1211;35,5
1212;35,5
1213;35,5
1214;35,5
1215;35,5
1216;35,625
1217;35,75
1218;35,25
1219;35,5
1220;35,5
1221;35,5
1222;35,5
1223;35,5
1224;35,5
1225;35,5
1226;29,75
1227;35,25
1228;35,5
1229;35,5
1230;35,5
1231;35,5
1232;35,5
1233;35,5
1234;35,5
1235;35,125
1236;35
1237;35
1238;35,25
1239;35,5
1240;35,375
1241;35,5
1242;35,25
1243;35,5
1244;35,5
1245;35,375
1246;35
1247;35
1248;35
1249;35
1250;35
1251;35
1252;35
1253;35
1254;35
1255;35
1256;35
1257;35
1258;35
1259;35
1260;35
1261;35
1262;35
1263;35
1264;35
1265;35
1266;35
1267;35
1268;35
1269;35
1270;35
1271;35
1272;35
1273;35
1274;35
1275;35
1276;35
1277;35
1278;35
1279;34,625
1280;34,375
1281;34,375
1282;34,5
1283;34,625
1284;34,75
1285;34,875
1286;35
1287;34,875
1288;35
1289;35
1290;34,25
1291;34
1292;34,125
1293;34,25
1294;34
1295;34,125
1296;34,375
1297;34,5
1298;34,5
1299;34,5
1300;34,5
1301;34,125
1302;34
1303;34
1304;34
1305;34
1306;34
1307;34
1308;34
1309;34
1310;34
1311;34,25
1312;34,375
1313;34
1314;34
1315;34
1316;34
1317;34
1318;34
1319;34
1320;34
1321;34
1322;34
1323;34
1324;34
1325;33,875
1326;33,75
1327;33,875
1328;33,875
1329;33,875
1330;34
1331;33,875
1332;34
1333;34
1334;34
1335;34
1336;34
1337;33,75
1338;33,625
1339;33,5
1340;33,5
1341;33,5
1342;33,5
1343;33,75
1344;33,75
1345;33,875
1346;34
1347;34
1348;34
1349;34
1350;33,875
1351;33,375
1352;33,5
1353;33,5
1354;33,5
1355;33,5
1356;33,5
1357;33,5
1358;33,5
1359;33,5
1360;33,5
1361;33,5
1362;33,5
1363;33,5
1364;33,75
1365;33,125
1366;33
1367;33
1368;33,25
1369;33,25
1370;33,375
1371;33,375
1372;33,5
1373;33,375
1374;33,375
1375;33,5
1376;33,375
1377;33,5
1378;33,5
1379;33,25
1380;33,125
1381;33
1382;33
1383;33
1384;33
1385;33
1386;33
1387;33
1388;33
1389;33
1390;33
1391;33
1392;33
1393;33,125
1394;33,625
1395;33
1396;33
1397;33
1398;33
1399;33
1400;33
1401;33
1402;33
1403;33
1404;33
1405;33
1406;33
1407;33
1408;33,25
1409;33,375
1410;33,375
1411;33,5
1412;32,875
1413;33
1414;33
1415;33
1416;33
1417;33
1418;33
1419;33
1420;33
1421;33
1422;33
1423;33,125
1424;33,375
1425;33,375
1426;33,25
1427;33,25
1428;33,375
1429;33,375
1430;32,875
1431;32,625
1432;32,5
1433;32,5
1434;32,5
1435;32,75
1436;32,625
1437;33
1438;33
1439;33
1440;33
1441;33
1442;33
1443;33
1444;33
1445;33,125
1446;33,125
1447;32,75
1448;32,5
1449;32,5
1450;32,75
1451;33
1452;33
1453;33
1454;33
1455;33
1456;33
1457;33
1458;33
1459;33
1460;33
1461;33
1462;33
1463;33
1464;33
1465;33
1466;32,75
1467;32,875
1468;33
1469;33
1470;33
1471;33
1472;33
1473;33
1474;33
1475;33
1476;33
1477;33
1478;33
1479;33
1480;33
1481;33
1482;33
1483;33
1484;33
1485;33
1486;32,5
1487;32,625
1488;32,75
1489;32,875
1490;33
1491;32,875
1492;33
1493;33
1494;33
1495;33
1496;33
1497;33
1498;32,875
1499;33
1500;33
1501;33
1502;33
1503;33
1504;33
1505;33
1506;33
1507;32,625
1508;32,625
1509;32,5
1510;32,625
1511;32,75
1512;32,875
1513;32,875
1514;32,5
1515;32,5
1516;32,5
1517;32,5
1518;32,625
1519;32,5
1520;32,625
1521;32,5
1522;32,5
1523;32,5
1524;32,875
1525;32,875
1526;32,875
1527;33
1528;32,375
1529;32,5
1530;32,5
1531;32,75
1532;32,5
1533;32,5
1534;32,5
1535;32,5
1536;32,5
1537;32,5
1538;32,5
1539;32,5
1540;32,5
1541;32,5
1542;32,5
1543;32,5
1544;32,5
1545;32,5
1546;32,5
1547;32,5
1548;32,25
1549;32
1550;32
1551;32
1552;32,125
1553;32
1554;32,125
1555;32,125
1556;32,375
1557;32,25
1558;32,375
1559;32,375
1560;32,5
1561;32,25
1562;32,5
1563;32,375
1564;32,375
1565;32,25
1566;32,375
1567;32,25
1568;32
1569;32
1570;32
1571;32
1572;32
1573;32
1574;32
1575;32
1576;32
1577;32
1578;32
1579;32
1580;32
1581;32
1582;32
1583;32
1584;32
1585;32
1586;32
1587;32
1588;32
1589;32
1590;32
1591;32
1592;32
1593;32
1594;32
1595;32
1596;32
1597;32
1598;32
1599;32
1600;32
1601;32
1602;32
1603;32
1604;32
1605;32
1606;32
1607;32
1608;32
1609;32
1610;32
1611;32
1612;32
1613;32
1614;32
1615;32
1616;32
1617;32
1618;32
1619;32
1620;32
1621;32
1622;32
1623;32
1624;31,875
1625;31,5
1626;32
1627;31,5
1628;31,625
1629;31,875
1630;31,75
1631;31,875
1632;31,875
1633;32
1634;32
1635;32
1636;32
1637;31,875
1638;32
1639;31,875
1640;32
1641;32
1642;32
1643;32
1644;31,75
1645;31,5
1646;31,5
1647;31,5
1648;31,5
1649;31,5
1650;31,5
1651;31,5
1652;31,5
1653;31,5
1654;31,5
1655;31,5
1656;31,5
1657;31,5
1658;31,5
1659;31,5
1660;31,5
1661;31,875
1662;31,5
1663;31,875
1664;31
1665;31,25
1666;31,375
1667;31
1668;31,25
1669;31,5
1670;31,5
1671;31,375
1672;31,375
1673;31,5
1674;31,375
1675;31,5
1676;31,375
1677;31,5
1678;31,375
1679;31,5
