FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
0;1449;0,197377502;0,021394065;0,026915114;0,022774327;0,044858523;0,056590752;0,253278123;0,260179434;0,11663216
1;2982;0,155935614;0,018443997;0,014084507;0,018108652;0,022132797;0,038564722;0,150234742;0,360831657;0,221663313
2;3831;0,134168624;0,021665362;0,011224223;0,01357348;0,024797703;0,035760898;0,148264161;0,509788567;0,100756983
3;4041;0,141549122;0,021281861;0,011630784;0,014352883;0,02474635;0,03959416;0,190546894;0,512496907;0,043801039
4;4102;0,136762555;0,020965383;0,014383228;0,01316431;0,026572404;0,041443198;0,240614334;0,48196002;0,024134569
5;4188;0,143266476;0,021489971;0,01408787;0,014804202;0,027698185;0,045606495;0,268147087;0,447707736;0,017191977
6;4222;0,142112743;0,022974893;0,013027001;0,013737565;0,031027949;0,053529133;0,301515869;0,409284699;0,012790147
7;4270;0,143325527;0,020843091;0,016627635;0,014285714;0,032084309;0,067681499;0,332318501;0,362763466;0,010070258
8;4319;0,141467932;0,023848113;0,016207455;0,011345219;0,035887937;0,080111137;0,373697615;0,309562399;0,007872193
9;4353;0,143349414;0,02044567;0,014243051;0,015621411;0,0353779;0,087525844;0,425223983;0,250631748;0,007580979
10;4586;0,124073266;0,017662451;0,016136066;0,011338857;0,032054078;0,122982992;0,421282163;0,248800698;0,005669429
11;5320;0,119548872;0,015601504;0,012593985;0,009586466;0,029699248;0,101879699;0,372368421;0,335526316;0,003195489
12;6230;0,102407705;0,013964687;0,011075441;0,01187801;0,031300161;0,080256822;0,36211878;0,385553772;0,001444623
13;7183;0,0996798;0,013504107;0,007935403;0,011555061;0,027982737;0,063761659;0,345538076;0,429625505;0,000417653
14;8159;0,097315848;0,013114352;0,009314867;0,010172815;0,025370756;0,055398946;0,369285452;0,420026964;0
15;9153;0,083360647;0,013328963;0,00775702;0,007866273;0,023271059;0,059324812;0,383371572;0,421391893;0,000327761
16;10116;0,081652827;0,012850929;0,008501384;0,008501384;0,022340846;0,055357849;0,371886121;0,433867141;0,005041518
17;11017;0,081147318;0,011164564;0,009258419;0,006444586;0,022329128;0,056458201;0,387492058;0,417354997;0,008350731
18;11881;0,075835367;0,010352664;0,008669304;0,008500968;0,021294504;0,06060096;0,362679909;0,437757764;0,01430856
19;12818;0,074738649;0,01061008;0,007879544;0,009049774;0,020752067;0,05500078;0,353799345;0,450928382;0,017241379
20;13665;0,070472009;0,009806074;0,007391145;0,007098427;0,019612148;0,061178192;0,364800585;0,443541895;0,016099524
21;14589;0,07162931;0,010487353;0,007197203;0,007060114;0,020289259;0,060113784;0,361231065;0,441497018;0,020494893
22;15408;0,070223261;0,009021288;0,007723261;0,006879543;0,019535306;0,056529076;0,366627726;0,448857736;0,014602804
23;16125;0,065178295;0,009860465;0,006883721;0,006635659;0,019162791;0,053333333;0,36620155;0,464372093;0,008372093
24;16894;0,067834734;0,009234048;0,006392802;0,007872617;0,017816976;0,053450929;0,356576299;0,465549899;0,015271694
25;17497;0,067268675;0,009944562;0,006229639;0,007429845;0,018403155;0,05252329;0,35651826;0,469280448;0,012402126
26;17829;0,061304616;0,009647204;0,007796287;0,006113635;0,01923832;0,056312749;0,369846879;0,465982388;0,003757922
27;18243;0,063695664;0,010195691;0,005646001;0,006577865;0,018856548;0,059200789;0,374280546;0,458696486;0,002850408
28;18645;0,060069724;0,009117726;0,006221507;0,006811478;0,018879056;0,062536873;0,380209171;0,454438187;0,001716278
29;19291;0,060390856;0,008553211;0,006013167;0,007620134;0,018557877;0,061012908;0,37851848;0,458918667;0,000414701
30;19925;0,056712673;0,008983689;0,006273526;0,006323714;0,01846926;0,062183187;0,38378921;0,456562108;0,000702635
31;20698;0,056382259;0,008599865;0,006184172;0,007102135;0,018359262;0,060440622;0,384626534;0,45704899;0,00125616
32;21543;0,056538087;0,008308963;0,006034443;0,005988024;0,018335422;0,057698556;0,385461635;0,451190642;0,010444228
33;22262;0,054307789;0,008534723;0,005884467;0,006019226;0,0176534;0,058036115;0,383568413;0,446141407;0,019854461
34;23009;0,052979269;0,008257638;0,005867269;0,006345343;0,017167195;0,061628059;0,384805945;0,436220609;0,026728671
35;23818;0,050801915;0,008397011;0,005584012;0,006045848;0,017255857;0,062221849;0,382945671;0,438785792;0,027962046
37;27018;0,048116071;0,008364794;0,00610704;0,005551854;0,015286106;0,065289807;0,375564439;0,47446147;0,00125842
38;27728;0,043962781;0,008042412;0,005626082;0,006203116;0,015940565;0,068486728;0,434759088;0,416293999;0,000685228
39;28611;0,045192409;0,008143721;0,005242739;0,005732061;0,016392297;0,066722589;0,442312397;0,409807417;0,000454371
