tf;av;max
1165,532;35,5;35,8
1166,532;35,6;35,7
1167,532;35,5;35,8
1168,532;35,6;35,8
1169,532;35,5;35,7
1170,532;35,5;35,7
1171,532;35,5;35,6
1172,532;35,3;35,6
1173,532;35,3;35,7
1174,532;35,2;35,7
1175,532;35,2;35,7
1176,532;35,1;35,7
1177,532;35,0;35,6
1178,532;35,1;35,6
1179,532;35,0;35,6
1180,532;35,0;35,6
1181,532;35,0;35,7
1182,532;35,0;35,6
1183,532;35,0;35,6
1184,532;35,0;35,7
1185,532;35,1;35,7
1186,532;35,0;35,7
1187,532;35,0;35,8
1188,532;35,1;35,8
1189,532;35,1;35,7
1190,532;35,2;35,7
1191,532;35,1;35,6
1192,532;35,1;35,6
1193,532;35,2;35,5
1194,532;35,2;35,6
1195,532;35,1;35,7
1196,566;35,2;35,7
1197,566;35,2;35,7
1198,566;35,2;35,7
1199,566;35,1;35,7
1200,566;35,1;35,7
1203,499;35,2;35,6
1204,499;35,3;35,6
1205,499;35,2;35,5
1206,499;35,2;35,5
1207,499;35,2;35,5
1208,499;35,3;35,6
1209,499;35,2;35,6
1210,499;35,3;35,6
1211,499;35,2;35,6
1212,499;35,2;35,7
1213,499;35,3;35,7
1214,499;35,3;35,7
1215,499;35,3;36,0
1216,499;35,3;36,0
1217,499;35,2;35,9
1218,499;35,2;35,9
1219,499;35,2;35,8
1220,499;35,2;35,8
1221,499;35,2;35,8
1222,499;35,3;35,8
1223,499;35,2;35,8
1224,499;35,2;35,8
1225,499;35,2;35,8
1226,499;35,2;35,7
1227,499;35,2;35,8
1228,499;35,2;35,9
1229,499;35,1;35,8
1230,499;35,1;35,8
1231,499;35,1;35,7
1232,499;35,1;35,7
1233,499;35,1;35,7
1234,499;35,1;35,7
1235,499;35,1;35,7
1236,499;35,0;35,7
1237,499;35,1;35,7
1238,499;35,0;35,8
1239,499;35,1;35,8
1240,499;35,1;35,8
1241,499;35,1;35,9
1242,499;35,1;35,9
1243,499;35,2;36,0
1244,499;35,2;36,1
1245,499;35,2;36,1
1246,499;35,2;36,0
1247,499;35,3;36,0
1248,499;35,3;35,9
1249,499;35,3;35,8
1250,499;35,2;36,4
1251,499;35,1;36,3
1252,499;34,9;36,3
1253,499;34,8;36,2
1254,499;34,9;36,2
1255,499;35,0;36,2
1256,499;34,9;36,1
1257,499;34,9;36,2
1258,499;34,8;36,1
1259,499;34,8;36,1
1260,499;34,8;36,0
1261,499;34,8;35,9
1262,499;34,9;35,9
1263,499;34,9;35,9
1264,499;35,0;35,8
1265,499;35,0;35,8
1266,499;34,9;35,7
1267,499;34,8;35,8
1268,499;34,7;35,7
1269,499;34,5;35,6
1270,499;34,6;35,7
1271,499;34,6;35,7
1272,499;34,7;35,6
1273,499;34,7;35,6
1274,499;34,7;35,6
1275,499;34,8;35,6
1276,499;34,7;35,5
1277,499;34,8;35,4
1278,499;34,7;35,4
1279,499;34,7;35,3
1280,499;34,7;35,4
1281,499;34,7;35,3
1282,499;34,5;35,3
1283,499;34,6;35,4
1284,499;34,6;35,4
1285,499;34,6;35,3
1286,499;34,5;35,3
1287,499;34,5;35,2
1288,499;34,6;35,3
1289,499;34,7;35,4
1290,499;34,7;35,3
1291,499;34,7;35,3
1292,499;34,7;35,3
1293,499;34,7;35,3
1294,499;34,7;35,3
1295,499;34,6;35,2
1296,499;34,6;35,2
1297,499;34,6;35,2
1298,499;34,7;35,2
1299,499;34,7;35,3
1300,499;34,7;35,3
1301,499;34,7;35,2
1302,499;34,8;35,3
1303,499;34,7;35,2
1304,499;34,7;35,2
1305,499;34,7;35,2
1306,499;34,7;35,2
1307,499;34,5;35,1
1308,499;34,4;35,0
1309,499;34,4;35,0
1310,499;34,3;34,9
1311,499;34,4;34,8
1312,499;34,4;34,9
1313,499;34,5;34,9
1314,499;34,3;34,9
1315,499;34,3;34,8
1316,499;34,2;34,8
1317,499;34,4;34,8
1318,499;34,3;34,9
1319,499;34,3;34,8
1320,499;34,3;34,8
1321,499;34,3;34,8
1322,499;34,2;34,6
1323,499;34,1;34,6
1324,499;34,1;34,7
1325,499;34,2;34,6
1326,499;34,2;34,6
1327,499;34,2;34,5
1328,499;34,2;34,6
1329,499;34,2;34,6
1330,499;34,2;34,7
1331,499;34,1;34,7
1332,499;34,2;34,7
1333,499;34,1;34,7
1334,499;34,1;34,6
1335,499;34,0;34,5
1336,499;34,1;34,5
1337,499;34,1;34,5
1338,499;34,0;34,5
1339,499;34,0;34,3
1340,499;34,0;34,5
1341,499;33,9;34,5
1342,499;33,9;34,4
1343,499;33,9;34,4
1344,499;34,0;34,4
1345,499;34,0;34,5
1346,499;34,0;34,5
1347,499;33,9;34,5
1348,499;33,9;34,5
1349,499;33,9;34,3
1350,499;33,8;34,4
1351,499;33,9;34,4
1352,499;33,9;34,3
1353,499;33,9;34,4
1354,499;34,0;34,4
1355,499;33,9;34,2
1356,499;33,9;34,3
1357,499;33,8;34,1
1358,499;33,8;34,2
1359,499;33,7;34,1
1360,499;33,7;34,1
1361,499;33,7;34,1
1362,499;33,7;34,1
1363,499;33,8;34,1
1364,499;33,8;34,2
1365,499;33,7;34,1
1366,499;33,8;34,2
1367,499;33,7;34,2
1368,499;33,7;34,2
1369,499;33,7;34,2
1370,499;33,7;34,2
1371,499;33,6;34,3
1372,499;33,7;34,1
1373,499;33,6;34,1
1374,499;33,6;34,1
1375,499;33,6;33,9
1376,499;33,5;33,9
1377,499;33,4;34,0
1378,499;33,5;34,0
1379,499;33,4;34,0
1380,499;33,4;33,9
1381,499;33,2;33,8
1382,499;33,2;33,8
1383,499;33,2;33,7
1384,499;33,2;33,7
1385,499;33,2;33,6
1386,499;33,2;33,7
1387,499;33,1;33,6
1388,499;33,2;33,7
1389,499;33,3;33,7
1390,499;33,2;33,6
1391,499;33,2;33,6
1392,499;33,3;33,7
1393,532;33,3;33,8
1394,532;33,4;33,8
1395,532;33,4;33,7
1396,532;33,4;33,8
1397,532;33,4;33,8
1398,532;33,4;33,7
1399,532;33,4;33,7
1400,532;33,4;33,8
1401,532;33,4;33,8
1402,532;33,4;33,8
1403,532;33,3;33,8
1404,532;33,4;33,8
1405,532;33,3;33,8
1406,532;33,3;33,8
1407,532;33,3;33,7
1408,532;33,3;33,7
1409,532;33,3;33,7
1410,532;33,2;33,7
1411,532;33,3;33,7
1412,532;33,3;33,7
1413,532;33,2;33,7
1414,532;32,8;33,1
1416,399;33,4;33,7
1417,399;33,4;33,9
1418,399;33,4;33,7
1419,399;33,3;33,8
1420,399;33,3;33,8
1421,399;33,2;33,8
1422,399;33,2;33,7
1423,399;33,1;33,7
1424,399;33,1;33,7
1425,399;33,0;33,7
1426,399;33,0;33,6
1427,399;33,0;33,5
1428,399;33,0;33,5
1429,399;32,9;33,5
1430,399;32,9;33,6
1431,399;32,9;33,6
1432,399;32,9;33,6
1433,399;32,9;33,5
1434,399;32,7;33,5
1435,399;32,8;33,5
1436,399;32,7;33,4
1437,399;32,8;33,4
1438,399;32,9;33,5
1439,399;32,9;33,5
1440,399;32,9;33,6
1441,399;32,8;33,6
1442,399;32,9;33,6
1443,399;32,8;33,6
1444,399;32,9;33,6
1445,399;32,9;33,5
1446,399;32,9;33,6
1447,399;32,9;33,5
1448,399;32,9;33,5
1449,399;32,8;33,5
1450,399;32,7;33,4
1451,399;32,7;33,4
1452,399;32,8;33,4
1453,399;32,8;33,4
1454,399;32,7;33,4
1455,399;32,7;33,4
1456,399;32,7;33,4
1457,399;32,6;33,3
1458,399;32,7;33,4
1459,399;32,7;33,4
1460,399;32,7;33,3
1461,399;32,7;33,3
1462,399;32,7;33,3
1463,399;32,8;33,4
1464,399;32,8;33,4
1465,399;32,8;33,4
1466,399;32,8;33,4
1467,399;32,8;33,5
1468,399;32,8;33,4
1469,399;32,8;33,4
1470,399;32,8;33,3
1471,399;32,7;33,3
1472,399;32,8;33,3
1473,399;32,6;33,3
1474,399;32,7;33,3
1475,399;32,7;33,2
1476,399;32,7;33,3
1477,399;32,7;33,2
1478,399;32,7;33,3
1479,399;32,7;33,3
1480,399;32,7;33,2
1481,399;32,6;33,2
1482,399;32,6;33,2
1483,399;32,5;33,2
1484,399;32,6;33,2
1485,399;32,6;33,2
1486,399;32,5;33,2
1487,399;32,5;33,2
1488,399;32,6;33,2
1489,399;32,6;33,3
1490,399;32,6;33,2
1491,399;32,6;33,2
1492,399;32,6;33,2
1493,399;32,5;33,1
1494,399;32,4;33,1
1495,399;32,6;33,2
1496,399;32,6;33,2
1497,399;32,6;33,3
1498,399;32,6;33,3
1499,399;32,6;33,2
1500,399;32,6;33,1
1501,399;32,6;33,1
1502,399;32,6;33,2
1503,399;32,6;33,1
1504,399;32,6;33,1
1505,399;32,6;33,1
1506,399;32,6;33,2
1507,399;32,5;33,2
1508,399;32,5;33,2
1509,399;32,6;33,1
1510,399;32,6;33,1
1511,399;32,6;33,2
1512,399;32,6;33,2
1513,399;32,6;33,2
1514,399;32,6;33,2
1515,399;32,6;33,2
1516,399;32,5;33,1
1517,399;32,5;33,1
1518,399;32,4;33,0
1519,399;32,5;33,1
1520,399;32,5;33,1
1521,399;32,6;33,2
1522,399;32,5;33,1
1523,399;32,5;33,2
1524,399;32,5;33,2
1525,399;32,5;33,2
1526,399;32,5;33,1
1527,399;32,5;33,1
1528,399;32,4;33,0
1529,399;32,4;32,9
1530,399;32,2;32,8
1531,399;32,2;32,8
1532,399;32,1;32,9
1533,399;32,1;32,9
1534,399;32,0;32,8
1535,399;31,9;32,8
1536,399;32,1;32,9
1537,399;32,2;32,9
1538,399;32,2;32,9
1539,399;32,2;32,9
1540,399;32,2;32,9
1541,399;32,2;32,9
1542,399;32,1;32,9
1543,399;32,1;32,9
1544,399;32,1;33,0
1545,399;32,1;33,0
1546,399;32,1;33,0
1547,399;32,0;33,0
1548,399;32,1;33,0
1549,399;32,1;32,9
1550,399;32,1;32,8
1551,399;32,1;32,9
1552,399;32,1;32,9
1553,399;32,1;32,8
1554,399;32,0;32,8
1555,399;32,1;32,9
1556,399;32,1;32,9
1557,399;32,1;32,8
1558,399;32,1;32,8
1559,399;32,2;32,9
1560,399;32,2;32,8
1561,399;32,1;32,9
1562,399;32,1;32,8
1563,399;32,0;32,8
1564,399;32,0;32,8
1565,399;32,0;32,8
1566,399;32,0;32,7
1567,399;32,0;32,7
1568,399;32,0;32,8
1569,399;32,0;32,8
1570,399;32,0;32,8
1571,399;32,0;32,7
1572,399;31,9;32,7
1573,399;31,9;32,8
1574,399;31,8;32,7
1575,399;31,8;32,9
1576,399;31,7;32,8
1577,399;31,9;32,8
1578,399;31,8;32,8
1579,399;31,9;32,8
1580,399;32,0;32,7
1581,399;32,0;32,7
1582,399;31,9;32,7
1583,399;32,0;32,7
1584,399;32,0;32,7
1585,399;32,0;32,6
1586,399;32,0;32,6
1587,399;31,9;32,6
1588,399;31,9;32,6
1589,399;31,9;32,6
1590,399;31,9;32,6
1591,399;32,0;32,6
1592,399;31,9;32,7
1593,399;32,0;32,6
1594,432;31,9;32,6
1595,432;31,9;32,6
1596,465;31,9;32,6
1597,465;31,9;32,6
1598,465;32,0;32,7
1599,465;31,9;32,7
1600,465;31,9;32,7
1601,465;31,9;32,6
1602,465;31,9;32,6
1603,465;31,9;32,6
1604,465;31,9;32,7
1605,465;31,9;32,6
1606,465;31,8;32,6
1607,465;31,9;32,6
1608,465;31,9;32,7
1609,465;31,9;32,6
1610,465;31,9;32,6
1611,465;32,0;32,6
1612,465;32,0;32,6
1613,465;32,0;32,6
1614,465;32,0;32,6
1615,465;32,1;32,6
1616,465;32,1;32,6
1617,465;32,0;32,7
1618,465;32,0;32,6
1619,465;32,1;32,6
1620,465;32,1;32,6
1621,465;32,1;32,7
1622,465;32,1;32,7
1623,465;32,1;32,7
1624,465;32,1;32,7
1625,465;32,0;32,7
1626,465;32,0;32,7
1627,498;32,0;32,6
1628,498;32,0;32,6
1629,498;32,1;32,6
1630,498;32,1;32,6
1631,498;32,1;32,6
1632,498;32,1;32,6
1633,498;32,1;32,5
1634,498;32,1;32,7
1635,498;32,0;32,6
1636,498;32,0;32,6
1637,498;32,0;32,6
1638,498;31,9;32,6
1639,498;31,9;32,6
1640,498;31,9;32,6
1641,498;31,8;32,5
1642,498;31,8;32,6
1643,498;31,8;32,5
1644,498;31,9;32,6
1645,498;31,9;32,6
1646,498;31,9;32,5
1647,498;32,0;32,6
1648,498;32,0;32,6
1649,498;32,0;32,6
1650,498;32,0;32,6
1651,498;31,9;32,7
1652,498;31,9;32,6
1653,498;31,9;32,6
1654,498;31,8;32,6
1655,498;31,8;32,5
1656,498;31,8;32,6
1657,498;31,7;32,4
1658,498;31,7;32,4
1659,498;31,7;32,4
1660,498;31,7;32,4
1661,498;31,8;32,5
1662,498;31,8;32,4
1663,498;31,8;32,5
1664,498;31,8;32,5
1667,065;32,1;32,6
1668,065;32,1;32,7
1669,065;32,1;32,7
1670,065;32,1;32,7
1671,065;32,1;32,7
1672,065;32,1;32,7
1673,065;32,1;32,7
1674,065;32,0;32,7
1675,065;32,0;32,7
1676,065;32,1;32,7
1677,065;32,1;32,7
1678,065;32,1;32,7
1679,065;32,1;32,7
1680,065;32,2;32,6
1681,065;32,2;32,7
1682,065;32,2;32,7
1683,065;32,2;32,6
1684,065;32,2;32,7
1685,065;32,2;32,6
1686,065;32,2;32,7
1687,065;32,2;32,6
1688,065;32,2;32,6
1689,065;32,2;32,6
1690,065;32,2;32,7
1691,065;32,2;32,7
1692,065;32,2;32,6
1693,065;32,2;32,7
1694,065;32,2;32,7
1695,065;32,2;32,7
1696,065;32,2;32,7
1697,065;32,2;32,7
1698,065;32,2;32,6
1699,065;32,2;32,7
1700,065;32,2;32,7
1701,065;32,1;32,7
1702,065;32,2;32,7
1703,065;32,2;32,6
1704,065;32,2;32,6
1705,065;32,1;32,6
1706,065;32,1;32,7
1707,065;32,1;32,6
1708,065;32,0;32,5
1709,065;32,0;32,6
1710,065;32,0;32,6
1711,065;32,0;32,6
1712,065;32,0;32,5
1713,065;31,9;32,5
1714,065;31,9;32,5
1715,065;31,8;32,5
1716,065;31,8;32,6
1717,065;31,9;32,6
1718,065;31,8;32,5
1719,065;31,8;32,6
1720,065;31,8;32,6
1721,065;31,8;32,6
1722,065;31,8;32,6
1723,065;31,8;32,6
1724,065;31,8;32,6
1725,065;31,9;32,6
1726,065;31,8;32,5
1727,065;31,7;32,4
1728,065;31,7;32,5
1729,065;31,8;32,5
1730,065;31,8;32,5
1731,065;31,8;32,4
1732,065;31,8;32,4
1733,065;31,8;32,4
1734,065;31,8;32,5
1735,065;31,8;32,5
1736,065;31,8;32,5
1737,065;31,8;32,5
1738,065;31,8;32,6
1739,065;31,9;32,5
1740,065;31,9;32,5
1741,065;31,9;32,4
1742,065;31,9;32,4
1743,065;31,9;32,5
1744,065;31,9;32,4
1745,065;31,7;32,4
1746,065;31,7;32,4
1747,065;31,7;32,3
1748,065;31,8;32,3
1749,065;31,8;32,3
1750,065;31,8;32,3
1751,065;31,8;32,3
1752,065;31,7;32,3
1753,065;31,7;32,3
1754,065;31,7;32,3
1755,065;31,7;32,3
1756,065;31,7;32,3
1757,065;31,7;32,3
1758,065;31,7;32,3
1759,065;31,7;32,2
1760,065;31,6;32,3
1761,065;31,6;32,3
1762,065;31,6;32,3
1763,065;31,6;32,2
1764,065;31,7;32,3
1765,065;31,6;32,3
1766,065;31,6;32,2
1767,065;31,7;32,2
1768,065;31,6;32,2
1769,065;31,6;32,2
1770,065;31,7;32,2
1771,065;31,6;32,2
1772,065;31,6;32,2
1773,065;31,5;32,2
1774,065;31,5;32,1
1775,065;31,5;32,2
1776,065;31,5;32,1
1777,065;31,5;32,1
1778,065;31,5;32,0
1779,065;31,5;32,0
1780,065;31,4;32,1
1781,065;31,4;32,1
1782,065;31,3;32,1
1783,065;31,4;32,2
1784,065;31,5;32,2
1785,065;31,5;32,2
1786,065;31,5;32,2
1787,065;31,4;32,1
1788,065;31,5;32,2
1789,065;31,4;32,1
1790,065;31,5;32,1
1791,065;31,5;32,1
1792,065;31,4;32,1
1793,065;31,4;32,0
1794,065;31,4;32,1
1795,065;31,4;32,1
1796,065;31,5;32,1
1797,065;31,4;32,2
1798,065;31,4;32,2
1799,065;31,5;32,1
1800,065;31,5;32,1
1801,065;31,5;32,1
1802,065;31,4;32,0
1803,065;31,4;32,1
1804,065;31,4;32,1
1805,065;31,4;32,0
1806,065;31,4;32,0
1807,065;31,3;32,0
1808,065;31,3;32,1
1809,065;31,4;32,0
1810,065;31,4;32,0
1811,065;31,4;32,0
1812,065;31,4;32,0
1813,065;31,4;32,1
1814,065;31,5;32,1
1815,065;31,4;32,1
1816,065;31,4;32,1
1817,065;31,5;32,0
1818,065;31,5;32,0
1819,065;31,5;32,0
1820,065;31,4;31,9
1821,065;31,3;32,0
1822,065;31,3;32,0
1823,065;31,4;32,0
1824,065;31,4;32,0
1825,065;31,4;32,0
1826,065;31,4;32,0
1827,065;31,4;32,0
1828,065;31,3;32,0
1829,065;31,4;32,0
1830,065;31,3;32,0
1831,065;31,4;32,0
1832,065;31,4;32,0
1833,065;31,4;32,0
1834,065;31,4;32,1
1835,065;31,3;32,1
1836,065;31,3;32,1
1837,065;31,3;32,0
1838,065;31,4;32,0
1839,065;31,3;32,0
1840,065;31,3;31,9
1841,065;31,3;32,0
1842,065;31,3;32,0
1843,065;31,3;32,1
1844,065;31,3;32,0
1845,065;31,3;32,1
1846,065;31,3;32,0
1847,065;31,3;31,9
1848,065;31,2;31,9
1849,065;31,2;31,9
1850,065;31,2;31,9
1851,065;31,2;31,9
1852,065;31,2;31,9
1853,065;31,2;32,0
1854,065;31,1;32,0
1855,065;31,2;32,0
1856,098;31,3;32,0
1857,098;31,3;32,0
1858,098;31,3;31,9
1859,098;31,3;32,0
1860,098;31,2;32,0
1861,098;31,3;31,9
1862,098;31,2;31,9
1863,098;31,3;32,0
1864,098;31,3;32,0
1865,098;31,3;31,9
1866,098;31,3;32,0
1867,098;31,3;32,0
1868,098;31,3;32,0
1869,098;31,2;32,0
1870,098;31,2;32,0
1871,098;31,2;32,0
1872,098;31,3;32,0
1873,098;31,2;32,0
1874,098;31,1;32,0
1875,098;31,2;32,0
1876,098;31,2;32,0
1877,098;31,2;32,0
1878,098;31,1;31,9
1879,098;31,1;32,0
1880,098;31,1;32,0
1881,098;31,0;32,0
1882,098;31,0;32,0
1883,098;31,0;32,1
1884,098;31,1;32,1
1885,098;31,2;32,1
1886,098;31,2;32,1
1887,098;31,2;32,1
1888,098;31,2;32,0
1889,098;31,2;32,0
1890,098;31,3;32,1
1891,098;31,3;32,1
1892,098;31,3;32,0
1893,098;31,2;32,0
1894,098;31,2;32,0
1895,098;31,2;32,0
1896,098;31,2;31,9
1897,098;31,2;31,9
1898,098;31,1;31,9
1899,098;31,1;31,9
1900,098;31,1;31,9
1901,098;31,2;31,9
1902,098;31,2;32,0
1903,098;31,2;31,9
1904,098;31,2;31,9
1905,098;31,1;31,9
1906,098;31,0;32,0
1907,098;31,0;31,9
1908,098;31,0;31,9
1909,098;30,9;31,9
1910,098;30,9;31,8
1911,098;31,0;31,9
1912,098;31,0;31,9
1913,098;31,1;31,9
1914,098;31,0;31,8
1915,098;31,1;31,9
1916,098;31,0;31,9
1917,098;30,9;31,9
1918,098;30,9;31,9
1919,098;30,9;31,9
1920,098;31,0;31,8
1921,098;31,0;31,8
1922,098;31,0;31,8
1923,098;31,0;31,8
1924,098;31,0;31,8
1925,098;30,9;31,8
1926,098;30,9;31,7
1927,098;30,9;31,7
1928,098;30,9;31,8
1929,098;30,9;31,7
1930,098;30,9;31,8
1931,098;30,9;31,8
1932,098;31,0;31,8
1933,098;31,0;31,8
1934,098;31,0;31,8
1935,098;31,0;31,7
1936,098;31,1;31,8
1937,098;31,0;31,8
1938,098;31,0;31,7
1939,098;56,9;77,1
1941,631;31,2;31,9
1942,631;31,2;31,8
1943,631;31,3;31,8
1944,631;31,2;31,9
1945,631;31,1;31,9
1946,631;31,2;31,8
1947,631;31,1;31,8
1948,631;31,2;31,8
1949,631;31,1;31,9
1950,631;31,1;31,9
1951,631;31,1;31,8
1952,631;31,2;31,8
1953,631;31,1;31,8
1954,631;31,1;31,8
1955,631;31,1;31,8
1956,631;31,1;31,8
1957,631;31,1;31,8
1958,631;31,1;31,8
1959,631;31,1;31,8
1960,631;31,1;31,7
1961,631;31,1;31,7
1962,631;31,1;31,8
1963,631;31,1;31,8
1964,631;31,1;31,8
1965,631;31,1;31,8
1966,631;31,1;31,8
1967,631;31,2;31,8
1968,631;31,1;31,8
1969,631;31,1;31,8
1970,631;31,0;31,8
1971,631;30,9;31,7
1972,631;31,0;31,7
1973,631;31,0;31,7
1974,631;31,1;31,7
1975,631;31,1;31,7
1976,631;31,1;31,7
1977,631;31,1;31,7
1978,631;31,1;31,7
1979,631;31,0;31,8
1980,631;31,0;31,7
1981,631;31,1;31,7
1982,631;31,1;31,7
1983,631;31,1;31,7
1984,631;31,1;31,8
1985,631;31,1;31,8
1986,631;31,1;31,8
1987,631;31,1;31,8
1988,631;31,1;31,8
1989,631;31,1;31,8
1990,631;31,1;31,8
1991,631;31,1;31,8
1992,631;31,1;31,8
1993,631;31,1;31,8
1994,631;31,1;31,8
1995,631;31,0;31,8
1996,631;31,0;31,8
1997,631;31,0;31,8
1998,631;31,1;31,7
1999,631;31,1;31,8
2000,631;31,1;31,7
2001,631;31,0;31,7
2002,631;31,1;31,7
2003,631;31,1;31,8
2004,631;31,0;31,7
2005,631;31,0;31,7
2006,631;31,0;31,7
2007,631;31,0;31,7
2008,631;30,9;31,8
2009,631;30,9;31,7
2010,631;30,9;31,7
2011,631;30,9;31,7
2012,631;31,0;31,8
2013,631;30,9;31,7
2014,631;30,9;31,7
2015,631;30,8;31,8
2016,631;30,8;31,6
2017,631;30,9;31,6
2018,631;30,9;31,6
2019,631;31,0;31,7
2020,631;31,0;31,7
2021,631;31,0;31,7
2022,631;30,9;31,7
2023,631;30,9;31,6
2024,631;30,8;31,7
2025,631;30,9;31,7
2026,631;30,8;31,7
2027,631;30,8;31,7
2028,631;30,9;31,7
2029,631;30,9;31,7
2030,631;30,9;31,7
2031,631;30,8;31,7
2032,631;30,9;31,7
2033,631;30,9;31,7
2034,631;30,9;31,7
2035,631;30,9;31,7
2036,631;30,9;31,7
2037,631;30,9;31,6
2038,631;30,9;31,6
2039,631;30,9;31,6
2040,631;30,9;31,7
2041,631;30,9;31,7
2042,631;31,0;31,7
2043,631;30,9;31,8
2044,631;30,9;31,6
2045,631;30,9;31,7
2046,631;30,9;31,7
2047,631;30,8;31,7
2048,631;30,9;31,6
2049,631;30,8;31,7
2050,631;30,8;31,6
2051,631;30,8;31,6
2052,631;30,9;31,6
2053,631;30,9;31,7
2054,631;30,9;31,6
2055,631;30,8;31,6
2056,631;30,9;31,6
2057,631;30,9;31,6
2058,631;30,8;31,6
2059,631;30,8;31,5
2060,631;30,8;31,5
2061,631;30,8;31,6
2062,631;30,8;31,6
2063,631;30,7;31,5
2064,631;30,8;31,5
2065,631;30,8;31,5
2066,631;30,8;31,4
2067,631;30,8;31,5
2068,631;30,8;31,6
2069,631;30,8;31,6
2070,631;30,8;31,6
2071,631;30,7;31,6
2072,631;30,7;31,6
2073,631;30,7;31,5
2074,631;30,8;31,4
2075,631;30,7;31,5
2076,631;30,7;31,4
2077,631;30,7;31,5
2078,631;30,7;31,5
2079,631;30,7;31,5
2080,631;30,7;31,4
2081,631;30,7;31,4
2082,631;30,7;31,3
2083,631;30,7;31,4
2084,631;30,8;31,5
2085,631;30,8;31,4
2086,631;30,7;31,5
2087,631;30,7;31,4
2088,631;30,7;31,4
2089,631;30,6;31,3
2090,631;30,6;31,4
2091,631;30,6;31,4
2092,631;30,7;31,4
2093,631;30,7;31,4
2094,631;30,8;31,4
2095,631;30,7;31,4
2096,631;30,7;31,5
2097,631;30,7;31,4
2098,631;30,7;31,4
2099,631;30,7;31,3
2100,631;30,7;31,3
2101,631;30,8;31,4
2102,631;30,7;31,4
2103,631;30,7;31,4
2104,631;30,6;31,4
2105,631;30,6;31,5
2106,631;30,7;31,4
2107,631;30,7;31,4
2108,631;30,6;31,4
2109,631;30,6;31,4
2110,631;30,6;31,5
2111,631;30,6;31,4
2112,631;30,6;31,3
2113,631;30,6;31,3
2114,631;30,5;31,4
2115,631;30,5;31,4
2116,631;30,5;31,3
2117,631;30,5;31,3
2118,631;30,5;31,3
2119,631;30,6;31,3
2120,631;30,5;31,3
2121,631;30,5;31,3
2122,631;30,6;31,3
2123,631;30,6;31,3
2124,631;30,6;31,4
2125,631;30,6;31,3
2126,631;30,7;31,3
2127,631;30,7;31,4
2128,631;30,6;31,3
2129,631;30,6;31,3
2130,631;30,6;31,2
2131,631;30,5;31,3
2132,631;30,5;31,3
2133,631;30,6;31,3
2134,631;30,5;31,3
2135,631;30,6;31,3
2136,631;30,6;31,3
2137,631;30,6;31,3
2138,631;30,6;31,3
2139,631;30,5;31,2
2140,631;30,5;31,3
2141,631;30,5;31,2
2142,631;30,5;31,2
2143,631;30,5;31,2
2144,631;30,5;31,2
2145,631;30,5;31,2
2146,631;30,6;31,2
2147,631;30,6;31,2
2148,631;30,6;31,2
2149,631;30,6;31,2
2150,631;30,6;31,2
2151,631;30,6;31,2
2152,631;30,5;31,3
2153,631;30,5;31,3
2154,631;30,6;31,3
2155,631;30,6;31,2
2156,631;30,6;31,2
2157,631;30,6;31,2
2158,631;30,6;31,2
2159,631;30,6;31,2
2160,631;30,6;31,3
2161,631;30,5;31,3
2162,631;30,6;31,3
2163,631;30,6;31,2
2164,631;30,6;31,2
2165,631;30,6;31,2
2166,631;30,6;31,1
2167,631;30,6;31,2
2168,631;30,6;31,1
2169,631;30,7;31,2
2170,631;30,7;31,2
2171,631;30,6;31,2
2172,631;30,6;31,2
2173,631;30,6;31,2
2174,631;30,6;31,2
2175,631;30,5;31,2
2176,631;30,5;31,2
2177,631;30,6;31,2
2178,631;30,6;31,2
2179,631;30,6;31,1
2180,631;30,5;31,2
2181,631;30,5;31,1
2182,631;30,6;31,2
2183,631;30,5;31,1
2184,631;30,5;31,2
2185,631;30,5;31,2
2186,631;30,6;31,2
2187,631;30,6;31,2
2188,631;30,6;31,2
2189,631;30,6;31,1
2190,631;30,5;31,2
2191,631;30,5;31,3
2192,631;30,5;31,3
2193,631;30,5;31,2
2194,631;30,5;31,2
2195,631;30,6;31,2
2196,631;30,6;31,2
2197,631;30,5;31,2
2198,631;30,5;31,2
2199,631;30,6;31,2
2200,631;30,5;31,1
2201,631;30,6;31,2
2202,631;30,5;31,2
2203,631;30,5;31,2
2204,631;30,6;31,2
2205,631;30,6;31,1
2206,631;30,5;31,1
2207,631;30,5;31,1
2208,631;30,5;31,1
2209,631;30,5;31,2
2210,631;30,5;31,1
2211,631;30,5;31,1
2212,631;30,5;31,1
2213,631;30,5;31,1
2214,631;30,5;31,0
2215,631;30,5;31,1
2216,631;30,4;31,1
2217,631;30,4;31,1
2218,631;30,4;31,1
2219,631;30,5;31,2
2220,631;30,5;31,1
2221,631;30,5;31,1
2222,631;30,5;31,1
2223,631;30,4;31,1
2224,631;30,5;31,0
2225,631;30,5;31,1
2226,631;30,4;31,1
2227,631;30,4;31,0
2228,631;30,4;31,0
2229,631;30,4;31,0
2230,631;30,4;31,0
2231,631;30,4;31,0
2232,631;30,4;31,0
2233,631;30,4;31,0
2234,631;30,4;31,0
2235,631;30,5;31,0
2236,631;30,4;31,1
2237,631;30,4;31,1
2238,631;30,4;31,1
2239,631;30,4;31,0
2240,631;30,4;31,1
2241,631;30,3;31,0
2242,631;30,3;31,0
2243,631;30,4;31,0
2244,631;30,3;31,1
2245,631;30,4;31,0
2246,631;30,4;30,9
