Omega RDXL6SD Serial No. 002006 - Logged Data
Date:,04-10-16
Time:,Sample No.,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Cold Junction 1,Cold Junction 2,Cold Junction 3,Cold Junction 4,
09:25:53,51,  21.5,  21.8,  21.3,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:25:54,52,  21.5,  21.9,  21.3,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:25:55,53,  21.5,  21.9,  21.4,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:25:56,54,  21.4,  21.8,  21.3,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:25:57,55,  21.5,  21.8,  21.4,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:25:58,56,  21.5,  21.9,  21.4,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:25:59,57,  21.4,  21.9,  21.4,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:00,58,  21.5,  21.9,  21.4,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:01,59,  21.5,  21.8,  21.4,  22.0, 850.0, 850.0,  23.7,  24.1,  24.4,  25.2,
09:26:02,60,  21.5,  21.9,  21.4,  21.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:03,61,  21.5,  21.9,  21.4,  22.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:04,62,  21.6,  21.8,  21.4,  22.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:05,63,  21.6,  21.8,  21.4,  22.0, 850.0, 850.0,  23.7,  24.1,  24.5,  25.3,
09:26:06,64,  21.6,  21.8,  21.3,  22.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:07,65,  21.6,  21.8,  21.3,  22.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:08,66,  21.5,  21.8,  21.3,  22.0, 850.0, 850.0,  23.7,  24.1,  24.4,  25.3,
09:26:09,67,  21.6,  21.9,  21.4,  22.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:10,68,  21.6,  21.9,  21.4,  22.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:11,69,  21.6,  21.8,  21.3,  22.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:12,70,  21.6,  21.9,  21.4,  22.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:13,71,  21.6,  21.8,  21.4,  22.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:14,72,  32.1,  21.8,  21.3,  24.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:15,73,  38.5,  21.8,  21.4,  28.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:16,74,  40.9,  21.8,  21.4,  29.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:17,75,  42.5,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:18,76,  44.3,  21.9,  21.3,  30.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:19,77,  44.9,  21.8,  21.4,  30.6, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:20,78,  45.5,  21.8,  21.4,  31.1, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:21,79,  46.0,  21.8,  21.3,  31.1, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:22,80,  46.3,  21.8,  21.4,  31.2, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:23,81,  46.7,  21.8,  21.4,  31.4, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:24,82,  46.7,  21.8,  21.3,  31.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:25,83,  46.7,  21.9,  21.4,  31.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:26,84,  46.6,  21.8,  21.3,  31.4, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:27,85,  46.5,  21.8,  21.3,  31.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:28,86,  46.4,  21.8,  21.4,  31.3, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:29,87,  46.3,  21.8,  21.4,  31.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:30,88,  46.2,  21.9,  21.4,  31.2, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:31,89,  45.9,  21.8,  21.4,  31.1, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:32,90,  45.7,  21.8,  21.3,  31.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.2,
09:26:33,91,  45.9,  21.8,  21.3,  31.1, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:34,92,  45.7,  21.8,  21.3,  31.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:35,93,  45.6,  21.8,  21.3,  31.0, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:36,94,  45.5,  21.9,  21.4,  31.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:37,95,  45.4,  21.9,  21.4,  30.9, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:38,96,  44.9,  21.9,  21.4,  30.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:39,97,  44.8,  21.8,  21.4,  30.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:40,98,  45.0,  21.8,  21.4,  30.8, 850.0, 850.0,  23.7,  24.1,  24.5,  25.3,
09:26:41,99,  45.1,  21.8,  21.4,  30.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:42,100,  45.1,  21.8,  21.3,  30.9, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:43,101,  45.1,  21.8,  21.4,  30.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:44,102,  44.9,  21.8,  21.4,  30.7, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:45,103,  44.4,  21.8,  21.4,  30.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:46,104,  44.4,  21.8,  21.4,  30.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:47,105,  44.4,  21.9,  21.4,  30.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:48,106,  43.9,  21.8,  21.3,  30.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:49,107,  44.2,  21.8,  21.4,  30.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:50,108,  44.3,  21.8,  21.3,  30.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:51,109,  44.1,  21.8,  21.4,  30.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:52,110,  44.0,  21.8,  21.4,  30.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:26:53,111,  43.8,  21.8,  21.4,  30.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:54,112,  43.8,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:55,113,  43.4,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.4,  25.3,
09:26:56,114,  43.5,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:57,115,  43.6,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:58,116,  43.4,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:26:59,117,  43.3,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:00,118,  43.3,  21.8,  21.4,  30.1, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:01,119,  43.0,  21.8,  21.4,  30.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:02,120,  43.3,  21.8,  21.4,  30.1, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:03,121,  43.4,  21.8,  21.4,  30.2, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:04,122,  43.4,  21.8,  21.3,  30.2, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:05,123,  43.2,  21.8,  21.4,  30.1, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:06,124,  43.2,  21.8,  21.4,  30.1, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:07,125,  43.0,  21.8,  21.4,  30.1, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:08,126,  42.8,  21.8,  21.4,  29.9, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:09,127,  42.8,  21.8,  21.4,  30.0, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:10,128,  42.6,  21.8,  21.4,  29.9, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:11,129,  42.4,  21.8,  21.4,  29.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:12,130,  42.3,  21.8,  21.4,  29.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:13,131,  42.1,  21.8,  21.3,  29.7, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:14,132,  42.2,  21.8,  21.3,  29.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:15,133,  42.2,  21.8,  21.3,  29.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:16,134,  42.1,  21.8,  21.4,  29.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:17,135,  42.1,  21.8,  21.4,  29.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:18,136,  42.2,  21.8,  21.4,  29.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:19,137,  42.3,  21.8,  21.4,  29.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:20,138,  42.3,  21.8,  21.4,  29.8, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:21,139,  42.3,  21.8,  21.4,  29.7, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:22,140,  42.0,  21.8,  21.3,  29.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:23,141,  42.0,  21.8,  21.4,  29.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:24,142,  42.0,  21.8,  21.4,  29.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:25,143,  41.9,  21.8,  21.4,  29.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:26,144,  41.9,  21.8,  21.4,  29.7, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:27,145,  41.9,  21.8,  21.4,  29.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:28,146,  41.9,  21.9,  21.4,  29.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:29,147,  41.8,  21.9,  21.4,  29.7, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:30,148,  41.6,  21.8,  21.4,  29.5, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:31,149,  41.8,  21.8,  21.3,  29.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:32,150,  41.8,  21.8,  21.4,  29.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:33,151,  41.7,  21.8,  21.3,  29.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:34,152,  41.5,  21.9,  21.4,  29.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:35,153,  41.4,  21.8,  21.4,  29.5, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:36,154,  41.7,  21.9,  21.4,  29.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:37,155,  41.8,  21.8,  21.3,  29.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:38,156,  41.8,  21.8,  21.4,  29.6, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:39,157,  41.6,  21.8,  21.4,  29.6, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:40,158,  41.6,  21.8,  21.4,  29.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:41,159,  41.4,  21.8,  21.4,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:42,160,  41.3,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:43,161,  41.1,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:44,162,  41.1,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:45,163,  41.2,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:46,164,  41.1,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:47,165,  41.1,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:48,166,  41.1,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:49,167,  41.2,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:50,168,  41.5,  21.9,  21.4,  29.5, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:51,169,  41.5,  21.9,  21.3,  29.5, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:52,170,  41.4,  21.8,  21.3,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:53,171,  41.4,  21.9,  21.4,  29.5, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:54,172,  41.4,  21.8,  21.4,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:55,173,  41.1,  21.8,  21.3,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:56,174,  40.9,  21.9,  21.3,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:27:57,175,  40.9,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.4,
09:27:58,176,  40.8,  21.9,  21.3,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:27:59,177,  40.8,  21.9,  21.4,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.4,
09:28:00,178,  41.0,  21.8,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:01,179,  41.1,  21.8,  21.3,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:02,180,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:28:03,181,  41.2,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:04,182,  41.4,  21.8,  21.4,  29.5, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:05,183,  41.3,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:28:06,184,  41.3,  21.8,  21.4,  29.4, 850.0, 850.0,  23.8,  24.1,  24.5,  25.4,
09:28:07,185,  41.1,  21.8,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:08,186,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:28:09,187,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:10,188,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:11,189,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:28:12,190,  41.1,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:13,191,  41.1,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:14,192,  41.1,  21.8,  21.3,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:15,193,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:16,194,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:17,195,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:18,196,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:28:19,197,  41.0,  21.8,  21.3,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:28:20,198,  40.9,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.3,
09:28:21,199,  40.8,  21.9,  21.4,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:22,200,  40.8,  21.8,  21.3,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:23,201,  40.9,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.4,
09:28:24,202,  40.8,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:25,203,  40.8,  21.8,  21.4,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:26,204,  40.7,  21.8,  21.4,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:27,205,  40.8,  21.9,  21.4,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:28,206,  40.8,  21.9,  21.4,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:29,207,  40.8,  21.8,  21.3,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.4,
09:28:30,208,  40.8,  21.8,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:31,209,  40.9,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.1,  24.5,  25.4,
09:28:32,210,  40.9,  21.8,  21.3,  29.3, 850.0, 850.0,  23.9,  24.2,  24.5,  25.4,
09:28:33,211,  40.9,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:34,212,  40.9,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:35,213,  40.3,  21.8,  21.3,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:36,214,  40.2,  23.2,  21.4,  28.5, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:37,215,  40.7,  21.9,  21.4,  29.1, 850.0, 850.0,  23.8,  24.2,  24.5,  25.4,
09:28:38,216,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:39,217,  41.0,  21.9,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:40,218,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.4,
09:28:41,219,  40.9,  22.0,  21.3,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:42,220,  40.9,  22.0,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:43,221,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:44,222,  40.8,  21.8,  21.4,  29.2, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:45,223,  41.0,  21.8,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:46,224,  40.9,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:47,225,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.4,
09:28:48,226,  41.0,  21.8,  21.3,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:49,227,  41.1,  21.9,  21.3,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.4,
09:28:50,228,  41.1,  21.8,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.4,
09:28:51,229,  41.1,  21.8,  21.3,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:52,230,  41.0,  21.9,  21.4,  29.3, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
09:28:53,231,  41.2,  21.8,  21.4,  29.4, 850.0, 850.0,  23.8,  24.2,  24.5,  25.3,
