tf;av;max
1167,032;45,6;47,3
1168,032;45,5;47,4
1169,032;45,6;47,4
1170,032;45,8;47,4
1171,032;45,5;47,4
1172,032;45,4;47,4
1173,032;45,5;47,4
1174,032;45,6;47,4
1175,032;45,7;47,3
1176,032;45,7;47,3
1177,032;45,7;47,4
1178,032;45,7;47,4
1179,032;45,7;47,5
1180,032;45,7;47,5
1181,032;45,7;47,5
1182,032;45,7;47,4
1183,032;45,6;47,2
1184,032;45,6;47,2
1185,032;45,7;47,3
1186,032;45,8;47,3
1187,032;45,8;47,4
1188,032;45,8;47,4
1189,032;45,8;47,5
1190,032;45,9;47,5
1191,032;45,9;47,4
1192,032;45,9;47,4
1193,032;46,0;47,5
1194,032;46,0;47,5
1195,032;46,0;47,7
1196,032;46,0;47,7
1197,032;46,0;47,7
1198,032;45,9;47,7
1199,032;45,7;47,5
1200,032;45,6;47,3
1201,032;45,5;47,4
1202,032;45,6;47,3
1203,032;45,8;47,3
1204,032;45,9;47,3
1205,032;45,9;47,4
1206,032;45,9;47,3
1207,032;45,8;47,3
1208,032;45,8;49,0
1209,032;45,7;49,0
1210,032;45,7;49,0
1211,065;51,2;71,5
1213,065;45,9;48,8
1214,065;45,9;48,7
1215,065;45,8;48,6
1216,065;45,8;48,4
1217,065;45,9;48,2
1218,065;46,0;48,1
1219,065;46,1;48,1
1220,065;46,0;47,9
1221,065;45,9;47,8
1222,065;46,0;47,6
1223,065;46,3;48,0
1224,065;46,4;48,0
1225,065;46,5;47,9
1226,065;46,4;47,7
1227,065;46,3;47,5
1228,065;46,6;47,7
1229,065;46,6;47,7
1230,065;46,5;47,6
1231,065;46,5;47,5
1232,065;46,5;47,5
1233,065;46,5;47,4
1234,065;46,5;47,3
1235,065;46,5;47,4
1236,065;46,6;47,4
1237,065;46,6;47,4
1238,065;46,7;47,4
1239,065;46,5;47,3
1240,065;46,6;47,3
1241,065;46,8;47,3
1242,065;46,8;47,2
1243,065;46,8;47,4
1244,065;46,8;47,4
1245,065;46,8;47,4
1246,065;46,8;47,4
1247,065;46,9;47,3
1248,065;46,8;47,3
1249,065;46,8;47,3
1250,065;46,6;47,1
1251,065;46,6;47,1
1252,065;46,5;47,2
1253,065;46,6;47,3
1254,065;46,5;47,3
1255,065;46,2;47,1
1256,065;46,1;46,8
1257,065;46,3;47,1
1258,065;46,3;47,2
1259,065;46,3;47,2
1260,065;46,4;47,3
1261,065;46,2;47,2
1262,065;46,2;47,3
1263,065;46,3;47,4
1264,065;46,2;47,3
1265,065;46,1;47,1
1266,065;46,3;47,2
1267,065;46,2;47,2
1268,065;46,2;47,3
1269,065;46,1;47,3
1270,065;46,2;47,3
1271,065;46,3;47,3
1272,065;46,2;47,3
1273,065;46,2;47,4
1274,065;46,2;47,4
1275,065;46,4;47,4
1276,065;46,4;47,5
1277,065;46,5;47,5
1278,065;46,5;47,6
1279,065;46,6;47,7
1280,065;46,4;47,3
1281,065;46,2;47,2
1282,065;46,0;46,8
1283,065;46,1;46,9
1284,065;46,2;47,0
1285,065;46,2;47,0
1286,065;46,3;47,0
1287,065;46,1;46,8
1288,065;46,0;46,7
1289,065;46,1;46,7
1290,065;46,1;46,6
1291,065;45,9;46,5
1292,065;45,9;46,5
1293,065;45,8;46,6
1294,065;45,8;46,5
1295,065;45,8;46,6
1296,065;45,9;46,6
1297,065;45,8;46,3
1298,065;45,7;46,1
1299,065;45,6;46,0
1300,065;45,5;45,9
1301,065;45,4;45,8
1302,065;45,2;45,7
1303,065;45,4;45,7
1304,065;45,5;45,8
1305,065;45,3;45,7
1306,065;45,2;45,5
1307,065;45,1;45,6
1308,065;45,1;45,7
1309,065;45,2;45,8
1310,065;45,4;45,8
1311,065;45,4;45,8
1312,065;45,4;45,8
1313,065;45,2;45,8
1314,065;45,0;45,8
1315,065;44,9;45,8
1316,065;44,9;45,8
1317,065;44,8;45,8
1318,065;44,8;45,8
1319,065;44,8;45,9
1320,065;44,8;45,8
1321,065;44,8;45,7
1322,065;44,9;45,7
1323,065;44,9;45,6
1324,065;45,0;45,6
1325,065;45,1;45,6
1326,065;45,0;45,8
1327,065;44,9;45,7
1328,065;44,8;45,7
1329,065;44,7;45,7
1330,065;44,7;45,6
1331,065;44,8;45,6
1332,065;44,8;45,6
1333,065;44,8;45,5
1334,065;44,7;45,4
1335,065;44,7;45,4
1336,065;44,6;45,4
1337,065;44,7;45,4
1338,065;44,6;45,3
1339,065;44,5;45,3
1340,065;44,6;45,4
1341,065;44,6;45,4
1342,065;44,6;45,4
1343,065;44,6;45,4
1344,065;44,5;45,4
1345,065;44,4;45,4
1346,065;44,3;45,3
1347,065;44,2;45,1
1348,065;44,1;45,0
1349,065;44,1;45,0
1350,065;44,0;45,0
1351,065;43,9;44,9
1352,065;43,8;44,8
1353,065;43,8;44,8
1354,065;43,9;44,8
1355,065;43,8;44,9
1356,065;43,7;44,8
1357,065;43,9;44,8
1358,065;43,9;44,8
1359,065;43,9;44,8
1360,065;43,9;44,7
1361,065;43,8;44,6
1362,065;43,9;44,6
1363,065;44,0;44,6
1364,065;44,0;44,6
1365,065;44,0;44,6
1366,065;44,0;44,6
1367,065;43,9;44,6
1368,065;43,9;44,6
1369,065;43,7;44,6
1370,065;43,6;44,5
1371,065;43,6;44,5
1372,065;43,7;44,7
1373,065;43,8;44,7
1374,065;43,7;44,6
1375,065;43,6;44,6
1376,065;43,5;44,6
1377,065;43,4;44,6
1378,065;43,4;44,6
1379,065;43,3;44,6
1380,065;43,3;44,7
1381,065;43,2;44,6
1382,065;43,2;44,7
1383,065;43,4;44,6
1384,065;43,5;44,6
1385,065;43,6;44,6
1386,065;43,6;44,6
1387,065;43,6;44,6
1388,065;43,6;44,5
1389,065;43,7;44,6
1390,065;43,6;44,5
1391,065;43,6;44,5
1392,065;43,7;44,5
1393,065;43,6;44,5
1394,099;43,4;44,3
1395,099;43,3;44,4
1396,099;43,2;44,4
1397,099;43,1;44,5
1398,099;43,1;44,5
1399,099;43,2;44,5
1400,099;43,2;44,4
1401,099;43,1;44,3
1402,099;43,1;44,3
1403,099;43,0;44,3
1404,099;43,0;44,4
1405,099;43,0;44,4
1406,099;42,9;44,4
1407,099;42,9;44,4
1408,099;42,9;44,4
1409,099;42,9;44,3
1410,099;42,9;44,3
1411,099;43,0;44,3
1412,099;43,0;44,3
1413,099;42,8;44,2
1414,099;42,8;44,3
1415,099;43,0;44,3
1416,099;43,0;44,3
1417,099;43,0;44,3
1418,099;43,0;44,3
1419,099;42,9;44,3
1420,099;42,7;44,3
1421,099;53,8;73,7
1422,932;43,0;44,3
1423,932;43,1;44,4
1424,932;43,2;44,3
1425,932;43,2;44,3
1426,932;43,2;44,4
1427,932;43,1;44,4
1428,932;42,9;44,3
1429,932;42,9;44,3
1430,932;42,8;44,3
1431,932;42,8;44,3
1432,932;42,9;44,3
1433,932;43,0;44,3
1434,932;43,1;44,3
1435,932;43,1;44,3
1436,932;43,1;44,3
1437,932;43,1;44,3
1438,932;43,1;44,3
1439,932;43,0;44,3
1440,932;43,0;44,2
1441,932;43,0;44,3
1442,932;43,0;44,3
1443,932;42,8;44,3
1444,932;37,6;44,2
1445,932;31,7;44,2
1446,932;33,0;44,3
1447,932;40,1;44,3
1448,932;40,0;44,2
1449,932;39,8;44,3
1450,932;39,8;44,3
1451,932;39,8;44,3
1452,932;39,6;44,2
1453,932;39,7;44,3
1454,932;39,6;44,2
1455,932;39,6;44,2
1456,932;39,7;44,2
1457,932;39,5;44,2
1458,932;40,0;44,2
1459,932;40,3;44,2
1460,932;40,3;44,2
1461,932;36,1;44,0
1462,932;37,3;44,1
1463,932;38,3;44,1
1464,932;39,1;44,2
1465,932;40,2;44,2
1466,932;40,1;44,2
1467,932;40,0;44,2
1468,932;39,8;44,2
1469,932;39,7;44,2
1470,932;39,6;44,2
1471,932;39,6;44,2
1472,932;39,6;44,2
1473,932;39,6;44,2
1474,932;39,6;44,2
1475,932;39,5;44,2
1476,932;39,5;44,2
1477,932;39,6;44,2
1478,932;39,6;44,1
1479,932;39,6;44,2
1480,932;39,6;44,1
1481,932;39,5;44,2
1482,932;39,5;44,2
1483,932;39,5;44,2
1484,932;39,5;44,2
1485,932;39,5;44,2
1486,932;39,5;44,1
1487,932;39,4;44,1
1488,932;39,4;44,1
1489,932;39,4;44,1
1490,932;39,4;44,1
1491,932;39,3;44,0
1492,932;39,3;44,0
1493,932;39,3;44,0
1494,932;39,2;44,1
1495,932;39,3;44,1
1496,932;39,3;44,1
1497,932;39,3;44,0
1498,932;39,3;44,1
1499,932;39,2;44,1
1500,932;39,2;44,0
1501,932;39,2;44,0
1502,932;39,2;44,0
1503,932;39,2;44,0
1504,932;39,2;44,0
1505,932;39,1;44,1
1506,932;39,1;44,0
1507,965;39,2;44,0
1508,965;39,1;44,0
1509,965;39,1;44,0
1510,965;39,0;44,0
1511,965;39,0;44,0
1512,965;39,0;44,0
1513,965;39,1;44,0
1514,965;39,0;43,9
1515,965;39,1;44,0
1516,965;39,1;44,0
1517,965;39,0;43,9
1518,965;39,1;43,9
1519,965;39,0;43,9
1520,965;39,0;43,9
1521,965;39,0;43,9
1522,965;39,0;43,9
1523,965;39,0;44,0
1524,965;38,9;43,9
1525,965;38,9;43,8
1526,965;38,9;43,9
1527,965;38,9;43,8
1528,965;39,0;43,9
1529,965;38,9;43,9
1530,965;38,9;43,9
1531,965;38,9;43,8
1532,965;38,9;43,8
1533,965;38,9;43,9
1534,965;38,9;43,9
1535,965;38,9;43,8
1536,965;38,8;43,8
1537,965;38,8;43,9
1538,965;38,8;43,9
1539,965;38,8;43,8
1540,965;38,9;43,8
1541,965;38,9;43,8
1542,965;38,8;43,8
1543,965;38,8;43,8
1544,965;38,8;43,8
1545,965;38,8;43,9
1546,965;38,8;43,8
1547,965;38,8;43,8
1548,965;38,8;43,8
1549,965;38,8;43,8
1550,965;38,7;43,8
1551,965;38,8;43,8
1552,965;38,8;43,7
1553,965;38,9;43,7
1554,965;38,8;43,8
1555,965;38,8;43,8
1556,965;38,7;43,7
1557,965;38,8;43,8
1558,965;38,9;43,7
1559,965;38,9;43,8
1560,965;38,9;43,8
1561,965;38,8;43,7
1562,965;38,8;43,7
1563,965;38,8;43,8
1564,965;38,8;43,7
1565,965;38,7;43,7
1566,965;38,7;43,8
1567,965;38,7;43,8
1568,965;38,7;43,8
1569,965;38,7;43,8
1570,965;38,7;43,8
1571,965;38,7;43,8
1572,965;38,7;43,7
1573,965;38,7;43,7
1574,965;38,6;43,7
1575,965;38,6;43,8
1576,965;38,6;43,7
1577,965;38,7;43,7
1578,965;38,7;43,7
1579,965;38,7;43,7
1580,965;38,7;43,6
1581,965;38,7;43,6
1582,965;38,7;43,6
1583,965;38,7;43,6
1584,965;38,6;43,6
1585,965;38,6;43,6
1586,965;38,6;43,8
1587,965;38,6;43,7
1588,965;38,6;43,7
1589,965;38,6;43,7
1590,965;38,6;43,7
1591,965;38,6;43,7
1592,965;38,6;43,7
1593,965;38,6;43,7
1594,965;38,6;43,7
1595,965;38,6;43,7
1596,965;38,6;43,7
1597,965;38,6;43,6
1598,965;38,7;43,6
1599,965;38,6;43,7
1600,965;38,6;43,6
1601,965;38,6;43,6
1602,965;38,6;43,7
1603,965;38,6;43,6
1604,965;38,6;43,6
1605,965;38,5;43,5
1606,965;38,5;43,6
1607,965;38,4;43,6
1608,965;38,4;43,6
1609,965;38,4;43,5
1610,965;38,4;43,6
1611,965;38,4;43,6
1612,965;38,4;43,6
1613,965;38,5;43,5
1614,965;38,5;43,5
1615,965;38,5;43,5
1616,965;38,5;43,5
1617,965;38,5;43,5
1618,965;38,5;43,5
1619,965;38,4;43,5
1620,965;38,4;43,5
1621,965;38,4;43,5
1622,965;38,4;43,6
1623,965;38,3;43,5
1624,965;38,3;43,5
1625,965;38,3;43,5
1626,965;38,3;43,5
1627,965;38,2;43,5
1628,965;38,3;43,5
1629,965;38,3;43,5
1630,965;38,3;43,4
1631,965;38,3;43,4
1632,965;38,3;43,5
1633,965;38,3;43,4
1634,965;38,2;43,5
1635,965;38,2;43,5
1636,965;38,2;43,5
1637,965;38,3;43,5
1638,965;38,2;43,5
1639,965;38,3;43,4
1640,965;38,3;43,4
1641,965;38,3;43,3
1642,965;38,3;43,4
1643,965;38,3;43,4
1644,965;38,3;43,4
1645,965;38,3;43,4
1646,965;38,2;43,3
1647,965;38,2;43,4
1648,965;38,2;43,3
1649,965;38,1;43,4
1650,965;38,1;43,3
1651,965;38,1;43,4
1652,965;38,2;43,4
1653,965;38,1;43,4
1654,965;38,1;43,4
1655,965;38,1;43,4
1656,965;38,1;43,4
1657,965;38,0;43,3
1658,965;38,0;43,3
1659,965;38,0;43,3
1660,965;38,0;43,3
1661,965;38,0;43,4
1664,665;38,0;43,4
1665,665;38,0;43,4
1666,665;38,0;43,4
1667,665;38,0;43,4
1668,665;38,0;43,4
1669,665;37,9;43,3
1670,665;37,9;43,4
1671,665;37,9;43,3
1672,665;37,9;43,3
1673,665;37,8;43,3
1674,665;37,9;43,3
1675,665;37,8;43,4
1676,665;37,9;43,4
1677,665;37,9;43,3
1678,665;37,9;43,3
1679,665;37,8;43,3
1680,665;37,8;43,3
1681,665;37,8;43,3
1682,665;37,8;43,3
1683,665;37,8;43,2
1684,665;37,9;43,3
1685,665;37,9;43,3
1686,665;37,8;43,3
1687,665;37,9;43,2
1688,665;37,9;43,2
1689,665;37,9;43,2
1690,665;37,9;43,2
1691,665;37,9;43,2
1692,665;38,0;43,2
1693,665;38,0;43,3
1694,665;38,0;43,3
1695,665;37,9;43,3
1696,665;38,0;43,3
1697,665;38,0;43,2
1698,665;37,9;43,2
1699,665;37,9;43,3
1700,665;37,9;43,3
1701,665;37,9;43,3
1702,665;37,9;43,3
1703,665;37,9;43,3
1704,665;38,0;43,3
1705,665;38,0;43,3
1706,665;37,9;43,3
1707,665;37,8;43,3
1708,665;37,8;43,3
1709,665;37,7;43,3
1710,665;37,8;43,2
1711,665;37,8;43,3
1712,665;37,7;43,2
1713,665;37,7;43,3
1714,665;37,7;43,3
1715,665;37,7;43,2
1716,665;37,7;43,2
1717,665;37,7;43,2
1718,665;37,7;43,2
1719,665;37,7;43,2
1720,665;37,7;43,2
1721,665;37,6;43,2
1722,665;37,7;43,2
1723,665;37,7;43,2
1724,665;37,7;43,1
1725,665;37,7;43,2
1726,665;37,7;43,1
1727,665;37,7;43,1
1728,665;37,7;43,1
1729,665;37,7;43,1
1730,665;37,7;43,1
1731,665;37,8;43,1
1732,665;37,8;43,1
1733,665;37,8;43,2
1734,665;37,8;43,2
1735,665;37,8;43,2
1736,665;37,8;43,1
1737,665;37,7;43,1
1738,665;37,6;43,1
1739,665;37,6;43,1
1740,665;37,6;43,0
1741,665;37,5;43,0
1742,665;37,6;43,0
1743,665;37,6;43,0
1744,665;37,6;43,0
1745,665;37,6;43,2
1746,665;37,6;43,1
1747,665;37,6;43,1
1748,665;37,7;43,2
1749,665;37,6;43,1
1750,665;37,6;43,1
1751,665;37,6;43,1
1752,665;37,6;43,1
1753,665;37,6;43,1
1754,665;37,6;43,0
1755,665;37,5;43,0
1756,665;37,6;43,0
1757,665;37,6;43,1
1758,665;37,6;43,0
1759,665;37,6;43,0
1760,665;37,6;43,0
1761,665;37,6;43,0
1762,665;37,6;43,0
1763,665;37,5;43,0
1764,665;37,5;43,0
1765,665;37,5;43,1
1766,665;37,4;43,0
1767,665;37,4;43,0
1768,665;37,4;43,0
1769,665;37,4;42,9
1770,665;37,3;42,9
1771,665;37,4;43,0
1772,665;37,3;42,9
1773,665;37,3;42,9
1774,698;37,4;43,0
1775,698;37,4;42,9
1776,698;37,3;43,0
1777,698;37,3;42,9
1778,698;37,4;43,0
1779,698;37,3;42,9
1780,698;37,3;42,9
1781,698;37,3;42,9
1782,698;37,3;42,9
1783,698;37,3;42,9
1784,698;37,3;42,9
1785,698;37,3;42,9
1786,698;37,4;42,9
1787,698;37,4;42,9
1788,698;37,4;42,9
1789,698;37,4;42,9
1790,698;37,3;42,9
1791,698;37,3;42,9
1792,698;37,3;42,9
1793,698;37,3;42,9
1794,698;37,3;42,9
1795,698;37,3;42,8
1796,698;37,3;42,8
1797,698;37,3;42,8
1798,698;37,3;42,8
1799,698;37,3;42,8
1800,698;37,2;42,9
1801,698;37,2;42,8
1802,698;37,3;42,8
1803,698;37,3;42,9
1804,698;37,3;42,8
1805,698;37,3;42,9
1806,698;37,3;42,9
1807,698;37,3;42,9
1808,698;37,3;42,8
1809,698;37,3;42,8
1810,698;37,2;42,9
1811,698;37,2;42,9
1812,698;37,3;42,8
1813,698;37,2;42,8
1814,698;37,1;42,8
1815,698;37,1;42,8
1816,698;37,1;42,9
1817,698;37,0;42,8
1818,698;37,1;42,8
1819,698;37,1;42,8
1820,698;37,1;42,8
1821,698;37,1;42,7
1822,698;37,2;42,8
1823,698;37,2;42,8
1824,698;37,2;42,8
1825,698;37,2;42,8
1826,698;37,1;42,8
1827,698;37,2;42,7
1828,698;37,1;42,7
1829,698;37,1;42,7
1830,698;37,1;42,7
1831,698;37,1;42,7
1832,698;37,1;42,7
1833,698;37,1;42,7
1834,698;37,0;42,7
1835,698;37,0;42,7
1836,698;37,1;42,7
1837,698;37,1;42,7
1838,698;37,1;42,7
1839,698;37,0;42,7
1840,698;37,0;42,7
1841,698;37,0;42,7
1842,698;37,0;42,7
1843,698;37,0;42,7
1844,731;36,9;42,7
1845,731;36,9;42,7
1846,731;36,9;42,7
1847,731;36,9;42,7
1848,731;36,9;42,7
1849,731;36,9;42,7
1850,731;37,0;42,7
1851,731;37,0;42,7
1852,731;37,0;42,7
1853,731;37,0;42,7
1854,731;37,0;42,7
1855,731;37,0;42,6
1856,731;37,1;42,6
1857,731;37,0;42,6
1858,731;37,0;42,6
1859,731;37,0;42,6
1860,731;37,0;42,6
1861,731;37,0;42,6
1862,731;36,9;42,6
1863,731;36,9;42,6
1864,731;36,9;42,6
1865,731;36,9;42,6
1866,731;36,8;42,6
1867,731;36,9;42,6
1868,731;36,9;42,7
1869,731;36,9;42,7
1870,731;36,8;42,7
1871,731;36,8;42,6
1872,731;36,8;42,7
1873,731;36,8;42,6
1874,731;36,8;42,6
1875,731;36,8;42,6
1876,731;36,8;42,6
1877,731;36,8;42,6
1878,731;36,8;42,6
1879,731;36,8;42,6
1880,731;36,8;42,5
1881,731;36,8;42,5
1882,731;36,8;42,6
1883,731;36,8;42,5
1884,731;36,8;42,6
1885,731;36,8;42,6
1886,731;36,8;42,6
1887,731;36,8;42,5
1888,731;36,8;42,5
1889,731;36,7;42,5
1890,731;36,8;42,5
1891,731;36,8;42,5
1892,731;36,8;42,5
1893,731;36,8;42,6
1894,731;36,8;42,5
1895,731;36,8;42,5
1896,731;36,7;42,5
1897,731;36,7;42,5
1898,731;36,8;42,5
1899,731;36,8;42,5
1900,731;36,8;42,5
1901,731;36,8;42,5
1902,731;36,7;42,4
1903,731;36,7;42,5
1904,731;36,7;42,5
1905,731;36,8;42,5
1906,731;36,8;42,4
1907,731;36,8;42,5
1908,731;36,8;42,5
1909,731;36,8;42,4
1910,731;36,7;42,4
1911,731;36,8;42,4
1912,731;36,8;42,4
1913,731;36,8;42,4
1914,731;36,8;42,3
1915,731;36,8;42,4
1916,731;36,8;42,4
1917,731;36,7;42,4
1918,731;36,6;42,4
1919,731;36,6;42,4
1920,731;36,6;42,4
1921,731;36,6;42,5
1922,731;36,6;42,4
1923,731;36,6;42,5
1924,731;36,6;42,5
1925,731;36,6;42,5
1926,731;36,7;42,5
1927,731;36,7;42,5
1928,731;36,7;42,4
1929,731;36,7;42,4
1930,731;36,6;42,4
1931,731;36,6;42,4
1932,731;36,6;42,4
1933,731;36,6;42,4
1934,731;36,6;42,4
1935,731;36,6;42,4
1936,731;36,6;42,4
1937,731;36,6;42,4
1938,731;36,6;42,4
1939,731;36,6;42,4
1940,731;36,6;42,3
1941,731;54,7;74,2
1944,198;36,7;42,5
1945,231;36,7;42,4
1946,231;36,7;42,4
1947,231;36,7;42,4
1948,231;36,7;42,4
1949,231;36,6;42,4
1950,231;36,6;42,3
1951,231;36,6;42,3
1952,231;36,6;42,3
1953,231;36,6;42,4
1954,231;36,6;42,3
1955,231;36,6;42,4
1956,231;36,6;42,4
1957,231;36,6;42,3
1958,231;36,6;42,4
1959,231;36,6;42,3
1960,231;36,6;42,4
1961,231;36,6;42,4
1962,231;36,6;42,4
1963,231;36,6;42,3
1964,231;36,6;42,4
1965,231;36,6;42,3
1966,231;36,6;42,3
1967,231;36,5;42,3
1968,231;36,5;42,3
1969,231;36,5;42,3
1970,231;36,6;42,3
1971,231;36,6;42,3
1972,231;36,6;42,3
1973,231;36,6;42,3
1974,231;36,6;42,3
1975,231;36,6;42,3
1976,231;36,6;42,3
1977,231;36,6;42,3
1978,231;36,5;42,3
1979,231;36,5;42,3
1980,231;36,6;42,3
1981,231;36,5;42,3
1982,231;36,5;42,2
1983,231;36,6;42,3
1984,231;36,6;42,2
1985,231;36,5;42,2
1986,231;36,5;42,2
1987,231;36,5;42,2
1988,231;36,5;42,2
1989,231;36,5;42,2
1990,231;36,5;42,2
1991,231;36,4;42,2
1992,231;36,4;42,2
1993,231;36,4;42,2
1994,231;36,4;42,2
1995,231;36,4;42,2
1996,231;36,4;42,2
1997,231;36,4;42,2
1998,231;36,4;42,2
1999,231;36,4;42,2
2000,231;36,4;42,2
2001,231;36,4;42,2
2002,231;36,3;42,1
2003,231;36,3;42,2
2004,231;36,3;42,2
2005,231;36,3;42,1
2006,231;36,3;42,2
2007,231;36,3;42,1
2008,231;36,3;42,1
2009,231;36,3;42,1
2010,231;36,3;42,1
2011,231;36,3;42,1
2012,231;36,3;42,2
2013,231;36,4;42,2
2014,231;36,3;42,2
2015,231;36,4;42,2
2016,231;36,4;42,2
2017,231;36,4;42,2
2018,231;36,4;42,2
2019,231;36,4;42,2
2020,231;36,3;42,2
2021,231;36,4;42,1
2022,231;36,3;42,2
2023,231;36,3;42,2
2024,231;36,3;42,2
2025,231;36,3;42,2
2026,231;36,3;42,2
2027,231;36,3;42,1
2028,231;36,3;42,1
2029,231;36,4;42,2
2030,231;36,3;42,1
2031,231;36,3;42,1
2032,231;36,3;42,1
2033,231;36,3;42,1
2034,231;36,3;42,1
2035,231;36,3;42,1
2036,231;36,3;42,1
2037,231;36,3;42,0
2038,231;36,3;42,1
2039,231;36,2;42,1
2040,231;36,2;42,0
2041,231;36,2;42,1
2042,231;36,2;42,1
2043,231;36,2;42,1
2044,231;36,2;42,1
2045,231;36,1;42,0
2046,231;36,1;42,1
2047,231;36,2;42,1
2048,231;36,2;42,1
2049,231;36,2;42,0
2050,231;36,2;42,0
2051,231;36,2;42,0
2052,231;36,2;42,0
2053,231;36,2;42,1
2054,231;36,2;42,0
2055,231;36,2;42,0
2056,231;36,1;42,1
2057,231;36,2;42,1
2058,231;36,2;42,0
2059,231;36,2;42,0
2060,231;36,2;42,0
2061,231;36,2;42,0
2062,231;36,1;42,0
2063,231;36,1;42,0
2064,231;36,1;42,0
2065,231;36,1;41,9
2066,231;36,1;42,0
2067,231;36,1;41,9
2068,231;36,2;42,0
2069,231;36,2;41,9
2070,231;36,2;41,9
2071,231;36,2;41,9
2072,231;36,1;41,9
2073,231;36,1;42,0
2074,231;36,2;42,0
2075,231;36,2;42,0
2076,231;36,2;42,0
2077,231;36,2;41,9
2078,231;36,1;41,9
2079,231;36,1;41,9
2080,231;36,1;41,9
2081,231;36,1;41,9
2082,231;36,1;41,9
2083,231;36,1;41,9
2084,231;36,0;41,9
2085,231;36,0;41,9
2086,231;36,0;41,9
2087,231;36,0;41,9
2088,231;36,1;42,0
2089,231;36,0;41,9
2090,231;36,0;41,9
2091,231;36,0;41,9
2092,231;36,0;41,9
2093,231;36,0;41,9
2094,231;36,0;41,9
2095,231;36,0;41,9
2096,231;36,0;41,9
2097,231;36,0;41,9
2098,231;36,0;41,9
2099,231;36,0;41,9
2100,231;36,0;41,9
2101,231;36,0;41,9
2102,231;36,0;41,9
2103,231;36,0;41,9
2104,231;36,0;41,9
2105,231;36,1;41,8
2106,231;36,1;41,8
2107,231;36,1;41,9
2108,231;36,1;41,9
2109,231;36,1;41,9
2110,231;36,0;41,9
2111,231;36,0;41,8
2112,231;36,0;41,8
2113,231;36,1;41,8
2114,231;36,0;41,8
2115,231;36,0;41,8
2116,231;36,0;41,8
2117,231;36,0;41,7
2118,231;36,1;41,8
2119,231;36,0;41,7
2120,231;36,0;41,7
2121,231;36,1;41,8
2122,231;36,0;41,8
2123,231;36,0;41,8
2124,231;36,0;41,7
2125,231;36,0;41,8
2126,231;36,0;41,8
2127,231;35,9;41,8
2128,231;36,0;41,8
2129,231;36,0;41,8
2130,231;36,0;41,7
2131,231;36,0;41,7
2132,231;36,0;41,8
2133,231;36,0;41,7
2134,231;35,9;41,7
2135,231;35,9;41,7
2136,231;35,9;41,7
2137,231;35,9;41,7
2138,231;35,9;41,7
2139,231;35,9;41,7
2140,231;35,9;41,7
2141,231;35,9;41,7
2142,231;35,8;41,6
2143,231;35,8;41,7
2144,231;35,8;41,7
2145,231;35,8;41,7
2146,231;35,8;41,6
2147,231;35,8;41,7
2148,231;35,7;41,7
2149,231;35,8;41,7
2150,231;35,8;41,6
2151,231;35,8;41,6
2152,231;35,8;41,6
2153,231;35,8;41,6
2154,231;35,8;41,6
2155,231;35,8;41,6
2156,231;35,8;41,6
2157,231;35,8;41,6
2158,231;35,8;41,7
2159,231;35,8;41,6
2160,231;35,8;41,6
2161,231;35,8;41,7
2162,231;35,8;41,6
2163,231;35,7;41,7
2164,231;35,7;41,7
2165,231;35,7;41,6
2166,231;35,7;41,6
2167,231;35,7;41,6
2168,231;35,7;41,6
2169,231;35,7;41,6
2170,231;35,7;41,6
2171,231;35,7;41,6
2172,231;35,7;41,6
2173,231;35,7;41,6
2174,231;35,7;41,7
2175,231;35,7;41,6
2176,231;35,7;41,6
2177,231;35,7;41,6
2178,231;35,6;41,6
2179,231;35,7;41,6
2180,231;35,7;41,6
2181,231;35,7;41,6
2182,231;35,7;41,6
2183,231;35,7;41,6
2184,231;35,7;41,6
2185,231;35,7;41,6
2186,231;35,7;41,6
2187,231;35,7;41,6
2188,231;35,7;41,6
2189,231;35,7;41,6
2190,231;35,7;41,6
2191,231;35,7;41,6
2192,231;35,7;41,6
2193,231;35,7;41,5
2194,231;35,7;41,5
2195,231;35,7;41,5
2196,231;35,7;41,5
2197,231;35,6;41,5
2198,231;35,6;41,5
2199,231;35,6;41,5
2200,264;35,6;41,5
2201,264;35,7;41,6
2202,264;35,7;41,5
2203,264;35,7;41,5
2204,264;35,7;41,5
2205,264;35,6;41,5
2206,264;35,6;41,6
2207,264;35,6;41,6
2208,264;35,6;41,6
2209,264;35,6;41,5
2210,264;35,6;41,5
2211,264;35,6;41,6
2212,264;35,6;41,5
2213,264;35,6;41,5
2214,264;35,6;41,5
2215,264;35,6;41,5
2216,264;35,7;41,5
2217,264;35,6;41,5
2218,264;35,6;41,5
2219,264;35,6;41,6
2220,264;35,6;41,5
2220,464;35,6;41,5
