;avance: tiempo;avance: distancia desde punto eyeccion;avance: distancia hacia atrás;avance: largo total flujo;avance: ancho maximo
0;0,0;0,0;0,0;0,0;0,0
1;0,13333333333333286;0,01;0,01;0,02;0,02
2;3,133333333333333;0,02;0,02;0,04;0,06
3;5,799999999999997;0,03;0,025;0,055;0,068
4;8,299999999999997;0,04;0,035;0,075;0,08
5;11,133333333333333;0,05;0,045;0,095;0,092
6;13,966666666666669;0,06;0,045;0,105;0,1
7;15,799999999999997;0,07;0,045;0,115;0,11
8;21,133333333333333;0,08;0,046;0,126;0,12
9;25,300000000000004;0,09;0,046;0,136;0,13
10;29,96666666666666;0,1;0,047;0,147;0,14
11;34,96666666666666;0,11;0,047;0,157;0,15
12;38,96666666666666;0,12;0,048;0,168;0,16
13;44,9;0,13;0,049;0,179;0,17
14;50,13333333333333;0,14;0,049;0,18899999999999997;0,18
15;55,96666666666666;0,15;0,05;0,2;0,19
16;62,63333333333333;0,16;0,051;0,21100000000000002;0,196
17;68,30000000000001;0,17;0,052000000000000005;0,222;0,20199999999999999
18;75,63333333333333;0,18;0,053;0,233;0,21
19;78,96666666666667;0,19;0,054000000000000006;0,244;0,218
20;88,63333333333333;0,2;0,055;0,255;0,22399999999999998
21;94,56666666666666;0,21;0,055999999999999994;0,266;0,23
22;102,1;0,22;0,057;0,27699999999999997;0,23800000000000002
23;108,13333333333333;0,23;0,057999999999999996;0,28800000000000003;0,243
24;115,63333333333333;0,24;0,057999999999999996;0,298;0,25
25;123,29999999999998;0,25;0,057999999999999996;0,308;0,256
26;130,63333333333333;0,26;0,059000000000000004;0,319;0,26
27;138,13333333333333;0,27;0,059000000000000004;0,32899999999999996;0,265
28;147,46666666666667;0,28;0,059000000000000004;0,33899999999999997;0,272
29;157,96666666666667;0,29;0,06;0,35;0,278
30;172,79999999999998;0,3;0,061;0,361;0,28
31;186,96666666666667;0,31;0,061;0,371;0,28300000000000003
32;227,96666666666664;0,32;0,061;0,381;0,28600000000000003
33;307,76666666666665;0,33;0,061;0,391;0,29
34;577,6333333333333;0,34;0,061;0,401;0,292
35;1158,5333333333335;0,34600000000000003;0,061;0,40700000000000003;0,295
36;1415,6333333333334;0,34600000000000003;0,061;0,40700000000000003;0,295
37;1653,6333333333334;0,348;0,061;0,409;0,295
38;2131,633333333333;0,348;0,061;0,409;0,295
39;2944,633333333333;0,349;0,061;0,41;0,295
40;4001,633333333333;0,349;0,061;0,41;0,295
41;5384,633333333333;0,349;0,061;0,41;0,295
42;7094,633333333333;0,34950000000000003;0,061;0,41050000000000003;0,295
43;9111,633333333333;0,34950000000000003;0,061;0,41050000000000003;0,295
44;11430,633333333333;0,35;0,061;0,41100000000000003;0,295
45;14061,633333333333;0,35;0,061;0,41100000000000003;0,295
46;17001,633333333335;0,35;0,061;0,41100000000000003;0,295
47;20321,633333333335;0,35;0,061;0,41100000000000003;0,295
48;23937,633333333335;0,35;0,061;0,41100000000000003;0,295
49;27932,633333333335;0,35;0,061;0,41100000000000003;0,295
