FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
154;47716;0,041160198;0,01020622;0,005134546;0,009745159;0,044136139;0,812557633;0,077060106;0;0
155;47986;0,041470429;0,010357188;0,004980619;0,009752845;0,044950611;0,808485808;0,080002501;0;0
156;48220;0,041165491;0,010286188;0,005205309;0,00966404;0,047075902;0,807403567;0,079199502;0;0
157;48472;0,040992738;0,010191451;0,00530203;0,009964516;0,048522859;0,80388678;0,081139627;0;0
158;48721;0,041378461;0,00995464;0,005069682;0,009810964;0,050368424;0,800250405;0,083167423;0;0
159;48990;0,041314554;0,010308226;0,005225556;0,009838743;0,050622576;0,797489284;0,085201061;0;0
160;49302;0,042614904;0,009756197;0,005537301;0,009817046;0,051580058;0,795667519;0,085026977;0;0
161;49514;0,042089106;0,009835602;0,005432807;0,010057761;0,055398473;0,789594862;0,087591388;0;0
162;49639;0,039424646;0,009911561;0,00491549;0,010596507;0,059670823;0,790205282;0,08527569;0;0
163;49943;0,04024588;0,009831208;0,005466232;0,009911299;0,061109665;0,789540076;0,083895641;0;0
164;50291;0,042134776;0,010101211;0,004891531;0,010498896;0,0599312;0,785607763;0,086834622;0;0
165;50453;0,040037262;0,010167879;0,004875825;0,010802133;0,067468733;0,778665292;0,087982875;0;0
166;50624;0,038855088;0,010133534;0,005017383;0,010548357;0,074273072;0,772183154;0,088989412;0;0
167;50900;0,039174853;0,010019646;0,005500982;0,010039293;0,075225933;0,768565815;0,091473477;0;0
168;51173;0,039903856;0,00941903;0,005471635;0,010708772;0,076290231;0,767514119;0,090692357;0;0
169;51511;0,040787405;0,010250238;0,004950399;0,010871464;0,07662441;0,764846343;0,09166974;0;0
170;51633;0,03871555;0,010012976;0,005132377;0,010594;0,084984409;0,761470377;0,08909031;0;0
171;51945;0,039907595;0,009721821;0,00527481;0,010799884;0,085706035;0,75897584;0,089614015;0;0
172;52163;0,03910818;0,010102947;0,004965205;0,011387382;0,088587696;0,756762456;0,089086134;0;0
173;52361;0,03827276;0,010026546;0,005271099;0,010866867;0,09106014;0,757357575;0,087145013;0;0
174;52564;0,037516171;0,00979758;0,005555133;0,010996119;0,095940187;0,755764401;0,084430409;0;0
175;52886;0,03891389;0,009624475;0,005237681;0,011061529;0,094240442;0,755644216;0,085277767;0;0
176;53129;0,038340643;0,010276873;0,004837283;0,011425022;0,096820945;0,753618551;0,084680683;0;0
177;53323;0,037901093;0,009658121;0,005476061;0,011195919;0,102076027;0,751983197;0,081709581;0;0
178;53695;0,040134091;0,009684328;0,005065649;0,011304591;0,097104013;0,752826148;0,083881181;0;0
179;53901;0,039275709;0,009665869;0,005157604;0,011372702;0,105025881;0,745459268;0,084042968;0;0
180;54237;0,040820842;0,009882553;0,005125652;0,011615687;0,102992422;0,742777071;0,086785774;0;0
181;54436;0,039863326;0,009791315;0,005235506;0,011426262;0,108935263;0,737728709;0,087019619;0;0
182;54592;0,038595399;0,009580158;0,005238863;0,011759965;0,117361518;0,730967907;0,08649619;0;0
183;54982;0,040758794;0,010385217;0,004747008;0,011949365;0,112764177;0,73258521;0,086810229;0;0
184;54965;0,036696079;0,009842627;0,005312472;0,01178932;0,121841172;0,732265987;0,082252342;0;0
185;55082;0,03503867;0,009640173;0,005337497;0,012127374;0,132202897;0,72720671;0,078446679;0;0
186;55384;0,03616568;0,009515384;0,005236169;0,012512639;0,13074173;0,728585873;0,077242525;0;0
187;55589;0,03556459;0,009894044;0,004947022;0,012556441;0,135728292;0,724855637;0,076453975;0;0
188;56394;0,038674327;0,009593219;0,00491187;0,012572259;0,137408235;0,716264142;0,080575948;0;0
189;56715;0,040077581;0,010067883;0,004531429;0,012677422;0,131746452;0,720744071;0,080155162;0;0
190;56675;0,035659462;0,009845611;0,005187472;0,012880459;0,157247464;0,703449493;0,07573004;0;0
191;56912;0,036073236;0,009488333;0,005482148;0,012703823;0,15972027;0,703946444;0,072585746;0;0
192;56966;0,03331812;0,009233578;0,005301408;0,013306183;0,175174666;0,691903943;0,071762104;0;0
