;avance: tiempo;avance: distancia desde punto eyeccion;avance: distancia hacia atrás;avance: largo total flujo;avance: ancho maximo
0;0,0;0,0;0,0;0,0;0,0
1;4,166666666666664;0,01;0,027999999999999997;0,038;0,05
2;6,0;0,02;0,03;0,05;0,06
3;8,333333333333332;0,03;0,032;0,062;0,07
4;11,166666666666664;0,04;0,035;0,075;0,084
5;14,333333333333332;0,05;0,037000000000000005;0,087;0,1
6;17,499999999999996;0,06;0,04;0,1;0,106
7;20,833333333333332;0,07;0,04;0,11;0,11599999999999999
8;24,499999999999996;0,08;0,045;0,125;0,124
9;28,999999999999996;0,09;0,047;0,13699999999999998;0,132
10;33,83333333333333;0,1;0,05;0,15;0,14
11;39,33333333333333;0,11;0,051;0,161;0,14800000000000002
12;45,66666666666666;0,12;0,055;0,175;0,16
13;53,33333333333333;0,13;0,06;0,19;0,17
14;61,33333333333333;0,14;0,06;0,2;0,18
15;70,5;0,15;0,062;0,212;0,195
16;80,0;0,16;0,065;0,225;0,205
17;90,0;0,17;0,067;0,237;0,218
18;100,33333333333333;0,18;0,069;0,249;0,23
19;110,66666666666667;0,19;0,071;0,261;0,24
20;121,83333333333333;0,2;0,07200000000000001;0,272;0,25
21;132,33333333333334;0,21;0,073;0,28300000000000003;0,26
22;144,26666666666668;0,22;0,07400000000000001;0,294;0,27
23;159,66666666666669;0,23;0,07400000000000001;0,304;0,278
24;182,0;0,24;0,07400000000000001;0,314;0,284
25;214,66666666666669;0,25;0,07400000000000001;0,324;0,284
26;258,3333333333333;0,26;0,07400000000000001;0,33399999999999996;0,29
27;343,3333333333333;0,27;0,07400000000000001;0,344;0,298
28;453,8333333333333;0,28;0,07400000000000001;0,354;0,3
29;640,8333333333334;0,29;0,07400000000000001;0,364;0,3
30;904,3333333333334;0,3;0,07400000000000001;0,374;0,301
31;1013,7666666666668;0,306;0,07400000000000001;0,38;0,301
32;1209,7666666666667;0,31;0,07400000000000001;0,384;0,301
33;1582,7666666666667;0,32;0,07400000000000001;0,39399999999999996;0,302
34;1770,2333333333333;0,325;0,07400000000000001;0,39899999999999997;0,302
35;1800,3333333333333;0,325;0,07400000000000001;0,39899999999999997;0,305
36;1969,3333333333333;0,33;0,07400000000000001;0,40399999999999997;0,305
37;2354,3333333333335;0,33799999999999997;0,07400000000000001;0,412;0,305
38;2870,3333333333335;0,345;0,07400000000000001;0,419;0,305
39;3282,3333333333335;0,35;0,07400000000000001;0,424;0,305
40;3772,3333333333335;0,353;0,07400000000000001;0,42699999999999994;0,305
41;4213,333333333333;0,358;0,07400000000000001;0,43199999999999994;0,305
42;4878,333333333333;0,36;0,07400000000000001;0,434;0,305
43;5434,333333333333;0,36;0,07400000000000001;0,434;0,305
44;5441,333333333333;0,36;0,07400000000000001;0,434;0,305
45;5967,333333333333;0,36200000000000004;0,07400000000000001;0,436;0,305
46;9159,333333333334;0,368;0,07400000000000001;0,44199999999999995;0,305
47;9986,333333333334;0,368;0,07400000000000001;0,44199999999999995;0,305
48;76919,33333333333;0,368;0,07400000000000001;0,44199999999999995;0,305
