Omega RDXL6SD Serial No. 002006 - Logged Data
Date:,03-10-16
Time:,Sample No.,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Cold Junction 1,Cold Junction 2,Cold Junction 3,Cold Junction 4,
,,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,
13:10:16,166,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:17,167,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:18,168,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:19,169,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:20,170,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:21,171,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:22,172,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:23,173,  22.6,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:24,174,  22.5,  22.6,  22.5,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.4,
13:10:25,175,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:26,176,  22.5,  22.6,  22.4,  22.9, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:27,177,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:28,178,  22.6,  22.5,  22.4,  22.8, 850.0, 850.0,  24.2,  24.4,  24.7,  25.4,
13:10:29,179,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:30,180,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:31,181,  22.4,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:32,182,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:33,183,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:34,184,  22.5,  22.6,  22.4,  22.9, 850.0, 850.0,  24.1,  24.4,  24.8,  25.5,
13:10:35,185,  22.5,  22.6,  22.5,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.5,
13:10:36,186,  22.6,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:37,187,  22.6,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:38,188,  22.5,  22.6,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.7,  25.4,
13:10:39,189,  22.5,  22.5,  22.4,  22.8, 850.0, 850.0,  24.1,  24.4,  24.8,  25.5,
