FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
0;299;0,327759197;0,096989967;0,314381271;0,200668896;0,060200669;0;0;0;0
1;1234;0,141815235;0,053484603;0,040518639;0,119124797;0,337925446;0,290113452;0,017017828;0;0
2;2023;0,125061789;0,028175976;0,035590707;0,054374691;0,182896688;0,318833416;0,21255561;0,042511122;0
3;2659;0,105302745;0,026701768;0,025197443;0,035351636;0,129371944;0,241068071;0,241820233;0,19518616;0
4;3272;0,11002445;0,024144254;0,02200489;0,026283619;0,078545232;0,192542787;0,226772616;0,319682152;0
5;3878;0,110108303;0,018566271;0,017792677;0,021402785;0,062145436;0,131253223;0,243166581;0,395564724;0
6;4438;0,098693105;0,019603425;0,017800811;0,016899504;0,057007661;0,102748986;0,289770167;0,397476341;0
7;5010;0,08243513;0,017764471;0,017165669;0,020159681;0,046107784;0,093013972;0,312774451;0,410578842;0
8;5614;0,083541147;0,017812611;0,016921981;0,015675098;0,041503384;0,080869255;0,319201995;0,424474528;0
9;6065;0,073206925;0,018301731;0,015004122;0,017312448;0,037757626;0,079142622;0,352184666;0,40708986;0
10;6602;0,069978794;0,016813087;0,015752802;0,014843987;0,038624659;0,073462587;0,372159952;0,398364132;0
11;7154;0,066675985;0,015935141;0,01509645;0,014537322;0,035784177;0,073804864;0,387195974;0,390970087;0
12;7692;0,065652626;0,013910556;0,015470619;0,014170567;0,03549142;0,070852834;0,407046282;0,377405096;0
13;8229;0,06209746;0,016040831;0,013488881;0,013853445;0,033904484;0,07218374;0,451816746;0,336614412;0
14;8755;0,059166191;0,015191319;0,013592233;0,014505997;0,034266134;0,070930897;0,476070817;0,316276413;0
15;9290;0,058880517;0,013455328;0,013455328;0,014316469;0,033369214;0,074811625;0,484499462;0,307212056;0
16;9806;0,055476239;0,013461146;0,014378952;0,012135427;0,033550887;0,078421375;0,507342443;0,28523353;0
17;10354;0,056306741;0,012362372;0,013617925;0,011976048;0,032547808;0,080741742;0,51970253;0,267239714;0,005505119
18;10859;0,051385947;0,013076711;0,011787457;0,013629248;0,032323418;0,089787273;0,578322129;0,197347822;0,012339994
19;11387;0,049266708;0,012909458;0,01255818;0,012733819;0,032054097;0,097216124;0,591024853;0,168437692;0,023799069
20;11941;0,048739637;0,012645507;0,012059292;0,013064232;0,032241856;0,10451386;0,568210368;0,174441002;0,034084248
21;12539;0,049924236;0,012999442;0,011643672;0,012680437;0,031820719;0,106228567;0,534093628;0,177924874;0,062684425
22;13072;0,047276622;0,012163403;0,012163403;0,012316401;0,032206242;0,111918605;0,503365973;0,186505508;0,082083843
