FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
0;661;0,886535552;0,093797277;0,019667171;0;0;0;0;0;0
1;1142;0,647985989;0,052539405;0,017513135;0,014886165;0,006129597;0,017513135;0,048161121;0,195271454;0
2;1567;0,511167837;0,042118698;0,015954052;0,017230377;0,01212508;0,019144863;0,111678366;0,270580728;0
3;1980;0,412626263;0,037878788;0,016161616;0,019191919;0,01010101;0,030808081;0,211111111;0,262121212;0
4;2417;0,378568473;0,040132396;0,014067025;0,012825817;0,011584609;0,031030203;0,260239967;0,25155151;0
5;2728;0,337243402;0,035557185;0,012463343;0,011730205;0,013929619;0,031524927;0,256964809;0,30058651;0
6;3032;0,314313984;0,0323219;0,014511873;0,012862797;0,012532982;0,030672823;0,225923483;0,356860158;0
7;3335;0,295952024;0,032383808;0,013193403;0,014092954;0,011694153;0,031484258;0,229085457;0,355622189;0,016491754
8;3616;0,278207965;0,030420354;0,013550885;0,015210177;0,008019912;0,033462389;0,236172566;0,327986726;0,056969027
9;3976;0,27389336;0,030432596;0,014336016;0,012072435;0,008551308;0,03194165;0,203973843;0,330985915;0,093812877
10;4273;0,25813246;0,029253452;0,014041657;0,010531243;0,010297215;0,030891645;0,193072783;0,340042125;0,113737421
11;4573;0,247321233;0,027771703;0,012027116;0,010933742;0,010715067;0,030614476;0,179094686;0,350317079;0,131204898
12;4822;0,231024471;0,027374533;0,011613438;0,012650353;0,010576524;0,033388635;0,174408959;0,355661551;0,143301535
13;5113;0,226481518;0,025034226;0,011930374;0,013299433;0,008996675;0,032857422;0,16741639;0,364560923;0,149423039
14;5355;0,21232493;0,026704015;0,012511671;0,01101774;0,00952381;0,036227824;0,163772176;0,371802054;0,15611578
15;5663;0,208546707;0,026311143;0,012890694;0,009535582;0,010948261;0,034257461;0,156454176;0,375066219;0,165989758
16;5955;0,204869857;0,02418136;0,013937867;0,009571788;0,008564232;0,037279597;0,152812762;0,372292191;0,176490344
17;6231;0,198523511;0,027443428;0,009950249;0,0105922;0,009147809;0,035467822;0,148932756;0,384689456;0,175252768
18;6507;0,195020747;0,023974182;0,011987091;0,008759797;0,00937452;0,033809743;0,151836484;0,383894268;0,181343169
19;6720;0,183333333;0,024255952;0,009970238;0,011160714;0,009375;0,03125;0,155654762;0,395833333;0,179166667
20;6975;0,176344086;0,023799283;0,011326165;0,009318996;0,009462366;0,03125448;0,156415771;0,394982079;0,187096774
21;7304;0,177026287;0,023001095;0,010542169;0,009309967;0,008899233;0,030531216;0,153614458;0,390607886;0,196330778
22;7614;0,175334909;0,022064618;0,010375624;0,008668243;0,009587602;0,029550827;0,154846336;0,394273706;0,195035461
23;7876;0,168740477;0,020949721;0,009395632;0,010919248;0,009014728;0,028567801;0,158710005;0,405916709;0,187404774
24;8215;0,170054778;0,021545953;0,009981741;0,009981741;0,007912355;0,028849665;0,156421181;0,400730371;0,193913573
25;8413;0,160822537;0,020087959;0,00974682;0,011292048;0,007012956;0,031023416;0,163437537;0,403185546;0,192440271
26;8655;0,154708261;0,019064125;0,009705373;0,011091854;0,00751011;0,031658001;0,166377816;0,411669555;0,187406124
27;8948;0,152212785;0,02000447;0,011287439;0,008493518;0,007934734;0,030397854;0,166852928;0,41852928;0,184286992
28;9209;0,147898795;0,020197633;0,009012922;0,009664459;0,008252796;0,029862091;0,170811163;0,421218373;0,183081768
29;9545;0,148664222;0,020743845;0,009638554;0,008695652;0,007962284;0,029858565;0,169931902;0,418962808;0,185542169
30;9792;0,144607843;0,019812092;0,009191176;0,008986928;0,008169935;0,029207516;0,169015523;0,424632353;0,186376634
31;10103;0,145600317;0,01771751;0,00989805;0,009502128;0,006631694;0,030090072;0,170642383;0,424032466;0,185885381
32;10380;0,142967245;0,018689788;0,009344894;0,008477842;0,008477842;0,029287091;0,177456647;0,421194605;0,184104046
33;10654;0,140886052;0,018960015;0,00835367;0,008635254;0,008729116;0,030035667;0,180214004;0,421719542;0,182466679
34;10912;0,136180352;0,018786657;0,009530792;0,007972874;0,007697947;0,030700147;0,180993402;0,426961144;0,181176686
35;11203;0,136124252;0,017227528;0,009729537;0,009729537;0,007230206;0,029902705;0,184504151;0,425600286;0,179951799
36;11497;0,135426633;0,017395842;0,009393755;0,00887188;0,007567191;0,030442724;0,186831347;0,423066887;0,18100374
37;11754;0,131019227;0,017866258;0,009188361;0,007742045;0,008933129;0,031563723;0,188361409;0,423260167;0,18206568
38;12075;0,133581781;0,017225673;0,007867495;0,009192547;0,007784679;0,031387164;0,190641822;0,421614907;0,180621118
39;12273;0,125723132;0,01743665;0,009288682;0,007740569;0,007007252;0,035280697;0,199706673;0,420027703;0,177788642
40;12615;0,129131986;0,016963932;0,008561237;0,008085612;0,008402695;0,032818074;0,201030519;0,420689655;0,17431629
41;12822;0,124005615;0,0155202;0,009358914;0,009436905;0,006239276;0,03681173;0,202308532;0,426064577;0,170254251
42;13176;0,126442016;0,017911354;0,007969035;0,00872799;0,007893139;0,035215543;0,200971463;0,424408015;0,170461445
43;13438;0,125613931;0,017041226;0,007739247;0,008483405;0,008111326;0,034826611;0,203824974;0,423500521;0,170784343
44;13549;0,115285261;0,015499299;0,00870913;0,007897262;0,007897262;0,039560115;0,216030703;0,43006864;0,159052329
45;13811;0,112374194;0,017377453;0,006878575;0,009195569;0,007675042;0,039533705;0,218231844;0,42726812;0,161465499
46;14052;0,110945061;0,015798463;0,007899231;0,008468545;0,00804156;0,041275263;0,222317108;0,427341304;0,156917165
47;14345;0,109864064;0,016591147;0,007668177;0,008086441;0,008365284;0,041896131;0,224189613;0,427466016;0,155733705
