FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
98;27790;0,055739475;0,010507377;0,007556675;0,01770421;0,073083843;0,220439007;0,55897805;0,055991364;0
99;28038;0,055389115;0,009986447;0,007311506;0,018296597;0,072508738;0,223375419;0,56227263;0,050859548;0
100;28236;0,053867403;0,009420598;0,007897719;0,018664117;0,073700241;0,228183879;0,560135997;0,048130047;0
101;28522;0,05406353;0,010342893;0,007783465;0,018617208;0,073767618;0,228700652;0,561461328;0,045263306;0
102;28706;0,051835853;0,009614715;0,008743817;0,018915906;0,074096008;0,235908869;0,554622727;0,046262105;0
103;28956;0,051526454;0,00984252;0,007977621;0,019167012;0,072800111;0,234804531;0,559227794;0,044653958;0
104;29258;0,052874428;0,00936496;0,008100349;0,018832456;0,071638526;0,236448151;0,55670244;0,04603869;0
105;29502;0,052471019;0,009185818;0,009016338;0,018032676;0,071351095;0,238932954;0,55721646;0,043793641;0
106;29739;0,051413968;0,009650627;0,009011735;0,017855341;0,071892128;0,240055146;0,55960187;0,040519184;0
107;29942;0,049696079;0,009785585;0,008182486;0,018903213;0,072039276;0,243136731;0,556976822;0,041279808;0
108;30183;0,049398668;0,009873107;0,007686446;0,019812477;0,072093563;0,241725475;0,555677037;0,043733227;0
109;30439;0,049278886;0,009067315;0,008443116;0,020335753;0,073064161;0,240645225;0,554781695;0,04438385;0
110;30759;0,050521798;0,009688221;0,007542508;0,020319256;0,072694171;0,238369258;0,554114243;0,046750545;0
111;31028;0,050438314;0,00924971;0,00802501;0,019015083;0,074448885;0,238494263;0,551985304;0,048343432;0
112;31358;0,052076025;0,008674023;0,008514574;0,018496078;0,074398877;0,239811212;0,547898463;0,050130748;0
113;31565;0,049580231;0,00915571;0,007635039;0,019515286;0,073910977;0,243212419;0,546047838;0,0509425;0
114;31815;0,048341977;0,008895175;0,008486563;0,018639007;0,074493164;0,248782021;0,537168003;0,055194091;0
115;32106;0,048277581;0,008970286;0,008378496;0,019124151;0,074970411;0,251884383;0,528592786;0,059801906;0
116;32455;0,050038515;0,009305192;0,007456478;0,01919581;0,074164227;0,254259744;0,521953474;0,06362656;0
117;32706;0,048156302;0,009050327;0,008285941;0,019079068;0,074542897;0,262887544;0,51210787;0,065890051;0
118;32999;0,047516591;0,009909391;0,007091124;0,019667263;0,07421437;0,265492894;0,505621382;0,070486984;0
119;33342;0,048857297;0,008727731;0,007678004;0,019434947;0,073480895;0,265790894;0,502939236;0,073090996;0
120;33615;0,047627547;0,009430314;0,00734791;0,019217611;0,073984828;0,268362338;0,498854678;0,075174773;0
121;33849;0,046264291;0,008567461;0,008212946;0,019173388;0,074832344;0,275192768;0,492569943;0,075186859;0
122;34241;0,049151602;0,00829415;0,007622441;0,019421162;0,073362343;0,27242195;0,492362957;0,077363395;0
123;34392;0,045330309;0,008577576;0,008054199;0,019045127;0,075046522;0,279861596;0,486246802;0,077837869;0
124;34703;0,046076708;0,008385442;0,008414258;0,019306688;0,074950292;0,28300147;0,479036395;0,080828747;0
125;35013;0,046439894;0,008825293;0,007425813;0,019964013;0,075372005;0,285579642;0,474995002;0,08042727;0,000971068
126;35242;0,045343624;0,008654446;0,007831565;0,019266784;0,076783383;0,288632881;0,470660008;0,080784291;0,002043017
127;35482;0,044473254;0,008736824;0,007947692;0,019728313;0,076714954;0,294149146;0,46426357;0,080406967;0,00357928
128;35766;0,044483588;0,00922664;0,007157636;0,020718;0,076916625;0,298355981;0,457138064;0,081921378;0,004082089
129;36055;0,045153238;0,009097213;0,007488559;0,020413258;0,077354042;0,302260435;0,451865206;0,082235474;0,004132575
130;36290;0,044254616;0,008487187;0,008294296;0,019647286;0,078782034;0,309809865;0,44422706;0,080655828;0,00584183
131;36579;0,044670439;0,008529484;0,007682003;0,020339539;0,077831543;0,314743432;0,437846852;0,082506356;0,005850351
132;36850;0,04504749;0,008113976;0,008086839;0,020108548;0,078018996;0,316906377;0,431886024;0,087327001;0,004504749
133;37141;0,045502275;0,008077327;0,008454269;0,019547131;0,078619316;0,324708543;0,420882583;0,089012143;0,005196414
