frame;frente
0;30,5
1;44,875
2;44,25
3;43,375
4;44,625
5;41,5
6;41,875
7;42,5
8;42,5
9;42,5
10;42,5
11;42,5
12;41,5
13;42
14;41,5
15;41,5
16;41,5
17;41,5
18;42,5
19;42,5
20;41,625
21;42,5
22;42,5
23;42,5
24;42,5
25;42,5
26;42,75
27;42,5
28;42,5
29;42,375
30;42,5
31;42,5
32;42,5
33;42,5
34;42,5
35;42,5
36;42,375
37;42,5
38;42,5
39;42,5
40;42,5
41;42,5
42;42
43;42,5
44;42,5
45;42,5
46;42,5
47;42,5
48;42,5
49;42,5
50;42,5
51;42,5
52;42,5
53;42,25
54;41,5
55;42,25
56;42
57;42
58;28,625
59;33
60;24
61;24,5
62;26
63;27,125
64;34,5
65;41,375
66;41,5
67;42,25
68;42,375
69;41,875
70;37,5
71;37
72;37,125
73;37,5
74;37,5
75;36,125
76;37,25
77;37,625
78;41,125
79;38,25
80;41,5
81;41,5
82;41,5
83;41,5
84;41,5
85;41,5
86;41,5
87;41,375
88;41,375
89;41,25
90;41,125
91;40,75
92;41,5
93;41,5
94;41,5
95;41,5
96;41,5
97;41,375
98;40,5
99;41,5
100;41,5
101;41,125
102;41
103;40,5
104;41,5
105;41,5
106;41,5
107;41,5
108;40,5
109;41,25
110;41,5
111;41,125
112;40,5
113;40,5
114;41,5
115;41,5
116;41,25
117;40,5
118;41,5
119;41
120;41
121;40,5
122;41
123;41
124;41
125;40,5
126;40,75
127;41
128;41
129;40,5
130;41
131;41
132;40,875
133;40,5
134;41
135;41
136;40,5
137;40,75
138;41
139;40,875
140;40,5
141;41
142;41
143;40,5
144;41
145;40,875
146;40,5
147;40,625
148;41
149;40,5
150;40,5
151;41
152;40,5
153;40,5
154;41
155;40,5
156;40,5
157;41
158;40,75
159;40,5
160;41
161;40,5
162;40,5
163;41
164;40,5
165;40,5
166;40,75
167;40,5
168;40,5
169;41
170;40,5
171;40,5
172;40,875
173;40,5
174;40,5
175;40,875
176;40,5
177;40,5
178;40,875
179;40,5
180;40,5
181;39,875
182;32,25
183;40,375
184;40,5
185;32,25
186;40,25
187;32,25
188;28
189;28,125
190;28
191;24
192;24
193;24
194;24
195;24
196;24,25
197;24
198;24
199;24
200;24
201;24,375
202;24,625
203;25,125
204;25,25
205;28,375
206;34,875
207;38,25
208;40
209;40
210;38,5
211;40
212;38
213;36,125
214;36,375
215;36,25
216;36,25
217;36,875
218;36
219;36,75
220;36,125
221;35,625
222;33,5
223;33,375
224;34,75
225;34,25
226;34,875
227;35,875
228;36,875
229;39
230;39
231;39
232;39,125
233;39,125
234;39
235;39
236;39
237;39
238;39
239;39
240;38,875
241;39
242;38,625
243;39
244;39
245;38,875
246;39
247;38,5
248;38,875
249;38,5
250;38,75
251;38,375
252;38
253;38,5
254;38,125
255;38,5
256;38,25
257;38
258;38,25
259;38
260;38
261;38
262;38
263;38
264;38
265;38
266;37,5
267;38
268;38
269;38
270;38
271;38
272;38
273;37,5
274;38
275;37,75
276;38
277;37,625
278;37,875
279;37,75
280;37,875
281;37,75
282;37,875
283;38
284;37,5
285;38
286;37,5
287;38
288;37,5
289;38
290;38
291;37,5
292;38
293;37,5
294;38
295;37,5
296;37,625
297;37,875
298;37,5
299;38
300;37,5
301;37,625
302;37,5
303;37,5
304;38
305;37,5
306;37,5
307;37,5
308;37,5
309;37,5
310;37,5
311;37,5
312;37,25
313;37,5
314;37,625
315;37,5
316;37,5
317;37,375
318;37,5
319;37,5
320;37
321;37,375
322;37,5
323;37,5
324;37
325;37
326;37,5
327;37
328;37
329;37,125
330;37,5
331;37
332;37
333;37
334;37
335;37
336;37
337;37,125
338;37
339;37
340;37
341;37
342;37
343;37
344;37
345;37
346;36,75
347;37
348;37
349;37
350;36,875
351;36,875
352;37
353;37
354;37
355;36,5
356;37
357;37
358;37
359;36,625
360;36,5
361;36,75
362;37
363;37
364;36,625
365;36,5
366;36,5
367;36,875
368;37
369;36,625
370;36,5
371;36,5
372;36,625
373;36,75
374;37
375;33,625
376;36,5
377;36,5
378;37
379;37
380;36,5
381;36,5
382;36,5
383;36,5
384;36,625
385;36,5
386;36,5
387;36,5
388;36,5
389;36,5
390;36,5
391;36,375
392;36
393;36,5
394;36,5
395;36,5
396;36,5
397;36,5
398;36
399;36
400;36
401;36
402;36
403;36,5
404;36,25
405;36
406;36
407;36
408;36
409;36
410;36
411;35,875
412;35,625
413;36
414;36
415;36
416;36
417;36
418;36
419;35,5
420;35,5
421;36
422;36
423;36
424;36
425;36
426;36
427;35,5
428;35,5
429;35,5
430;35,5
431;35,875
432;35,875
433;36
434;36
435;35,5
436;35,5
437;35,5
438;35,5
439;35,5
440;35,5
441;35,5
442;35,75
443;35,875
444;35,5
445;35,5
446;35,5
447;35,5
448;35,5
449;35,5
450;35,5
451;35,5
452;35,5
453;35
454;35,125
455;35,375
456;35,5
457;35,5
458;35,5
459;35,5
460;35,5
461;35,5
462;35
463;35
464;35
465;35
466;35
467;35
468;35
469;35
470;35
471;35
472;35
473;34,5
474;34,625
475;34,625
476;34,75
477;35
478;35
479;35
480;35
481;35
482;35
483;34,5
484;34,5
485;34,5
486;34,5
487;34,5
488;34,5
489;34,75
490;34,75
491;34,875
492;34,875
493;34,75
494;34,5
495;34,5
496;34,5
497;34,5
498;34,5
499;34,5
500;34,5
501;34,5
502;34,5
503;34,5
504;34,5
505;34,5
506;34,375
507;34
508;34
509;34,125
510;34,125
511;34,5
512;34,375
513;34,5
514;34,5
515;34,5
516;34,5
517;34,5
518;34,5
519;34,25
520;34,25
521;34
522;34
523;34
524;34
525;34
526;34
527;34
528;34
529;30
530;33,875
531;33,625
532;33,5
533;33,5
534;33,625
535;33,625
536;33,5
537;33,5
538;33,875
539;34
540;34
541;34
542;34
543;34
544;34
545;33,75
546;33,75
547;33,75
548;33,5
549;33,5
550;33,5
551;33,5
552;33,5
553;33,5
554;33,5
555;33,5
556;33,5
557;33,5
558;33,625
559;33,5
560;33,625
561;33,375
562;33,5
563;33,5
564;33
565;33
566;33
567;33,125
568;33,125
569;33,5
570;33,5
571;33,375
572;33,5
573;33,5
574;33,5
575;33,5
576;33,5
577;33,375
578;33,25
579;33
580;33
581;33
582;33
583;33
584;33
585;33
586;33
587;33
588;33
589;33
590;33
591;33
592;33
593;33
594;33
595;32,625
596;32,625
597;32,5
598;32,5
599;32,5
600;32,5
601;32,5
602;32,5
603;32,5
604;32,5
605;32,625
606;32,75
607;32,75
608;32,75
609;32,5
610;33
611;32,875
612;32,875
613;33
614;32,625
615;32,625
616;32,5
617;32,5
618;32,5
619;32,5
620;32,5
621;32,5
622;32,5
623;32,5
624;32,5
625;32,5
626;32,5
627;32,5
628;32,5
629;32,5
630;32,5
631;32,5
632;32,5
633;32,5
634;32,125
635;32,125
636;32,125
637;32
638;32
639;32
640;32
641;32
642;32
643;32
644;32
645;32
646;32
647;32
648;32
649;32
650;31,875
651;31,75
652;31,75
653;31,75
654;31,75
655;31,75
656;31,875
657;32
658;31,875
659;31,75
660;31,625
661;31,625
662;32
663;31,75
664;31,625
665;31,5
666;31,625
667;31,875
668;31,875
669;32
670;31,5
671;31,5
672;31,5
673;31,25
674;31,25
675;31,25
676;31,25
677;31,25
678;29,875
679;31,25
680;31,25
681;31,625
682;31,5
683;31,875
684;29,875
685;28,75
686;29,875
687;28,875
688;28,125
689;28,125
690;28,125
691;27
692;27,25
693;27,25
694;27,25
695;27,5
696;36
697;27,5
698;27,5
699;27,75
700;28,125
701;28,25
702;28,25
703;28,125
704;28,5
705;28,5
706;28,625
707;28,625
708;28,75
709;28,75
710;28,625
711;28,75
712;28,75
713;29
714;29
715;29
716;29,125
717;29,125
718;29,25
719;29,25
720;29,25
721;29,25
722;29,5
723;29,5
724;29,5
725;29,5
726;29,5
727;29,5
728;29,5
729;29,5
730;29,5
731;29,5
732;29,5
733;29,5
734;29,5
735;29,5
736;29,5
737;29,5
738;29,5
739;29,5
740;29,625
741;29,625
742;29,625
743;29,5
744;29,75
745;29,75
746;29,875
747;30
748;29,875
749;30
750;30
751;30
752;30
753;30
754;30
755;30
756;30,25
757;30
758;30
759;30,25
760;30
761;30
762;30,25
763;30,25
764;30,25
765;30,25
766;30,25
767;30
768;30,25
769;30,375
770;30,25
771;30,375
772;30,5
773;30,375
774;30,25
775;30,5
776;30,375
777;30,375
778;30,375
779;30,375
780;30,5
781;30,5
782;30,5
783;30,5
784;30,5
785;30,375
786;30,375
787;30,375
788;30,375
789;30,375
790;30,375
791;30,375
792;30,375
793;30,25
794;30,375
795;30,25
796;30,375
797;30,375
798;30,375
799;30,375
800;30,375
801;30,375
802;30,25
803;30,25
804;30
805;30,25
806;30
807;30
808;30
809;30
810;30
811;30
812;30
813;30
814;30
815;30
816;30
817;30
818;30
819;30
820;30
821;30
822;30
823;30
824;30
825;30
826;30
827;30
828;30
829;30
830;30
831;30
832;30
833;30
834;30
835;30
836;30
837;30
838;30
839;30
840;30
841;30
842;29,75
843;29,75
844;29,75
845;29,75
846;29,75
847;29,75
848;30
849;30
850;29,75
851;29,75
852;29,625
853;29,75
854;29,625
855;29,5
856;29,625
857;29,625
858;29,875
859;29,75
860;29,75
861;29,625
862;29,625
863;29,625
864;29,75
865;29,5
866;29,5
867;29,25
868;29,5
869;29,5
870;29,5
871;29,5
872;29,5
873;29,5
874;29,5
875;29,5
876;29,5
877;29,375
878;29,5
879;29,375
880;29,5
881;29,375
882;28,875
883;28,875
884;28,75
885;29,125
886;29
887;28,875
888;28,875
889;28,75
890;29
891;29,125
892;29,125
893;29
894;29,125
895;29,125
896;29,375
897;28,875
898;29,5
899;29,375
900;29,25
901;29,375
902;28,875
903;29
904;29,375
905;29
906;28,625
907;28,625
908;28,875
909;29
910;28,75
911;28,625
912;28,875
913;28,75
914;28,75
915;28,875
916;28,75
917;28,625
918;29
919;28,625
920;28,875
921;28,875
922;28,75
923;28,75
924;28,75
925;28,75
926;28,75
927;28,625
928;28,625
929;28,75
930;28,75
931;28,625
932;28,625
933;28,625
934;28,625
935;28,625
936;28,5
937;28,5
938;28,625
939;28,625
940;28,625
941;28,625
942;28,625
943;28,625
944;28,75
945;28,625
946;28,75
947;28,625
948;28,75
949;28,875
950;28,875
951;29
952;29
953;29
954;29
955;29
956;29
957;29
958;28,375
959;29
960;29
961;28,875
962;29
963;29
964;29
965;29
966;29
967;29
968;28,25
969;28,25
970;28,375
971;28,625
972;28,375
973;28,375
974;28,25
975;28,125
976;28,5
977;28,625
978;28,125
979;28,875
980;29
981;29
982;28,875
983;28,75
984;29
985;28,625
986;28,625
987;28,75
988;28,625
989;28,875
990;28,25
991;28,875
992;28,125
993;28,75
994;28,625
995;28,25
996;28,625
997;28,125
998;28,5
999;28,125
1000;28,125
1001;28,125
1002;28
1003;28,125
1004;28,125
1005;28,125
1006;28
1007;28
1008;28
1009;28
1010;28
1011;28,125
1012;28
1013;28,125
1014;28
1015;28
1016;28,125
1017;28
1018;28,25
1019;28
1020;28
1021;28,375
1022;28,25
1023;28,25
1024;28,5
1025;28,375
1026;28,25
1027;28,375
1028;28,375
1029;28,5
1030;28,5
1031;28,5
1032;28,5
1033;28,5
1034;28,5
1035;28,375
1036;28,5
1037;28,5
1038;28,375
1039;28,25
1040;28,5
1041;28,25
1042;28,375
1043;28,5
1044;28,5
1045;28,5
1046;28,375
1047;28,375
1048;28,125
1049;27,875
1050;28,5
1051;28,5
1052;28,375
1053;28
1054;28,25
1055;27,875
1056;28
1057;27,875
1058;28
1059;27,875
1060;27,875
1061;27,875
1062;28
1063;27,875
1064;27,875
1065;27,875
1066;27,875
1067;28
1068;27,875
1069;27,875
1070;28
1071;28
1072;28
1073;28
1074;28
1075;27,875
1076;27,875
1077;28
1078;27,875
1079;27,875
1080;28
1081;27,75
1082;28
1083;28
1084;28
1085;28
1086;27,875
1087;28
1088;28
1089;28
1090;27,875
1091;27,75
1092;27,75
1093;27,75
1094;28
1095;28
1096;28
1097;27,625
1098;28
1099;27,625
1100;27,75
1101;27,75
1102;27,75
1103;28
1104;28
1105;28
1106;27,75
1107;28
1108;27,75
1109;27,75
1110;27,75
1111;27,75
1112;27,75
1113;27,75
1114;27,75
1115;27,75
1116;27,625
1117;27,75
1118;27,75
1119;27,75
1120;27,625
1121;27,75
1122;27,75
1123;27,375
1124;27,625
1125;27,625
1126;27,625
1127;27,75
1128;27,75
1129;27,75
1130;27,75
1131;27,75
1132;27,75
1133;27,5
1134;27,5
1135;27,5
1136;27,5
1137;27,5
1138;27,625
1139;27,625
1140;27,625
1141;27,375
1142;27,5
1143;27,75
1144;27,75
1145;27,375
1146;27,375
1147;27,375
1148;27,5
1149;27,25
1150;27,5
1151;27,375
1152;27,375
1153;27,375
1154;27,5
1155;27,375
1156;27,25
1157;27,5
1158;27,875
1159;27,25
1160;27,25
1161;27,375
1162;27,375
1163;28
1164;27,5
1165;28
1166;27,25
1167;27,25
1168;27,375
1169;27,625
1170;27,125
1171;27,125
1172;28
1173;27
1174;27,25
1175;27,375
1176;27,25
1177;27,125
1178;27
1179;27,125
1180;27
1181;27,25
1182;27,125
1183;27,625
1184;27,625
1185;27,25
1186;27,25
1187;27,25
1188;27,375
1189;27,375
1190;27,125
1191;27,125
1192;27,125
1193;27,125
1194;27,125
1195;27,125
1196;27,25
1197;27,125
1198;27,125
1199;27,125
1200;27,125
1201;27,125
1202;27,125
1203;27,125
1204;27,125
1205;27,125
1206;27,125
1207;27,125
1208;27,125
1209;27,125
1210;27,125
1211;27,125
1212;27,125
1213;27
1214;27
1215;27
1216;27,25
1217;27,125
1218;27,125
1219;27,125
1220;27,125
1221;27,125
1222;27
1223;27
1224;27
1225;27
1226;27
1227;27,125
1228;27
1229;27,125
1230;27
1231;27
1232;27
1233;27
1234;27
1235;27
1236;27
1237;27
1238;27
1239;27
