;perfil: distancia;perfil: espesor
0;-0,07;0,0
1;-0,065;0,009000000000000001
2;-0,04;0,009000000000000001
3;0,0;0,008
4;0,05;0,011000000000000001
5;0,1;0,012
6;0,15;0,011000000000000001
7;0,2;0,013000000000000001
8;0,25;0,015
9;0,3;0,013999999999999999
10;0,35;0,013999999999999999
11;0,37;0,006
12;0,37799999999999995;0,0
